====================================================================================================
Training started at: 2026-03-08 10:15:31
Result directory: results/fl_tinyimagenet/feddenoise
Result txt file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=mix_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260308-101531.txt
Result log file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=mix_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260308-101531.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_tinyimagenet
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.15
Denoise strategy: mix
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=0.440 | Pure=84.872 | RoundTime=80.33s | TotalTime=80.33s | Method=feddenoise
[Round 002/100] Acc=1.560 | Pure=81.847 | RoundTime=85.32s | TotalTime=165.65s | Method=feddenoise
[Round 003/100] Acc=5.640 | Pure=81.468 | RoundTime=89.27s | TotalTime=254.92s | Method=feddenoise
[Round 004/100] Acc=8.640 | Pure=87.361 | RoundTime=89.23s | TotalTime=344.15s | Method=feddenoise
[Round 005/100] Acc=9.660 | Pure=81.401 | RoundTime=89.55s | TotalTime=433.71s | Method=feddenoise
[Round 006/100] Acc=11.200 | Pure=84.416 | RoundTime=87.78s | TotalTime=521.48s | Method=feddenoise
[Round 007/100] Acc=11.330 | Pure=85.189 | RoundTime=89.84s | TotalTime=611.32s | Method=feddenoise
[Round 008/100] Acc=11.920 | Pure=84.958 | RoundTime=88.97s | TotalTime=700.29s | Method=feddenoise
[Round 009/100] Acc=11.920 | Pure=81.959 | RoundTime=87.48s | TotalTime=787.77s | Method=feddenoise
[Round 010/100] Acc=12.610 | Pure=84.312 | RoundTime=88.58s | TotalTime=876.35s | Method=feddenoise
[Round 011/100] Acc=13.070 | Pure=84.922 | RoundTime=115.47s | TotalTime=991.83s | Method=feddenoise
[Round 012/100] Acc=13.330 | Pure=90.292 | RoundTime=119.40s | TotalTime=1111.23s | Method=feddenoise
[Round 013/100] Acc=14.020 | Pure=88.471 | RoundTime=120.41s | TotalTime=1231.64s | Method=feddenoise
[Round 014/100] Acc=14.760 | Pure=89.641 | RoundTime=119.73s | TotalTime=1351.37s | Method=feddenoise
[Round 015/100] Acc=15.150 | Pure=86.241 | RoundTime=120.32s | TotalTime=1471.69s | Method=feddenoise
[Round 016/100] Acc=16.020 | Pure=90.999 | RoundTime=118.55s | TotalTime=1590.24s | Method=feddenoise
[Round 017/100] Acc=16.160 | Pure=87.643 | RoundTime=118.82s | TotalTime=1709.06s | Method=feddenoise
[Round 018/100] Acc=15.730 | Pure=87.820 | RoundTime=118.53s | TotalTime=1827.59s | Method=feddenoise
[Round 019/100] Acc=16.090 | Pure=90.230 | RoundTime=119.37s | TotalTime=1946.96s | Method=feddenoise
[Round 020/100] Acc=16.370 | Pure=88.134 | RoundTime=118.16s | TotalTime=2065.12s | Method=feddenoise
[Round 021/100] Acc=16.850 | Pure=86.439 | RoundTime=118.45s | TotalTime=2183.58s | Method=feddenoise
[Round 022/100] Acc=16.960 | Pure=87.786 | RoundTime=118.00s | TotalTime=2301.57s | Method=feddenoise
[Round 023/100] Acc=17.690 | Pure=92.930 | RoundTime=120.41s | TotalTime=2421.98s | Method=feddenoise
[Round 024/100] Acc=17.090 | Pure=84.357 | RoundTime=118.81s | TotalTime=2540.79s | Method=feddenoise
[Round 025/100] Acc=17.740 | Pure=91.722 | RoundTime=118.60s | TotalTime=2659.39s | Method=feddenoise
[Round 026/100] Acc=17.360 | Pure=87.611 | RoundTime=118.15s | TotalTime=2777.54s | Method=feddenoise
[Round 027/100] Acc=18.010 | Pure=89.157 | RoundTime=118.30s | TotalTime=2895.84s | Method=feddenoise
[Round 028/100] Acc=17.320 | Pure=85.114 | RoundTime=117.95s | TotalTime=3013.79s | Method=feddenoise
[Round 029/100] Acc=17.570 | Pure=88.545 | RoundTime=118.47s | TotalTime=3132.26s | Method=feddenoise
[Round 030/100] Acc=17.510 | Pure=88.801 | RoundTime=120.16s | TotalTime=3252.42s | Method=feddenoise
[Round 031/100] Acc=18.050 | Pure=89.475 | RoundTime=118.68s | TotalTime=3371.11s | Method=feddenoise
[Round 032/100] Acc=18.420 | Pure=89.128 | RoundTime=118.58s | TotalTime=3489.69s | Method=feddenoise
[Round 033/100] Acc=18.580 | Pure=86.298 | RoundTime=118.41s | TotalTime=3608.10s | Method=feddenoise
[Round 034/100] Acc=19.350 | Pure=90.219 | RoundTime=117.49s | TotalTime=3725.59s | Method=feddenoise
[Round 035/100] Acc=18.870 | Pure=87.563 | RoundTime=119.18s | TotalTime=3844.77s | Method=feddenoise
[Round 036/100] Acc=18.910 | Pure=88.348 | RoundTime=117.72s | TotalTime=3962.49s | Method=feddenoise
[Round 037/100] Acc=19.170 | Pure=89.254 | RoundTime=119.31s | TotalTime=4081.80s | Method=feddenoise
[Round 038/100] Acc=19.160 | Pure=86.840 | RoundTime=118.18s | TotalTime=4199.98s | Method=feddenoise
[Round 039/100] Acc=19.720 | Pure=91.062 | RoundTime=118.07s | TotalTime=4318.05s | Method=feddenoise
[Round 040/100] Acc=19.360 | Pure=87.752 | RoundTime=118.57s | TotalTime=4436.63s | Method=feddenoise
[Round 041/100] Acc=19.540 | Pure=87.262 | RoundTime=118.47s | TotalTime=4555.10s | Method=feddenoise
[Round 042/100] Acc=19.410 | Pure=88.866 | RoundTime=119.14s | TotalTime=4674.24s | Method=feddenoise
[Round 043/100] Acc=19.510 | Pure=87.308 | RoundTime=118.63s | TotalTime=4792.86s | Method=feddenoise
[Round 044/100] Acc=20.010 | Pure=89.573 | RoundTime=118.69s | TotalTime=4911.56s | Method=feddenoise
[Round 045/100] Acc=19.580 | Pure=87.355 | RoundTime=117.37s | TotalTime=5028.92s | Method=feddenoise
[Round 046/100] Acc=20.160 | Pure=88.705 | RoundTime=117.91s | TotalTime=5146.83s | Method=feddenoise
[Round 047/100] Acc=20.450 | Pure=90.800 | RoundTime=117.31s | TotalTime=5264.14s | Method=feddenoise
[Round 048/100] Acc=20.330 | Pure=89.750 | RoundTime=117.95s | TotalTime=5382.09s | Method=feddenoise
[Round 049/100] Acc=20.750 | Pure=92.187 | RoundTime=118.76s | TotalTime=5500.85s | Method=feddenoise
[Round 050/100] Acc=20.600 | Pure=88.029 | RoundTime=118.85s | TotalTime=5619.70s | Method=feddenoise
[Round 051/100] Acc=20.480 | Pure=89.942 | RoundTime=117.81s | TotalTime=5737.51s | Method=feddenoise
[Round 052/100] Acc=19.780 | Pure=85.875 | RoundTime=117.87s | TotalTime=5855.38s | Method=feddenoise
[Round 053/100] Acc=20.350 | Pure=89.254 | RoundTime=117.22s | TotalTime=5972.60s | Method=feddenoise
[Round 054/100] Acc=20.190 | Pure=88.625 | RoundTime=118.50s | TotalTime=6091.10s | Method=feddenoise
[Round 055/100] Acc=20.760 | Pure=90.907 | RoundTime=117.85s | TotalTime=6208.95s | Method=feddenoise
[Round 056/100] Acc=20.940 | Pure=92.317 | RoundTime=118.84s | TotalTime=6327.79s | Method=feddenoise
[Round 057/100] Acc=20.840 | Pure=89.464 | RoundTime=118.95s | TotalTime=6446.74s | Method=feddenoise
[Round 058/100] Acc=20.880 | Pure=92.061 | RoundTime=117.58s | TotalTime=6564.32s | Method=feddenoise
[Round 059/100] Acc=20.960 | Pure=92.078 | RoundTime=117.99s | TotalTime=6682.31s | Method=feddenoise
