====================================================================================================
Training started at: 2026-03-08 10:15:30
Result directory: results/fl_tinyimagenet/feddenoise
Result txt file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=most_sim_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260308-101530.txt
Result log file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=most_sim_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260308-101530.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_tinyimagenet
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.15
Denoise strategy: most_sim
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=0.500 | Pure=83.398 | RoundTime=79.61s | TotalTime=79.61s | Method=feddenoise
[Round 002/100] Acc=1.690 | Pure=83.903 | RoundTime=83.97s | TotalTime=163.58s | Method=feddenoise
[Round 003/100] Acc=5.890 | Pure=85.574 | RoundTime=89.19s | TotalTime=252.77s | Method=feddenoise
[Round 004/100] Acc=8.530 | Pure=84.335 | RoundTime=89.04s | TotalTime=341.82s | Method=feddenoise
[Round 005/100] Acc=9.870 | Pure=84.910 | RoundTime=89.39s | TotalTime=431.20s | Method=feddenoise
[Round 006/100] Acc=10.860 | Pure=83.447 | RoundTime=87.68s | TotalTime=518.89s | Method=feddenoise
[Round 007/100] Acc=11.980 | Pure=83.144 | RoundTime=87.99s | TotalTime=606.88s | Method=feddenoise
[Round 008/100] Acc=12.570 | Pure=90.050 | RoundTime=89.58s | TotalTime=696.45s | Method=feddenoise
[Round 009/100] Acc=13.010 | Pure=82.709 | RoundTime=88.66s | TotalTime=785.11s | Method=feddenoise
[Round 010/100] Acc=12.970 | Pure=81.593 | RoundTime=88.55s | TotalTime=873.66s | Method=feddenoise
[Round 011/100] Acc=13.660 | Pure=88.170 | RoundTime=118.10s | TotalTime=991.76s | Method=feddenoise
