====================================================================================================
Training started at: 2026-03-10 03:51:14
Result directory: results/fl_tinyimagenet/feddenoise
Result txt file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=least_sim_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260310-035114.txt
Result log file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=least_sim_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260310-035114.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_tinyimagenet
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
Noise type: asymmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=0.670 | Pure=83.425 | RoundTime=85.58s | TotalTime=85.58s | Method=feddenoise
[Round 002/100] Acc=1.880 | Pure=84.002 | RoundTime=128.02s | TotalTime=213.60s | Method=feddenoise
[Round 003/100] Acc=3.800 | Pure=85.261 | RoundTime=117.77s | TotalTime=331.37s | Method=feddenoise
[Round 004/100] Acc=4.410 | Pure=85.717 | RoundTime=85.56s | TotalTime=416.93s | Method=feddenoise
[Round 005/100] Acc=5.190 | Pure=82.426 | RoundTime=83.31s | TotalTime=500.24s | Method=feddenoise
[Round 006/100] Acc=5.720 | Pure=87.736 | RoundTime=85.58s | TotalTime=585.82s | Method=feddenoise
[Round 007/100] Acc=6.250 | Pure=82.223 | RoundTime=83.27s | TotalTime=669.09s | Method=feddenoise
[Round 008/100] Acc=6.640 | Pure=86.270 | RoundTime=86.17s | TotalTime=755.26s | Method=feddenoise
[Round 009/100] Acc=6.580 | Pure=83.476 | RoundTime=86.89s | TotalTime=842.15s | Method=feddenoise
[Round 010/100] Acc=6.620 | Pure=85.539 | RoundTime=84.37s | TotalTime=926.52s | Method=feddenoise
[Round 011/100] Acc=7.420 | Pure=88.319 | RoundTime=117.68s | TotalTime=1044.20s | Method=feddenoise
[Round 012/100] Acc=7.580 | Pure=89.697 | RoundTime=116.46s | TotalTime=1160.66s | Method=feddenoise
[Round 013/100] Acc=7.980 | Pure=87.941 | RoundTime=117.49s | TotalTime=1278.16s | Method=feddenoise
[Round 014/100] Acc=8.300 | Pure=87.132 | RoundTime=114.85s | TotalTime=1393.01s | Method=feddenoise
[Round 015/100] Acc=8.350 | Pure=90.897 | RoundTime=114.66s | TotalTime=1507.67s | Method=feddenoise
[Round 016/100] Acc=8.610 | Pure=89.292 | RoundTime=116.03s | TotalTime=1623.70s | Method=feddenoise
