epoch	acc	pure	round_time_sec	total_time_sec
0	0.78	89.458	86.8869	86.8872
1	2.7	84.155	83.8913	170.7788
2	4.08	84.646	86.0143	256.7936
3	4.98	84.967	86.1312	342.9251
4	5.37	84.879	83.2728	426.1982
5	6.13	83.416	85.8185	512.0171
6	6.59	84.138	84.4629	596.4802
7	6.62	83.254	85.5055	681.9861
8	6.96	87.284	84.0886	766.0749
9	7.16	82.457	84.0124	850.0877
10	7.07	81.479	115.4263	965.5145
11	7.31	86.031	114.3518	1079.8666
12	7.95	84.526	116.0236	1195.8905
13	8.4	85.352	117.5848	1313.4757
14	8.72	84.007	114.8874	1428.3634
15	9.01	87.781	115.3826	1543.7463
16	8.89	89.893	114.4887	1658.2353
17	9.34	89.809	114.9759	1773.2115
18	9.31	89.534	116.0432	1889.2549
19	9.45	88.904	115.6942	2004.9494
20	10.12	91.709	117.3894	2122.3393
21	10.19	91.136	114.9902	2237.3298
22	10.02	88.278	114.8551	2352.1852
23	10.21	89.552	114.0191	2466.2046
24	10.03	86.504	116.0317	2582.2365
25	9.97	83.945	114.8819	2697.1188
26	10.22	86.36	114.9053	2812.0244
27	10.46	89.204	114.3048	2926.3295
28	10.25	89.881	114.0926	3040.4224
29	10.57	90.853	114.1612	3154.5839
30	10.62	90.122	113.8652	3268.4494
31	10.69	89.742	114.7000	3383.1498
32	10.54	88.328	114.1674	3497.3174
33	10.43	87.066	114.5496	3611.8673
34	10.49	84.616	120.0029	3731.8705
35	10.91	87.407	116.7873	3848.6581
36	11.07	90.171	114.7584	3963.4168
37	10.7	87.227	114.6019	4078.0190
38	11.76	91.169	114.6890	4192.7085
39	10.79	90.47	115.0880	4307.7967
40	11.02	91.447	115.1445	4422.9415
41	11.14	85.548	116.8378	4539.7796
42	10.72	85.65	114.5185	4654.2984
43	11.02	89.201	117.8714	4772.1701
44	11.24	89.211	116.0831	4888.2537
45	10.91	87.699	114.8664	5003.1203
46	11.8	94.055	116.3464	5119.4670
47	10.91	87.783	116.2203	5235.6876
48	11.42	90.04	117.4379	5353.1257
49	11.52	90.208	115.4071	5468.5332
50	11.02	85.262	115.3570	5583.8905
51	10.97	88.809	117.0315	5700.9223
52	11.78	91.223	115.9956	5816.9182
53	10.66	85.026	114.4977	5931.4162
54	10.85	86.482	117.4236	6048.8401
55	11.33	88.966	117.4843	6166.3248
56	11.59	90.408	117.9981	6284.3232
57	11.26	87.914	119.7907	6404.1142
58	12.05	86.901	119.3345	6523.4490
59	11.23	87.892	115.9267	6639.3760
60	11.19	91.063	115.3879	6754.7642
61	11.15	86.744	115.7062	6870.4707
62	11.21	89.714	120.3046	6990.7756
63	11.61	88.206	117.0702	7107.8461
64	11.85	90.655	117.2194	7225.0659
65	11.12	86.492	118.2056	7343.2718
66	11.44	90.605	116.0916	7459.3637
67	11.71	90.21	120.9651	7580.3292
68	11.59	90.571	115.6469	7695.9765
69	12.42	91.858	119.0776	7815.0544
70	11.42	87.679	114.1145	7929.1692
71	11.47	88.537	116.2569	8045.4265
72	11.56	88.107	117.7297	8163.1565
73	12.11	93.291	116.6734	8279.8302
74	11.04	89.876	114.5679	8394.3984
75	11.2	87.196	116.6654	8511.0642
76	11.24	90.793	115.9297	8626.9942
77	11.55	90.508	115.1897	8742.1842
78	11.27	88.742	115.4671	8857.6516
79	11.3	89.775	116.6990	8974.3510
80	11.17	86.187	114.5290	9088.8802
81	11.05	88.461	116.3753	9205.2558
82	10.89	83.474	118.3802	9323.6363
83	10.84	87.831	115.2847	9438.9214
84	11.62	91.173	118.3996	9557.3214
85	11.59	90.188	116.0206	9673.3423
86	11.56	91.004	115.6424	9788.9850
87	10.91	88.763	117.5437	9906.5291
88	11.56	90.069	117.7295	10024.2590
89	11.26	89.972	116.8574	10141.1167
90	11.02	87.099	115.2011	10256.3182
91	10.91	87.346	115.3761	10371.6946
92	10.94	89.612	116.8718	10488.5666
93	11.2	88.968	114.5465	10603.1135
94	11.49	89.595	114.3489	10717.4627
95	11.35	90.633	114.9285	10832.3915
96	11.0	85.988	115.1216	10947.5134
97	11.29	86.894	113.6777	11061.1915
98	11.57	93.52	108.2536	11169.4453
99	10.96	86.16	95.1389	11264.5845
