====================================================================================================
Training started at: 2026-03-09 03:14:42
Result directory: results/fl_tinyimagenet/feddenoise
Result txt file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=most_sim_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260309-031442.txt
Result log file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=most_sim_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260309-031442.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_tinyimagenet
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.3
Denoise strategy: most_sim
Noise type: asymmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=0.500 | Pure=85.946 | RoundTime=79.53s | TotalTime=79.53s | Method=feddenoise
[Round 002/100] Acc=2.110 | Pure=85.213 | RoundTime=80.86s | TotalTime=160.39s | Method=feddenoise
[Round 003/100] Acc=5.840 | Pure=82.428 | RoundTime=78.42s | TotalTime=238.81s | Method=feddenoise
[Round 004/100] Acc=8.370 | Pure=82.282 | RoundTime=77.46s | TotalTime=316.27s | Method=feddenoise
[Round 005/100] Acc=10.060 | Pure=85.520 | RoundTime=77.93s | TotalTime=394.20s | Method=feddenoise
[Round 006/100] Acc=10.770 | Pure=84.237 | RoundTime=78.60s | TotalTime=472.80s | Method=feddenoise
[Round 007/100] Acc=11.860 | Pure=87.060 | RoundTime=79.68s | TotalTime=552.48s | Method=feddenoise
[Round 008/100] Acc=12.390 | Pure=83.593 | RoundTime=78.70s | TotalTime=631.18s | Method=feddenoise
[Round 009/100] Acc=13.080 | Pure=85.531 | RoundTime=78.55s | TotalTime=709.73s | Method=feddenoise
[Round 010/100] Acc=12.850 | Pure=86.261 | RoundTime=79.01s | TotalTime=788.74s | Method=feddenoise
[Round 011/100] Acc=13.720 | Pure=91.734 | RoundTime=101.21s | TotalTime=889.96s | Method=feddenoise
[Round 012/100] Acc=14.610 | Pure=90.619 | RoundTime=103.45s | TotalTime=993.41s | Method=feddenoise
[Round 013/100] Acc=15.070 | Pure=94.008 | RoundTime=100.34s | TotalTime=1093.74s | Method=feddenoise
[Round 014/100] Acc=14.720 | Pure=91.364 | RoundTime=101.24s | TotalTime=1194.99s | Method=feddenoise
[Round 015/100] Acc=15.960 | Pure=92.164 | RoundTime=102.47s | TotalTime=1297.45s | Method=feddenoise
[Round 016/100] Acc=15.970 | Pure=91.155 | RoundTime=100.99s | TotalTime=1398.44s | Method=feddenoise
[Round 017/100] Acc=16.420 | Pure=90.868 | RoundTime=102.09s | TotalTime=1500.53s | Method=feddenoise
[Round 018/100] Acc=16.750 | Pure=93.122 | RoundTime=99.93s | TotalTime=1600.47s | Method=feddenoise
[Round 019/100] Acc=16.780 | Pure=92.554 | RoundTime=101.64s | TotalTime=1702.10s | Method=feddenoise
[Round 020/100] Acc=16.490 | Pure=90.452 | RoundTime=100.72s | TotalTime=1802.83s | Method=feddenoise
[Round 021/100] Acc=17.340 | Pure=92.031 | RoundTime=102.82s | TotalTime=1905.65s | Method=feddenoise
[Round 022/100] Acc=17.870 | Pure=92.079 | RoundTime=101.54s | TotalTime=2007.19s | Method=feddenoise
[Round 023/100] Acc=18.000 | Pure=94.389 | RoundTime=102.94s | TotalTime=2110.13s | Method=feddenoise
[Round 024/100] Acc=18.210 | Pure=93.094 | RoundTime=101.52s | TotalTime=2211.65s | Method=feddenoise
[Round 025/100] Acc=18.410 | Pure=91.178 | RoundTime=100.75s | TotalTime=2312.40s | Method=feddenoise
[Round 026/100] Acc=18.690 | Pure=91.643 | RoundTime=102.61s | TotalTime=2415.01s | Method=feddenoise
[Round 027/100] Acc=18.410 | Pure=90.063 | RoundTime=101.23s | TotalTime=2516.23s | Method=feddenoise
[Round 028/100] Acc=19.140 | Pure=91.807 | RoundTime=101.94s | TotalTime=2618.18s | Method=feddenoise
[Round 029/100] Acc=20.000 | Pure=93.991 | RoundTime=100.16s | TotalTime=2718.34s | Method=feddenoise
[Round 030/100] Acc=19.750 | Pure=94.469 | RoundTime=102.56s | TotalTime=2820.90s | Method=feddenoise
[Round 031/100] Acc=20.040 | Pure=92.942 | RoundTime=100.09s | TotalTime=2920.99s | Method=feddenoise
[Round 032/100] Acc=19.850 | Pure=91.483 | RoundTime=102.87s | TotalTime=3023.86s | Method=feddenoise
[Round 033/100] Acc=19.990 | Pure=90.030 | RoundTime=100.08s | TotalTime=3123.95s | Method=feddenoise
[Round 034/100] Acc=20.290 | Pure=94.210 | RoundTime=101.07s | TotalTime=3225.01s | Method=feddenoise
[Round 035/100] Acc=21.000 | Pure=94.224 | RoundTime=104.13s | TotalTime=3329.14s | Method=feddenoise
[Round 036/100] Acc=20.740 | Pure=91.016 | RoundTime=102.58s | TotalTime=3431.72s | Method=feddenoise
[Round 037/100] Acc=20.790 | Pure=94.063 | RoundTime=100.02s | TotalTime=3531.74s | Method=feddenoise
[Round 038/100] Acc=21.110 | Pure=93.267 | RoundTime=105.37s | TotalTime=3637.11s | Method=feddenoise
[Round 039/100] Acc=21.380 | Pure=93.449 | RoundTime=99.67s | TotalTime=3736.78s | Method=feddenoise
[Round 040/100] Acc=20.680 | Pure=92.949 | RoundTime=102.66s | TotalTime=3839.43s | Method=feddenoise
[Round 041/100] Acc=20.990 | Pure=91.943 | RoundTime=102.75s | TotalTime=3942.18s | Method=feddenoise
[Round 042/100] Acc=21.550 | Pure=93.203 | RoundTime=102.96s | TotalTime=4045.15s | Method=feddenoise
[Round 043/100] Acc=21.230 | Pure=93.197 | RoundTime=99.54s | TotalTime=4144.69s | Method=feddenoise
[Round 044/100] Acc=21.050 | Pure=92.107 | RoundTime=102.32s | TotalTime=4247.01s | Method=feddenoise
[Round 045/100] Acc=22.090 | Pure=91.518 | RoundTime=102.06s | TotalTime=4349.07s | Method=feddenoise
[Round 046/100] Acc=21.870 | Pure=90.979 | RoundTime=102.98s | TotalTime=4452.05s | Method=feddenoise
[Round 047/100] Acc=22.350 | Pure=95.181 | RoundTime=100.97s | TotalTime=4553.02s | Method=feddenoise
