====================================================================================================
Training started at: 2026-03-10 03:57:25
Result directory: results/fl_tinyimagenet/feddenoise
Result txt file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=median_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260310-035725.txt
Result log file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=median_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260310-035725.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_tinyimagenet
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.15
Denoise strategy: median
Noise type: asymmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=0.780 | Pure=89.458 | RoundTime=86.89s | TotalTime=86.89s | Method=feddenoise
[Round 002/100] Acc=2.700 | Pure=84.155 | RoundTime=83.89s | TotalTime=170.78s | Method=feddenoise
[Round 003/100] Acc=4.080 | Pure=84.646 | RoundTime=86.01s | TotalTime=256.79s | Method=feddenoise
[Round 004/100] Acc=4.980 | Pure=84.967 | RoundTime=86.13s | TotalTime=342.93s | Method=feddenoise
[Round 005/100] Acc=5.370 | Pure=84.879 | RoundTime=83.27s | TotalTime=426.20s | Method=feddenoise
[Round 006/100] Acc=6.130 | Pure=83.416 | RoundTime=85.82s | TotalTime=512.02s | Method=feddenoise
[Round 007/100] Acc=6.590 | Pure=84.138 | RoundTime=84.46s | TotalTime=596.48s | Method=feddenoise
[Round 008/100] Acc=6.620 | Pure=83.254 | RoundTime=85.51s | TotalTime=681.99s | Method=feddenoise
[Round 009/100] Acc=6.960 | Pure=87.284 | RoundTime=84.09s | TotalTime=766.07s | Method=feddenoise
[Round 010/100] Acc=7.160 | Pure=82.457 | RoundTime=84.01s | TotalTime=850.09s | Method=feddenoise
[Round 011/100] Acc=7.070 | Pure=81.479 | RoundTime=115.43s | TotalTime=965.51s | Method=feddenoise
[Round 012/100] Acc=7.310 | Pure=86.031 | RoundTime=114.35s | TotalTime=1079.87s | Method=feddenoise
[Round 013/100] Acc=7.950 | Pure=84.526 | RoundTime=116.02s | TotalTime=1195.89s | Method=feddenoise
[Round 014/100] Acc=8.400 | Pure=85.352 | RoundTime=117.58s | TotalTime=1313.48s | Method=feddenoise
[Round 015/100] Acc=8.720 | Pure=84.007 | RoundTime=114.89s | TotalTime=1428.36s | Method=feddenoise
[Round 016/100] Acc=9.010 | Pure=87.781 | RoundTime=115.38s | TotalTime=1543.75s | Method=feddenoise
[Round 017/100] Acc=8.890 | Pure=89.893 | RoundTime=114.49s | TotalTime=1658.24s | Method=feddenoise
[Round 018/100] Acc=9.340 | Pure=89.809 | RoundTime=114.98s | TotalTime=1773.21s | Method=feddenoise
[Round 019/100] Acc=9.310 | Pure=89.534 | RoundTime=116.04s | TotalTime=1889.25s | Method=feddenoise
[Round 020/100] Acc=9.450 | Pure=88.904 | RoundTime=115.69s | TotalTime=2004.95s | Method=feddenoise
[Round 021/100] Acc=10.120 | Pure=91.709 | RoundTime=117.39s | TotalTime=2122.34s | Method=feddenoise
[Round 022/100] Acc=10.190 | Pure=91.136 | RoundTime=114.99s | TotalTime=2237.33s | Method=feddenoise
[Round 023/100] Acc=10.020 | Pure=88.278 | RoundTime=114.86s | TotalTime=2352.19s | Method=feddenoise
[Round 024/100] Acc=10.210 | Pure=89.552 | RoundTime=114.02s | TotalTime=2466.20s | Method=feddenoise
[Round 025/100] Acc=10.030 | Pure=86.504 | RoundTime=116.03s | TotalTime=2582.24s | Method=feddenoise
[Round 026/100] Acc=9.970 | Pure=83.945 | RoundTime=114.88s | TotalTime=2697.12s | Method=feddenoise
[Round 027/100] Acc=10.220 | Pure=86.360 | RoundTime=114.91s | TotalTime=2812.02s | Method=feddenoise
[Round 028/100] Acc=10.460 | Pure=89.204 | RoundTime=114.30s | TotalTime=2926.33s | Method=feddenoise
[Round 029/100] Acc=10.250 | Pure=89.881 | RoundTime=114.09s | TotalTime=3040.42s | Method=feddenoise
[Round 030/100] Acc=10.570 | Pure=90.853 | RoundTime=114.16s | TotalTime=3154.58s | Method=feddenoise
[Round 031/100] Acc=10.620 | Pure=90.122 | RoundTime=113.87s | TotalTime=3268.45s | Method=feddenoise
[Round 032/100] Acc=10.690 | Pure=89.742 | RoundTime=114.70s | TotalTime=3383.15s | Method=feddenoise
[Round 033/100] Acc=10.540 | Pure=88.328 | RoundTime=114.17s | TotalTime=3497.32s | Method=feddenoise
[Round 034/100] Acc=10.430 | Pure=87.066 | RoundTime=114.55s | TotalTime=3611.87s | Method=feddenoise
[Round 035/100] Acc=10.490 | Pure=84.616 | RoundTime=120.00s | TotalTime=3731.87s | Method=feddenoise
[Round 036/100] Acc=10.910 | Pure=87.407 | RoundTime=116.79s | TotalTime=3848.66s | Method=feddenoise
[Round 037/100] Acc=11.070 | Pure=90.171 | RoundTime=114.76s | TotalTime=3963.42s | Method=feddenoise
[Round 038/100] Acc=10.700 | Pure=87.227 | RoundTime=114.60s | TotalTime=4078.02s | Method=feddenoise
[Round 039/100] Acc=11.760 | Pure=91.169 | RoundTime=114.69s | TotalTime=4192.71s | Method=feddenoise
[Round 040/100] Acc=10.790 | Pure=90.470 | RoundTime=115.09s | TotalTime=4307.80s | Method=feddenoise
[Round 041/100] Acc=11.020 | Pure=91.447 | RoundTime=115.14s | TotalTime=4422.94s | Method=feddenoise
[Round 042/100] Acc=11.140 | Pure=85.548 | RoundTime=116.84s | TotalTime=4539.78s | Method=feddenoise
[Round 043/100] Acc=10.720 | Pure=85.650 | RoundTime=114.52s | TotalTime=4654.30s | Method=feddenoise
[Round 044/100] Acc=11.020 | Pure=89.201 | RoundTime=117.87s | TotalTime=4772.17s | Method=feddenoise
[Round 045/100] Acc=11.240 | Pure=89.211 | RoundTime=116.08s | TotalTime=4888.25s | Method=feddenoise
[Round 046/100] Acc=10.910 | Pure=87.699 | RoundTime=114.87s | TotalTime=5003.12s | Method=feddenoise
[Round 047/100] Acc=11.800 | Pure=94.055 | RoundTime=116.35s | TotalTime=5119.47s | Method=feddenoise
[Round 048/100] Acc=10.910 | Pure=87.783 | RoundTime=116.22s | TotalTime=5235.69s | Method=feddenoise
[Round 049/100] Acc=11.420 | Pure=90.040 | RoundTime=117.44s | TotalTime=5353.13s | Method=feddenoise
[Round 050/100] Acc=11.520 | Pure=90.208 | RoundTime=115.41s | TotalTime=5468.53s | Method=feddenoise
[Round 051/100] Acc=11.020 | Pure=85.262 | RoundTime=115.36s | TotalTime=5583.89s | Method=feddenoise
[Round 052/100] Acc=10.970 | Pure=88.809 | RoundTime=117.03s | TotalTime=5700.92s | Method=feddenoise
[Round 053/100] Acc=11.780 | Pure=91.223 | RoundTime=116.00s | TotalTime=5816.92s | Method=feddenoise
[Round 054/100] Acc=10.660 | Pure=85.026 | RoundTime=114.50s | TotalTime=5931.42s | Method=feddenoise
[Round 055/100] Acc=10.850 | Pure=86.482 | RoundTime=117.42s | TotalTime=6048.84s | Method=feddenoise
[Round 056/100] Acc=11.330 | Pure=88.966 | RoundTime=117.48s | TotalTime=6166.32s | Method=feddenoise
[Round 057/100] Acc=11.590 | Pure=90.408 | RoundTime=118.00s | TotalTime=6284.32s | Method=feddenoise
[Round 058/100] Acc=11.260 | Pure=87.914 | RoundTime=119.79s | TotalTime=6404.11s | Method=feddenoise
[Round 059/100] Acc=12.050 | Pure=86.901 | RoundTime=119.33s | TotalTime=6523.45s | Method=feddenoise
[Round 060/100] Acc=11.230 | Pure=87.892 | RoundTime=115.93s | TotalTime=6639.38s | Method=feddenoise
[Round 061/100] Acc=11.190 | Pure=91.063 | RoundTime=115.39s | TotalTime=6754.76s | Method=feddenoise
[Round 062/100] Acc=11.150 | Pure=86.744 | RoundTime=115.71s | TotalTime=6870.47s | Method=feddenoise
[Round 063/100] Acc=11.210 | Pure=89.714 | RoundTime=120.30s | TotalTime=6990.78s | Method=feddenoise
[Round 064/100] Acc=11.610 | Pure=88.206 | RoundTime=117.07s | TotalTime=7107.85s | Method=feddenoise
[Round 065/100] Acc=11.850 | Pure=90.655 | RoundTime=117.22s | TotalTime=7225.07s | Method=feddenoise
[Round 066/100] Acc=11.120 | Pure=86.492 | RoundTime=118.21s | TotalTime=7343.27s | Method=feddenoise
[Round 067/100] Acc=11.440 | Pure=90.605 | RoundTime=116.09s | TotalTime=7459.36s | Method=feddenoise
[Round 068/100] Acc=11.710 | Pure=90.210 | RoundTime=120.97s | TotalTime=7580.33s | Method=feddenoise
[Round 069/100] Acc=11.590 | Pure=90.571 | RoundTime=115.65s | TotalTime=7695.98s | Method=feddenoise
[Round 070/100] Acc=12.420 | Pure=91.858 | RoundTime=119.08s | TotalTime=7815.05s | Method=feddenoise
[Round 071/100] Acc=11.420 | Pure=87.679 | RoundTime=114.11s | TotalTime=7929.17s | Method=feddenoise
[Round 072/100] Acc=11.470 | Pure=88.537 | RoundTime=116.26s | TotalTime=8045.43s | Method=feddenoise
[Round 073/100] Acc=11.560 | Pure=88.107 | RoundTime=117.73s | TotalTime=8163.16s | Method=feddenoise
[Round 074/100] Acc=12.110 | Pure=93.291 | RoundTime=116.67s | TotalTime=8279.83s | Method=feddenoise
[Round 075/100] Acc=11.040 | Pure=89.876 | RoundTime=114.57s | TotalTime=8394.40s | Method=feddenoise
[Round 076/100] Acc=11.200 | Pure=87.196 | RoundTime=116.67s | TotalTime=8511.06s | Method=feddenoise
[Round 077/100] Acc=11.240 | Pure=90.793 | RoundTime=115.93s | TotalTime=8626.99s | Method=feddenoise
[Round 078/100] Acc=11.550 | Pure=90.508 | RoundTime=115.19s | TotalTime=8742.18s | Method=feddenoise
[Round 079/100] Acc=11.270 | Pure=88.742 | RoundTime=115.47s | TotalTime=8857.65s | Method=feddenoise
[Round 080/100] Acc=11.300 | Pure=89.775 | RoundTime=116.70s | TotalTime=8974.35s | Method=feddenoise
[Round 081/100] Acc=11.170 | Pure=86.187 | RoundTime=114.53s | TotalTime=9088.88s | Method=feddenoise
[Round 082/100] Acc=11.050 | Pure=88.461 | RoundTime=116.38s | TotalTime=9205.26s | Method=feddenoise
[Round 083/100] Acc=10.890 | Pure=83.474 | RoundTime=118.38s | TotalTime=9323.64s | Method=feddenoise
[Round 084/100] Acc=10.840 | Pure=87.831 | RoundTime=115.28s | TotalTime=9438.92s | Method=feddenoise
[Round 085/100] Acc=11.620 | Pure=91.173 | RoundTime=118.40s | TotalTime=9557.32s | Method=feddenoise
[Round 086/100] Acc=11.590 | Pure=90.188 | RoundTime=116.02s | TotalTime=9673.34s | Method=feddenoise
[Round 087/100] Acc=11.560 | Pure=91.004 | RoundTime=115.64s | TotalTime=9788.99s | Method=feddenoise
[Round 088/100] Acc=10.910 | Pure=88.763 | RoundTime=117.54s | TotalTime=9906.53s | Method=feddenoise
[Round 089/100] Acc=11.560 | Pure=90.069 | RoundTime=117.73s | TotalTime=10024.26s | Method=feddenoise
[Round 090/100] Acc=11.260 | Pure=89.972 | RoundTime=116.86s | TotalTime=10141.12s | Method=feddenoise
[Round 091/100] Acc=11.020 | Pure=87.099 | RoundTime=115.20s | TotalTime=10256.32s | Method=feddenoise
[Round 092/100] Acc=10.910 | Pure=87.346 | RoundTime=115.38s | TotalTime=10371.69s | Method=feddenoise
[Round 093/100] Acc=10.940 | Pure=89.612 | RoundTime=116.87s | TotalTime=10488.57s | Method=feddenoise
[Round 094/100] Acc=11.200 | Pure=88.968 | RoundTime=114.55s | TotalTime=10603.11s | Method=feddenoise
[Round 095/100] Acc=11.490 | Pure=89.595 | RoundTime=114.35s | TotalTime=10717.46s | Method=feddenoise
[Round 096/100] Acc=11.350 | Pure=90.633 | RoundTime=114.93s | TotalTime=10832.39s | Method=feddenoise
[Round 097/100] Acc=11.000 | Pure=85.988 | RoundTime=115.12s | TotalTime=10947.51s | Method=feddenoise
[Round 098/100] Acc=11.290 | Pure=86.894 | RoundTime=113.68s | TotalTime=11061.19s | Method=feddenoise
[Round 099/100] Acc=11.570 | Pure=93.520 | RoundTime=108.25s | TotalTime=11169.45s | Method=feddenoise
[Round 100/100] Acc=10.960 | Pure=86.160 | RoundTime=95.14s | TotalTime=11264.58s | Method=feddenoise
====================================================================================================
Training finished at: 2026-03-10 07:05:10
Total elapsed time: 11264.58s
Final Acc: 10.960
Best Acc : 12.420
Final Pure: 86.160
Best Pure : 94.055
====================================================================================================
