====================================================================================================
Training started at: 2026-03-22 05:38:38
Result directory: results/fl_mnist/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-most_sim_dr-0.15
Result txt file : results/fl_mnist/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-most_sim_dr-0.15/feddenoise_fl_mnist_20260322-053838-214882_pid1854377.txt
Result log file : results/fl_mnist/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-most_sim_dr-0.15/feddenoise_fl_mnist_20260322-053838-214882_pid1854377.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: most_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.350 | Pure=69.854 | RoundTime=24.06s | TotalTime=24.06s | Method=feddenoise
[Round 002/100] Acc=18.190 | Pure=69.891 | RoundTime=22.06s | TotalTime=46.12s | Method=feddenoise
[Round 003/100] Acc=93.420 | Pure=70.055 | RoundTime=23.51s | TotalTime=69.62s | Method=feddenoise
[Round 004/100] Acc=94.910 | Pure=70.044 | RoundTime=23.98s | TotalTime=93.61s | Method=feddenoise
[Round 005/100] Acc=94.430 | Pure=70.102 | RoundTime=24.19s | TotalTime=117.80s | Method=feddenoise
[Round 006/100] Acc=91.390 | Pure=69.896 | RoundTime=30.65s | TotalTime=148.45s | Method=feddenoise
[Round 007/100] Acc=89.500 | Pure=69.974 | RoundTime=22.93s | TotalTime=171.38s | Method=feddenoise
[Round 008/100] Acc=93.660 | Pure=69.930 | RoundTime=23.21s | TotalTime=194.59s | Method=feddenoise
[Round 009/100] Acc=90.480 | Pure=70.107 | RoundTime=23.92s | TotalTime=218.52s | Method=feddenoise
[Round 010/100] Acc=90.520 | Pure=69.966 | RoundTime=23.41s | TotalTime=241.93s | Method=feddenoise
[Round 011/100] Acc=92.880 | Pure=80.591 | RoundTime=28.60s | TotalTime=270.53s | Method=feddenoise
[Round 012/100] Acc=94.570 | Pure=80.679 | RoundTime=30.77s | TotalTime=301.30s | Method=feddenoise
[Round 013/100] Acc=95.280 | Pure=79.994 | RoundTime=29.51s | TotalTime=330.81s | Method=feddenoise
[Round 014/100] Acc=94.850 | Pure=80.038 | RoundTime=31.22s | TotalTime=362.04s | Method=feddenoise
[Round 015/100] Acc=89.880 | Pure=80.297 | RoundTime=30.02s | TotalTime=392.05s | Method=feddenoise
[Round 016/100] Acc=96.130 | Pure=80.155 | RoundTime=28.65s | TotalTime=420.70s | Method=feddenoise
