====================================================================================================
Training started at: 2026-03-14 11:12:24
Result directory: results/fl_svhn/fedprox/pm-dir_a-0.5_nm-uni_nr-0.3
Result txt file : results/fl_svhn/fedprox/pm-dir_a-0.5_nm-uni_nr-0.3/fedprox_fl_svhn_20260314-111224.txt
Result log file : results/fl_svhn/fedprox/pm-dir_a-0.5_nm-uni_nr-0.3/fedprox_fl_svhn_20260314-111224.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=19.590 | RoundTime=126.32s | TotalTime=126.32s | Method=fedprox
[Round 018/100] Acc=74.700 | RoundTime=66.46s | TotalTime=2119.36s | Method=fedprox
[Round 019/100] Acc=74.250 | RoundTime=121.04s | TotalTime=2240.40s | Method=fedprox
[Round 020/100] Acc=73.940 | RoundTime=122.98s | TotalTime=2363.39s | Method=fedprox
[Round 021/100] Acc=77.830 | RoundTime=122.15s | TotalTime=2485.53s | Method=fedprox
[Round 022/100] Acc=75.980 | RoundTime=122.06s | TotalTime=2607.60s | Method=fedprox
[Round 023/100] Acc=76.000 | RoundTime=123.12s | TotalTime=2730.72s | Method=fedprox
[Round 024/100] Acc=75.980 | RoundTime=123.01s | TotalTime=2853.72s | Method=fedprox
[Round 025/100] Acc=71.100 | RoundTime=123.77s | TotalTime=2977.49s | Method=fedprox
[Round 026/100] Acc=76.840 | RoundTime=121.62s | TotalTime=3099.11s | Method=fedprox
[Round 027/100] Acc=76.100 | RoundTime=122.44s | TotalTime=3221.54s | Method=fedprox
[Round 028/100] Acc=76.350 | RoundTime=122.39s | TotalTime=3343.93s | Method=fedprox
[Round 029/100] Acc=76.260 | RoundTime=122.43s | TotalTime=3466.36s | Method=fedprox
[Round 030/100] Acc=78.400 | RoundTime=121.97s | TotalTime=3588.33s | Method=fedprox
[Round 031/100] Acc=75.770 | RoundTime=122.29s | TotalTime=3710.63s | Method=fedprox
[Round 032/100] Acc=76.280 | RoundTime=122.38s | TotalTime=3833.01s | Method=fedprox
[Round 033/100] Acc=77.860 | RoundTime=123.00s | TotalTime=3956.01s | Method=fedprox
[Round 034/100] Acc=78.300 | RoundTime=122.54s | TotalTime=4078.55s | Method=fedprox
[Round 035/100] Acc=77.770 | RoundTime=122.87s | TotalTime=4201.42s | Method=fedprox
[Round 036/100] Acc=76.680 | RoundTime=122.34s | TotalTime=4323.77s | Method=fedprox
[Round 037/100] Acc=75.000 | RoundTime=123.20s | TotalTime=4446.97s | Method=fedprox
[Round 038/100] Acc=74.230 | RoundTime=121.08s | TotalTime=4568.04s | Method=fedprox
[Round 039/100] Acc=73.760 | RoundTime=122.53s | TotalTime=4690.57s | Method=fedprox
[Round 040/100] Acc=70.310 | RoundTime=122.30s | TotalTime=4812.87s | Method=fedprox
[Round 041/100] Acc=76.480 | RoundTime=122.68s | TotalTime=4935.56s | Method=fedprox
[Round 042/100] Acc=76.370 | RoundTime=121.71s | TotalTime=5057.27s | Method=fedprox
[Round 043/100] Acc=77.740 | RoundTime=122.74s | TotalTime=5180.01s | Method=fedprox
[Round 044/100] Acc=77.140 | RoundTime=123.63s | TotalTime=5303.65s | Method=fedprox
[Round 045/100] Acc=78.670 | RoundTime=122.56s | TotalTime=5426.20s | Method=fedprox
[Round 046/100] Acc=75.630 | RoundTime=123.40s | TotalTime=5549.61s | Method=fedprox
[Round 047/100] Acc=75.330 | RoundTime=123.03s | TotalTime=5672.64s | Method=fedprox
[Round 048/100] Acc=76.810 | RoundTime=121.85s | TotalTime=5794.49s | Method=fedprox
[Round 049/100] Acc=75.850 | RoundTime=122.95s | TotalTime=5917.44s | Method=fedprox
[Round 050/100] Acc=76.160 | RoundTime=122.27s | TotalTime=6039.71s | Method=fedprox
[Round 051/100] Acc=75.420 | RoundTime=122.80s | TotalTime=6162.50s | Method=fedprox
[Round 052/100] Acc=76.730 | RoundTime=122.80s | TotalTime=6285.31s | Method=fedprox
[Round 053/100] Acc=77.170 | RoundTime=122.57s | TotalTime=6407.88s | Method=fedprox
[Round 054/100] Acc=75.400 | RoundTime=121.99s | TotalTime=6529.87s | Method=fedprox
[Round 055/100] Acc=78.180 | RoundTime=122.62s | TotalTime=6652.49s | Method=fedprox
[Round 056/100] Acc=77.700 | RoundTime=123.83s | TotalTime=6776.33s | Method=fedprox
[Round 057/100] Acc=78.450 | RoundTime=122.75s | TotalTime=6899.08s | Method=fedprox
[Round 058/100] Acc=78.560 | RoundTime=122.42s | TotalTime=7021.49s | Method=fedprox
[Round 059/100] Acc=77.410 | RoundTime=123.45s | TotalTime=7144.95s | Method=fedprox
[Round 060/100] Acc=78.260 | RoundTime=123.12s | TotalTime=7268.07s | Method=fedprox
[Round 061/100] Acc=75.900 | RoundTime=122.28s | TotalTime=7390.36s | Method=fedprox
[Round 062/100] Acc=73.370 | RoundTime=122.20s | TotalTime=7512.56s | Method=fedprox
[Round 063/100] Acc=77.420 | RoundTime=123.49s | TotalTime=7636.05s | Method=fedprox
[Round 064/100] Acc=78.750 | RoundTime=123.19s | TotalTime=7759.24s | Method=fedprox
[Round 065/100] Acc=78.910 | RoundTime=122.48s | TotalTime=7881.73s | Method=fedprox
[Round 066/100] Acc=75.410 | RoundTime=122.89s | TotalTime=8004.62s | Method=fedprox
[Round 067/100] Acc=77.820 | RoundTime=123.36s | TotalTime=8127.98s | Method=fedprox
[Round 068/100] Acc=75.710 | RoundTime=123.42s | TotalTime=8251.40s | Method=fedprox
[Round 069/100] Acc=76.950 | RoundTime=121.67s | TotalTime=8373.07s | Method=fedprox
[Round 070/100] Acc=78.430 | RoundTime=123.03s | TotalTime=8496.09s | Method=fedprox
[Round 071/100] Acc=74.910 | RoundTime=122.90s | TotalTime=8618.99s | Method=fedprox
[Round 072/100] Acc=76.790 | RoundTime=123.44s | TotalTime=8742.43s | Method=fedprox
[Round 073/100] Acc=76.010 | RoundTime=122.46s | TotalTime=8864.89s | Method=fedprox
[Round 074/100] Acc=72.960 | RoundTime=122.97s | TotalTime=8987.86s | Method=fedprox
[Round 075/100] Acc=74.850 | RoundTime=123.13s | TotalTime=9110.99s | Method=fedprox
[Round 076/100] Acc=71.800 | RoundTime=122.92s | TotalTime=9233.92s | Method=fedprox
[Round 077/100] Acc=77.060 | RoundTime=122.85s | TotalTime=9356.77s | Method=fedprox
[Round 078/100] Acc=75.990 | RoundTime=123.49s | TotalTime=9480.26s | Method=fedprox
[Round 079/100] Acc=77.430 | RoundTime=124.28s | TotalTime=9604.54s | Method=fedprox
[Round 080/100] Acc=75.480 | RoundTime=122.95s | TotalTime=9727.49s | Method=fedprox
[Round 081/100] Acc=74.650 | RoundTime=123.07s | TotalTime=9850.57s | Method=fedprox
[Round 082/100] Acc=72.880 | RoundTime=118.17s | TotalTime=9968.73s | Method=fedprox
[Round 083/100] Acc=74.400 | RoundTime=102.12s | TotalTime=10070.86s | Method=fedprox
[Round 084/100] Acc=75.580 | RoundTime=97.04s | TotalTime=10167.90s | Method=fedprox
[Round 085/100] Acc=74.980 | RoundTime=97.77s | TotalTime=10265.67s | Method=fedprox
[Round 086/100] Acc=77.740 | RoundTime=97.19s | TotalTime=10362.87s | Method=fedprox
[Round 087/100] Acc=73.910 | RoundTime=97.85s | TotalTime=10460.72s | Method=fedprox
[Round 088/100] Acc=74.470 | RoundTime=98.06s | TotalTime=10558.78s | Method=fedprox
[Round 089/100] Acc=77.930 | RoundTime=98.34s | TotalTime=10657.12s | Method=fedprox
[Round 090/100] Acc=74.550 | RoundTime=96.51s | TotalTime=10753.63s | Method=fedprox
[Round 091/100] Acc=75.820 | RoundTime=97.21s | TotalTime=10850.84s | Method=fedprox
[Round 092/100] Acc=74.270 | RoundTime=97.31s | TotalTime=10948.15s | Method=fedprox
[Round 093/100] Acc=77.250 | RoundTime=94.43s | TotalTime=11042.58s | Method=fedprox
[Round 094/100] Acc=75.560 | RoundTime=81.76s | TotalTime=11124.35s | Method=fedprox
[Round 095/100] Acc=77.860 | RoundTime=71.98s | TotalTime=11196.33s | Method=fedprox
[Round 096/100] Acc=78.030 | RoundTime=72.32s | TotalTime=11268.65s | Method=fedprox
[Round 097/100] Acc=78.630 | RoundTime=65.75s | TotalTime=11334.40s | Method=fedprox
[Round 098/100] Acc=77.120 | RoundTime=60.32s | TotalTime=11394.72s | Method=fedprox
[Round 099/100] Acc=76.600 | RoundTime=58.42s | TotalTime=11453.14s | Method=fedprox
[Round 100/100] Acc=76.760 | RoundTime=86.54s | TotalTime=11539.68s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-14 14:24:44
Total elapsed time: 11539.68s
Final Acc: 76.760
Best Acc : 78.910
====================================================================================================
