====================================================================================================
Training started at: 2026-03-13 12:27:39
Result directory: results/fl_mnist/fedprox
Result txt file : results/fl_mnist/fedprox/model=fedprox_dataset=fl_mnist_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-122739.txt
Result log file : results/fl_mnist/fedprox/model=fedprox_dataset=fl_mnist_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-122739.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=12.190 | RoundTime=54.90s | TotalTime=54.90s | Method=fedprox
[Round 081/100] Acc=93.710 | RoundTime=53.44s | TotalTime=4645.97s | Method=fedprox
[Round 082/100] Acc=94.320 | RoundTime=52.31s | TotalTime=4698.28s | Method=fedprox
[Round 083/100] Acc=94.870 | RoundTime=51.71s | TotalTime=4749.99s | Method=fedprox
[Round 084/100] Acc=94.760 | RoundTime=53.19s | TotalTime=4803.18s | Method=fedprox
[Round 085/100] Acc=94.500 | RoundTime=52.89s | TotalTime=4856.06s | Method=fedprox
[Round 086/100] Acc=94.590 | RoundTime=52.25s | TotalTime=4908.32s | Method=fedprox
[Round 087/100] Acc=93.470 | RoundTime=52.50s | TotalTime=4960.81s | Method=fedprox
[Round 088/100] Acc=94.780 | RoundTime=51.27s | TotalTime=5012.09s | Method=fedprox
[Round 089/100] Acc=93.480 | RoundTime=51.47s | TotalTime=5063.56s | Method=fedprox
[Round 090/100] Acc=94.300 | RoundTime=51.63s | TotalTime=5115.20s | Method=fedprox
[Round 091/100] Acc=93.850 | RoundTime=50.10s | TotalTime=5165.30s | Method=fedprox
[Round 092/100] Acc=94.030 | RoundTime=51.42s | TotalTime=5216.71s | Method=fedprox
[Round 093/100] Acc=93.650 | RoundTime=51.47s | TotalTime=5268.19s | Method=fedprox
[Round 094/100] Acc=93.960 | RoundTime=49.98s | TotalTime=5318.17s | Method=fedprox
[Round 095/100] Acc=94.220 | RoundTime=50.28s | TotalTime=5368.45s | Method=fedprox
[Round 096/100] Acc=94.710 | RoundTime=50.95s | TotalTime=5419.40s | Method=fedprox
[Round 097/100] Acc=93.720 | RoundTime=50.60s | TotalTime=5470.00s | Method=fedprox
[Round 098/100] Acc=94.040 | RoundTime=50.67s | TotalTime=5520.67s | Method=fedprox
[Round 099/100] Acc=94.470 | RoundTime=50.96s | TotalTime=5571.63s | Method=fedprox
[Round 100/100] Acc=94.100 | RoundTime=50.94s | TotalTime=5622.57s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 14:01:22
Total elapsed time: 5622.57s
Final Acc: 94.100
Best Acc : 96.770
====================================================================================================
