====================================================================================================
Training started at: 2026-03-13 11:01:22
Result directory: results/fl_mnist/fedprox
Result txt file : results/fl_mnist/fedprox/model=fedprox_dataset=fl_mnist_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-110122.txt
Result log file : results/fl_mnist/fedprox/model=fedprox_dataset=fl_mnist_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-110122.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=9.800 | RoundTime=55.01s | TotalTime=55.01s | Method=fedprox
[Round 015/100] Acc=83.160 | RoundTime=55.82s | TotalTime=833.98s | Method=fedprox
[Round 016/100] Acc=82.210 | RoundTime=56.17s | TotalTime=890.15s | Method=fedprox
[Round 017/100] Acc=79.010 | RoundTime=55.65s | TotalTime=945.80s | Method=fedprox
[Round 018/100] Acc=76.140 | RoundTime=54.64s | TotalTime=1000.45s | Method=fedprox
[Round 019/100] Acc=71.020 | RoundTime=55.94s | TotalTime=1056.39s | Method=fedprox
[Round 020/100] Acc=78.260 | RoundTime=54.07s | TotalTime=1110.46s | Method=fedprox
[Round 021/100] Acc=85.010 | RoundTime=55.42s | TotalTime=1165.88s | Method=fedprox
[Round 022/100] Acc=75.750 | RoundTime=55.04s | TotalTime=1220.93s | Method=fedprox
[Round 023/100] Acc=81.920 | RoundTime=55.13s | TotalTime=1276.06s | Method=fedprox
[Round 024/100] Acc=74.340 | RoundTime=55.21s | TotalTime=1331.27s | Method=fedprox
[Round 025/100] Acc=78.820 | RoundTime=56.45s | TotalTime=1387.72s | Method=fedprox
[Round 026/100] Acc=72.980 | RoundTime=55.73s | TotalTime=1443.45s | Method=fedprox
[Round 027/100] Acc=78.410 | RoundTime=54.83s | TotalTime=1498.29s | Method=fedprox
[Round 028/100] Acc=83.820 | RoundTime=55.07s | TotalTime=1553.36s | Method=fedprox
[Round 029/100] Acc=79.400 | RoundTime=55.34s | TotalTime=1608.69s | Method=fedprox
[Round 030/100] Acc=81.280 | RoundTime=53.98s | TotalTime=1662.68s | Method=fedprox
[Round 031/100] Acc=81.640 | RoundTime=55.20s | TotalTime=1717.88s | Method=fedprox
[Round 032/100] Acc=80.670 | RoundTime=55.01s | TotalTime=1772.89s | Method=fedprox
[Round 033/100] Acc=74.550 | RoundTime=55.05s | TotalTime=1827.94s | Method=fedprox
[Round 034/100] Acc=84.440 | RoundTime=55.96s | TotalTime=1883.89s | Method=fedprox
[Round 035/100] Acc=78.780 | RoundTime=53.94s | TotalTime=1937.83s | Method=fedprox
[Round 036/100] Acc=86.040 | RoundTime=55.67s | TotalTime=1993.50s | Method=fedprox
[Round 037/100] Acc=78.800 | RoundTime=56.26s | TotalTime=2049.76s | Method=fedprox
[Round 038/100] Acc=78.710 | RoundTime=55.48s | TotalTime=2105.24s | Method=fedprox
[Round 039/100] Acc=82.050 | RoundTime=54.52s | TotalTime=2159.76s | Method=fedprox
[Round 040/100] Acc=76.430 | RoundTime=55.55s | TotalTime=2215.31s | Method=fedprox
[Round 041/100] Acc=84.860 | RoundTime=56.43s | TotalTime=2271.75s | Method=fedprox
[Round 042/100] Acc=77.230 | RoundTime=55.26s | TotalTime=2327.01s | Method=fedprox
[Round 043/100] Acc=77.260 | RoundTime=54.18s | TotalTime=2381.18s | Method=fedprox
[Round 044/100] Acc=78.010 | RoundTime=55.38s | TotalTime=2436.57s | Method=fedprox
[Round 045/100] Acc=84.130 | RoundTime=56.17s | TotalTime=2492.74s | Method=fedprox
[Round 046/100] Acc=83.680 | RoundTime=54.79s | TotalTime=2547.52s | Method=fedprox
[Round 047/100] Acc=79.630 | RoundTime=56.73s | TotalTime=2604.25s | Method=fedprox
[Round 048/100] Acc=83.150 | RoundTime=56.32s | TotalTime=2660.57s | Method=fedprox
[Round 049/100] Acc=79.710 | RoundTime=56.26s | TotalTime=2716.83s | Method=fedprox
[Round 050/100] Acc=81.380 | RoundTime=57.26s | TotalTime=2774.09s | Method=fedprox
[Round 051/100] Acc=84.610 | RoundTime=56.31s | TotalTime=2830.40s | Method=fedprox
[Round 052/100] Acc=79.780 | RoundTime=56.19s | TotalTime=2886.59s | Method=fedprox
[Round 053/100] Acc=78.690 | RoundTime=56.11s | TotalTime=2942.69s | Method=fedprox
[Round 054/100] Acc=77.600 | RoundTime=57.18s | TotalTime=2999.88s | Method=fedprox
[Round 055/100] Acc=81.300 | RoundTime=56.99s | TotalTime=3056.87s | Method=fedprox
[Round 056/100] Acc=81.250 | RoundTime=56.47s | TotalTime=3113.34s | Method=fedprox
[Round 057/100] Acc=73.550 | RoundTime=56.00s | TotalTime=3169.34s | Method=fedprox
[Round 058/100] Acc=82.940 | RoundTime=57.52s | TotalTime=3226.86s | Method=fedprox
[Round 059/100] Acc=83.740 | RoundTime=57.88s | TotalTime=3284.74s | Method=fedprox
[Round 060/100] Acc=82.030 | RoundTime=58.51s | TotalTime=3343.24s | Method=fedprox
[Round 061/100] Acc=81.690 | RoundTime=56.71s | TotalTime=3399.96s | Method=fedprox
[Round 062/100] Acc=80.440 | RoundTime=55.09s | TotalTime=3455.04s | Method=fedprox
[Round 063/100] Acc=84.490 | RoundTime=55.10s | TotalTime=3510.14s | Method=fedprox
[Round 064/100] Acc=82.100 | RoundTime=55.06s | TotalTime=3565.21s | Method=fedprox
[Round 065/100] Acc=82.020 | RoundTime=54.60s | TotalTime=3619.81s | Method=fedprox
[Round 066/100] Acc=81.340 | RoundTime=55.98s | TotalTime=3675.79s | Method=fedprox
[Round 067/100] Acc=82.430 | RoundTime=56.00s | TotalTime=3731.79s | Method=fedprox
[Round 068/100] Acc=83.170 | RoundTime=55.43s | TotalTime=3787.22s | Method=fedprox
[Round 069/100] Acc=85.230 | RoundTime=56.66s | TotalTime=3843.89s | Method=fedprox
[Round 070/100] Acc=84.750 | RoundTime=54.69s | TotalTime=3898.57s | Method=fedprox
[Round 071/100] Acc=82.740 | RoundTime=55.56s | TotalTime=3954.13s | Method=fedprox
[Round 072/100] Acc=79.970 | RoundTime=55.70s | TotalTime=4009.83s | Method=fedprox
[Round 073/100] Acc=85.910 | RoundTime=55.62s | TotalTime=4065.45s | Method=fedprox
[Round 074/100] Acc=85.710 | RoundTime=55.86s | TotalTime=4121.31s | Method=fedprox
[Round 075/100] Acc=84.260 | RoundTime=55.48s | TotalTime=4176.79s | Method=fedprox
[Round 076/100] Acc=84.400 | RoundTime=55.80s | TotalTime=4232.59s | Method=fedprox
[Round 077/100] Acc=84.550 | RoundTime=53.92s | TotalTime=4286.51s | Method=fedprox
[Round 078/100] Acc=82.070 | RoundTime=49.28s | TotalTime=4335.79s | Method=fedprox
[Round 079/100] Acc=83.290 | RoundTime=44.90s | TotalTime=4380.69s | Method=fedprox
[Round 080/100] Acc=80.790 | RoundTime=43.91s | TotalTime=4424.60s | Method=fedprox
[Round 081/100] Acc=82.920 | RoundTime=43.19s | TotalTime=4467.80s | Method=fedprox
[Round 082/100] Acc=83.700 | RoundTime=43.23s | TotalTime=4511.02s | Method=fedprox
[Round 083/100] Acc=80.150 | RoundTime=42.26s | TotalTime=4553.29s | Method=fedprox
[Round 084/100] Acc=83.560 | RoundTime=42.43s | TotalTime=4595.72s | Method=fedprox
[Round 085/100] Acc=81.130 | RoundTime=43.40s | TotalTime=4639.11s | Method=fedprox
[Round 086/100] Acc=81.030 | RoundTime=42.91s | TotalTime=4682.02s | Method=fedprox
[Round 087/100] Acc=80.050 | RoundTime=43.09s | TotalTime=4725.11s | Method=fedprox
[Round 088/100] Acc=83.450 | RoundTime=42.86s | TotalTime=4767.97s | Method=fedprox
[Round 089/100] Acc=83.480 | RoundTime=42.81s | TotalTime=4810.78s | Method=fedprox
[Round 090/100] Acc=85.920 | RoundTime=43.52s | TotalTime=4854.30s | Method=fedprox
[Round 091/100] Acc=82.660 | RoundTime=43.20s | TotalTime=4897.50s | Method=fedprox
[Round 092/100] Acc=83.130 | RoundTime=43.10s | TotalTime=4940.59s | Method=fedprox
[Round 093/100] Acc=82.440 | RoundTime=43.45s | TotalTime=4984.05s | Method=fedprox
[Round 094/100] Acc=78.830 | RoundTime=43.00s | TotalTime=5027.05s | Method=fedprox
[Round 095/100] Acc=83.600 | RoundTime=43.52s | TotalTime=5070.57s | Method=fedprox
[Round 096/100] Acc=87.480 | RoundTime=43.74s | TotalTime=5114.32s | Method=fedprox
[Round 097/100] Acc=83.950 | RoundTime=42.31s | TotalTime=5156.62s | Method=fedprox
[Round 098/100] Acc=83.320 | RoundTime=44.58s | TotalTime=5201.21s | Method=fedprox
[Round 099/100] Acc=84.040 | RoundTime=44.98s | TotalTime=5246.19s | Method=fedprox
[Round 100/100] Acc=80.280 | RoundTime=44.82s | TotalTime=5291.00s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 12:29:33
Total elapsed time: 5291.00s
Final Acc: 80.280
Best Acc : 87.920
====================================================================================================
