====================================================================================================
Training started at: 2026-03-13 12:27:39
Result directory: results/fl_mnist/fedprox
Result txt file : results/fl_mnist/fedprox/model=fedprox_dataset=fl_mnist_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-122739.txt
Result log file : results/fl_mnist/fedprox/model=fedprox_dataset=fl_mnist_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-122739.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.350 | RoundTime=55.33s | TotalTime=55.33s | Method=fedprox
[Round 020/100] Acc=95.640 | RoundTime=60.42s | TotalTime=1164.74s | Method=fedprox
[Round 021/100] Acc=94.930 | RoundTime=59.95s | TotalTime=1224.69s | Method=fedprox
[Round 022/100] Acc=95.940 | RoundTime=59.95s | TotalTime=1284.65s | Method=fedprox
[Round 023/100] Acc=94.630 | RoundTime=59.29s | TotalTime=1343.94s | Method=fedprox
[Round 024/100] Acc=92.980 | RoundTime=59.24s | TotalTime=1403.18s | Method=fedprox
[Round 025/100] Acc=94.860 | RoundTime=59.81s | TotalTime=1462.99s | Method=fedprox
[Round 026/100] Acc=96.050 | RoundTime=59.15s | TotalTime=1522.14s | Method=fedprox
[Round 027/100] Acc=95.110 | RoundTime=58.17s | TotalTime=1580.31s | Method=fedprox
[Round 028/100] Acc=94.390 | RoundTime=59.06s | TotalTime=1639.37s | Method=fedprox
[Round 029/100] Acc=94.350 | RoundTime=59.62s | TotalTime=1698.99s | Method=fedprox
[Round 030/100] Acc=95.490 | RoundTime=59.28s | TotalTime=1758.27s | Method=fedprox
[Round 031/100] Acc=95.120 | RoundTime=59.33s | TotalTime=1817.60s | Method=fedprox
[Round 032/100] Acc=93.130 | RoundTime=60.26s | TotalTime=1877.86s | Method=fedprox
[Round 033/100] Acc=94.960 | RoundTime=57.15s | TotalTime=1935.02s | Method=fedprox
[Round 034/100] Acc=92.720 | RoundTime=58.90s | TotalTime=1993.92s | Method=fedprox
[Round 035/100] Acc=95.120 | RoundTime=59.20s | TotalTime=2053.12s | Method=fedprox
[Round 036/100] Acc=95.240 | RoundTime=59.50s | TotalTime=2112.62s | Method=fedprox
[Round 037/100] Acc=95.330 | RoundTime=59.71s | TotalTime=2172.34s | Method=fedprox
[Round 038/100] Acc=94.580 | RoundTime=59.52s | TotalTime=2231.86s | Method=fedprox
[Round 039/100] Acc=94.270 | RoundTime=59.52s | TotalTime=2291.37s | Method=fedprox
[Round 040/100] Acc=94.750 | RoundTime=58.89s | TotalTime=2350.26s | Method=fedprox
[Round 041/100] Acc=94.580 | RoundTime=59.87s | TotalTime=2410.14s | Method=fedprox
[Round 042/100] Acc=93.800 | RoundTime=59.38s | TotalTime=2469.51s | Method=fedprox
[Round 043/100] Acc=94.040 | RoundTime=59.96s | TotalTime=2529.47s | Method=fedprox
[Round 044/100] Acc=93.820 | RoundTime=59.26s | TotalTime=2588.73s | Method=fedprox
[Round 045/100] Acc=94.370 | RoundTime=59.72s | TotalTime=2648.45s | Method=fedprox
[Round 046/100] Acc=95.090 | RoundTime=58.43s | TotalTime=2706.87s | Method=fedprox
[Round 047/100] Acc=93.430 | RoundTime=59.44s | TotalTime=2766.31s | Method=fedprox
[Round 048/100] Acc=93.880 | RoundTime=57.26s | TotalTime=2823.57s | Method=fedprox
[Round 049/100] Acc=93.610 | RoundTime=57.49s | TotalTime=2881.06s | Method=fedprox
[Round 050/100] Acc=93.870 | RoundTime=58.24s | TotalTime=2939.30s | Method=fedprox
[Round 051/100] Acc=94.970 | RoundTime=58.02s | TotalTime=2997.32s | Method=fedprox
[Round 052/100] Acc=95.410 | RoundTime=57.89s | TotalTime=3055.22s | Method=fedprox
[Round 053/100] Acc=93.830 | RoundTime=58.53s | TotalTime=3113.74s | Method=fedprox
[Round 054/100] Acc=94.160 | RoundTime=57.46s | TotalTime=3171.21s | Method=fedprox
[Round 055/100] Acc=92.890 | RoundTime=57.90s | TotalTime=3229.11s | Method=fedprox
[Round 056/100] Acc=94.180 | RoundTime=56.62s | TotalTime=3285.73s | Method=fedprox
[Round 057/100] Acc=93.880 | RoundTime=58.31s | TotalTime=3344.04s | Method=fedprox
[Round 058/100] Acc=94.770 | RoundTime=57.40s | TotalTime=3401.44s | Method=fedprox
[Round 059/100] Acc=94.120 | RoundTime=58.96s | TotalTime=3460.40s | Method=fedprox
[Round 060/100] Acc=94.350 | RoundTime=58.68s | TotalTime=3519.08s | Method=fedprox
[Round 061/100] Acc=94.240 | RoundTime=58.78s | TotalTime=3577.86s | Method=fedprox
[Round 062/100] Acc=94.550 | RoundTime=57.97s | TotalTime=3635.82s | Method=fedprox
[Round 063/100] Acc=94.760 | RoundTime=59.48s | TotalTime=3695.30s | Method=fedprox
[Round 064/100] Acc=94.360 | RoundTime=58.06s | TotalTime=3753.37s | Method=fedprox
[Round 065/100] Acc=94.420 | RoundTime=58.38s | TotalTime=3811.76s | Method=fedprox
[Round 066/100] Acc=95.080 | RoundTime=57.49s | TotalTime=3869.25s | Method=fedprox
[Round 067/100] Acc=94.210 | RoundTime=58.36s | TotalTime=3927.61s | Method=fedprox
[Round 068/100] Acc=93.590 | RoundTime=57.83s | TotalTime=3985.43s | Method=fedprox
[Round 069/100] Acc=94.570 | RoundTime=57.85s | TotalTime=4043.28s | Method=fedprox
[Round 070/100] Acc=94.750 | RoundTime=58.01s | TotalTime=4101.29s | Method=fedprox
[Round 071/100] Acc=95.070 | RoundTime=57.87s | TotalTime=4159.16s | Method=fedprox
[Round 072/100] Acc=94.730 | RoundTime=57.86s | TotalTime=4217.02s | Method=fedprox
[Round 073/100] Acc=94.270 | RoundTime=57.76s | TotalTime=4274.78s | Method=fedprox
[Round 074/100] Acc=93.620 | RoundTime=58.15s | TotalTime=4332.93s | Method=fedprox
[Round 075/100] Acc=94.010 | RoundTime=57.58s | TotalTime=4390.51s | Method=fedprox
[Round 076/100] Acc=94.350 | RoundTime=58.53s | TotalTime=4449.04s | Method=fedprox
[Round 077/100] Acc=93.620 | RoundTime=58.84s | TotalTime=4507.89s | Method=fedprox
[Round 078/100] Acc=94.400 | RoundTime=57.34s | TotalTime=4565.22s | Method=fedprox
[Round 079/100] Acc=94.580 | RoundTime=56.93s | TotalTime=4622.15s | Method=fedprox
[Round 080/100] Acc=94.400 | RoundTime=53.37s | TotalTime=4675.52s | Method=fedprox
[Round 081/100] Acc=94.610 | RoundTime=53.69s | TotalTime=4729.21s | Method=fedprox
[Round 082/100] Acc=93.960 | RoundTime=54.28s | TotalTime=4783.49s | Method=fedprox
[Round 083/100] Acc=94.630 | RoundTime=53.58s | TotalTime=4837.07s | Method=fedprox
[Round 084/100] Acc=94.430 | RoundTime=54.14s | TotalTime=4891.21s | Method=fedprox
[Round 085/100] Acc=93.640 | RoundTime=54.29s | TotalTime=4945.50s | Method=fedprox
[Round 086/100] Acc=93.950 | RoundTime=52.98s | TotalTime=4998.48s | Method=fedprox
[Round 087/100] Acc=94.950 | RoundTime=52.64s | TotalTime=5051.12s | Method=fedprox
[Round 088/100] Acc=94.340 | RoundTime=52.28s | TotalTime=5103.40s | Method=fedprox
[Round 089/100] Acc=94.380 | RoundTime=51.80s | TotalTime=5155.20s | Method=fedprox
[Round 090/100] Acc=94.920 | RoundTime=51.21s | TotalTime=5206.41s | Method=fedprox
[Round 091/100] Acc=94.310 | RoundTime=52.29s | TotalTime=5258.71s | Method=fedprox
[Round 092/100] Acc=93.670 | RoundTime=50.78s | TotalTime=5309.49s | Method=fedprox
[Round 093/100] Acc=92.970 | RoundTime=51.20s | TotalTime=5360.69s | Method=fedprox
[Round 094/100] Acc=93.440 | RoundTime=52.24s | TotalTime=5412.93s | Method=fedprox
[Round 095/100] Acc=94.080 | RoundTime=51.38s | TotalTime=5464.31s | Method=fedprox
[Round 096/100] Acc=93.770 | RoundTime=51.98s | TotalTime=5516.29s | Method=fedprox
[Round 097/100] Acc=94.070 | RoundTime=51.80s | TotalTime=5568.08s | Method=fedprox
[Round 098/100] Acc=94.150 | RoundTime=51.43s | TotalTime=5619.52s | Method=fedprox
[Round 099/100] Acc=94.120 | RoundTime=48.76s | TotalTime=5668.28s | Method=fedprox
[Round 100/100] Acc=94.100 | RoundTime=49.14s | TotalTime=5717.43s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 14:02:56
Total elapsed time: 5717.43s
Final Acc: 94.100
Best Acc : 96.630
====================================================================================================
