epoch	acc	pure	round_time_sec	total_time_sec
0	11.35	None	70.2856	70.2858
1	75.45	None	69.2142	139.5004
2	96.56	None	69.8542	209.3549
3	96.92	None	69.3780	278.7333
4	96.83	None	70.4011	349.1346
5	93.53	None	72.1049	421.2398
6	95.94	None	70.8155	492.0556
7	92.43	None	70.8677	562.9237
8	95.0	None	69.5958	632.5198
9	94.89	None	69.5970	702.1170
10	96.0	None	69.6850	771.8023
11	95.83	None	70.1857	841.9884
12	95.83	None	69.1471	911.1360
13	95.01	None	70.7762	981.9125
14	95.83	None	69.3169	1051.2298
15	95.44	None	69.9322	1121.1623
16	95.11	None	69.4380	1190.6006
17	95.87	None	68.8526	1259.4534
18	94.12	None	70.5373	1329.9911
19	95.66	None	70.4258	1400.4173
20	96.46	None	70.9787	1471.3963
21	95.84	None	69.1617	1540.5583
22	95.42	None	69.8651	1610.4238
23	95.49	None	70.8245	1681.2486
24	95.7	None	70.7196	1751.9697
25	95.1	None	70.5531	1822.5231
26	95.85	None	69.8148	1892.3382
27	93.91	None	68.9895	1961.3280
28	95.79	None	69.6340	2030.9623
29	95.42	None	70.1233	2101.0859
30	93.82	None	70.8983	2171.9846
31	94.98	None	69.0870	2241.0719
32	95.37	None	68.6578	2309.7302
33	94.35	None	72.8907	2382.6212
34	94.83	None	71.5341	2454.1557
35	96.11	None	69.4747	2523.6307
36	95.51	None	70.2014	2593.8325
37	95.46	None	69.5508	2663.3837
38	95.51	None	69.6320	2733.0161
39	96.04	None	68.9016	2801.9180
40	95.02	None	70.2693	2872.1875
41	95.47	None	70.1159	2942.3038
42	94.95	None	69.1854	3011.4896
43	95.37	None	70.1974	3081.6872
44	94.74	None	69.9547	3151.6422
45	95.19	None	71.7166	3223.3592
46	95.03	None	69.5175	3292.8770
47	96.1	None	69.8894	3362.7667
48	94.79	None	68.6547	3431.4217
49	95.69	None	69.1699	3500.5919
50	95.4	None	69.7401	3570.3325
51	94.67	None	69.9073	3640.2400
52	95.2	None	70.1507	3710.3911
53	94.89	None	70.0244	3780.4159
54	95.19	None	69.3582	3849.7743
55	95.25	None	69.1856	3918.9602
56	93.93	None	69.5574	3988.5178
57	94.19	None	68.7716	4057.2897
58	95.28	None	69.4315	4126.7215
59	95.38	None	71.0764	4197.7982
60	95.55	None	69.8264	4267.6264
61	95.09	None	69.0240	4336.6507
62	94.8	None	69.1176	4405.7687
63	94.96	None	67.5629	4473.3319
64	94.02	None	70.5569	4543.8890
65	94.33	None	68.7826	4612.6720
66	95.07	None	68.8307	4681.5030
67	94.84	None	69.8938	4751.3971
68	94.04	None	69.0096	4820.4070
69	93.93	None	69.6811	4890.0896
70	94.16	None	69.6384	4959.7283
71	93.21	None	67.6378	5027.3664
72	93.53	None	68.8132	5096.1799
73	93.85	None	67.9450	5164.1252
74	95.02	None	69.1707	5233.2962
75	94.6	None	68.7531	5302.0496
76	94.46	None	67.6866	5369.7364
77	94.78	None	69.5833	5439.3215
78	94.49	None	68.7990	5508.1207
79	94.73	None	68.1854	5576.3064
80	94.64	None	59.4587	5635.7654
81	94.48	None	55.9939	5691.7596
82	94.33	None	55.1339	5746.8938
83	94.18	None	57.7450	5804.6391
84	94.51	None	56.6756	5861.3150
85	93.91	None	57.0110	5918.3264
86	94.62	None	56.9720	5975.2987
87	94.62	None	58.3083	6033.6073
88	94.54	None	56.4169	6090.0245
89	94.48	None	56.5730	6146.5978
90	94.08	None	55.4867	6202.0849
91	93.99	None	56.3158	6258.4009
92	94.05	None	56.5537	6314.9549
93	94.48	None	56.4237	6371.3788
94	94.84	None	56.7592	6428.1383
95	94.27	None	57.6165	6485.7551
96	93.71	None	57.5943	6543.3497
97	92.76	None	55.7350	6599.0851
98	93.81	None	56.9478	6656.0331
99	94.14	None	54.4352	6710.4686
