====================================================================================================
Training started at: 2026-03-27 01:14:38
Result directory: results/fl_cifar10/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-global_dr-0.3
Result txt file : results/fl_cifar10/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-global_dr-0.3/feddenoise_fl_cifar10_20260327-011438-628770_pid2709711.txt
Result log file : results/fl_cifar10/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-global_dr-0.3/feddenoise_fl_cifar10_20260327-011438-628770_pid2709711.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: global
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | Pure=69.988 | RoundTime=25.82s | TotalTime=25.82s | Method=feddenoise
[Round 002/100] Acc=20.890 | Pure=70.025 | RoundTime=24.99s | TotalTime=50.81s | Method=feddenoise
[Round 003/100] Acc=26.670 | Pure=69.979 | RoundTime=25.48s | TotalTime=76.29s | Method=feddenoise
[Round 004/100] Acc=34.380 | Pure=69.981 | RoundTime=24.70s | TotalTime=100.99s | Method=feddenoise
[Round 005/100] Acc=44.260 | Pure=70.007 | RoundTime=24.83s | TotalTime=125.82s | Method=feddenoise
[Round 006/100] Acc=37.150 | Pure=70.024 | RoundTime=29.81s | TotalTime=155.63s | Method=feddenoise
[Round 007/100] Acc=48.140 | Pure=70.005 | RoundTime=26.86s | TotalTime=182.49s | Method=feddenoise
[Round 008/100] Acc=44.100 | Pure=70.008 | RoundTime=24.62s | TotalTime=207.11s | Method=feddenoise
[Round 009/100] Acc=49.700 | Pure=70.000 | RoundTime=26.15s | TotalTime=233.26s | Method=feddenoise
[Round 010/100] Acc=48.810 | Pure=70.004 | RoundTime=25.20s | TotalTime=258.46s | Method=feddenoise
[Round 011/100] Acc=49.970 | Pure=85.714 | RoundTime=30.05s | TotalTime=288.50s | Method=feddenoise
[Round 012/100] Acc=47.520 | Pure=85.581 | RoundTime=30.11s | TotalTime=318.61s | Method=feddenoise
[Round 013/100] Acc=53.090 | Pure=85.493 | RoundTime=30.31s | TotalTime=348.92s | Method=feddenoise
[Round 014/100] Acc=53.110 | Pure=86.380 | RoundTime=29.10s | TotalTime=378.03s | Method=feddenoise
[Round 015/100] Acc=49.350 | Pure=86.118 | RoundTime=30.78s | TotalTime=408.81s | Method=feddenoise
[Round 016/100] Acc=58.180 | Pure=86.352 | RoundTime=30.95s | TotalTime=439.76s | Method=feddenoise
[Round 017/100] Acc=55.420 | Pure=85.921 | RoundTime=28.69s | TotalTime=468.45s | Method=feddenoise
[Round 018/100] Acc=57.520 | Pure=86.331 | RoundTime=29.40s | TotalTime=497.85s | Method=feddenoise
[Round 019/100] Acc=51.910 | Pure=87.053 | RoundTime=29.87s | TotalTime=527.73s | Method=feddenoise
[Round 020/100] Acc=60.600 | Pure=86.031 | RoundTime=28.44s | TotalTime=556.17s | Method=feddenoise
[Round 021/100] Acc=60.020 | Pure=89.221 | RoundTime=29.75s | TotalTime=585.92s | Method=feddenoise
[Round 022/100] Acc=59.530 | Pure=88.643 | RoundTime=29.88s | TotalTime=615.80s | Method=feddenoise
[Round 023/100] Acc=59.670 | Pure=87.746 | RoundTime=29.86s | TotalTime=645.66s | Method=feddenoise
[Round 024/100] Acc=62.230 | Pure=88.735 | RoundTime=29.43s | TotalTime=675.09s | Method=feddenoise
[Round 025/100] Acc=58.620 | Pure=87.954 | RoundTime=29.21s | TotalTime=704.30s | Method=feddenoise
[Round 026/100] Acc=60.580 | Pure=90.092 | RoundTime=30.56s | TotalTime=734.86s | Method=feddenoise
[Round 027/100] Acc=60.320 | Pure=88.025 | RoundTime=29.95s | TotalTime=764.81s | Method=feddenoise
[Round 028/100] Acc=61.370 | Pure=88.437 | RoundTime=29.39s | TotalTime=794.19s | Method=feddenoise
[Round 029/100] Acc=64.000 | Pure=88.954 | RoundTime=30.49s | TotalTime=824.68s | Method=feddenoise
[Round 030/100] Acc=63.370 | Pure=87.803 | RoundTime=30.07s | TotalTime=854.76s | Method=feddenoise
[Round 031/100] Acc=63.220 | Pure=89.380 | RoundTime=28.91s | TotalTime=883.67s | Method=feddenoise
[Round 032/100] Acc=65.110 | Pure=89.586 | RoundTime=30.43s | TotalTime=914.10s | Method=feddenoise
[Round 033/100] Acc=61.930 | Pure=90.118 | RoundTime=29.86s | TotalTime=943.96s | Method=feddenoise
[Round 034/100] Acc=66.580 | Pure=90.212 | RoundTime=30.02s | TotalTime=973.98s | Method=feddenoise
[Round 035/100] Acc=66.720 | Pure=89.960 | RoundTime=31.34s | TotalTime=1005.32s | Method=feddenoise
[Round 036/100] Acc=61.880 | Pure=89.603 | RoundTime=29.66s | TotalTime=1034.97s | Method=feddenoise
[Round 037/100] Acc=65.130 | Pure=89.627 | RoundTime=31.14s | TotalTime=1066.11s | Method=feddenoise
[Round 038/100] Acc=65.350 | Pure=89.699 | RoundTime=30.16s | TotalTime=1096.27s | Method=feddenoise
[Round 039/100] Acc=66.440 | Pure=89.162 | RoundTime=31.17s | TotalTime=1127.43s | Method=feddenoise
[Round 040/100] Acc=64.640 | Pure=89.200 | RoundTime=31.37s | TotalTime=1158.80s | Method=feddenoise
[Round 041/100] Acc=66.880 | Pure=90.098 | RoundTime=29.64s | TotalTime=1188.45s | Method=feddenoise
[Round 042/100] Acc=66.190 | Pure=89.909 | RoundTime=31.83s | TotalTime=1220.27s | Method=feddenoise
[Round 043/100] Acc=68.250 | Pure=89.710 | RoundTime=28.49s | TotalTime=1248.77s | Method=feddenoise
[Round 044/100] Acc=64.990 | Pure=90.964 | RoundTime=30.63s | TotalTime=1279.40s | Method=feddenoise
[Round 045/100] Acc=68.030 | Pure=90.132 | RoundTime=29.95s | TotalTime=1309.35s | Method=feddenoise
[Round 046/100] Acc=62.140 | Pure=90.347 | RoundTime=30.03s | TotalTime=1339.38s | Method=feddenoise
[Round 047/100] Acc=65.360 | Pure=90.549 | RoundTime=30.81s | TotalTime=1370.19s | Method=feddenoise
[Round 048/100] Acc=68.910 | Pure=89.958 | RoundTime=29.98s | TotalTime=1400.17s | Method=feddenoise
[Round 049/100] Acc=65.230 | Pure=89.629 | RoundTime=30.01s | TotalTime=1430.17s | Method=feddenoise
[Round 050/100] Acc=67.940 | Pure=89.865 | RoundTime=29.37s | TotalTime=1459.55s | Method=feddenoise
[Round 051/100] Acc=68.400 | Pure=90.384 | RoundTime=29.13s | TotalTime=1488.68s | Method=feddenoise
[Round 052/100] Acc=66.400 | Pure=90.649 | RoundTime=29.23s | TotalTime=1517.91s | Method=feddenoise
[Round 053/100] Acc=68.380 | Pure=90.945 | RoundTime=29.83s | TotalTime=1547.74s | Method=feddenoise
[Round 054/100] Acc=69.710 | Pure=90.677 | RoundTime=29.81s | TotalTime=1577.54s | Method=feddenoise
[Round 055/100] Acc=68.250 | Pure=91.159 | RoundTime=29.55s | TotalTime=1607.09s | Method=feddenoise
[Round 056/100] Acc=69.440 | Pure=90.557 | RoundTime=29.23s | TotalTime=1636.32s | Method=feddenoise
[Round 057/100] Acc=69.220 | Pure=90.874 | RoundTime=30.81s | TotalTime=1667.13s | Method=feddenoise
[Round 058/100] Acc=70.950 | Pure=90.946 | RoundTime=29.66s | TotalTime=1696.79s | Method=feddenoise
[Round 059/100] Acc=69.600 | Pure=90.863 | RoundTime=31.03s | TotalTime=1727.83s | Method=feddenoise
[Round 060/100] Acc=70.230 | Pure=90.536 | RoundTime=29.75s | TotalTime=1757.58s | Method=feddenoise
[Round 061/100] Acc=70.110 | Pure=91.254 | RoundTime=31.53s | TotalTime=1789.10s | Method=feddenoise
[Round 062/100] Acc=70.660 | Pure=90.979 | RoundTime=31.28s | TotalTime=1820.39s | Method=feddenoise
[Round 063/100] Acc=68.760 | Pure=91.498 | RoundTime=30.90s | TotalTime=1851.29s | Method=feddenoise
[Round 064/100] Acc=69.590 | Pure=91.062 | RoundTime=30.90s | TotalTime=1882.19s | Method=feddenoise
[Round 065/100] Acc=71.410 | Pure=91.163 | RoundTime=32.24s | TotalTime=1914.43s | Method=feddenoise
[Round 066/100] Acc=70.690 | Pure=91.708 | RoundTime=30.66s | TotalTime=1945.10s | Method=feddenoise
[Round 067/100] Acc=71.120 | Pure=91.392 | RoundTime=31.56s | TotalTime=1976.66s | Method=feddenoise
[Round 068/100] Acc=72.520 | Pure=91.828 | RoundTime=32.35s | TotalTime=2009.01s | Method=feddenoise
[Round 069/100] Acc=70.370 | Pure=92.166 | RoundTime=32.15s | TotalTime=2041.15s | Method=feddenoise
[Round 070/100] Acc=66.840 | Pure=91.501 | RoundTime=30.43s | TotalTime=2071.58s | Method=feddenoise
