====================================================================================================
Training started at: 2026-03-30 17:51:28
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.15
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260330-175128-443599_pid1273222.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260330-175128-443599_pid1273222.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 54
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.2
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.460 | RoundTime=26.55s | TotalTime=26.55s | Method=fedcda
[Round 002/100] Acc=10.020 | RoundTime=26.26s | TotalTime=52.81s | Method=fedcda
[Round 003/100] Acc=24.610 | RoundTime=25.22s | TotalTime=78.03s | Method=fedcda
[Round 004/100] Acc=26.320 | RoundTime=28.43s | TotalTime=106.46s | Method=fedcda
[Round 005/100] Acc=32.650 | RoundTime=26.94s | TotalTime=133.40s | Method=fedcda
[Round 006/100] Acc=31.090 | RoundTime=26.17s | TotalTime=159.58s | Method=fedcda
[Round 007/100] Acc=37.930 | RoundTime=26.12s | TotalTime=185.70s | Method=fedcda
[Round 008/100] Acc=35.670 | RoundTime=28.45s | TotalTime=214.15s | Method=fedcda
[Round 009/100] Acc=27.800 | RoundTime=27.44s | TotalTime=241.59s | Method=fedcda
[Round 010/100] Acc=33.380 | RoundTime=26.64s | TotalTime=268.22s | Method=fedcda
[Round 011/100] Acc=38.540 | RoundTime=29.08s | TotalTime=297.30s | Method=fedcda
[Round 012/100] Acc=33.530 | RoundTime=21.26s | TotalTime=318.55s | Method=fedcda
[Round 013/100] Acc=29.050 | RoundTime=21.04s | TotalTime=339.59s | Method=fedcda
[Round 014/100] Acc=38.080 | RoundTime=21.31s | TotalTime=360.90s | Method=fedcda
[Round 015/100] Acc=36.130 | RoundTime=21.42s | TotalTime=382.32s | Method=fedcda
[Round 016/100] Acc=41.730 | RoundTime=20.76s | TotalTime=403.09s | Method=fedcda
[Round 017/100] Acc=42.270 | RoundTime=20.65s | TotalTime=423.74s | Method=fedcda
[Round 018/100] Acc=45.070 | RoundTime=20.74s | TotalTime=444.48s | Method=fedcda
[Round 019/100] Acc=29.540 | RoundTime=20.79s | TotalTime=465.27s | Method=fedcda
[Round 020/100] Acc=33.730 | RoundTime=20.51s | TotalTime=485.78s | Method=fedcda
[Round 021/100] Acc=29.770 | RoundTime=21.55s | TotalTime=507.33s | Method=fedcda
[Round 022/100] Acc=42.350 | RoundTime=21.29s | TotalTime=528.62s | Method=fedcda
[Round 023/100] Acc=40.180 | RoundTime=21.72s | TotalTime=550.34s | Method=fedcda
[Round 024/100] Acc=37.980 | RoundTime=24.45s | TotalTime=574.78s | Method=fedcda
[Round 025/100] Acc=40.790 | RoundTime=21.32s | TotalTime=596.10s | Method=fedcda
[Round 026/100] Acc=31.430 | RoundTime=21.31s | TotalTime=617.42s | Method=fedcda
[Round 027/100] Acc=43.460 | RoundTime=21.29s | TotalTime=638.70s | Method=fedcda
[Round 028/100] Acc=41.610 | RoundTime=21.65s | TotalTime=660.36s | Method=fedcda
[Round 029/100] Acc=33.340 | RoundTime=21.48s | TotalTime=681.84s | Method=fedcda
[Round 030/100] Acc=46.850 | RoundTime=20.96s | TotalTime=702.80s | Method=fedcda
[Round 031/100] Acc=42.890 | RoundTime=22.01s | TotalTime=724.81s | Method=fedcda
[Round 032/100] Acc=48.990 | RoundTime=22.59s | TotalTime=747.40s | Method=fedcda
