====================================================================================================
Training started at: 2026-03-30 18:58:54
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.15
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260330-185854-455965_pid1863084.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260330-185854-455965_pid1863084.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 48
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.2
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=25.19s | TotalTime=25.19s | Method=fedcda
[Round 002/100] Acc=10.640 | RoundTime=24.22s | TotalTime=49.42s | Method=fedcda
[Round 003/100] Acc=18.810 | RoundTime=25.09s | TotalTime=74.51s | Method=fedcda
[Round 004/100] Acc=30.160 | RoundTime=25.21s | TotalTime=99.72s | Method=fedcda
[Round 005/100] Acc=23.980 | RoundTime=25.40s | TotalTime=125.13s | Method=fedcda
[Round 006/100] Acc=33.660 | RoundTime=25.11s | TotalTime=150.23s | Method=fedcda
[Round 007/100] Acc=29.150 | RoundTime=24.90s | TotalTime=175.13s | Method=fedcda
[Round 008/100] Acc=33.340 | RoundTime=25.59s | TotalTime=200.72s | Method=fedcda
[Round 009/100] Acc=29.200 | RoundTime=24.75s | TotalTime=225.47s | Method=fedcda
[Round 010/100] Acc=36.260 | RoundTime=24.84s | TotalTime=250.31s | Method=fedcda
[Round 011/100] Acc=32.450 | RoundTime=26.66s | TotalTime=276.98s | Method=fedcda
[Round 012/100] Acc=41.690 | RoundTime=25.51s | TotalTime=302.49s | Method=fedcda
[Round 013/100] Acc=37.990 | RoundTime=25.40s | TotalTime=327.89s | Method=fedcda
[Round 014/100] Acc=40.680 | RoundTime=23.88s | TotalTime=351.76s | Method=fedcda
[Round 015/100] Acc=21.510 | RoundTime=23.29s | TotalTime=375.06s | Method=fedcda
[Round 016/100] Acc=31.200 | RoundTime=23.98s | TotalTime=399.04s | Method=fedcda
[Round 017/100] Acc=33.480 | RoundTime=24.10s | TotalTime=423.14s | Method=fedcda
[Round 018/100] Acc=26.580 | RoundTime=22.85s | TotalTime=445.99s | Method=fedcda
[Round 019/100] Acc=26.580 | RoundTime=22.50s | TotalTime=468.49s | Method=fedcda
[Round 020/100] Acc=48.880 | RoundTime=22.29s | TotalTime=490.77s | Method=fedcda
[Round 021/100] Acc=33.760 | RoundTime=22.82s | TotalTime=513.60s | Method=fedcda
[Round 022/100] Acc=35.980 | RoundTime=21.78s | TotalTime=535.37s | Method=fedcda
[Round 023/100] Acc=40.400 | RoundTime=22.41s | TotalTime=557.79s | Method=fedcda
[Round 024/100] Acc=37.000 | RoundTime=23.60s | TotalTime=581.39s | Method=fedcda
[Round 025/100] Acc=38.600 | RoundTime=22.62s | TotalTime=604.01s | Method=fedcda
[Round 026/100] Acc=47.090 | RoundTime=22.39s | TotalTime=626.40s | Method=fedcda
[Round 027/100] Acc=36.940 | RoundTime=22.56s | TotalTime=648.96s | Method=fedcda
[Round 028/100] Acc=39.250 | RoundTime=22.80s | TotalTime=671.76s | Method=fedcda
[Round 029/100] Acc=42.770 | RoundTime=22.09s | TotalTime=693.84s | Method=fedcda
[Round 030/100] Acc=42.870 | RoundTime=22.05s | TotalTime=715.89s | Method=fedcda
[Round 031/100] Acc=47.130 | RoundTime=22.47s | TotalTime=738.36s | Method=fedcda
[Round 032/100] Acc=43.610 | RoundTime=22.59s | TotalTime=760.95s | Method=fedcda
[Round 033/100] Acc=40.090 | RoundTime=22.60s | TotalTime=783.55s | Method=fedcda
[Round 034/100] Acc=40.930 | RoundTime=22.46s | TotalTime=806.01s | Method=fedcda
[Round 035/100] Acc=23.490 | RoundTime=23.70s | TotalTime=829.72s | Method=fedcda
[Round 036/100] Acc=39.290 | RoundTime=22.55s | TotalTime=852.27s | Method=fedcda
[Round 037/100] Acc=51.550 | RoundTime=22.69s | TotalTime=874.96s | Method=fedcda
[Round 038/100] Acc=31.560 | RoundTime=24.90s | TotalTime=899.86s | Method=fedcda
[Round 039/100] Acc=39.130 | RoundTime=22.37s | TotalTime=922.23s | Method=fedcda
[Round 040/100] Acc=25.150 | RoundTime=22.24s | TotalTime=944.47s | Method=fedcda
[Round 041/100] Acc=43.300 | RoundTime=22.83s | TotalTime=967.30s | Method=fedcda
[Round 042/100] Acc=49.520 | RoundTime=22.36s | TotalTime=989.66s | Method=fedcda
[Round 043/100] Acc=45.080 | RoundTime=22.85s | TotalTime=1012.51s | Method=fedcda
[Round 044/100] Acc=39.090 | RoundTime=22.49s | TotalTime=1035.00s | Method=fedcda
[Round 045/100] Acc=46.930 | RoundTime=22.70s | TotalTime=1057.70s | Method=fedcda
[Round 046/100] Acc=52.460 | RoundTime=22.09s | TotalTime=1079.79s | Method=fedcda
[Round 047/100] Acc=38.260 | RoundTime=22.64s | TotalTime=1102.43s | Method=fedcda
[Round 048/100] Acc=50.320 | RoundTime=24.22s | TotalTime=1126.65s | Method=fedcda
[Round 049/100] Acc=48.110 | RoundTime=24.46s | TotalTime=1151.12s | Method=fedcda
[Round 050/100] Acc=45.830 | RoundTime=24.29s | TotalTime=1175.41s | Method=fedcda
