====================================================================================================
Training started at: 2026-03-15 03:23:14
Result directory: results/fl_svhn/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3
Result txt file : results/fl_svhn/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-032314.txt
Result log file : results/fl_svhn/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-032314.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: global
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=15.320 | Pure=70.096 | RoundTime=53.02s | TotalTime=53.02s | Method=feddenoise
[Round 002/100] Acc=47.680 | Pure=70.120 | RoundTime=53.32s | TotalTime=106.34s | Method=feddenoise
[Round 003/100] Acc=72.070 | Pure=70.197 | RoundTime=49.84s | TotalTime=156.18s | Method=feddenoise
[Round 004/100] Acc=74.280 | Pure=70.119 | RoundTime=49.87s | TotalTime=206.05s | Method=feddenoise
[Round 005/100] Acc=77.570 | Pure=70.140 | RoundTime=50.83s | TotalTime=256.89s | Method=feddenoise
[Round 006/100] Acc=75.660 | Pure=70.167 | RoundTime=52.62s | TotalTime=309.51s | Method=feddenoise
[Round 007/100] Acc=77.210 | Pure=70.170 | RoundTime=51.78s | TotalTime=361.28s | Method=feddenoise
[Round 008/100] Acc=81.020 | Pure=70.119 | RoundTime=54.18s | TotalTime=415.47s | Method=feddenoise
[Round 009/100] Acc=81.530 | Pure=70.091 | RoundTime=55.24s | TotalTime=470.71s | Method=feddenoise
[Round 010/100] Acc=78.460 | Pure=70.051 | RoundTime=54.16s | TotalTime=524.87s | Method=feddenoise
[Round 011/100] Acc=77.700 | Pure=80.906 | RoundTime=60.13s | TotalTime=585.00s | Method=feddenoise
[Round 012/100] Acc=79.960 | Pure=81.038 | RoundTime=62.75s | TotalTime=647.75s | Method=feddenoise
