====================================================================================================
Training started at: 2026-03-30 00:38:08
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.1
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.1/fedcda_fl_cifar10_20260330-003808-114281_pid944161.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.1/fedcda_fl_cifar10_20260330-003808-114281_pid944161.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 54
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.1
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.1
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=28.07s | TotalTime=28.07s | Method=fedcda
[Round 002/100] Acc=10.000 | RoundTime=27.29s | TotalTime=55.36s | Method=fedcda
[Round 003/100] Acc=11.070 | RoundTime=27.55s | TotalTime=82.91s | Method=fedcda
[Round 004/100] Acc=22.470 | RoundTime=28.33s | TotalTime=111.24s | Method=fedcda
[Round 005/100] Acc=25.190 | RoundTime=27.05s | TotalTime=138.28s | Method=fedcda
[Round 006/100] Acc=26.630 | RoundTime=26.81s | TotalTime=165.09s | Method=fedcda
[Round 007/100] Acc=30.200 | RoundTime=27.66s | TotalTime=192.75s | Method=fedcda
[Round 008/100] Acc=34.800 | RoundTime=27.92s | TotalTime=220.67s | Method=fedcda
[Round 009/100] Acc=27.140 | RoundTime=27.08s | TotalTime=247.75s | Method=fedcda
[Round 010/100] Acc=28.880 | RoundTime=27.83s | TotalTime=275.58s | Method=fedcda
[Round 011/100] Acc=28.000 | RoundTime=29.96s | TotalTime=305.54s | Method=fedcda
[Round 012/100] Acc=30.090 | RoundTime=21.69s | TotalTime=327.23s | Method=fedcda
[Round 013/100] Acc=29.810 | RoundTime=20.66s | TotalTime=347.89s | Method=fedcda
[Round 014/100] Acc=21.030 | RoundTime=20.41s | TotalTime=368.30s | Method=fedcda
[Round 015/100] Acc=32.250 | RoundTime=20.52s | TotalTime=388.82s | Method=fedcda
[Round 016/100] Acc=34.870 | RoundTime=21.10s | TotalTime=409.92s | Method=fedcda
[Round 017/100] Acc=34.370 | RoundTime=20.71s | TotalTime=430.63s | Method=fedcda
[Round 018/100] Acc=24.900 | RoundTime=20.95s | TotalTime=451.58s | Method=fedcda
[Round 019/100] Acc=33.240 | RoundTime=21.01s | TotalTime=472.59s | Method=fedcda
[Round 020/100] Acc=20.160 | RoundTime=20.79s | TotalTime=493.38s | Method=fedcda
[Round 021/100] Acc=23.780 | RoundTime=21.03s | TotalTime=514.41s | Method=fedcda
[Round 022/100] Acc=35.560 | RoundTime=20.68s | TotalTime=535.08s | Method=fedcda
[Round 023/100] Acc=26.080 | RoundTime=20.62s | TotalTime=555.70s | Method=fedcda
[Round 024/100] Acc=19.860 | RoundTime=23.73s | TotalTime=579.43s | Method=fedcda
[Round 025/100] Acc=16.860 | RoundTime=21.10s | TotalTime=600.53s | Method=fedcda
[Round 026/100] Acc=34.740 | RoundTime=21.12s | TotalTime=621.65s | Method=fedcda
[Round 027/100] Acc=28.510 | RoundTime=20.97s | TotalTime=642.62s | Method=fedcda
[Round 028/100] Acc=37.510 | RoundTime=20.60s | TotalTime=663.22s | Method=fedcda
[Round 029/100] Acc=28.470 | RoundTime=20.69s | TotalTime=683.91s | Method=fedcda
[Round 030/100] Acc=22.780 | RoundTime=20.90s | TotalTime=704.81s | Method=fedcda
[Round 031/100] Acc=33.640 | RoundTime=21.24s | TotalTime=726.06s | Method=fedcda
[Round 032/100] Acc=26.620 | RoundTime=21.03s | TotalTime=747.09s | Method=fedcda
[Round 033/100] Acc=20.980 | RoundTime=20.84s | TotalTime=767.93s | Method=fedcda
[Round 034/100] Acc=22.840 | RoundTime=21.03s | TotalTime=788.97s | Method=fedcda
[Round 035/100] Acc=31.840 | RoundTime=20.98s | TotalTime=809.95s | Method=fedcda
[Round 036/100] Acc=12.160 | RoundTime=21.15s | TotalTime=831.11s | Method=fedcda
[Round 037/100] Acc=32.130 | RoundTime=22.74s | TotalTime=853.85s | Method=fedcda
[Round 038/100] Acc=18.210 | RoundTime=21.22s | TotalTime=875.06s | Method=fedcda
[Round 039/100] Acc=35.270 | RoundTime=21.69s | TotalTime=896.76s | Method=fedcda
[Round 040/100] Acc=38.000 | RoundTime=21.35s | TotalTime=918.11s | Method=fedcda
[Round 041/100] Acc=31.960 | RoundTime=21.15s | TotalTime=939.26s | Method=fedcda
[Round 042/100] Acc=36.310 | RoundTime=21.09s | TotalTime=960.35s | Method=fedcda
[Round 043/100] Acc=42.800 | RoundTime=21.15s | TotalTime=981.50s | Method=fedcda
[Round 044/100] Acc=16.450 | RoundTime=20.82s | TotalTime=1002.32s | Method=fedcda
[Round 045/100] Acc=46.330 | RoundTime=20.82s | TotalTime=1023.14s | Method=fedcda
[Round 046/100] Acc=39.210 | RoundTime=21.15s | TotalTime=1044.29s | Method=fedcda
[Round 047/100] Acc=30.790 | RoundTime=21.31s | TotalTime=1065.60s | Method=fedcda
[Round 048/100] Acc=34.130 | RoundTime=21.55s | TotalTime=1087.15s | Method=fedcda
[Round 049/100] Acc=27.560 | RoundTime=21.32s | TotalTime=1108.46s | Method=fedcda
[Round 050/100] Acc=40.270 | RoundTime=23.42s | TotalTime=1131.88s | Method=fedcda
[Round 051/100] Acc=35.570 | RoundTime=31.63s | TotalTime=1163.51s | Method=fedcda
[Round 052/100] Acc=35.830 | RoundTime=31.84s | TotalTime=1195.35s | Method=fedcda
[Round 053/100] Acc=36.050 | RoundTime=32.47s | TotalTime=1227.81s | Method=fedcda
[Round 054/100] Acc=35.610 | RoundTime=32.27s | TotalTime=1260.09s | Method=fedcda
[Round 055/100] Acc=34.650 | RoundTime=32.07s | TotalTime=1292.16s | Method=fedcda
[Round 056/100] Acc=34.510 | RoundTime=31.98s | TotalTime=1324.14s | Method=fedcda
[Round 057/100] Acc=33.260 | RoundTime=31.16s | TotalTime=1355.30s | Method=fedcda
[Round 058/100] Acc=33.390 | RoundTime=32.25s | TotalTime=1387.55s | Method=fedcda
[Round 059/100] Acc=32.700 | RoundTime=32.08s | TotalTime=1419.62s | Method=fedcda
[Round 060/100] Acc=32.620 | RoundTime=34.03s | TotalTime=1453.65s | Method=fedcda
[Round 061/100] Acc=32.470 | RoundTime=32.01s | TotalTime=1485.66s | Method=fedcda
[Round 062/100] Acc=32.420 | RoundTime=33.89s | TotalTime=1519.54s | Method=fedcda
[Round 063/100] Acc=32.320 | RoundTime=33.24s | TotalTime=1552.78s | Method=fedcda
[Round 064/100] Acc=31.880 | RoundTime=33.60s | TotalTime=1586.38s | Method=fedcda
[Round 065/100] Acc=31.730 | RoundTime=33.52s | TotalTime=1619.90s | Method=fedcda
[Round 066/100] Acc=31.610 | RoundTime=33.32s | TotalTime=1653.22s | Method=fedcda
[Round 067/100] Acc=31.950 | RoundTime=33.24s | TotalTime=1686.46s | Method=fedcda
[Round 068/100] Acc=31.760 | RoundTime=33.02s | TotalTime=1719.48s | Method=fedcda
[Round 069/100] Acc=31.530 | RoundTime=35.31s | TotalTime=1754.80s | Method=fedcda
[Round 070/100] Acc=31.630 | RoundTime=33.23s | TotalTime=1788.03s | Method=fedcda
[Round 071/100] Acc=31.220 | RoundTime=33.55s | TotalTime=1821.58s | Method=fedcda
[Round 072/100] Acc=31.210 | RoundTime=33.60s | TotalTime=1855.18s | Method=fedcda
[Round 073/100] Acc=31.340 | RoundTime=33.61s | TotalTime=1888.80s | Method=fedcda
[Round 074/100] Acc=31.270 | RoundTime=33.65s | TotalTime=1922.44s | Method=fedcda
[Round 075/100] Acc=31.490 | RoundTime=33.16s | TotalTime=1955.61s | Method=fedcda
[Round 076/100] Acc=31.440 | RoundTime=33.38s | TotalTime=1988.99s | Method=fedcda
[Round 077/100] Acc=31.390 | RoundTime=33.39s | TotalTime=2022.37s | Method=fedcda
[Round 078/100] Acc=31.180 | RoundTime=33.40s | TotalTime=2055.77s | Method=fedcda
[Round 079/100] Acc=30.920 | RoundTime=33.56s | TotalTime=2089.33s | Method=fedcda
[Round 080/100] Acc=31.140 | RoundTime=33.63s | TotalTime=2122.96s | Method=fedcda
[Round 081/100] Acc=31.130 | RoundTime=33.42s | TotalTime=2156.38s | Method=fedcda
[Round 082/100] Acc=31.120 | RoundTime=33.14s | TotalTime=2189.52s | Method=fedcda
[Round 083/100] Acc=30.880 | RoundTime=33.61s | TotalTime=2223.13s | Method=fedcda
[Round 084/100] Acc=31.050 | RoundTime=33.78s | TotalTime=2256.91s | Method=fedcda
[Round 085/100] Acc=31.220 | RoundTime=33.49s | TotalTime=2290.41s | Method=fedcda
[Round 086/100] Acc=30.910 | RoundTime=33.76s | TotalTime=2324.17s | Method=fedcda
[Round 087/100] Acc=30.560 | RoundTime=33.24s | TotalTime=2357.41s | Method=fedcda
[Round 088/100] Acc=30.500 | RoundTime=33.95s | TotalTime=2391.36s | Method=fedcda
[Round 089/100] Acc=30.640 | RoundTime=33.68s | TotalTime=2425.04s | Method=fedcda
[Round 090/100] Acc=30.680 | RoundTime=33.90s | TotalTime=2458.94s | Method=fedcda
[Round 091/100] Acc=30.650 | RoundTime=33.98s | TotalTime=2492.92s | Method=fedcda
[Round 092/100] Acc=30.660 | RoundTime=33.81s | TotalTime=2526.73s | Method=fedcda
[Round 093/100] Acc=30.630 | RoundTime=34.04s | TotalTime=2560.77s | Method=fedcda
[Round 094/100] Acc=30.990 | RoundTime=36.38s | TotalTime=2597.15s | Method=fedcda
[Round 095/100] Acc=30.940 | RoundTime=33.77s | TotalTime=2630.92s | Method=fedcda
[Round 096/100] Acc=30.770 | RoundTime=34.35s | TotalTime=2665.26s | Method=fedcda
[Round 097/100] Acc=30.740 | RoundTime=34.27s | TotalTime=2699.53s | Method=fedcda
[Round 098/100] Acc=30.810 | RoundTime=33.79s | TotalTime=2733.32s | Method=fedcda
[Round 099/100] Acc=30.690 | RoundTime=33.22s | TotalTime=2766.54s | Method=fedcda
[Round 100/100] Acc=30.560 | RoundTime=32.87s | TotalTime=2799.41s | Method=fedcda
====================================================================================================
Training finished at: 2026-03-30 01:24:47
Total elapsed time: 2799.41s
Final Acc: 30.560
Best Acc : 46.330
====================================================================================================
