epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	standard	warmup	11.35	None	None	None	None	None	None	None	59.8421	59.8508
1	standard	warmup	56.67	None	None	None	None	None	None	None	49.9444	109.8031
2	standard	warmup	94.36	None	None	None	None	None	None	None	45.7738	155.5848
3	standard	warmup	96.45	None	None	None	None	None	None	None	45.8591	201.4505
4	standard	warmup	97.01	None	None	None	None	None	None	None	47.2105	248.6727
5	standard	warmup	97.98	None	None	None	None	None	None	None	47.0711	295.7500
6	standard	warmup	98.22	None	None	None	None	None	None	None	49.6436	345.3998
7	standard	warmup	98.38	None	None	None	None	None	None	None	48.3730	393.7806
8	standard	warmup	98.49	None	None	None	None	None	None	None	47.3656	441.1534
9	standard	warmup	98.5	None	None	None	None	None	None	None	48.4844	489.6456
10	standard	warmup	98.79	None	None	None	None	None	None	None	46.9159	536.5735
11	standard	warmup	98.76	None	None	None	None	None	None	None	47.1219	583.7031
12	standard	warmup	98.83	None	None	None	None	None	None	None	47.2174	630.9269
13	standard	warmup	99.0	None	None	None	None	None	None	None	47.0380	677.9732
14	standard	warmup	98.93	None	None	None	None	None	None	None	46.6706	724.6502
15	standard	warmup	98.86	None	None	None	None	None	None	None	46.5123	771.1703
16	standard	warmup	99.07	None	None	None	None	None	None	None	47.5035	818.6822
17	standard	warmup	99.07	None	None	None	None	None	None	None	46.0299	864.7212
18	standard	warmup	98.99	None	None	None	None	None	None	None	47.8536	912.5815
19	standard	warmup	99.1	None	None	None	None	None	None	None	47.0130	959.6018
20	standard	warmup	99.02	None	None	None	None	None	None	None	46.9311	1006.5410
21	standard	warmup	99.04	None	None	None	None	None	None	None	44.8650	1051.4152
22	standard	warmup	99.06	None	None	None	None	None	None	None	46.6121	1098.0340
23	standard	warmup	99.11	None	None	None	None	None	None	None	46.9056	1144.9480
24	standard	warmup	99.05	None	None	None	None	None	None	None	46.6787	1191.6330
25	standard	warmup	99.11	None	None	None	None	None	None	None	47.2908	1238.9375
26	standard	warmup	99.12	None	None	None	None	None	None	None	45.0464	1283.9969
27	standard	warmup	99.11	None	None	None	None	None	None	None	46.8325	1330.8374
28	standard	warmup	99.16	None	None	None	None	None	None	None	46.7114	1377.5554
29	standard	warmup	99.12	None	None	None	None	None	None	None	46.5106	1424.0753
30	standard	warmup	99.18	None	None	None	None	None	None	None	46.7196	1470.8016
31	standard	warmup	99.12	None	None	None	None	None	None	None	47.1665	1517.9762
32	standard	warmup	99.15	None	None	None	None	None	None	None	46.6419	1564.6583
33	standard	warmup	99.14	None	None	None	None	None	None	None	46.7106	1611.3769
34	standard	warmup	99.07	None	None	None	None	None	None	None	47.2365	1658.6200
