====================================================================================================
Training started at: 2026-03-31 15:12:34
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.3
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260331-151234-491663_pid3012977.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260331-151234-491663_pid3012977.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 32
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=26.86s | TotalTime=26.86s | Method=fedcda
[Round 002/100] Acc=10.340 | RoundTime=26.66s | TotalTime=53.52s | Method=fedcda
[Round 003/100] Acc=28.140 | RoundTime=26.52s | TotalTime=80.04s | Method=fedcda
[Round 004/100] Acc=29.770 | RoundTime=26.91s | TotalTime=106.96s | Method=fedcda
[Round 005/100] Acc=31.350 | RoundTime=27.29s | TotalTime=134.25s | Method=fedcda
[Round 006/100] Acc=33.100 | RoundTime=27.82s | TotalTime=162.07s | Method=fedcda
[Round 007/100] Acc=35.270 | RoundTime=27.70s | TotalTime=189.77s | Method=fedcda
[Round 008/100] Acc=35.400 | RoundTime=27.50s | TotalTime=217.27s | Method=fedcda
[Round 009/100] Acc=35.280 | RoundTime=27.26s | TotalTime=244.53s | Method=fedcda
[Round 010/100] Acc=34.460 | RoundTime=26.32s | TotalTime=270.85s | Method=fedcda
[Round 011/100] Acc=36.290 | RoundTime=29.52s | TotalTime=300.37s | Method=fedcda
[Round 012/100] Acc=39.380 | RoundTime=22.27s | TotalTime=322.64s | Method=fedcda
[Round 013/100] Acc=38.210 | RoundTime=20.07s | TotalTime=342.71s | Method=fedcda
[Round 014/100] Acc=44.250 | RoundTime=20.57s | TotalTime=363.28s | Method=fedcda
[Round 015/100] Acc=45.390 | RoundTime=20.76s | TotalTime=384.04s | Method=fedcda
[Round 016/100] Acc=37.680 | RoundTime=20.66s | TotalTime=404.70s | Method=fedcda
[Round 017/100] Acc=46.740 | RoundTime=21.13s | TotalTime=425.84s | Method=fedcda
[Round 018/100] Acc=45.140 | RoundTime=20.58s | TotalTime=446.41s | Method=fedcda
[Round 019/100] Acc=42.320 | RoundTime=21.01s | TotalTime=467.42s | Method=fedcda
[Round 020/100] Acc=48.840 | RoundTime=21.04s | TotalTime=488.46s | Method=fedcda
[Round 021/100] Acc=41.870 | RoundTime=20.82s | TotalTime=509.28s | Method=fedcda
[Round 022/100] Acc=40.840 | RoundTime=20.67s | TotalTime=529.95s | Method=fedcda
[Round 023/100] Acc=42.340 | RoundTime=23.07s | TotalTime=553.02s | Method=fedcda
[Round 024/100] Acc=48.920 | RoundTime=21.13s | TotalTime=574.15s | Method=fedcda
[Round 025/100] Acc=30.430 | RoundTime=21.16s | TotalTime=595.31s | Method=fedcda
[Round 026/100] Acc=52.030 | RoundTime=21.32s | TotalTime=616.63s | Method=fedcda
[Round 027/100] Acc=41.210 | RoundTime=21.18s | TotalTime=637.81s | Method=fedcda
[Round 028/100] Acc=50.570 | RoundTime=21.15s | TotalTime=658.96s | Method=fedcda
[Round 029/100] Acc=42.450 | RoundTime=21.50s | TotalTime=680.46s | Method=fedcda
[Round 030/100] Acc=43.540 | RoundTime=21.53s | TotalTime=701.99s | Method=fedcda
[Round 031/100] Acc=42.970 | RoundTime=21.48s | TotalTime=723.47s | Method=fedcda
[Round 032/100] Acc=44.110 | RoundTime=21.28s | TotalTime=744.76s | Method=fedcda
[Round 033/100] Acc=47.830 | RoundTime=21.41s | TotalTime=766.17s | Method=fedcda
[Round 034/100] Acc=51.270 | RoundTime=21.77s | TotalTime=787.94s | Method=fedcda
[Round 035/100] Acc=47.120 | RoundTime=21.44s | TotalTime=809.37s | Method=fedcda
[Round 036/100] Acc=42.020 | RoundTime=21.61s | TotalTime=830.99s | Method=fedcda
[Round 037/100] Acc=44.690 | RoundTime=23.36s | TotalTime=854.35s | Method=fedcda
[Round 038/100] Acc=53.100 | RoundTime=21.44s | TotalTime=875.80s | Method=fedcda
[Round 039/100] Acc=46.000 | RoundTime=21.34s | TotalTime=897.14s | Method=fedcda
[Round 040/100] Acc=35.310 | RoundTime=21.46s | TotalTime=918.60s | Method=fedcda
[Round 041/100] Acc=47.190 | RoundTime=21.62s | TotalTime=940.22s | Method=fedcda
[Round 042/100] Acc=39.430 | RoundTime=21.73s | TotalTime=961.96s | Method=fedcda
[Round 043/100] Acc=43.690 | RoundTime=21.57s | TotalTime=983.53s | Method=fedcda
[Round 044/100] Acc=37.990 | RoundTime=21.61s | TotalTime=1005.14s | Method=fedcda
[Round 045/100] Acc=54.390 | RoundTime=21.51s | TotalTime=1026.65s | Method=fedcda
[Round 046/100] Acc=52.450 | RoundTime=21.59s | TotalTime=1048.25s | Method=fedcda
[Round 047/100] Acc=46.210 | RoundTime=21.65s | TotalTime=1069.90s | Method=fedcda
[Round 048/100] Acc=45.300 | RoundTime=21.64s | TotalTime=1091.54s | Method=fedcda
[Round 049/100] Acc=52.370 | RoundTime=21.85s | TotalTime=1113.39s | Method=fedcda
[Round 050/100] Acc=49.400 | RoundTime=23.49s | TotalTime=1136.88s | Method=fedcda
[Round 051/100] Acc=49.950 | RoundTime=32.06s | TotalTime=1168.94s | Method=fedcda
[Round 052/100] Acc=49.980 | RoundTime=32.48s | TotalTime=1201.42s | Method=fedcda
[Round 053/100] Acc=49.940 | RoundTime=32.16s | TotalTime=1233.59s | Method=fedcda
[Round 054/100] Acc=48.920 | RoundTime=32.71s | TotalTime=1266.29s | Method=fedcda
[Round 055/100] Acc=49.100 | RoundTime=32.31s | TotalTime=1298.60s | Method=fedcda
[Round 056/100] Acc=49.360 | RoundTime=32.21s | TotalTime=1330.82s | Method=fedcda
[Round 057/100] Acc=49.220 | RoundTime=32.67s | TotalTime=1363.49s | Method=fedcda
[Round 058/100] Acc=49.530 | RoundTime=32.45s | TotalTime=1395.93s | Method=fedcda
[Round 059/100] Acc=49.610 | RoundTime=32.88s | TotalTime=1428.82s | Method=fedcda
[Round 060/100] Acc=49.440 | RoundTime=32.11s | TotalTime=1460.93s | Method=fedcda
[Round 061/100] Acc=50.130 | RoundTime=32.36s | TotalTime=1493.29s | Method=fedcda
[Round 062/100] Acc=50.010 | RoundTime=32.66s | TotalTime=1525.96s | Method=fedcda
[Round 063/100] Acc=49.970 | RoundTime=31.78s | TotalTime=1557.74s | Method=fedcda
[Round 064/100] Acc=49.870 | RoundTime=32.18s | TotalTime=1589.92s | Method=fedcda
[Round 065/100] Acc=50.050 | RoundTime=32.46s | TotalTime=1622.39s | Method=fedcda
[Round 066/100] Acc=49.870 | RoundTime=32.56s | TotalTime=1654.94s | Method=fedcda
[Round 067/100] Acc=49.860 | RoundTime=32.54s | TotalTime=1687.48s | Method=fedcda
[Round 068/100] Acc=49.600 | RoundTime=32.88s | TotalTime=1720.36s | Method=fedcda
[Round 069/100] Acc=49.870 | RoundTime=31.80s | TotalTime=1752.16s | Method=fedcda
[Round 070/100] Acc=50.010 | RoundTime=32.33s | TotalTime=1784.48s | Method=fedcda
[Round 071/100] Acc=50.100 | RoundTime=32.27s | TotalTime=1816.75s | Method=fedcda
[Round 072/100] Acc=50.160 | RoundTime=32.08s | TotalTime=1848.84s | Method=fedcda
[Round 073/100] Acc=49.990 | RoundTime=32.46s | TotalTime=1881.30s | Method=fedcda
[Round 074/100] Acc=50.060 | RoundTime=32.60s | TotalTime=1913.90s | Method=fedcda
[Round 075/100] Acc=50.240 | RoundTime=32.61s | TotalTime=1946.51s | Method=fedcda
[Round 076/100] Acc=50.590 | RoundTime=32.49s | TotalTime=1979.00s | Method=fedcda
[Round 077/100] Acc=56.070 | RoundTime=32.73s | TotalTime=2011.74s | Method=fedcda
[Round 078/100] Acc=56.260 | RoundTime=32.92s | TotalTime=2044.65s | Method=fedcda
[Round 079/100] Acc=56.270 | RoundTime=32.62s | TotalTime=2077.28s | Method=fedcda
[Round 080/100] Acc=56.510 | RoundTime=32.57s | TotalTime=2109.85s | Method=fedcda
[Round 081/100] Acc=56.820 | RoundTime=32.47s | TotalTime=2142.32s | Method=fedcda
[Round 082/100] Acc=56.770 | RoundTime=32.28s | TotalTime=2174.60s | Method=fedcda
[Round 083/100] Acc=56.870 | RoundTime=34.34s | TotalTime=2208.94s | Method=fedcda
[Round 084/100] Acc=56.850 | RoundTime=32.36s | TotalTime=2241.30s | Method=fedcda
[Round 085/100] Acc=56.660 | RoundTime=32.81s | TotalTime=2274.10s | Method=fedcda
[Round 086/100] Acc=56.410 | RoundTime=33.06s | TotalTime=2307.16s | Method=fedcda
[Round 087/100] Acc=56.560 | RoundTime=32.65s | TotalTime=2339.82s | Method=fedcda
[Round 088/100] Acc=51.560 | RoundTime=32.97s | TotalTime=2372.79s | Method=fedcda
[Round 089/100] Acc=51.530 | RoundTime=32.30s | TotalTime=2405.09s | Method=fedcda
[Round 090/100] Acc=51.360 | RoundTime=32.66s | TotalTime=2437.75s | Method=fedcda
[Round 091/100] Acc=50.980 | RoundTime=33.04s | TotalTime=2470.78s | Method=fedcda
[Round 092/100] Acc=51.420 | RoundTime=32.75s | TotalTime=2503.53s | Method=fedcda
[Round 093/100] Acc=51.270 | RoundTime=33.15s | TotalTime=2536.68s | Method=fedcda
[Round 094/100] Acc=51.380 | RoundTime=32.93s | TotalTime=2569.61s | Method=fedcda
[Round 095/100] Acc=51.690 | RoundTime=32.21s | TotalTime=2601.82s | Method=fedcda
[Round 096/100] Acc=51.510 | RoundTime=32.38s | TotalTime=2634.19s | Method=fedcda
[Round 097/100] Acc=51.640 | RoundTime=32.67s | TotalTime=2666.86s | Method=fedcda
[Round 098/100] Acc=51.550 | RoundTime=32.82s | TotalTime=2699.68s | Method=fedcda
[Round 099/100] Acc=51.710 | RoundTime=35.71s | TotalTime=2735.39s | Method=fedcda
