========================================================================================================================
Training started at: 2026-04-07 22:57:56
Result directory: results/fl_cifar100/fedavg/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric
Result txt file : results/fl_cifar100/fedavg/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar100_20260407-225756-643888_pid3938126.txt
Result log file : results/fl_cifar100/fedavg/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar100_20260407-225756-643888_pid3938126.log
------------------------------------------------------------------------------------------------------------------------
Model: fedavg
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=54.91s | TotalTime=54.92s | Method=fedavg
[Round 046/210] Phase=standard | Stage=warmup | Acc=37.840 | RoundTime=52.78s | TotalTime=2424.37s | Method=fedavg
[Round 047/210] Phase=standard | Stage=warmup | Acc=38.520 | RoundTime=52.55s | TotalTime=2476.94s | Method=fedavg
[Round 048/210] Phase=standard | Stage=warmup | Acc=39.580 | RoundTime=53.73s | TotalTime=2530.67s | Method=fedavg
[Round 049/210] Phase=standard | Stage=warmup | Acc=39.280 | RoundTime=54.92s | TotalTime=2585.61s | Method=fedavg
[Round 050/210] Phase=standard | Stage=warmup | Acc=39.910 | RoundTime=52.84s | TotalTime=2638.46s | Method=fedavg
[Round 051/210] Phase=standard | Stage=warmup | Acc=40.910 | RoundTime=52.77s | TotalTime=2691.24s | Method=fedavg
[Round 052/210] Phase=standard | Stage=warmup | Acc=41.020 | RoundTime=52.75s | TotalTime=2744.00s | Method=fedavg
[Round 053/210] Phase=standard | Stage=warmup | Acc=41.900 | RoundTime=52.88s | TotalTime=2796.89s | Method=fedavg
[Round 054/210] Phase=standard | Stage=warmup | Acc=42.250 | RoundTime=53.03s | TotalTime=2849.94s | Method=fedavg
[Round 055/210] Phase=standard | Stage=warmup | Acc=42.100 | RoundTime=52.61s | TotalTime=2902.56s | Method=fedavg
[Round 056/210] Phase=standard | Stage=warmup | Acc=42.660 | RoundTime=53.34s | TotalTime=2955.91s | Method=fedavg
[Round 057/210] Phase=standard | Stage=warmup | Acc=43.300 | RoundTime=53.30s | TotalTime=3009.21s | Method=fedavg
[Round 058/210] Phase=standard | Stage=warmup | Acc=43.450 | RoundTime=52.84s | TotalTime=3062.06s | Method=fedavg
[Round 059/210] Phase=standard | Stage=warmup | Acc=43.940 | RoundTime=53.01s | TotalTime=3115.08s | Method=fedavg
[Round 060/210] Phase=standard | Stage=warmup | Acc=44.190 | RoundTime=52.72s | TotalTime=3167.81s | Method=fedavg
[Round 061/210] Phase=standard | Stage=warmup | Acc=44.930 | RoundTime=53.34s | TotalTime=3221.20s | Method=fedavg
[Round 062/210] Phase=standard | Stage=warmup | Acc=44.630 | RoundTime=52.74s | TotalTime=3273.95s | Method=fedavg
[Round 063/210] Phase=standard | Stage=warmup | Acc=45.410 | RoundTime=53.04s | TotalTime=3327.00s | Method=fedavg
[Round 064/210] Phase=standard | Stage=warmup | Acc=45.820 | RoundTime=53.01s | TotalTime=3380.01s | Method=fedavg
[Round 065/210] Phase=standard | Stage=warmup | Acc=46.340 | RoundTime=52.38s | TotalTime=3432.41s | Method=fedavg
[Round 066/210] Phase=standard | Stage=warmup | Acc=46.600 | RoundTime=52.67s | TotalTime=3485.08s | Method=fedavg
[Round 067/210] Phase=standard | Stage=warmup | Acc=46.900 | RoundTime=52.71s | TotalTime=3537.80s | Method=fedavg
[Round 068/210] Phase=standard | Stage=warmup | Acc=47.330 | RoundTime=52.70s | TotalTime=3590.51s | Method=fedavg
[Round 069/210] Phase=standard | Stage=warmup | Acc=47.430 | RoundTime=52.31s | TotalTime=3642.83s | Method=fedavg
[Round 070/210] Phase=standard | Stage=warmup | Acc=48.050 | RoundTime=44.71s | TotalTime=3687.54s | Method=fedavg
[Round 071/210] Phase=standard | Stage=warmup | Acc=47.980 | RoundTime=45.98s | TotalTime=3733.54s | Method=fedavg
[Round 072/210] Phase=standard | Stage=warmup | Acc=48.210 | RoundTime=52.50s | TotalTime=3786.05s | Method=fedavg
[Round 073/210] Phase=standard | Stage=warmup | Acc=49.030 | RoundTime=52.79s | TotalTime=3838.85s | Method=fedavg
[Round 074/210] Phase=standard | Stage=warmup | Acc=48.520 | RoundTime=52.79s | TotalTime=3891.65s | Method=fedavg
[Round 075/210] Phase=standard | Stage=warmup | Acc=49.300 | RoundTime=53.24s | TotalTime=3944.90s | Method=fedavg
[Round 076/210] Phase=standard | Stage=warmup | Acc=50.040 | RoundTime=52.83s | TotalTime=3997.81s | Method=fedavg
[Round 077/210] Phase=standard | Stage=warmup | Acc=49.730 | RoundTime=53.12s | TotalTime=4050.94s | Method=fedavg
[Round 078/210] Phase=standard | Stage=warmup | Acc=50.050 | RoundTime=52.73s | TotalTime=4103.67s | Method=fedavg
[Round 079/210] Phase=standard | Stage=warmup | Acc=50.210 | RoundTime=52.84s | TotalTime=4156.52s | Method=fedavg
[Round 080/210] Phase=standard | Stage=warmup | Acc=50.650 | RoundTime=52.96s | TotalTime=4209.49s | Method=fedavg
[Round 081/210] Phase=standard | Stage=warmup | Acc=50.560 | RoundTime=51.84s | TotalTime=4261.34s | Method=fedavg
[Round 082/210] Phase=standard | Stage=warmup | Acc=51.210 | RoundTime=52.68s | TotalTime=4314.02s | Method=fedavg
[Round 083/210] Phase=standard | Stage=warmup | Acc=50.990 | RoundTime=52.42s | TotalTime=4366.45s | Method=fedavg
[Round 084/210] Phase=standard | Stage=warmup | Acc=51.010 | RoundTime=52.93s | TotalTime=4419.39s | Method=fedavg
[Round 085/210] Phase=standard | Stage=warmup | Acc=51.260 | RoundTime=52.94s | TotalTime=4472.34s | Method=fedavg
[Round 086/210] Phase=standard | Stage=warmup | Acc=51.680 | RoundTime=53.49s | TotalTime=4525.84s | Method=fedavg
[Round 087/210] Phase=standard | Stage=warmup | Acc=51.410 | RoundTime=52.82s | TotalTime=4578.67s | Method=fedavg
[Round 088/210] Phase=standard | Stage=warmup | Acc=51.640 | RoundTime=52.61s | TotalTime=4631.29s | Method=fedavg
[Round 089/210] Phase=standard | Stage=warmup | Acc=51.770 | RoundTime=52.76s | TotalTime=4684.06s | Method=fedavg
[Round 090/210] Phase=standard | Stage=warmup | Acc=52.190 | RoundTime=52.93s | TotalTime=4737.00s | Method=fedavg
[Round 091/210] Phase=standard | Stage=warmup | Acc=52.180 | RoundTime=52.90s | TotalTime=4789.92s | Method=fedavg
[Round 092/210] Phase=standard | Stage=warmup | Acc=52.270 | RoundTime=52.88s | TotalTime=4842.80s | Method=fedavg
[Round 093/210] Phase=standard | Stage=warmup | Acc=53.050 | RoundTime=53.94s | TotalTime=4896.75s | Method=fedavg
[Round 094/210] Phase=standard | Stage=warmup | Acc=53.060 | RoundTime=53.19s | TotalTime=4949.95s | Method=fedavg
[Round 095/210] Phase=standard | Stage=warmup | Acc=53.040 | RoundTime=52.75s | TotalTime=5002.71s | Method=fedavg
[Round 096/210] Phase=standard | Stage=warmup | Acc=53.460 | RoundTime=53.16s | TotalTime=5055.87s | Method=fedavg
[Round 097/210] Phase=standard | Stage=warmup | Acc=52.860 | RoundTime=53.59s | TotalTime=5109.47s | Method=fedavg
[Round 098/210] Phase=standard | Stage=warmup | Acc=53.370 | RoundTime=52.76s | TotalTime=5162.24s | Method=fedavg
[Round 099/210] Phase=standard | Stage=warmup | Acc=53.460 | RoundTime=53.08s | TotalTime=5215.33s | Method=fedavg
[Round 100/210] Phase=standard | Stage=warmup | Acc=53.690 | RoundTime=52.51s | TotalTime=5267.85s | Method=fedavg
[Round 101/210] Phase=standard | Stage=warmup | Acc=54.080 | RoundTime=52.50s | TotalTime=5320.37s | Method=fedavg
[Round 102/210] Phase=standard | Stage=warmup | Acc=53.900 | RoundTime=50.86s | TotalTime=5371.25s | Method=fedavg
[Round 103/210] Phase=standard | Stage=warmup | Acc=53.970 | RoundTime=52.69s | TotalTime=5423.94s | Method=fedavg
[Round 104/210] Phase=standard | Stage=warmup | Acc=54.240 | RoundTime=52.53s | TotalTime=5476.48s | Method=fedavg
[Round 105/210] Phase=standard | Stage=warmup | Acc=54.070 | RoundTime=52.62s | TotalTime=5529.11s | Method=fedavg
[Round 106/210] Phase=standard | Stage=warmup | Acc=54.390 | RoundTime=52.62s | TotalTime=5581.74s | Method=fedavg
[Round 107/210] Phase=standard | Stage=warmup | Acc=53.930 | RoundTime=52.73s | TotalTime=5634.48s | Method=fedavg
[Round 108/210] Phase=standard | Stage=warmup | Acc=54.550 | RoundTime=52.36s | TotalTime=5686.85s | Method=fedavg
[Round 109/210] Phase=standard | Stage=warmup | Acc=54.260 | RoundTime=52.73s | TotalTime=5739.61s | Method=fedavg
[Round 110/210] Phase=standard | Stage=warmup | Acc=54.640 | RoundTime=52.79s | TotalTime=5792.40s | Method=fedavg
[Round 111/210] Phase=standard | Stage=warmup | Acc=54.500 | RoundTime=52.69s | TotalTime=5845.10s | Method=fedavg
[Round 112/210] Phase=standard | Stage=warmup | Acc=54.920 | RoundTime=52.48s | TotalTime=5897.60s | Method=fedavg
[Round 113/210] Phase=standard | Stage=warmup | Acc=54.700 | RoundTime=52.59s | TotalTime=5950.19s | Method=fedavg
[Round 114/210] Phase=standard | Stage=warmup | Acc=55.360 | RoundTime=52.52s | TotalTime=6002.72s | Method=fedavg
[Round 115/210] Phase=standard | Stage=warmup | Acc=55.490 | RoundTime=52.49s | TotalTime=6055.23s | Method=fedavg
[Round 116/210] Phase=standard | Stage=warmup | Acc=55.390 | RoundTime=52.73s | TotalTime=6107.97s | Method=fedavg
[Round 117/210] Phase=standard | Stage=warmup | Acc=55.250 | RoundTime=52.79s | TotalTime=6160.77s | Method=fedavg
[Round 118/210] Phase=standard | Stage=warmup | Acc=55.090 | RoundTime=52.99s | TotalTime=6213.77s | Method=fedavg
[Round 119/210] Phase=standard | Stage=warmup | Acc=54.920 | RoundTime=52.89s | TotalTime=6266.75s | Method=fedavg
[Round 120/210] Phase=standard | Stage=warmup | Acc=54.780 | RoundTime=53.39s | TotalTime=6320.15s | Method=fedavg
[Round 121/210] Phase=standard | Stage=warmup | Acc=55.150 | RoundTime=52.77s | TotalTime=6372.92s | Method=fedavg
[Round 122/210] Phase=standard | Stage=warmup | Acc=55.310 | RoundTime=53.39s | TotalTime=6426.32s | Method=fedavg
[Round 123/210] Phase=standard | Stage=warmup | Acc=55.450 | RoundTime=53.03s | TotalTime=6479.35s | Method=fedavg
[Round 124/210] Phase=standard | Stage=warmup | Acc=55.710 | RoundTime=52.89s | TotalTime=6532.25s | Method=fedavg
[Round 125/210] Phase=standard | Stage=warmup | Acc=55.570 | RoundTime=52.65s | TotalTime=6584.91s | Method=fedavg
[Round 126/210] Phase=standard | Stage=warmup | Acc=55.670 | RoundTime=52.73s | TotalTime=6637.65s | Method=fedavg
[Round 127/210] Phase=standard | Stage=warmup | Acc=55.680 | RoundTime=53.88s | TotalTime=6691.54s | Method=fedavg
[Round 128/210] Phase=standard | Stage=warmup | Acc=55.500 | RoundTime=53.01s | TotalTime=6744.56s | Method=fedavg
[Round 129/210] Phase=standard | Stage=warmup | Acc=55.550 | RoundTime=52.53s | TotalTime=6797.09s | Method=fedavg
[Round 130/210] Phase=standard | Stage=warmup | Acc=55.590 | RoundTime=52.70s | TotalTime=6849.81s | Method=fedavg
[Round 131/210] Phase=standard | Stage=warmup | Acc=55.530 | RoundTime=52.64s | TotalTime=6902.45s | Method=fedavg
[Round 132/210] Phase=standard | Stage=warmup | Acc=55.360 | RoundTime=51.89s | TotalTime=6954.35s | Method=fedavg
[Round 133/210] Phase=standard | Stage=warmup | Acc=55.690 | RoundTime=52.81s | TotalTime=7007.17s | Method=fedavg
[Round 134/210] Phase=standard | Stage=warmup | Acc=55.700 | RoundTime=52.64s | TotalTime=7059.81s | Method=fedavg
[Round 135/210] Phase=standard | Stage=warmup | Acc=56.260 | RoundTime=52.33s | TotalTime=7112.15s | Method=fedavg
[Round 136/210] Phase=standard | Stage=warmup | Acc=55.950 | RoundTime=52.71s | TotalTime=7164.87s | Method=fedavg
[Round 137/210] Phase=standard | Stage=warmup | Acc=55.780 | RoundTime=47.20s | TotalTime=7212.08s | Method=fedavg
