====================================================================================================
Training started at: 2026-03-13 14:21:36
Result directory: results/fl_cifar10/fedprox
Result txt file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.3_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-142136.txt
Result log file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.3_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-142136.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=49.31s | TotalTime=49.31s | Method=fedprox
[Round 002/100] Acc=19.050 | RoundTime=48.18s | TotalTime=97.49s | Method=fedprox
[Round 003/100] Acc=31.800 | RoundTime=48.63s | TotalTime=146.12s | Method=fedprox
[Round 004/100] Acc=32.570 | RoundTime=48.89s | TotalTime=195.01s | Method=fedprox
[Round 005/100] Acc=39.490 | RoundTime=48.27s | TotalTime=243.29s | Method=fedprox
[Round 006/100] Acc=36.910 | RoundTime=48.44s | TotalTime=291.72s | Method=fedprox
[Round 007/100] Acc=37.220 | RoundTime=49.92s | TotalTime=341.64s | Method=fedprox
[Round 008/100] Acc=38.870 | RoundTime=49.09s | TotalTime=390.74s | Method=fedprox
[Round 009/100] Acc=41.360 | RoundTime=49.16s | TotalTime=439.90s | Method=fedprox
[Round 010/100] Acc=38.050 | RoundTime=50.05s | TotalTime=489.95s | Method=fedprox
[Round 011/100] Acc=40.980 | RoundTime=49.84s | TotalTime=539.79s | Method=fedprox
[Round 012/100] Acc=37.250 | RoundTime=48.21s | TotalTime=587.99s | Method=fedprox
[Round 013/100] Acc=42.760 | RoundTime=49.25s | TotalTime=637.24s | Method=fedprox
[Round 014/100] Acc=42.920 | RoundTime=49.42s | TotalTime=686.66s | Method=fedprox
[Round 015/100] Acc=43.130 | RoundTime=49.53s | TotalTime=736.20s | Method=fedprox
[Round 016/100] Acc=44.650 | RoundTime=49.39s | TotalTime=785.58s | Method=fedprox
[Round 017/100] Acc=43.070 | RoundTime=48.84s | TotalTime=834.42s | Method=fedprox
[Round 018/100] Acc=40.640 | RoundTime=48.43s | TotalTime=882.86s | Method=fedprox
[Round 019/100] Acc=46.540 | RoundTime=49.03s | TotalTime=931.89s | Method=fedprox
[Round 020/100] Acc=41.430 | RoundTime=49.16s | TotalTime=981.05s | Method=fedprox
[Round 021/100] Acc=42.800 | RoundTime=49.37s | TotalTime=1030.42s | Method=fedprox
[Round 022/100] Acc=42.650 | RoundTime=49.06s | TotalTime=1079.47s | Method=fedprox
[Round 023/100] Acc=39.260 | RoundTime=49.67s | TotalTime=1129.14s | Method=fedprox
[Round 024/100] Acc=40.680 | RoundTime=48.96s | TotalTime=1178.10s | Method=fedprox
[Round 025/100] Acc=43.800 | RoundTime=49.50s | TotalTime=1227.59s | Method=fedprox
[Round 026/100] Acc=38.440 | RoundTime=49.90s | TotalTime=1277.49s | Method=fedprox
[Round 027/100] Acc=39.650 | RoundTime=49.45s | TotalTime=1326.94s | Method=fedprox
[Round 028/100] Acc=41.670 | RoundTime=49.66s | TotalTime=1376.60s | Method=fedprox
[Round 029/100] Acc=43.400 | RoundTime=49.52s | TotalTime=1426.12s | Method=fedprox
[Round 030/100] Acc=42.120 | RoundTime=49.19s | TotalTime=1475.32s | Method=fedprox
[Round 031/100] Acc=44.830 | RoundTime=49.14s | TotalTime=1524.46s | Method=fedprox
[Round 032/100] Acc=40.060 | RoundTime=49.67s | TotalTime=1574.13s | Method=fedprox
[Round 033/100] Acc=43.550 | RoundTime=50.11s | TotalTime=1624.24s | Method=fedprox
[Round 034/100] Acc=43.280 | RoundTime=49.67s | TotalTime=1673.91s | Method=fedprox
[Round 035/100] Acc=42.500 | RoundTime=48.89s | TotalTime=1722.80s | Method=fedprox
[Round 036/100] Acc=40.580 | RoundTime=49.96s | TotalTime=1772.76s | Method=fedprox
[Round 037/100] Acc=40.660 | RoundTime=50.00s | TotalTime=1822.76s | Method=fedprox
[Round 038/100] Acc=43.670 | RoundTime=49.10s | TotalTime=1871.86s | Method=fedprox
[Round 039/100] Acc=42.250 | RoundTime=49.88s | TotalTime=1921.74s | Method=fedprox
[Round 040/100] Acc=41.410 | RoundTime=49.33s | TotalTime=1971.07s | Method=fedprox
[Round 041/100] Acc=40.480 | RoundTime=49.28s | TotalTime=2020.35s | Method=fedprox
[Round 042/100] Acc=40.650 | RoundTime=50.51s | TotalTime=2070.86s | Method=fedprox
[Round 043/100] Acc=45.790 | RoundTime=49.92s | TotalTime=2120.78s | Method=fedprox
[Round 044/100] Acc=46.100 | RoundTime=50.04s | TotalTime=2170.82s | Method=fedprox
[Round 045/100] Acc=43.680 | RoundTime=49.52s | TotalTime=2220.34s | Method=fedprox
[Round 046/100] Acc=42.260 | RoundTime=50.18s | TotalTime=2270.52s | Method=fedprox
[Round 047/100] Acc=41.170 | RoundTime=50.25s | TotalTime=2320.77s | Method=fedprox
[Round 048/100] Acc=44.490 | RoundTime=49.48s | TotalTime=2370.25s | Method=fedprox
[Round 049/100] Acc=40.400 | RoundTime=49.68s | TotalTime=2419.93s | Method=fedprox
[Round 050/100] Acc=44.220 | RoundTime=49.61s | TotalTime=2469.54s | Method=fedprox
[Round 051/100] Acc=41.710 | RoundTime=49.60s | TotalTime=2519.15s | Method=fedprox
[Round 052/100] Acc=44.690 | RoundTime=49.79s | TotalTime=2568.93s | Method=fedprox
[Round 053/100] Acc=40.090 | RoundTime=49.59s | TotalTime=2618.52s | Method=fedprox
[Round 054/100] Acc=43.830 | RoundTime=49.69s | TotalTime=2668.21s | Method=fedprox
[Round 055/100] Acc=43.550 | RoundTime=50.67s | TotalTime=2718.88s | Method=fedprox
[Round 056/100] Acc=44.600 | RoundTime=50.00s | TotalTime=2768.88s | Method=fedprox
[Round 057/100] Acc=43.810 | RoundTime=48.72s | TotalTime=2817.60s | Method=fedprox
[Round 058/100] Acc=45.830 | RoundTime=49.36s | TotalTime=2866.95s | Method=fedprox
[Round 059/100] Acc=41.110 | RoundTime=48.77s | TotalTime=2915.72s | Method=fedprox
[Round 060/100] Acc=44.120 | RoundTime=49.48s | TotalTime=2965.20s | Method=fedprox
[Round 061/100] Acc=42.840 | RoundTime=49.16s | TotalTime=3014.35s | Method=fedprox
[Round 062/100] Acc=45.430 | RoundTime=49.63s | TotalTime=3063.99s | Method=fedprox
[Round 063/100] Acc=44.440 | RoundTime=48.68s | TotalTime=3112.67s | Method=fedprox
[Round 064/100] Acc=46.610 | RoundTime=48.98s | TotalTime=3161.65s | Method=fedprox
[Round 065/100] Acc=44.940 | RoundTime=48.37s | TotalTime=3210.02s | Method=fedprox
[Round 066/100] Acc=39.760 | RoundTime=49.02s | TotalTime=3259.04s | Method=fedprox
[Round 067/100] Acc=42.350 | RoundTime=49.53s | TotalTime=3308.57s | Method=fedprox
[Round 068/100] Acc=39.480 | RoundTime=49.52s | TotalTime=3358.10s | Method=fedprox
[Round 069/100] Acc=47.050 | RoundTime=48.78s | TotalTime=3406.88s | Method=fedprox
[Round 070/100] Acc=42.890 | RoundTime=49.55s | TotalTime=3456.43s | Method=fedprox
[Round 071/100] Acc=41.500 | RoundTime=49.74s | TotalTime=3506.17s | Method=fedprox
[Round 072/100] Acc=42.700 | RoundTime=48.55s | TotalTime=3554.72s | Method=fedprox
[Round 073/100] Acc=41.330 | RoundTime=49.31s | TotalTime=3604.04s | Method=fedprox
[Round 074/100] Acc=45.570 | RoundTime=49.40s | TotalTime=3653.43s | Method=fedprox
[Round 075/100] Acc=46.090 | RoundTime=49.32s | TotalTime=3702.76s | Method=fedprox
[Round 076/100] Acc=45.610 | RoundTime=48.67s | TotalTime=3751.43s | Method=fedprox
[Round 077/100] Acc=42.760 | RoundTime=49.56s | TotalTime=3800.99s | Method=fedprox
[Round 078/100] Acc=46.680 | RoundTime=49.11s | TotalTime=3850.10s | Method=fedprox
[Round 079/100] Acc=45.400 | RoundTime=48.65s | TotalTime=3898.75s | Method=fedprox
[Round 080/100] Acc=44.370 | RoundTime=48.80s | TotalTime=3947.56s | Method=fedprox
[Round 081/100] Acc=43.590 | RoundTime=48.06s | TotalTime=3995.61s | Method=fedprox
[Round 082/100] Acc=45.770 | RoundTime=48.38s | TotalTime=4043.99s | Method=fedprox
[Round 083/100] Acc=42.920 | RoundTime=49.05s | TotalTime=4093.04s | Method=fedprox
[Round 084/100] Acc=44.690 | RoundTime=49.45s | TotalTime=4142.49s | Method=fedprox
[Round 085/100] Acc=45.200 | RoundTime=48.69s | TotalTime=4191.17s | Method=fedprox
[Round 086/100] Acc=40.960 | RoundTime=48.76s | TotalTime=4239.93s | Method=fedprox
[Round 087/100] Acc=44.000 | RoundTime=49.51s | TotalTime=4289.44s | Method=fedprox
[Round 088/100] Acc=40.750 | RoundTime=48.23s | TotalTime=4337.68s | Method=fedprox
[Round 089/100] Acc=45.890 | RoundTime=47.85s | TotalTime=4385.53s | Method=fedprox
[Round 090/100] Acc=40.670 | RoundTime=48.72s | TotalTime=4434.25s | Method=fedprox
[Round 091/100] Acc=44.260 | RoundTime=48.42s | TotalTime=4482.67s | Method=fedprox
[Round 092/100] Acc=43.730 | RoundTime=49.53s | TotalTime=4532.21s | Method=fedprox
[Round 093/100] Acc=40.190 | RoundTime=49.11s | TotalTime=4581.31s | Method=fedprox
[Round 094/100] Acc=42.230 | RoundTime=48.55s | TotalTime=4629.86s | Method=fedprox
[Round 095/100] Acc=42.950 | RoundTime=48.29s | TotalTime=4678.16s | Method=fedprox
[Round 096/100] Acc=42.500 | RoundTime=47.99s | TotalTime=4726.15s | Method=fedprox
[Round 097/100] Acc=42.210 | RoundTime=47.60s | TotalTime=4773.75s | Method=fedprox
[Round 098/100] Acc=40.310 | RoundTime=48.12s | TotalTime=4821.86s | Method=fedprox
[Round 099/100] Acc=42.580 | RoundTime=49.39s | TotalTime=4871.26s | Method=fedprox
[Round 100/100] Acc=41.570 | RoundTime=46.11s | TotalTime=4917.36s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 15:43:33
Total elapsed time: 4917.36s
Final Acc: 41.570
Best Acc : 47.050
====================================================================================================
