====================================================================================================
Training started at: 2026-03-13 11:04:13
Result directory: results/fl_cifar10/fedprox
Result txt file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-110413.txt
Result log file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-110413.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=43.67s | TotalTime=43.67s | Method=fedprox
[Round 002/100] Acc=11.920 | RoundTime=42.07s | TotalTime=85.73s | Method=fedprox
[Round 003/100] Acc=25.530 | RoundTime=42.84s | TotalTime=128.57s | Method=fedprox
[Round 004/100] Acc=24.370 | RoundTime=43.63s | TotalTime=172.20s | Method=fedprox
[Round 005/100] Acc=25.730 | RoundTime=44.57s | TotalTime=216.77s | Method=fedprox
[Round 006/100] Acc=23.030 | RoundTime=42.71s | TotalTime=259.48s | Method=fedprox
[Round 007/100] Acc=27.080 | RoundTime=42.77s | TotalTime=302.26s | Method=fedprox
[Round 008/100] Acc=30.090 | RoundTime=42.25s | TotalTime=344.51s | Method=fedprox
[Round 009/100] Acc=28.280 | RoundTime=43.48s | TotalTime=387.99s | Method=fedprox
[Round 010/100] Acc=27.470 | RoundTime=42.51s | TotalTime=430.51s | Method=fedprox
[Round 011/100] Acc=32.050 | RoundTime=43.39s | TotalTime=473.90s | Method=fedprox
[Round 012/100] Acc=30.950 | RoundTime=43.41s | TotalTime=517.30s | Method=fedprox
[Round 013/100] Acc=28.500 | RoundTime=42.87s | TotalTime=560.17s | Method=fedprox
[Round 014/100] Acc=31.950 | RoundTime=42.37s | TotalTime=602.54s | Method=fedprox
[Round 015/100] Acc=26.620 | RoundTime=42.73s | TotalTime=645.28s | Method=fedprox
[Round 016/100] Acc=29.520 | RoundTime=42.71s | TotalTime=687.99s | Method=fedprox
[Round 017/100] Acc=27.120 | RoundTime=42.95s | TotalTime=730.94s | Method=fedprox
[Round 018/100] Acc=30.940 | RoundTime=42.95s | TotalTime=773.89s | Method=fedprox
[Round 019/100] Acc=35.810 | RoundTime=43.01s | TotalTime=816.91s | Method=fedprox
[Round 020/100] Acc=30.560 | RoundTime=43.70s | TotalTime=860.61s | Method=fedprox
[Round 021/100] Acc=31.860 | RoundTime=42.61s | TotalTime=903.21s | Method=fedprox
[Round 022/100] Acc=34.460 | RoundTime=43.59s | TotalTime=946.80s | Method=fedprox
[Round 023/100] Acc=37.900 | RoundTime=43.42s | TotalTime=990.22s | Method=fedprox
[Round 024/100] Acc=30.780 | RoundTime=43.12s | TotalTime=1033.34s | Method=fedprox
[Round 025/100] Acc=35.250 | RoundTime=42.79s | TotalTime=1076.13s | Method=fedprox
[Round 026/100] Acc=37.610 | RoundTime=42.87s | TotalTime=1119.00s | Method=fedprox
[Round 027/100] Acc=32.690 | RoundTime=42.75s | TotalTime=1161.75s | Method=fedprox
[Round 028/100] Acc=31.660 | RoundTime=43.30s | TotalTime=1205.05s | Method=fedprox
[Round 029/100] Acc=29.680 | RoundTime=42.77s | TotalTime=1247.82s | Method=fedprox
[Round 030/100] Acc=32.100 | RoundTime=43.26s | TotalTime=1291.08s | Method=fedprox
[Round 031/100] Acc=33.110 | RoundTime=42.81s | TotalTime=1333.89s | Method=fedprox
[Round 032/100] Acc=34.000 | RoundTime=42.30s | TotalTime=1376.19s | Method=fedprox
[Round 033/100] Acc=33.000 | RoundTime=41.71s | TotalTime=1417.90s | Method=fedprox
[Round 034/100] Acc=30.910 | RoundTime=42.62s | TotalTime=1460.52s | Method=fedprox
[Round 035/100] Acc=35.230 | RoundTime=41.87s | TotalTime=1502.40s | Method=fedprox
[Round 036/100] Acc=33.360 | RoundTime=42.72s | TotalTime=1545.11s | Method=fedprox
[Round 037/100] Acc=30.750 | RoundTime=42.63s | TotalTime=1587.74s | Method=fedprox
[Round 038/100] Acc=31.960 | RoundTime=42.29s | TotalTime=1630.03s | Method=fedprox
[Round 039/100] Acc=34.620 | RoundTime=43.04s | TotalTime=1673.06s | Method=fedprox
[Round 040/100] Acc=35.560 | RoundTime=42.72s | TotalTime=1715.78s | Method=fedprox
[Round 041/100] Acc=31.940 | RoundTime=42.94s | TotalTime=1758.73s | Method=fedprox
[Round 042/100] Acc=35.120 | RoundTime=42.52s | TotalTime=1801.24s | Method=fedprox
[Round 043/100] Acc=30.390 | RoundTime=43.49s | TotalTime=1844.73s | Method=fedprox
[Round 044/100] Acc=33.590 | RoundTime=43.46s | TotalTime=1888.19s | Method=fedprox
[Round 045/100] Acc=32.630 | RoundTime=42.94s | TotalTime=1931.13s | Method=fedprox
[Round 046/100] Acc=31.970 | RoundTime=42.37s | TotalTime=1973.50s | Method=fedprox
[Round 047/100] Acc=31.950 | RoundTime=44.31s | TotalTime=2017.81s | Method=fedprox
[Round 048/100] Acc=35.100 | RoundTime=43.26s | TotalTime=2061.07s | Method=fedprox
[Round 049/100] Acc=30.060 | RoundTime=42.67s | TotalTime=2103.74s | Method=fedprox
[Round 050/100] Acc=33.270 | RoundTime=42.62s | TotalTime=2146.36s | Method=fedprox
[Round 051/100] Acc=32.440 | RoundTime=43.29s | TotalTime=2189.65s | Method=fedprox
[Round 052/100] Acc=26.750 | RoundTime=42.56s | TotalTime=2232.21s | Method=fedprox
[Round 053/100] Acc=31.070 | RoundTime=43.41s | TotalTime=2275.61s | Method=fedprox
[Round 054/100] Acc=31.480 | RoundTime=42.10s | TotalTime=2317.72s | Method=fedprox
[Round 055/100] Acc=28.860 | RoundTime=43.77s | TotalTime=2361.49s | Method=fedprox
[Round 056/100] Acc=32.390 | RoundTime=43.87s | TotalTime=2405.35s | Method=fedprox
[Round 057/100] Acc=29.650 | RoundTime=43.81s | TotalTime=2449.16s | Method=fedprox
[Round 058/100] Acc=33.750 | RoundTime=43.39s | TotalTime=2492.56s | Method=fedprox
[Round 059/100] Acc=30.320 | RoundTime=43.56s | TotalTime=2536.11s | Method=fedprox
[Round 060/100] Acc=27.140 | RoundTime=43.48s | TotalTime=2579.59s | Method=fedprox
[Round 061/100] Acc=30.660 | RoundTime=43.65s | TotalTime=2623.24s | Method=fedprox
[Round 062/100] Acc=34.230 | RoundTime=43.20s | TotalTime=2666.44s | Method=fedprox
[Round 063/100] Acc=29.660 | RoundTime=43.07s | TotalTime=2709.51s | Method=fedprox
[Round 064/100] Acc=35.220 | RoundTime=45.18s | TotalTime=2754.70s | Method=fedprox
[Round 065/100] Acc=32.320 | RoundTime=44.86s | TotalTime=2799.56s | Method=fedprox
[Round 066/100] Acc=34.530 | RoundTime=43.65s | TotalTime=2843.21s | Method=fedprox
[Round 067/100] Acc=32.610 | RoundTime=43.28s | TotalTime=2886.49s | Method=fedprox
[Round 068/100] Acc=31.680 | RoundTime=43.66s | TotalTime=2930.15s | Method=fedprox
[Round 069/100] Acc=29.310 | RoundTime=43.37s | TotalTime=2973.52s | Method=fedprox
[Round 070/100] Acc=34.030 | RoundTime=44.32s | TotalTime=3017.84s | Method=fedprox
[Round 071/100] Acc=33.390 | RoundTime=43.97s | TotalTime=3061.81s | Method=fedprox
[Round 072/100] Acc=37.140 | RoundTime=45.21s | TotalTime=3107.02s | Method=fedprox
[Round 073/100] Acc=33.890 | RoundTime=45.12s | TotalTime=3152.14s | Method=fedprox
[Round 074/100] Acc=33.000 | RoundTime=44.20s | TotalTime=3196.34s | Method=fedprox
[Round 075/100] Acc=33.840 | RoundTime=43.17s | TotalTime=3239.51s | Method=fedprox
[Round 076/100] Acc=37.660 | RoundTime=43.48s | TotalTime=3282.99s | Method=fedprox
[Round 077/100] Acc=32.860 | RoundTime=44.54s | TotalTime=3327.54s | Method=fedprox
[Round 078/100] Acc=30.010 | RoundTime=43.47s | TotalTime=3371.01s | Method=fedprox
[Round 079/100] Acc=32.700 | RoundTime=43.42s | TotalTime=3414.42s | Method=fedprox
[Round 080/100] Acc=31.220 | RoundTime=42.87s | TotalTime=3457.29s | Method=fedprox
[Round 081/100] Acc=32.900 | RoundTime=43.79s | TotalTime=3501.08s | Method=fedprox
[Round 082/100] Acc=34.430 | RoundTime=43.20s | TotalTime=3544.28s | Method=fedprox
[Round 083/100] Acc=37.320 | RoundTime=43.92s | TotalTime=3588.20s | Method=fedprox
[Round 084/100] Acc=35.300 | RoundTime=42.94s | TotalTime=3631.15s | Method=fedprox
[Round 085/100] Acc=29.530 | RoundTime=42.96s | TotalTime=3674.11s | Method=fedprox
[Round 086/100] Acc=35.050 | RoundTime=42.84s | TotalTime=3716.95s | Method=fedprox
[Round 087/100] Acc=30.270 | RoundTime=42.98s | TotalTime=3759.93s | Method=fedprox
[Round 088/100] Acc=35.580 | RoundTime=43.03s | TotalTime=3802.96s | Method=fedprox
[Round 089/100] Acc=33.150 | RoundTime=42.71s | TotalTime=3845.67s | Method=fedprox
[Round 090/100] Acc=31.640 | RoundTime=43.12s | TotalTime=3888.79s | Method=fedprox
