====================================================================================================
Training started at: 2026-03-13 11:01:23
Result directory: results/fl_cifar10/fedprox
Result txt file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-110123.txt
Result log file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-110123.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.040 | RoundTime=43.33s | TotalTime=43.33s | Method=fedprox
[Round 002/100] Acc=14.860 | RoundTime=41.68s | TotalTime=85.01s | Method=fedprox
[Round 003/100] Acc=20.710 | RoundTime=41.36s | TotalTime=126.38s | Method=fedprox
[Round 004/100] Acc=26.970 | RoundTime=43.34s | TotalTime=169.72s | Method=fedprox
[Round 005/100] Acc=31.010 | RoundTime=43.94s | TotalTime=213.66s | Method=fedprox
[Round 006/100] Acc=24.670 | RoundTime=43.40s | TotalTime=257.06s | Method=fedprox
[Round 007/100] Acc=26.850 | RoundTime=42.95s | TotalTime=300.00s | Method=fedprox
[Round 008/100] Acc=27.560 | RoundTime=43.88s | TotalTime=343.88s | Method=fedprox
[Round 009/100] Acc=29.340 | RoundTime=43.62s | TotalTime=387.50s | Method=fedprox
[Round 010/100] Acc=27.090 | RoundTime=43.44s | TotalTime=430.94s | Method=fedprox
[Round 011/100] Acc=30.440 | RoundTime=43.99s | TotalTime=474.93s | Method=fedprox
[Round 012/100] Acc=30.850 | RoundTime=44.12s | TotalTime=519.05s | Method=fedprox
[Round 013/100] Acc=32.430 | RoundTime=42.96s | TotalTime=562.02s | Method=fedprox
[Round 014/100] Acc=31.370 | RoundTime=43.30s | TotalTime=605.32s | Method=fedprox
[Round 015/100] Acc=29.540 | RoundTime=43.93s | TotalTime=649.25s | Method=fedprox
[Round 016/100] Acc=30.100 | RoundTime=43.28s | TotalTime=692.53s | Method=fedprox
[Round 017/100] Acc=31.770 | RoundTime=43.02s | TotalTime=735.55s | Method=fedprox
[Round 018/100] Acc=30.640 | RoundTime=43.67s | TotalTime=779.22s | Method=fedprox
[Round 019/100] Acc=30.420 | RoundTime=43.35s | TotalTime=822.57s | Method=fedprox
[Round 020/100] Acc=23.160 | RoundTime=43.21s | TotalTime=865.78s | Method=fedprox
[Round 021/100] Acc=31.560 | RoundTime=42.62s | TotalTime=908.40s | Method=fedprox
[Round 022/100] Acc=30.070 | RoundTime=42.56s | TotalTime=950.96s | Method=fedprox
[Round 023/100] Acc=27.570 | RoundTime=43.04s | TotalTime=993.99s | Method=fedprox
[Round 024/100] Acc=32.660 | RoundTime=44.13s | TotalTime=1038.13s | Method=fedprox
[Round 025/100] Acc=32.870 | RoundTime=43.31s | TotalTime=1081.44s | Method=fedprox
[Round 026/100] Acc=32.030 | RoundTime=42.71s | TotalTime=1124.15s | Method=fedprox
[Round 027/100] Acc=30.620 | RoundTime=42.91s | TotalTime=1167.06s | Method=fedprox
[Round 028/100] Acc=32.150 | RoundTime=43.34s | TotalTime=1210.39s | Method=fedprox
[Round 029/100] Acc=33.960 | RoundTime=42.94s | TotalTime=1253.33s | Method=fedprox
[Round 030/100] Acc=28.820 | RoundTime=43.21s | TotalTime=1296.54s | Method=fedprox
[Round 031/100] Acc=33.630 | RoundTime=43.38s | TotalTime=1339.93s | Method=fedprox
[Round 032/100] Acc=29.130 | RoundTime=44.21s | TotalTime=1384.13s | Method=fedprox
[Round 033/100] Acc=35.520 | RoundTime=42.71s | TotalTime=1426.85s | Method=fedprox
[Round 034/100] Acc=31.730 | RoundTime=43.63s | TotalTime=1470.48s | Method=fedprox
[Round 035/100] Acc=35.040 | RoundTime=43.73s | TotalTime=1514.21s | Method=fedprox
[Round 036/100] Acc=32.690 | RoundTime=42.17s | TotalTime=1556.38s | Method=fedprox
[Round 037/100] Acc=33.480 | RoundTime=42.96s | TotalTime=1599.34s | Method=fedprox
[Round 038/100] Acc=38.150 | RoundTime=43.00s | TotalTime=1642.34s | Method=fedprox
[Round 039/100] Acc=32.420 | RoundTime=42.68s | TotalTime=1685.02s | Method=fedprox
[Round 040/100] Acc=34.500 | RoundTime=43.00s | TotalTime=1728.01s | Method=fedprox
[Round 041/100] Acc=30.640 | RoundTime=41.95s | TotalTime=1769.97s | Method=fedprox
[Round 042/100] Acc=29.910 | RoundTime=43.23s | TotalTime=1813.20s | Method=fedprox
[Round 043/100] Acc=32.710 | RoundTime=42.69s | TotalTime=1855.89s | Method=fedprox
[Round 044/100] Acc=31.150 | RoundTime=42.40s | TotalTime=1898.29s | Method=fedprox
[Round 045/100] Acc=31.710 | RoundTime=42.28s | TotalTime=1940.58s | Method=fedprox
[Round 046/100] Acc=33.850 | RoundTime=43.12s | TotalTime=1983.70s | Method=fedprox
[Round 047/100] Acc=32.820 | RoundTime=43.14s | TotalTime=2026.84s | Method=fedprox
[Round 048/100] Acc=34.960 | RoundTime=43.38s | TotalTime=2070.22s | Method=fedprox
[Round 049/100] Acc=36.110 | RoundTime=42.34s | TotalTime=2112.56s | Method=fedprox
[Round 050/100] Acc=34.620 | RoundTime=43.33s | TotalTime=2155.89s | Method=fedprox
[Round 051/100] Acc=36.110 | RoundTime=43.27s | TotalTime=2199.16s | Method=fedprox
[Round 052/100] Acc=31.540 | RoundTime=42.63s | TotalTime=2241.79s | Method=fedprox
[Round 053/100] Acc=31.290 | RoundTime=42.95s | TotalTime=2284.75s | Method=fedprox
[Round 054/100] Acc=29.480 | RoundTime=42.75s | TotalTime=2327.50s | Method=fedprox
[Round 055/100] Acc=33.630 | RoundTime=42.71s | TotalTime=2370.21s | Method=fedprox
[Round 056/100] Acc=32.340 | RoundTime=43.29s | TotalTime=2413.50s | Method=fedprox
[Round 057/100] Acc=30.660 | RoundTime=44.45s | TotalTime=2457.95s | Method=fedprox
[Round 058/100] Acc=30.190 | RoundTime=42.98s | TotalTime=2500.93s | Method=fedprox
[Round 059/100] Acc=35.790 | RoundTime=43.26s | TotalTime=2544.19s | Method=fedprox
[Round 060/100] Acc=31.040 | RoundTime=44.03s | TotalTime=2588.21s | Method=fedprox
[Round 061/100] Acc=34.250 | RoundTime=43.39s | TotalTime=2631.60s | Method=fedprox
[Round 062/100] Acc=32.130 | RoundTime=43.61s | TotalTime=2675.22s | Method=fedprox
[Round 063/100] Acc=29.940 | RoundTime=43.91s | TotalTime=2719.13s | Method=fedprox
[Round 064/100] Acc=31.620 | RoundTime=43.85s | TotalTime=2762.98s | Method=fedprox
[Round 065/100] Acc=30.230 | RoundTime=43.66s | TotalTime=2806.65s | Method=fedprox
[Round 066/100] Acc=35.410 | RoundTime=43.93s | TotalTime=2850.58s | Method=fedprox
[Round 067/100] Acc=32.980 | RoundTime=43.92s | TotalTime=2894.50s | Method=fedprox
[Round 068/100] Acc=32.680 | RoundTime=43.99s | TotalTime=2938.49s | Method=fedprox
[Round 069/100] Acc=34.890 | RoundTime=44.40s | TotalTime=2982.89s | Method=fedprox
[Round 070/100] Acc=31.700 | RoundTime=44.40s | TotalTime=3027.28s | Method=fedprox
[Round 071/100] Acc=34.240 | RoundTime=43.65s | TotalTime=3070.94s | Method=fedprox
[Round 072/100] Acc=34.950 | RoundTime=43.58s | TotalTime=3114.52s | Method=fedprox
[Round 073/100] Acc=32.360 | RoundTime=43.23s | TotalTime=3157.75s | Method=fedprox
[Round 074/100] Acc=30.850 | RoundTime=45.28s | TotalTime=3203.02s | Method=fedprox
[Round 075/100] Acc=34.160 | RoundTime=45.25s | TotalTime=3248.27s | Method=fedprox
[Round 076/100] Acc=32.340 | RoundTime=45.01s | TotalTime=3293.29s | Method=fedprox
[Round 077/100] Acc=36.620 | RoundTime=45.01s | TotalTime=3338.30s | Method=fedprox
[Round 078/100] Acc=31.550 | RoundTime=44.02s | TotalTime=3382.33s | Method=fedprox
[Round 079/100] Acc=33.340 | RoundTime=43.84s | TotalTime=3426.16s | Method=fedprox
[Round 080/100] Acc=32.680 | RoundTime=43.74s | TotalTime=3469.91s | Method=fedprox
[Round 081/100] Acc=32.500 | RoundTime=42.75s | TotalTime=3512.65s | Method=fedprox
[Round 082/100] Acc=36.740 | RoundTime=43.58s | TotalTime=3556.24s | Method=fedprox
[Round 083/100] Acc=34.640 | RoundTime=43.61s | TotalTime=3599.85s | Method=fedprox
[Round 084/100] Acc=34.350 | RoundTime=42.48s | TotalTime=3642.33s | Method=fedprox
