====================================================================================================
Training started at: 2026-03-13 14:10:29
Result directory: results/fl_cifar10/fedprox
Result txt file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.3_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-141029.txt
Result log file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.3_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-141029.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=43.68s | TotalTime=43.68s | Method=fedprox
[Round 002/100] Acc=14.920 | RoundTime=44.68s | TotalTime=88.36s | Method=fedprox
[Round 003/100] Acc=25.640 | RoundTime=44.33s | TotalTime=132.69s | Method=fedprox
[Round 004/100] Acc=32.570 | RoundTime=44.87s | TotalTime=177.57s | Method=fedprox
[Round 005/100] Acc=30.630 | RoundTime=44.00s | TotalTime=221.57s | Method=fedprox
[Round 006/100] Acc=35.260 | RoundTime=43.57s | TotalTime=265.14s | Method=fedprox
[Round 007/100] Acc=33.690 | RoundTime=44.45s | TotalTime=309.59s | Method=fedprox
[Round 008/100] Acc=40.290 | RoundTime=44.91s | TotalTime=354.50s | Method=fedprox
[Round 009/100] Acc=36.510 | RoundTime=45.29s | TotalTime=399.80s | Method=fedprox
[Round 010/100] Acc=41.350 | RoundTime=45.15s | TotalTime=444.95s | Method=fedprox
[Round 011/100] Acc=36.400 | RoundTime=45.21s | TotalTime=490.16s | Method=fedprox
[Round 012/100] Acc=42.820 | RoundTime=44.29s | TotalTime=534.45s | Method=fedprox
[Round 013/100] Acc=40.450 | RoundTime=45.33s | TotalTime=579.79s | Method=fedprox
[Round 014/100] Acc=39.120 | RoundTime=44.79s | TotalTime=624.58s | Method=fedprox
[Round 015/100] Acc=43.240 | RoundTime=44.54s | TotalTime=669.11s | Method=fedprox
[Round 016/100] Acc=43.190 | RoundTime=44.52s | TotalTime=713.64s | Method=fedprox
[Round 017/100] Acc=45.640 | RoundTime=45.27s | TotalTime=758.91s | Method=fedprox
[Round 018/100] Acc=38.630 | RoundTime=44.86s | TotalTime=803.77s | Method=fedprox
[Round 019/100] Acc=42.430 | RoundTime=45.04s | TotalTime=848.81s | Method=fedprox
[Round 020/100] Acc=41.020 | RoundTime=45.01s | TotalTime=893.82s | Method=fedprox
[Round 021/100] Acc=39.760 | RoundTime=45.37s | TotalTime=939.19s | Method=fedprox
[Round 022/100] Acc=42.630 | RoundTime=44.97s | TotalTime=984.16s | Method=fedprox
[Round 023/100] Acc=40.350 | RoundTime=44.79s | TotalTime=1028.95s | Method=fedprox
[Round 024/100] Acc=39.090 | RoundTime=46.37s | TotalTime=1075.32s | Method=fedprox
[Round 025/100] Acc=41.190 | RoundTime=45.14s | TotalTime=1120.46s | Method=fedprox
[Round 026/100] Acc=42.380 | RoundTime=44.81s | TotalTime=1165.27s | Method=fedprox
[Round 027/100] Acc=37.170 | RoundTime=46.24s | TotalTime=1211.51s | Method=fedprox
[Round 028/100] Acc=43.300 | RoundTime=45.21s | TotalTime=1256.72s | Method=fedprox
[Round 029/100] Acc=40.870 | RoundTime=45.02s | TotalTime=1301.75s | Method=fedprox
[Round 030/100] Acc=46.310 | RoundTime=45.06s | TotalTime=1346.81s | Method=fedprox
[Round 031/100] Acc=46.640 | RoundTime=44.98s | TotalTime=1391.79s | Method=fedprox
