====================================================================================================
Training started at: 2026-03-13 14:21:36
Result directory: results/fl_cifar10/fedprox
Result txt file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-142136.txt
Result log file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-142136.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.010 | RoundTime=52.24s | TotalTime=52.24s | Method=fedprox
[Round 002/100] Acc=20.370 | RoundTime=49.52s | TotalTime=101.76s | Method=fedprox
[Round 003/100] Acc=32.540 | RoundTime=49.67s | TotalTime=151.43s | Method=fedprox
[Round 004/100] Acc=38.730 | RoundTime=51.17s | TotalTime=202.60s | Method=fedprox
[Round 005/100] Acc=39.890 | RoundTime=50.81s | TotalTime=253.41s | Method=fedprox
[Round 006/100] Acc=42.320 | RoundTime=49.61s | TotalTime=303.02s | Method=fedprox
[Round 007/100] Acc=42.630 | RoundTime=50.48s | TotalTime=353.51s | Method=fedprox
[Round 008/100] Acc=42.860 | RoundTime=49.00s | TotalTime=402.50s | Method=fedprox
[Round 009/100] Acc=47.310 | RoundTime=50.28s | TotalTime=452.78s | Method=fedprox
[Round 010/100] Acc=44.850 | RoundTime=51.78s | TotalTime=504.56s | Method=fedprox
[Round 011/100] Acc=48.330 | RoundTime=51.89s | TotalTime=556.45s | Method=fedprox
[Round 012/100] Acc=46.400 | RoundTime=49.89s | TotalTime=606.33s | Method=fedprox
[Round 013/100] Acc=45.010 | RoundTime=50.05s | TotalTime=656.38s | Method=fedprox
[Round 014/100] Acc=43.820 | RoundTime=50.96s | TotalTime=707.34s | Method=fedprox
[Round 015/100] Acc=47.210 | RoundTime=50.08s | TotalTime=757.42s | Method=fedprox
[Round 016/100] Acc=46.980 | RoundTime=50.59s | TotalTime=808.01s | Method=fedprox
[Round 017/100] Acc=48.410 | RoundTime=50.70s | TotalTime=858.71s | Method=fedprox
[Round 018/100] Acc=47.750 | RoundTime=50.43s | TotalTime=909.14s | Method=fedprox
[Round 019/100] Acc=47.310 | RoundTime=49.88s | TotalTime=959.02s | Method=fedprox
[Round 020/100] Acc=46.480 | RoundTime=50.43s | TotalTime=1009.45s | Method=fedprox
[Round 021/100] Acc=49.550 | RoundTime=50.69s | TotalTime=1060.13s | Method=fedprox
[Round 022/100] Acc=45.560 | RoundTime=50.68s | TotalTime=1110.82s | Method=fedprox
[Round 023/100] Acc=49.390 | RoundTime=50.87s | TotalTime=1161.69s | Method=fedprox
[Round 024/100] Acc=49.900 | RoundTime=51.26s | TotalTime=1212.95s | Method=fedprox
[Round 025/100] Acc=48.420 | RoundTime=51.33s | TotalTime=1264.28s | Method=fedprox
[Round 026/100] Acc=47.880 | RoundTime=51.85s | TotalTime=1316.13s | Method=fedprox
[Round 027/100] Acc=45.080 | RoundTime=50.76s | TotalTime=1366.89s | Method=fedprox
[Round 028/100] Acc=45.440 | RoundTime=51.96s | TotalTime=1418.85s | Method=fedprox
[Round 029/100] Acc=50.450 | RoundTime=51.05s | TotalTime=1469.90s | Method=fedprox
[Round 030/100] Acc=49.400 | RoundTime=50.43s | TotalTime=1520.33s | Method=fedprox
[Round 031/100] Acc=47.800 | RoundTime=51.10s | TotalTime=1571.43s | Method=fedprox
[Round 032/100] Acc=47.750 | RoundTime=50.04s | TotalTime=1621.47s | Method=fedprox
[Round 033/100] Acc=50.050 | RoundTime=50.58s | TotalTime=1672.05s | Method=fedprox
[Round 034/100] Acc=50.270 | RoundTime=50.23s | TotalTime=1722.28s | Method=fedprox
[Round 035/100] Acc=49.050 | RoundTime=51.30s | TotalTime=1773.58s | Method=fedprox
[Round 036/100] Acc=47.750 | RoundTime=51.38s | TotalTime=1824.96s | Method=fedprox
[Round 037/100] Acc=48.000 | RoundTime=49.79s | TotalTime=1874.76s | Method=fedprox
[Round 038/100] Acc=49.830 | RoundTime=50.78s | TotalTime=1925.54s | Method=fedprox
[Round 039/100] Acc=42.820 | RoundTime=50.51s | TotalTime=1976.05s | Method=fedprox
[Round 040/100] Acc=49.180 | RoundTime=50.95s | TotalTime=2027.00s | Method=fedprox
[Round 041/100] Acc=50.460 | RoundTime=50.48s | TotalTime=2077.48s | Method=fedprox
[Round 042/100] Acc=49.080 | RoundTime=51.45s | TotalTime=2128.93s | Method=fedprox
[Round 043/100] Acc=45.600 | RoundTime=51.68s | TotalTime=2180.61s | Method=fedprox
[Round 044/100] Acc=45.090 | RoundTime=50.64s | TotalTime=2231.25s | Method=fedprox
[Round 045/100] Acc=49.210 | RoundTime=51.48s | TotalTime=2282.73s | Method=fedprox
[Round 046/100] Acc=49.460 | RoundTime=51.44s | TotalTime=2334.17s | Method=fedprox
[Round 047/100] Acc=47.420 | RoundTime=50.91s | TotalTime=2385.09s | Method=fedprox
[Round 048/100] Acc=49.650 | RoundTime=50.74s | TotalTime=2435.83s | Method=fedprox
[Round 049/100] Acc=50.760 | RoundTime=50.10s | TotalTime=2485.92s | Method=fedprox
[Round 050/100] Acc=47.970 | RoundTime=50.66s | TotalTime=2536.58s | Method=fedprox
[Round 051/100] Acc=47.110 | RoundTime=50.28s | TotalTime=2586.87s | Method=fedprox
[Round 052/100] Acc=50.440 | RoundTime=50.56s | TotalTime=2637.42s | Method=fedprox
[Round 053/100] Acc=49.650 | RoundTime=52.26s | TotalTime=2689.69s | Method=fedprox
[Round 054/100] Acc=46.710 | RoundTime=50.03s | TotalTime=2739.72s | Method=fedprox
[Round 055/100] Acc=48.560 | RoundTime=51.04s | TotalTime=2790.76s | Method=fedprox
[Round 056/100] Acc=45.890 | RoundTime=50.19s | TotalTime=2840.95s | Method=fedprox
[Round 057/100] Acc=50.890 | RoundTime=50.86s | TotalTime=2891.81s | Method=fedprox
[Round 058/100] Acc=50.880 | RoundTime=52.19s | TotalTime=2944.00s | Method=fedprox
[Round 059/100] Acc=47.990 | RoundTime=50.80s | TotalTime=2994.80s | Method=fedprox
[Round 060/100] Acc=52.530 | RoundTime=49.96s | TotalTime=3044.76s | Method=fedprox
[Round 061/100] Acc=48.690 | RoundTime=50.58s | TotalTime=3095.34s | Method=fedprox
[Round 062/100] Acc=49.530 | RoundTime=50.53s | TotalTime=3145.86s | Method=fedprox
[Round 063/100] Acc=50.400 | RoundTime=50.04s | TotalTime=3195.90s | Method=fedprox
[Round 064/100] Acc=51.270 | RoundTime=49.98s | TotalTime=3245.88s | Method=fedprox
[Round 065/100] Acc=47.200 | RoundTime=50.88s | TotalTime=3296.76s | Method=fedprox
[Round 066/100] Acc=47.800 | RoundTime=50.29s | TotalTime=3347.04s | Method=fedprox
[Round 067/100] Acc=49.680 | RoundTime=50.27s | TotalTime=3397.31s | Method=fedprox
[Round 068/100] Acc=48.950 | RoundTime=50.23s | TotalTime=3447.54s | Method=fedprox
[Round 069/100] Acc=50.050 | RoundTime=49.77s | TotalTime=3497.31s | Method=fedprox
[Round 070/100] Acc=49.440 | RoundTime=49.64s | TotalTime=3546.94s | Method=fedprox
[Round 071/100] Acc=51.530 | RoundTime=50.63s | TotalTime=3597.57s | Method=fedprox
[Round 072/100] Acc=48.960 | RoundTime=50.53s | TotalTime=3648.10s | Method=fedprox
[Round 073/100] Acc=50.580 | RoundTime=51.38s | TotalTime=3699.48s | Method=fedprox
[Round 074/100] Acc=51.720 | RoundTime=49.71s | TotalTime=3749.19s | Method=fedprox
[Round 075/100] Acc=48.370 | RoundTime=49.86s | TotalTime=3799.05s | Method=fedprox
[Round 076/100] Acc=48.590 | RoundTime=50.28s | TotalTime=3849.33s | Method=fedprox
[Round 077/100] Acc=49.050 | RoundTime=50.02s | TotalTime=3899.35s | Method=fedprox
[Round 078/100] Acc=45.850 | RoundTime=49.01s | TotalTime=3948.36s | Method=fedprox
[Round 079/100] Acc=50.560 | RoundTime=49.49s | TotalTime=3997.85s | Method=fedprox
[Round 080/100] Acc=47.920 | RoundTime=49.66s | TotalTime=4047.51s | Method=fedprox
[Round 081/100] Acc=51.160 | RoundTime=49.38s | TotalTime=4096.89s | Method=fedprox
[Round 082/100] Acc=49.100 | RoundTime=50.20s | TotalTime=4147.09s | Method=fedprox
[Round 083/100] Acc=50.340 | RoundTime=49.77s | TotalTime=4196.87s | Method=fedprox
[Round 084/100] Acc=49.300 | RoundTime=48.78s | TotalTime=4245.65s | Method=fedprox
[Round 085/100] Acc=50.890 | RoundTime=51.26s | TotalTime=4296.91s | Method=fedprox
[Round 086/100] Acc=52.190 | RoundTime=48.91s | TotalTime=4345.81s | Method=fedprox
[Round 087/100] Acc=48.900 | RoundTime=48.46s | TotalTime=4394.28s | Method=fedprox
[Round 088/100] Acc=49.470 | RoundTime=49.53s | TotalTime=4443.80s | Method=fedprox
[Round 089/100] Acc=51.220 | RoundTime=50.00s | TotalTime=4493.80s | Method=fedprox
[Round 090/100] Acc=52.220 | RoundTime=49.58s | TotalTime=4543.38s | Method=fedprox
[Round 091/100] Acc=46.340 | RoundTime=48.86s | TotalTime=4592.24s | Method=fedprox
[Round 092/100] Acc=48.560 | RoundTime=49.44s | TotalTime=4641.68s | Method=fedprox
[Round 093/100] Acc=50.540 | RoundTime=48.85s | TotalTime=4690.53s | Method=fedprox
[Round 094/100] Acc=48.450 | RoundTime=49.36s | TotalTime=4739.89s | Method=fedprox
[Round 095/100] Acc=48.850 | RoundTime=49.84s | TotalTime=4789.73s | Method=fedprox
