====================================================================================================
Training started at: 2026-03-30 17:39:10
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.5
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.5/fedcda_fl_cifar10_20260330-173910-956224_pid1173053.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.5/fedcda_fl_cifar10_20260330-173910-956224_pid1173053.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 54
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.1
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.5
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=26.24s | TotalTime=26.24s | Method=fedcda
[Round 002/100] Acc=19.770 | RoundTime=26.19s | TotalTime=52.43s | Method=fedcda
[Round 003/100] Acc=20.020 | RoundTime=25.87s | TotalTime=78.30s | Method=fedcda
[Round 004/100] Acc=37.970 | RoundTime=26.85s | TotalTime=105.15s | Method=fedcda
[Round 005/100] Acc=33.760 | RoundTime=27.58s | TotalTime=132.73s | Method=fedcda
[Round 006/100] Acc=34.770 | RoundTime=26.56s | TotalTime=159.29s | Method=fedcda
[Round 007/100] Acc=38.030 | RoundTime=26.28s | TotalTime=185.57s | Method=fedcda
[Round 008/100] Acc=43.970 | RoundTime=26.86s | TotalTime=212.43s | Method=fedcda
[Round 009/100] Acc=49.050 | RoundTime=27.19s | TotalTime=239.62s | Method=fedcda
[Round 010/100] Acc=42.080 | RoundTime=25.67s | TotalTime=265.29s | Method=fedcda
[Round 011/100] Acc=49.620 | RoundTime=28.64s | TotalTime=293.93s | Method=fedcda
[Round 012/100] Acc=38.220 | RoundTime=22.67s | TotalTime=316.60s | Method=fedcda
[Round 013/100] Acc=47.040 | RoundTime=21.63s | TotalTime=338.23s | Method=fedcda
[Round 014/100] Acc=44.910 | RoundTime=22.24s | TotalTime=360.47s | Method=fedcda
