epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	standard	warmup	11.35	None	None	None	None	None	None	None	48.4735	48.4795
1	standard	warmup	55.78	None	None	None	None	None	None	None	45.1588	93.6460
2	standard	warmup	93.23	None	None	None	None	None	None	None	46.1225	139.7749
3	standard	warmup	96.99	None	None	None	None	None	None	None	45.6189	185.4021
4	standard	warmup	97.41	None	None	None	None	None	None	None	45.5890	230.9974
5	standard	warmup	98.04	None	None	None	None	None	None	None	45.1753	276.1811
6	standard	warmup	98.27	None	None	None	None	None	None	None	45.6811	321.8692
7	standard	warmup	98.41	None	None	None	None	None	None	None	46.3967	368.2770
8	standard	warmup	98.49	None	None	None	None	None	None	None	45.4615	413.7447
9	standard	warmup	98.63	None	None	None	None	None	None	None	44.9712	458.7242
10	standard	warmup	98.74	None	None	None	None	None	None	None	45.7640	504.4945
11	standard	warmup	98.84	None	None	None	None	None	None	None	45.4685	549.9717
12	standard	warmup	98.87	None	None	None	None	None	None	None	45.6095	595.5877
13	standard	warmup	98.94	None	None	None	None	None	None	None	44.6671	640.2624
14	standard	warmup	98.9	None	None	None	None	None	None	None	45.5467	685.8170
15	standard	warmup	99.09	None	None	None	None	None	None	None	45.0390	730.8635
16	standard	warmup	99.04	None	None	None	None	None	None	None	46.2889	777.1590
17	standard	warmup	99.04	None	None	None	None	None	None	None	45.1668	822.3347
18	standard	warmup	99.08	None	None	None	None	None	None	None	45.5509	867.8935
19	standard	warmup	99.12	None	None	None	None	None	None	None	45.5518	913.4532
20	standard	warmup	99.09	None	None	None	None	None	None	None	44.3909	957.8521
21	standard	warmup	99.11	None	None	None	None	None	None	None	45.4903	1003.3499
22	standard	warmup	99.15	None	None	None	None	None	None	None	45.3298	1048.6882
23	standard	warmup	99.09	None	None	None	None	None	None	None	45.2593	1093.9565
24	standard	warmup	99.07	None	None	None	None	None	None	None	44.4109	1138.3819
25	standard	warmup	99.21	None	None	None	None	None	None	None	45.5024	1183.8950
26	standard	warmup	99.21	None	None	None	None	None	None	None	45.3108	1229.2141
27	standard	warmup	99.2	None	None	None	None	None	None	None	45.6838	1274.9060
