========================================================================================================================
Training started at: 2026-04-10 16:47:37
Result directory: results/fl_cifar10/fedgloss/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_rho-0.05_beta-1.0_slr-1.0
Result txt file : results/fl_cifar10/fedgloss/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_rho-0.05_beta-1.0_slr-1.0/fedgloss_fl_cifar10_20260410-164737-754706_pid484479.txt
Result log file : results/fl_cifar10/fedgloss/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_rho-0.05_beta-1.0_slr-1.0/fedgloss_fl_cifar10_20260410-164737-754706_pid484479.log
------------------------------------------------------------------------------------------------------------------------
Model: fedgloss
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedGLoSS rho: 0.05
FedGLoSS beta: 1.0
FedGLoSS server lr: 1.0
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=210.14s | TotalTime=210.15s | Method=fedgloss
[Round 016/100] Phase=standard | Stage=warmup | Acc=61.590 | RoundTime=220.38s | TotalTime=3502.14s | Method=fedgloss
[Round 017/100] Phase=standard | Stage=warmup | Acc=61.670 | RoundTime=217.91s | TotalTime=3720.05s | Method=fedgloss
[Round 018/100] Phase=standard | Stage=warmup | Acc=62.820 | RoundTime=218.66s | TotalTime=3938.73s | Method=fedgloss
[Round 019/100] Phase=standard | Stage=warmup | Acc=63.240 | RoundTime=218.94s | TotalTime=4157.68s | Method=fedgloss
[Round 020/100] Phase=standard | Stage=warmup | Acc=63.190 | RoundTime=220.94s | TotalTime=4378.62s | Method=fedgloss
[Round 021/100] Phase=standard | Stage=warmup | Acc=63.830 | RoundTime=218.41s | TotalTime=4597.04s | Method=fedgloss
[Round 022/100] Phase=standard | Stage=warmup | Acc=64.250 | RoundTime=219.44s | TotalTime=4816.49s | Method=fedgloss
[Round 023/100] Phase=standard | Stage=warmup | Acc=65.310 | RoundTime=218.57s | TotalTime=5035.06s | Method=fedgloss
[Round 024/100] Phase=standard | Stage=warmup | Acc=64.470 | RoundTime=220.93s | TotalTime=5256.01s | Method=fedgloss
[Round 025/100] Phase=standard | Stage=warmup | Acc=65.170 | RoundTime=219.69s | TotalTime=5475.70s | Method=fedgloss
[Round 026/100] Phase=standard | Stage=warmup | Acc=65.320 | RoundTime=219.99s | TotalTime=5695.70s | Method=fedgloss
[Round 027/100] Phase=standard | Stage=warmup | Acc=65.820 | RoundTime=218.83s | TotalTime=5914.54s | Method=fedgloss
[Round 028/100] Phase=standard | Stage=warmup | Acc=65.390 | RoundTime=218.60s | TotalTime=6133.14s | Method=fedgloss
[Round 029/100] Phase=standard | Stage=warmup | Acc=66.160 | RoundTime=219.66s | TotalTime=6352.81s | Method=fedgloss
[Round 030/100] Phase=standard | Stage=warmup | Acc=65.640 | RoundTime=218.69s | TotalTime=6571.52s | Method=fedgloss
[Round 031/100] Phase=standard | Stage=warmup | Acc=65.800 | RoundTime=219.68s | TotalTime=6791.20s | Method=fedgloss
[Round 032/100] Phase=standard | Stage=warmup | Acc=64.520 | RoundTime=217.75s | TotalTime=7008.96s | Method=fedgloss
[Round 033/100] Phase=standard | Stage=warmup | Acc=65.370 | RoundTime=219.61s | TotalTime=7228.58s | Method=fedgloss
[Round 034/100] Phase=standard | Stage=warmup | Acc=65.380 | RoundTime=218.52s | TotalTime=7447.11s | Method=fedgloss
[Round 035/100] Phase=standard | Stage=warmup | Acc=64.920 | RoundTime=219.50s | TotalTime=7666.62s | Method=fedgloss
[Round 036/100] Phase=standard | Stage=warmup | Acc=64.660 | RoundTime=219.93s | TotalTime=7886.56s | Method=fedgloss
[Round 037/100] Phase=standard | Stage=warmup | Acc=62.960 | RoundTime=221.61s | TotalTime=8108.18s | Method=fedgloss
[Round 038/100] Phase=standard | Stage=warmup | Acc=62.940 | RoundTime=219.34s | TotalTime=8327.52s | Method=fedgloss
[Round 039/100] Phase=standard | Stage=warmup | Acc=62.380 | RoundTime=222.12s | TotalTime=8549.65s | Method=fedgloss
[Round 040/100] Phase=standard | Stage=warmup | Acc=62.470 | RoundTime=218.07s | TotalTime=8767.73s | Method=fedgloss
[Round 041/100] Phase=standard | Stage=warmup | Acc=61.580 | RoundTime=218.01s | TotalTime=8985.75s | Method=fedgloss
[Round 042/100] Phase=standard | Stage=warmup | Acc=61.730 | RoundTime=219.23s | TotalTime=9204.99s | Method=fedgloss
[Round 043/100] Phase=standard | Stage=warmup | Acc=61.530 | RoundTime=219.21s | TotalTime=9424.21s | Method=fedgloss
[Round 044/100] Phase=standard | Stage=warmup | Acc=60.560 | RoundTime=218.16s | TotalTime=9642.38s | Method=fedgloss
[Round 045/100] Phase=standard | Stage=warmup | Acc=59.500 | RoundTime=217.06s | TotalTime=9859.44s | Method=fedgloss
[Round 046/100] Phase=standard | Stage=warmup | Acc=59.520 | RoundTime=218.93s | TotalTime=10078.38s | Method=fedgloss
[Round 047/100] Phase=standard | Stage=warmup | Acc=58.850 | RoundTime=218.43s | TotalTime=10296.82s | Method=fedgloss
[Round 048/100] Phase=standard | Stage=warmup | Acc=58.490 | RoundTime=219.23s | TotalTime=10516.06s | Method=fedgloss
[Round 049/100] Phase=standard | Stage=warmup | Acc=57.360 | RoundTime=219.92s | TotalTime=10735.99s | Method=fedgloss
[Round 050/100] Phase=standard | Stage=warmup | Acc=57.200 | RoundTime=220.58s | TotalTime=10956.58s | Method=fedgloss
[Round 051/100] Phase=standard | Stage=warmup | Acc=56.630 | RoundTime=218.67s | TotalTime=11175.26s | Method=fedgloss
[Round 052/100] Phase=standard | Stage=warmup | Acc=56.090 | RoundTime=219.18s | TotalTime=11394.44s | Method=fedgloss
[Round 053/100] Phase=standard | Stage=warmup | Acc=55.910 | RoundTime=219.25s | TotalTime=11613.70s | Method=fedgloss
[Round 054/100] Phase=standard | Stage=warmup | Acc=55.780 | RoundTime=218.52s | TotalTime=11832.23s | Method=fedgloss
[Round 055/100] Phase=standard | Stage=warmup | Acc=55.360 | RoundTime=221.25s | TotalTime=12053.48s | Method=fedgloss
[Round 056/100] Phase=standard | Stage=warmup | Acc=54.010 | RoundTime=220.04s | TotalTime=12273.53s | Method=fedgloss
