epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	warmup	warmup	1.0	None	None	None	None	None	None	None	166.6155	166.6221
1	warmup	warmup	1.74	None	None	None	None	None	None	None	164.1889	330.8202
2	warmup	warmup	7.23	None	None	None	None	None	None	None	164.5780	495.4061
3	warmup	warmup	10.92	None	None	None	None	None	None	None	162.9453	658.3596
4	warmup	warmup	13.88	None	None	None	None	None	None	None	165.8559	824.2248
5	warmup	warmup	16.09	None	None	None	None	None	None	None	164.9050	989.1378
6	warmup	warmup	18.42	None	None	None	None	None	None	None	163.2192	1152.3650
7	warmup	warmup	20.43	None	None	None	None	None	None	None	163.8486	1316.2215
8	warmup	warmup	22.15	None	None	None	None	None	None	None	164.7912	1481.0209
9	warmup	warmup	23.24	None	None	None	None	None	None	None	163.3666	1644.3957
10	warmup	warmup	24.8	None	None	None	None	None	None	None	164.4706	1808.8740
11	warmup	warmup	25.76	None	None	None	None	None	None	None	164.2524	1973.1346
12	warmup	warmup	26.57	None	None	None	None	None	None	None	165.4778	2138.6205
13	warmup	warmup	27.64	None	None	None	None	None	None	None	163.6794	2302.3089
14	warmup	warmup	28.65	None	None	None	None	None	None	None	164.0240	2466.3405
15	warmup	warmup	29.81	None	None	None	None	None	None	None	164.7907	2631.1377
16	warmup	warmup	30.31	None	None	None	None	None	None	None	165.6934	2796.8388
17	warmup	warmup	30.82	None	None	None	None	None	None	None	165.5029	2962.3502
18	warmup	warmup	31.47	None	None	None	None	None	None	None	163.4123	3125.7689
19	warmup	warmup	31.51	None	None	None	None	None	None	None	206.3929	3332.1691
20	stage_1	0	31.89	54.28	54.28	97.704	88.52	17.704	90.0	0.989	159.0536	3491.2295
21	stage_1	0	32.45	54.28	54.28	97.704	88.52	17.704	90.0	0.989	157.4615	3648.6988
22	stage_1	0	31.84	54.28	54.28	97.704	88.52	17.704	90.0	0.989	156.8499	3805.5555
23	stage_1	0	32.76	54.28	54.28	97.704	88.52	17.704	90.0	0.989	156.1955	3961.7615
24	stage_1	0	33.08	54.28	54.28	97.704	88.52	17.704	90.0	0.989	156.8220	4118.5916
25	stage_1	0	33.1	54.28	54.28	97.704	88.52	17.704	90.0	0.989	155.7207	4274.3203
26	stage_1	0	33.07	54.28	54.28	97.704	88.52	17.704	90.0	0.989	158.1919	4432.5205
27	stage_1	0	32.73	54.28	54.28	97.704	88.52	17.704	90.0	0.989	155.5222	4588.0525
28	stage_1	0	33.18	54.28	54.28	97.704	88.52	17.704	90.0	0.989	156.2758	4744.3372
29	stage_1	0	33.13	54.28	54.28	97.704	88.52	17.704	90.0	0.989	156.7270	4901.0723
30	stage_1	0	32.86	54.28	54.28	97.704	88.52	17.704	90.0	0.989	155.4838	5056.5642
31	stage_1	0	32.93	54.28	54.28	97.704	88.52	17.704	90.0	0.989	156.3329	5212.9053
32	stage_1	0	32.33	54.28	54.28	97.704	88.52	17.704	90.0	0.989	155.4680	5368.3814
33	stage_1	0	32.69	54.28	54.28	97.704	88.52	17.704	90.0	0.989	155.1109	5523.5006
34	stage_1	0	32.56	54.28	54.28	97.704	88.52	17.704	90.0	0.989	156.9701	5680.4787
35	stage_1	0	32.74	54.28	54.28	97.704	88.52	17.704	90.0	0.989	156.8178	5837.3082
36	stage_1	0	32.9	54.28	54.28	97.704	88.52	17.704	90.0	0.989	156.7604	5994.0781
37	stage_1	0	31.83	54.28	54.28	97.704	88.52	17.704	90.0	0.989	156.3731	6150.4592
38	stage_1	0	32.24	54.28	54.28	97.704	88.52	17.704	90.0	0.989	188.3643	6338.8318
39	stage_2	1	33.94	62.577	62.577	87.608	79.347	47.608	70.0	0.993	128.5691	6467.4103
40	stage_2	1	33.96	62.577	62.577	87.608	79.347	47.608	70.0	0.993	125.9714	6593.3899
41	stage_2	1	33.81	62.577	62.577	87.608	79.347	47.608	70.0	0.993	125.9150	6719.3130
42	stage_2	1	33.71	62.577	62.577	87.608	79.347	47.608	70.0	0.993	126.3014	6845.6225
43	stage_2	1	33.85	62.577	62.577	87.608	79.347	47.608	70.0	0.993	124.6699	6970.3004
44	stage_2	1	33.97	62.577	62.577	87.608	79.347	47.608	70.0	0.993	125.5095	7095.8182
