========================================================================================================================
Training started at: 2026-04-07 22:22:32
Result directory: results/fl_cifar10/fedavg/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric
Result txt file : results/fl_cifar10/fedavg/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar10_20260407-222232-893608_pid3674170.txt
Result log file : results/fl_cifar10/fedavg/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar10_20260407-222232-893608_pid3674170.log
------------------------------------------------------------------------------------------------------------------------
Model: fedavg
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 110
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
========================================================================================================================
[Round 001/110] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=53.63s | TotalTime=53.64s | Method=fedavg
[Round 064/110] Phase=standard | Stage=warmup | Acc=74.660 | RoundTime=52.08s | TotalTime=3372.32s | Method=fedavg
[Round 065/110] Phase=standard | Stage=warmup | Acc=74.040 | RoundTime=52.69s | TotalTime=3425.01s | Method=fedavg
[Round 066/110] Phase=standard | Stage=warmup | Acc=74.380 | RoundTime=52.66s | TotalTime=3477.68s | Method=fedavg
[Round 067/110] Phase=standard | Stage=warmup | Acc=75.820 | RoundTime=52.67s | TotalTime=3530.36s | Method=fedavg
[Round 068/110] Phase=standard | Stage=warmup | Acc=75.900 | RoundTime=52.68s | TotalTime=3583.04s | Method=fedavg
[Round 069/110] Phase=standard | Stage=warmup | Acc=75.480 | RoundTime=52.29s | TotalTime=3635.34s | Method=fedavg
[Round 070/110] Phase=standard | Stage=warmup | Acc=76.040 | RoundTime=52.58s | TotalTime=3687.94s | Method=fedavg
[Round 071/110] Phase=standard | Stage=warmup | Acc=75.970 | RoundTime=53.28s | TotalTime=3741.23s | Method=fedavg
[Round 072/110] Phase=standard | Stage=warmup | Acc=75.590 | RoundTime=52.84s | TotalTime=3794.09s | Method=fedavg
[Round 073/110] Phase=standard | Stage=warmup | Acc=76.710 | RoundTime=52.80s | TotalTime=3846.90s | Method=fedavg
[Round 074/110] Phase=standard | Stage=warmup | Acc=75.890 | RoundTime=53.54s | TotalTime=3900.45s | Method=fedavg
[Round 075/110] Phase=standard | Stage=warmup | Acc=76.520 | RoundTime=52.70s | TotalTime=3953.15s | Method=fedavg
[Round 076/110] Phase=standard | Stage=warmup | Acc=77.260 | RoundTime=52.66s | TotalTime=4005.82s | Method=fedavg
[Round 077/110] Phase=standard | Stage=warmup | Acc=76.420 | RoundTime=51.10s | TotalTime=4056.93s | Method=fedavg
[Round 078/110] Phase=standard | Stage=warmup | Acc=75.790 | RoundTime=53.27s | TotalTime=4110.21s | Method=fedavg
[Round 079/110] Phase=standard | Stage=warmup | Acc=76.530 | RoundTime=50.90s | TotalTime=4161.12s | Method=fedavg
[Round 080/110] Phase=standard | Stage=warmup | Acc=77.490 | RoundTime=52.48s | TotalTime=4213.60s | Method=fedavg
[Round 081/110] Phase=standard | Stage=warmup | Acc=76.550 | RoundTime=52.77s | TotalTime=4266.38s | Method=fedavg
[Round 082/110] Phase=standard | Stage=warmup | Acc=77.110 | RoundTime=52.49s | TotalTime=4318.88s | Method=fedavg
[Round 083/110] Phase=standard | Stage=warmup | Acc=76.600 | RoundTime=52.60s | TotalTime=4371.49s | Method=fedavg
[Round 084/110] Phase=standard | Stage=warmup | Acc=77.260 | RoundTime=52.83s | TotalTime=4424.33s | Method=fedavg
[Round 085/110] Phase=standard | Stage=warmup | Acc=77.170 | RoundTime=52.74s | TotalTime=4477.07s | Method=fedavg
[Round 086/110] Phase=standard | Stage=warmup | Acc=78.230 | RoundTime=52.97s | TotalTime=4530.05s | Method=fedavg
[Round 087/110] Phase=standard | Stage=warmup | Acc=77.510 | RoundTime=52.63s | TotalTime=4582.69s | Method=fedavg
[Round 088/110] Phase=standard | Stage=warmup | Acc=77.380 | RoundTime=52.72s | TotalTime=4635.41s | Method=fedavg
[Round 089/110] Phase=standard | Stage=warmup | Acc=77.830 | RoundTime=51.36s | TotalTime=4686.79s | Method=fedavg
[Round 090/110] Phase=standard | Stage=warmup | Acc=78.470 | RoundTime=52.18s | TotalTime=4738.98s | Method=fedavg
[Round 091/110] Phase=standard | Stage=warmup | Acc=78.620 | RoundTime=52.78s | TotalTime=4791.77s | Method=fedavg
[Round 092/110] Phase=standard | Stage=warmup | Acc=78.370 | RoundTime=52.64s | TotalTime=4844.42s | Method=fedavg
[Round 093/110] Phase=standard | Stage=warmup | Acc=78.990 | RoundTime=52.81s | TotalTime=4897.24s | Method=fedavg
[Round 094/110] Phase=standard | Stage=warmup | Acc=78.400 | RoundTime=53.94s | TotalTime=4951.20s | Method=fedavg
[Round 095/110] Phase=standard | Stage=warmup | Acc=78.040 | RoundTime=52.69s | TotalTime=5003.90s | Method=fedavg
[Round 096/110] Phase=standard | Stage=warmup | Acc=78.940 | RoundTime=53.01s | TotalTime=5056.91s | Method=fedavg
[Round 097/110] Phase=standard | Stage=warmup | Acc=78.220 | RoundTime=53.30s | TotalTime=5110.22s | Method=fedavg
[Round 098/110] Phase=standard | Stage=warmup | Acc=78.380 | RoundTime=53.28s | TotalTime=5163.51s | Method=fedavg
[Round 099/110] Phase=standard | Stage=warmup | Acc=79.170 | RoundTime=52.68s | TotalTime=5216.20s | Method=fedavg
[Round 100/110] Phase=standard | Stage=warmup | Acc=78.550 | RoundTime=52.73s | TotalTime=5268.94s | Method=fedavg
[Round 101/110] Phase=standard | Stage=warmup | Acc=78.500 | RoundTime=52.92s | TotalTime=5321.87s | Method=fedavg
[Round 102/110] Phase=standard | Stage=warmup | Acc=78.730 | RoundTime=53.81s | TotalTime=5375.68s | Method=fedavg
[Round 103/110] Phase=standard | Stage=warmup | Acc=79.450 | RoundTime=54.02s | TotalTime=5429.72s | Method=fedavg
[Round 104/110] Phase=standard | Stage=warmup | Acc=79.650 | RoundTime=52.68s | TotalTime=5482.41s | Method=fedavg
[Round 105/110] Phase=standard | Stage=warmup | Acc=78.760 | RoundTime=53.04s | TotalTime=5535.46s | Method=fedavg
[Round 106/110] Phase=standard | Stage=warmup | Acc=79.640 | RoundTime=52.67s | TotalTime=5588.13s | Method=fedavg
[Round 107/110] Phase=standard | Stage=warmup | Acc=79.190 | RoundTime=52.87s | TotalTime=5641.01s | Method=fedavg
[Round 108/110] Phase=standard | Stage=warmup | Acc=80.350 | RoundTime=52.77s | TotalTime=5693.79s | Method=fedavg
[Round 109/110] Phase=standard | Stage=warmup | Acc=79.760 | RoundTime=52.63s | TotalTime=5746.43s | Method=fedavg
[Round 110/110] Phase=standard | Stage=warmup | Acc=79.350 | RoundTime=50.32s | TotalTime=5796.76s | Method=fedavg
========================================================================================================================
Training finished at: 2026-04-07 23:59:09
Total elapsed time: 5796.77s
Final Acc: 79.350
Best Acc : 80.350
========================================================================================================================
