========================================================================================================================
Training started at: 2026-04-07 23:59:19
Result directory: results/fl_cifar100/fedavg/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric
Result txt file : results/fl_cifar100/fedavg/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar100_20260407-235919-417043_pid62130.txt
Result log file : results/fl_cifar100/fedavg/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar100_20260407-235919-417043_pid62130.log
------------------------------------------------------------------------------------------------------------------------
Model: fedavg
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 110
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
========================================================================================================================
[Round 001/110] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=46.23s | TotalTime=46.23s | Method=fedavg
[Round 038/110] Phase=standard | Stage=warmup | Acc=26.730 | RoundTime=52.54s | TotalTime=2004.22s | Method=fedavg
[Round 039/110] Phase=standard | Stage=warmup | Acc=27.250 | RoundTime=52.41s | TotalTime=2056.64s | Method=fedavg
[Round 040/110] Phase=standard | Stage=warmup | Acc=27.480 | RoundTime=53.22s | TotalTime=2109.87s | Method=fedavg
[Round 041/110] Phase=standard | Stage=warmup | Acc=27.790 | RoundTime=52.70s | TotalTime=2162.58s | Method=fedavg
[Round 042/110] Phase=standard | Stage=warmup | Acc=29.050 | RoundTime=52.93s | TotalTime=2215.52s | Method=fedavg
[Round 043/110] Phase=standard | Stage=warmup | Acc=28.750 | RoundTime=53.63s | TotalTime=2269.15s | Method=fedavg
[Round 044/110] Phase=standard | Stage=warmup | Acc=29.870 | RoundTime=52.79s | TotalTime=2321.96s | Method=fedavg
[Round 045/110] Phase=standard | Stage=warmup | Acc=30.150 | RoundTime=52.55s | TotalTime=2374.52s | Method=fedavg
[Round 046/110] Phase=standard | Stage=warmup | Acc=30.310 | RoundTime=52.71s | TotalTime=2427.23s | Method=fedavg
[Round 047/110] Phase=standard | Stage=warmup | Acc=30.760 | RoundTime=52.62s | TotalTime=2479.86s | Method=fedavg
[Round 048/110] Phase=standard | Stage=warmup | Acc=31.420 | RoundTime=52.70s | TotalTime=2532.57s | Method=fedavg
[Round 049/110] Phase=standard | Stage=warmup | Acc=31.900 | RoundTime=51.40s | TotalTime=2583.98s | Method=fedavg
[Round 050/110] Phase=standard | Stage=warmup | Acc=32.090 | RoundTime=53.13s | TotalTime=2637.12s | Method=fedavg
[Round 051/110] Phase=standard | Stage=warmup | Acc=32.390 | RoundTime=52.61s | TotalTime=2689.74s | Method=fedavg
[Round 052/110] Phase=standard | Stage=warmup | Acc=32.880 | RoundTime=50.89s | TotalTime=2740.64s | Method=fedavg
[Round 053/110] Phase=standard | Stage=warmup | Acc=33.080 | RoundTime=52.80s | TotalTime=2793.45s | Method=fedavg
[Round 054/110] Phase=standard | Stage=warmup | Acc=33.440 | RoundTime=52.73s | TotalTime=2846.19s | Method=fedavg
[Round 055/110] Phase=standard | Stage=warmup | Acc=34.220 | RoundTime=52.43s | TotalTime=2898.62s | Method=fedavg
[Round 056/110] Phase=standard | Stage=warmup | Acc=34.680 | RoundTime=52.75s | TotalTime=2951.39s | Method=fedavg
[Round 057/110] Phase=standard | Stage=warmup | Acc=34.380 | RoundTime=52.69s | TotalTime=3004.08s | Method=fedavg
[Round 058/110] Phase=standard | Stage=warmup | Acc=34.570 | RoundTime=53.37s | TotalTime=3057.46s | Method=fedavg
[Round 059/110] Phase=standard | Stage=warmup | Acc=35.090 | RoundTime=52.46s | TotalTime=3109.92s | Method=fedavg
[Round 060/110] Phase=standard | Stage=warmup | Acc=35.580 | RoundTime=52.68s | TotalTime=3162.62s | Method=fedavg
[Round 061/110] Phase=standard | Stage=warmup | Acc=35.830 | RoundTime=52.93s | TotalTime=3215.55s | Method=fedavg
[Round 062/110] Phase=standard | Stage=warmup | Acc=35.660 | RoundTime=53.01s | TotalTime=3268.57s | Method=fedavg
[Round 063/110] Phase=standard | Stage=warmup | Acc=36.280 | RoundTime=52.77s | TotalTime=3321.35s | Method=fedavg
[Round 064/110] Phase=standard | Stage=warmup | Acc=36.130 | RoundTime=53.04s | TotalTime=3374.40s | Method=fedavg
[Round 065/110] Phase=standard | Stage=warmup | Acc=36.650 | RoundTime=52.53s | TotalTime=3426.94s | Method=fedavg
[Round 066/110] Phase=standard | Stage=warmup | Acc=37.080 | RoundTime=52.86s | TotalTime=3479.80s | Method=fedavg
[Round 067/110] Phase=standard | Stage=warmup | Acc=37.180 | RoundTime=48.05s | TotalTime=3527.86s | Method=fedavg
[Round 068/110] Phase=standard | Stage=warmup | Acc=37.220 | RoundTime=31.15s | TotalTime=3559.03s | Method=fedavg
[Round 069/110] Phase=standard | Stage=warmup | Acc=37.540 | RoundTime=30.54s | TotalTime=3589.57s | Method=fedavg
