epoch	acc	pure	round_time_sec	total_time_sec
0	9.8	69.992	26.0097	26.0098
1	11.35	69.98	25.1688	51.1789
2	65.45	69.999	26.3327	77.5117
3	62.88	70.0	25.3292	102.8411
4	73.34	69.994	24.9475	127.7888
5	78.43	70.006	25.3234	153.1124
6	71.49	69.989	30.3601	183.4727
7	74.15	69.995	25.6794	209.1523
8	78.64	69.998	27.0208	236.1733
9	85.33	70.002	25.9603	262.1337
10	81.53	95.817	57.2099	319.3438
11	89.65	95.485	56.7965	376.1405
12	91.79	94.497	59.1810	435.3218
13	93.57	95.201	59.4813	494.8033
14	93.57	97.066	58.7830	553.5865
15	94.1	96.543	55.3656	608.9523
16	95.01	94.139	59.2219	668.1744
17	94.41	97.36	58.5841	726.7587
18	94.43	95.388	54.9189	781.6778
19	93.58	95.252	55.8811	837.5590
20	93.29	97.585	48.4563	886.0155
21	95.7	98.474	47.9082	933.9238
22	95.58	97.657	47.4707	981.3947
23	95.92	98.348	47.9522	1029.3471
24	94.85	98.011	47.7806	1077.1279
25	95.31	98.357	47.0931	1124.2213
26	94.06	98.723	47.7005	1171.9219
27	96.13	98.116	49.1975	1221.1196
28	96.44	97.219	52.8669	1273.9867
29	95.83	98.104	50.1884	1324.1754
30	95.51	96.979	42.0192	1366.1947
31	95.27	97.851	45.0685	1411.2634
32	96.67	96.177	44.8930	1456.1566
33	97.17	96.206	44.9068	1501.0635
34	95.01	98.148	41.8006	1542.8643
35	96.27	96.108	45.6995	1588.5640
36	94.91	96.054	45.8253	1634.3895
37	95.44	97.144	45.4834	1679.8730
38	95.93	96.396	42.8505	1722.7237
39	94.91	97.638	45.2672	1767.9911
40	96.24	98.257	36.3953	1804.3866
41	95.12	98.548	35.6271	1840.0139
42	95.84	97.396	37.8044	1877.8185
43	96.67	97.494	37.6733	1915.4920
44	95.11	98.114	34.6377	1950.1299
45	94.61	98.312	37.6009	1987.7310
46	90.97	97.307	36.0722	2023.8034
47	95.54	98.625	36.7221	2060.5256
48	92.22	98.64	35.2926	2095.8186
49	93.54	98.164	34.0440	2129.8629
50	93.17	99.353	35.4689	2165.3319
51	96.95	99.29	33.7838	2199.1159
52	97.05	99.299	36.2479	2235.3639
53	97.05	98.891	34.3258	2269.6898
54	97.18	98.611	36.8253	2306.5153
55	96.76	98.477	37.4219	2343.9377
56	96.44	99.476	36.5251	2380.4630
57	97.05	99.301	34.4563	2414.9194
58	97.71	99.047	36.4976	2451.4172
59	97.29	98.586	34.9487	2486.3661
60	96.8	98.817	35.9113	2522.2776
61	97.4	98.044	34.8376	2557.1154
62	96.9	98.546	34.4946	2591.6102
63	96.74	98.714	35.2651	2626.8755
64	96.9	98.794	35.1497	2662.0254
65	96.61	98.429	35.7754	2697.8010
66	97.0	98.782	36.1622	2733.9634
67	97.36	98.973	35.3960	2769.3595
68	97.23	98.549	36.0095	2805.3692
69	97.26	98.947	36.3242	2841.6935
70	97.23	98.769	32.8576	2874.5513
71	96.7	98.876	36.1168	2910.6683
72	97.31	99.473	35.0406	2945.7092
73	96.81	99.522	35.4356	2981.1451
74	97.44	98.431	34.8605	3016.0058
75	97.7	97.238	35.8189	3051.8248
76	95.43	99.198	36.2445	3088.0695
77	97.59	98.766	36.6137	3124.6833
78	97.64	99.015	34.8133	3159.4968
79	97.54	98.093	37.2450	3196.7420
80	97.29	99.267	35.8952	3232.6374
81	97.24	99.105	34.7243	3267.3619
82	97.46	99.231	35.4608	3302.8229
83	97.8	99.019	36.3360	3339.1591
84	97.82	99.321	37.5586	3376.7178
85	97.25	99.163	34.7707	3411.4887
86	97.7	98.881	35.9062	3447.3950
87	97.61	98.715	36.4299	3483.8251
88	97.74	98.955	35.9305	3519.7558
89	97.24	99.179	36.2932	3556.0491
90	97.71	99.135	34.8624	3590.9117
91	97.65	99.265	35.9612	3626.8731
92	97.41	99.399	36.2189	3663.0921
93	96.96	99.324	36.5695	3699.6617
94	97.71	99.506	35.5450	3735.2069
95	97.87	99.216	35.2744	3770.4815
96	98.08	99.334	34.2992	3804.7810
97	97.27	99.393	34.1414	3838.9226
98	97.74	99.226	35.8026	3874.7254
99	97.76	99.201	36.3730	3911.0985
