====================================================================================================
Training started at: 2026-03-31 14:25:25
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.25
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.25/fedcda_fl_cifar10_20260331-142525-630112_pid2625386.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.25/fedcda_fl_cifar10_20260331-142525-630112_pid2625386.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 40
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.25
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.790 | RoundTime=25.64s | TotalTime=25.64s | Method=fedcda
[Round 002/100] Acc=12.280 | RoundTime=25.74s | TotalTime=51.38s | Method=fedcda
[Round 003/100] Acc=15.820 | RoundTime=25.76s | TotalTime=77.14s | Method=fedcda
[Round 004/100] Acc=31.130 | RoundTime=25.71s | TotalTime=102.86s | Method=fedcda
[Round 005/100] Acc=40.450 | RoundTime=26.11s | TotalTime=128.96s | Method=fedcda
[Round 006/100] Acc=37.600 | RoundTime=26.31s | TotalTime=155.27s | Method=fedcda
[Round 007/100] Acc=39.500 | RoundTime=25.52s | TotalTime=180.79s | Method=fedcda
[Round 008/100] Acc=41.770 | RoundTime=26.13s | TotalTime=206.92s | Method=fedcda
[Round 009/100] Acc=37.130 | RoundTime=26.87s | TotalTime=233.79s | Method=fedcda
[Round 010/100] Acc=41.840 | RoundTime=25.95s | TotalTime=259.74s | Method=fedcda
[Round 011/100] Acc=33.850 | RoundTime=27.46s | TotalTime=287.20s | Method=fedcda
[Round 012/100] Acc=39.220 | RoundTime=26.11s | TotalTime=313.31s | Method=fedcda
[Round 013/100] Acc=43.550 | RoundTime=22.51s | TotalTime=335.82s | Method=fedcda
[Round 014/100] Acc=41.210 | RoundTime=23.12s | TotalTime=358.94s | Method=fedcda
[Round 015/100] Acc=38.240 | RoundTime=22.39s | TotalTime=381.33s | Method=fedcda
[Round 016/100] Acc=33.320 | RoundTime=22.14s | TotalTime=403.47s | Method=fedcda
[Round 017/100] Acc=36.760 | RoundTime=22.46s | TotalTime=425.93s | Method=fedcda
[Round 018/100] Acc=38.920 | RoundTime=23.12s | TotalTime=449.05s | Method=fedcda
[Round 019/100] Acc=38.470 | RoundTime=22.19s | TotalTime=471.24s | Method=fedcda
[Round 020/100] Acc=45.870 | RoundTime=23.55s | TotalTime=494.79s | Method=fedcda
[Round 021/100] Acc=33.590 | RoundTime=22.98s | TotalTime=517.78s | Method=fedcda
[Round 022/100] Acc=47.010 | RoundTime=23.46s | TotalTime=541.24s | Method=fedcda
[Round 023/100] Acc=23.450 | RoundTime=23.18s | TotalTime=564.42s | Method=fedcda
[Round 024/100] Acc=40.410 | RoundTime=25.45s | TotalTime=589.87s | Method=fedcda
[Round 025/100] Acc=41.620 | RoundTime=23.84s | TotalTime=613.71s | Method=fedcda
[Round 026/100] Acc=46.960 | RoundTime=23.24s | TotalTime=636.94s | Method=fedcda
[Round 027/100] Acc=44.250 | RoundTime=23.04s | TotalTime=659.98s | Method=fedcda
[Round 028/100] Acc=40.160 | RoundTime=23.39s | TotalTime=683.37s | Method=fedcda
[Round 029/100] Acc=22.490 | RoundTime=23.84s | TotalTime=707.21s | Method=fedcda
[Round 030/100] Acc=46.160 | RoundTime=23.66s | TotalTime=730.86s | Method=fedcda
[Round 031/100] Acc=51.650 | RoundTime=23.88s | TotalTime=754.74s | Method=fedcda
[Round 032/100] Acc=47.820 | RoundTime=23.74s | TotalTime=778.48s | Method=fedcda
[Round 033/100] Acc=52.850 | RoundTime=24.59s | TotalTime=803.07s | Method=fedcda
[Round 034/100] Acc=47.180 | RoundTime=24.15s | TotalTime=827.22s | Method=fedcda
[Round 035/100] Acc=40.830 | RoundTime=24.00s | TotalTime=851.22s | Method=fedcda
[Round 036/100] Acc=42.120 | RoundTime=22.99s | TotalTime=874.20s | Method=fedcda
[Round 037/100] Acc=42.030 | RoundTime=26.08s | TotalTime=900.28s | Method=fedcda
[Round 038/100] Acc=48.000 | RoundTime=23.75s | TotalTime=924.04s | Method=fedcda
[Round 039/100] Acc=42.990 | RoundTime=23.89s | TotalTime=947.92s | Method=fedcda
[Round 040/100] Acc=39.610 | RoundTime=23.52s | TotalTime=971.44s | Method=fedcda
[Round 041/100] Acc=41.800 | RoundTime=24.98s | TotalTime=996.42s | Method=fedcda
[Round 042/100] Acc=46.230 | RoundTime=24.10s | TotalTime=1020.53s | Method=fedcda
[Round 043/100] Acc=43.290 | RoundTime=23.27s | TotalTime=1043.80s | Method=fedcda
[Round 044/100] Acc=50.390 | RoundTime=23.63s | TotalTime=1067.43s | Method=fedcda
[Round 045/100] Acc=49.750 | RoundTime=24.18s | TotalTime=1091.61s | Method=fedcda
[Round 046/100] Acc=40.960 | RoundTime=24.24s | TotalTime=1115.85s | Method=fedcda
[Round 047/100] Acc=47.920 | RoundTime=23.26s | TotalTime=1139.11s | Method=fedcda
[Round 048/100] Acc=39.710 | RoundTime=23.17s | TotalTime=1162.28s | Method=fedcda
[Round 049/100] Acc=47.320 | RoundTime=23.56s | TotalTime=1185.84s | Method=fedcda
[Round 050/100] Acc=46.490 | RoundTime=23.39s | TotalTime=1209.23s | Method=fedcda
[Round 051/100] Acc=47.020 | RoundTime=34.33s | TotalTime=1243.56s | Method=fedcda
[Round 052/100] Acc=46.640 | RoundTime=32.16s | TotalTime=1275.72s | Method=fedcda
[Round 053/100] Acc=47.490 | RoundTime=32.19s | TotalTime=1307.91s | Method=fedcda
[Round 054/100] Acc=47.860 | RoundTime=32.02s | TotalTime=1339.93s | Method=fedcda
[Round 055/100] Acc=48.060 | RoundTime=31.99s | TotalTime=1371.92s | Method=fedcda
[Round 056/100] Acc=48.850 | RoundTime=31.61s | TotalTime=1403.54s | Method=fedcda
[Round 057/100] Acc=44.080 | RoundTime=31.90s | TotalTime=1435.43s | Method=fedcda
[Round 058/100] Acc=44.280 | RoundTime=31.67s | TotalTime=1467.11s | Method=fedcda
[Round 059/100] Acc=45.380 | RoundTime=34.36s | TotalTime=1501.47s | Method=fedcda
[Round 060/100] Acc=45.030 | RoundTime=32.33s | TotalTime=1533.81s | Method=fedcda
[Round 061/100] Acc=44.960 | RoundTime=32.21s | TotalTime=1566.01s | Method=fedcda
[Round 062/100] Acc=44.860 | RoundTime=32.10s | TotalTime=1598.11s | Method=fedcda
[Round 063/100] Acc=44.960 | RoundTime=32.23s | TotalTime=1630.34s | Method=fedcda
[Round 064/100] Acc=44.610 | RoundTime=32.23s | TotalTime=1662.57s | Method=fedcda
[Round 065/100] Acc=44.840 | RoundTime=31.93s | TotalTime=1694.49s | Method=fedcda
[Round 066/100] Acc=44.690 | RoundTime=32.17s | TotalTime=1726.67s | Method=fedcda
[Round 067/100] Acc=44.410 | RoundTime=32.23s | TotalTime=1758.90s | Method=fedcda
[Round 068/100] Acc=44.470 | RoundTime=32.12s | TotalTime=1791.02s | Method=fedcda
[Round 069/100] Acc=43.970 | RoundTime=31.98s | TotalTime=1822.99s | Method=fedcda
[Round 070/100] Acc=43.690 | RoundTime=31.86s | TotalTime=1854.85s | Method=fedcda
[Round 071/100] Acc=43.430 | RoundTime=32.21s | TotalTime=1887.06s | Method=fedcda
[Round 072/100] Acc=43.550 | RoundTime=31.99s | TotalTime=1919.06s | Method=fedcda
[Round 073/100] Acc=43.110 | RoundTime=31.87s | TotalTime=1950.93s | Method=fedcda
[Round 074/100] Acc=43.370 | RoundTime=31.96s | TotalTime=1982.89s | Method=fedcda
[Round 075/100] Acc=42.960 | RoundTime=31.72s | TotalTime=2014.61s | Method=fedcda
[Round 076/100] Acc=46.260 | RoundTime=32.48s | TotalTime=2047.09s | Method=fedcda
[Round 077/100] Acc=46.290 | RoundTime=32.06s | TotalTime=2079.16s | Method=fedcda
[Round 078/100] Acc=46.340 | RoundTime=31.68s | TotalTime=2110.84s | Method=fedcda
[Round 079/100] Acc=46.170 | RoundTime=31.99s | TotalTime=2142.83s | Method=fedcda
[Round 080/100] Acc=45.100 | RoundTime=32.17s | TotalTime=2175.00s | Method=fedcda
[Round 081/100] Acc=44.930 | RoundTime=32.03s | TotalTime=2207.03s | Method=fedcda
[Round 082/100] Acc=45.230 | RoundTime=32.38s | TotalTime=2239.41s | Method=fedcda
[Round 083/100] Acc=45.250 | RoundTime=31.92s | TotalTime=2271.33s | Method=fedcda
[Round 084/100] Acc=45.020 | RoundTime=31.93s | TotalTime=2303.26s | Method=fedcda
[Round 085/100] Acc=44.890 | RoundTime=31.98s | TotalTime=2335.24s | Method=fedcda
[Round 086/100] Acc=44.900 | RoundTime=32.17s | TotalTime=2367.42s | Method=fedcda
[Round 087/100] Acc=44.800 | RoundTime=31.91s | TotalTime=2399.33s | Method=fedcda
[Round 088/100] Acc=44.840 | RoundTime=31.79s | TotalTime=2431.12s | Method=fedcda
[Round 089/100] Acc=44.860 | RoundTime=31.84s | TotalTime=2462.96s | Method=fedcda
[Round 090/100] Acc=44.860 | RoundTime=31.72s | TotalTime=2494.68s | Method=fedcda
[Round 091/100] Acc=44.700 | RoundTime=31.72s | TotalTime=2526.41s | Method=fedcda
[Round 092/100] Acc=44.540 | RoundTime=32.27s | TotalTime=2558.68s | Method=fedcda
[Round 093/100] Acc=44.670 | RoundTime=34.70s | TotalTime=2593.37s | Method=fedcda
[Round 094/100] Acc=44.490 | RoundTime=33.19s | TotalTime=2626.56s | Method=fedcda
[Round 095/100] Acc=44.330 | RoundTime=32.06s | TotalTime=2658.62s | Method=fedcda
[Round 096/100] Acc=44.580 | RoundTime=31.91s | TotalTime=2690.53s | Method=fedcda
[Round 097/100] Acc=45.060 | RoundTime=31.76s | TotalTime=2722.29s | Method=fedcda
[Round 098/100] Acc=45.250 | RoundTime=32.26s | TotalTime=2754.55s | Method=fedcda
[Round 099/100] Acc=44.930 | RoundTime=32.66s | TotalTime=2787.20s | Method=fedcda
[Round 100/100] Acc=44.940 | RoundTime=33.46s | TotalTime=2820.66s | Method=fedcda
====================================================================================================
Training finished at: 2026-03-31 15:12:26
