========================================================================================================================
Training started at: 2026-04-08 12:17:59
Result directory: results/fl_mnist/feddenoise_v3/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_wr-8_sr-22_ts-4,3,2,1_tss-least_sim_tsim-backbone_cosine_wm-full_model_dr-0.4_drs-None
Result txt file : results/fl_mnist/feddenoise_v3/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_wr-8_sr-22_ts-4,3,2,1_tss-least_sim_tsim-backbone_cosine_wm-full_model_dr-0.4_drs-None/feddenoise_v3_fl_mnist_20260408-121759-856856_pid3701634.txt
Result log file : results/fl_mnist/feddenoise_v3/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_wr-8_sr-22_ts-4,3,2,1_tss-least_sim_tsim-backbone_cosine_wm-full_model_dr-0.4_drs-None/feddenoise_v3_fl_mnist_20260408-121759-856856_pid3701634.log
------------------------------------------------------------------------------------------------------------------------
Model: feddenoise_v3
Dataset: fl_mnist
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 96
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
Warmup round: 8
Stage round: 22
Teacher schedule: 4,3,2,1
Teacher select strategy: least_sim
Teacher similarity: backbone_cosine
Teacher score mode: teacher_mean
Warmup mode: full_model
Drop rate: 0.4
Drop rate schedule: None
Exclude self teacher: True
========================================================================================================================
[Round 001/096] Phase=warmup | Stage=warmup | Acc=11.350 | RoundTime=63.12s | TotalTime=63.14s | Method=feddenoise_v3
[Round 002/096] Phase=warmup | Stage=warmup | Acc=66.650 | RoundTime=57.82s | TotalTime=121.01s | Method=feddenoise_v3
[Round 003/096] Phase=warmup | Stage=warmup | Acc=93.520 | RoundTime=57.72s | TotalTime=178.76s | Method=feddenoise_v3
[Round 004/096] Phase=warmup | Stage=warmup | Acc=96.310 | RoundTime=57.94s | TotalTime=236.72s | Method=feddenoise_v3
[Round 005/096] Phase=warmup | Stage=warmup | Acc=97.450 | RoundTime=57.61s | TotalTime=294.36s | Method=feddenoise_v3
[Round 006/096] Phase=warmup | Stage=warmup | Acc=97.940 | RoundTime=57.53s | TotalTime=351.91s | Method=feddenoise_v3
[Round 007/096] Phase=warmup | Stage=warmup | Acc=98.120 | RoundTime=57.55s | TotalTime=409.48s | Method=feddenoise_v3
[Round 008/096] Phase=warmup | Stage=warmup | Acc=98.340 | RoundTime=128.39s | TotalTime=537.89s | Method=feddenoise_v3
[Round 009/096] Phase=stage_1 | Stage=0 | Acc=92.970 | StagePure=99.431 | CPrec=99.431 | CRec=85.226 | NPrec=74.146 | NRec=98.861 | Keep=60.000 | TSim=0.987 | RoundTime=44.77s | TotalTime=582.71s | Method=feddenoise_v3
[Round 010/096] Phase=stage_1 | Stage=0 | Acc=95.830 | StagePure=99.431 | CPrec=99.431 | CRec=85.226 | NPrec=74.146 | NRec=98.861 | Keep=60.000 | TSim=0.987 | RoundTime=43.10s | TotalTime=625.84s | Method=feddenoise_v3
[Round 011/096] Phase=stage_1 | Stage=0 | Acc=96.810 | StagePure=99.431 | CPrec=99.431 | CRec=85.226 | NPrec=74.146 | NRec=98.861 | Keep=60.000 | TSim=0.987 | RoundTime=43.61s | TotalTime=669.46s | Method=feddenoise_v3
[Round 012/096] Phase=stage_1 | Stage=0 | Acc=97.450 | StagePure=99.431 | CPrec=99.431 | CRec=85.226 | NPrec=74.146 | NRec=98.861 | Keep=60.000 | TSim=0.987 | RoundTime=43.35s | TotalTime=712.84s | Method=feddenoise_v3
[Round 013/096] Phase=stage_1 | Stage=0 | Acc=97.710 | StagePure=99.431 | CPrec=99.431 | CRec=85.226 | NPrec=74.146 | NRec=98.861 | Keep=60.000 | TSim=0.987 | RoundTime=43.47s | TotalTime=756.34s | Method=feddenoise_v3
[Round 014/096] Phase=stage_1 | Stage=0 | Acc=97.990 | StagePure=99.431 | CPrec=99.431 | CRec=85.226 | NPrec=74.146 | NRec=98.861 | Keep=60.000 | TSim=0.987 | RoundTime=43.87s | TotalTime=800.25s | Method=feddenoise_v3
[Round 015/096] Phase=stage_1 | Stage=0 | Acc=98.150 | StagePure=99.431 | CPrec=99.431 | CRec=85.226 | NPrec=74.146 | NRec=98.861 | Keep=60.000 | TSim=0.987 | RoundTime=43.13s | TotalTime=843.42s | Method=feddenoise_v3
[Round 016/096] Phase=stage_1 | Stage=0 | Acc=98.200 | StagePure=99.431 | CPrec=99.431 | CRec=85.226 | NPrec=74.146 | NRec=98.861 | Keep=60.000 | TSim=0.987 | RoundTime=44.07s | TotalTime=887.51s | Method=feddenoise_v3
[Round 017/096] Phase=stage_1 | Stage=0 | Acc=98.220 | StagePure=99.431 | CPrec=99.431 | CRec=85.226 | NPrec=74.146 | NRec=98.861 | Keep=60.000 | TSim=0.987 | RoundTime=44.21s | TotalTime=931.75s | Method=feddenoise_v3
[Round 018/096] Phase=stage_1 | Stage=0 | Acc=98.140 | StagePure=99.431 | CPrec=99.431 | CRec=85.226 | NPrec=74.146 | NRec=98.861 | Keep=60.000 | TSim=0.987 | RoundTime=44.21s | TotalTime=975.98s | Method=feddenoise_v3
[Round 019/096] Phase=stage_1 | Stage=0 | Acc=98.270 | StagePure=99.431 | CPrec=99.431 | CRec=85.226 | NPrec=74.146 | NRec=98.861 | Keep=60.000 | TSim=0.987 | RoundTime=43.95s | TotalTime=1019.96s | Method=feddenoise_v3
