====================================================================================================
Training started at: 2026-03-31 10:43:09
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.2
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260331-104309-271761_pid866824.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260331-104309-271761_pid866824.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.2
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.2
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=15.690 | RoundTime=24.83s | TotalTime=24.83s | Method=fedcda
[Round 002/100] Acc=16.450 | RoundTime=24.62s | TotalTime=49.45s | Method=fedcda
[Round 003/100] Acc=21.890 | RoundTime=23.99s | TotalTime=73.44s | Method=fedcda
[Round 004/100] Acc=32.250 | RoundTime=24.43s | TotalTime=97.87s | Method=fedcda
[Round 005/100] Acc=41.570 | RoundTime=24.26s | TotalTime=122.13s | Method=fedcda
[Round 006/100] Acc=44.880 | RoundTime=24.52s | TotalTime=146.65s | Method=fedcda
[Round 007/100] Acc=47.240 | RoundTime=24.21s | TotalTime=170.86s | Method=fedcda
[Round 008/100] Acc=37.770 | RoundTime=24.83s | TotalTime=195.69s | Method=fedcda
[Round 009/100] Acc=37.940 | RoundTime=24.86s | TotalTime=220.56s | Method=fedcda
[Round 010/100] Acc=32.640 | RoundTime=24.65s | TotalTime=245.20s | Method=fedcda
[Round 011/100] Acc=46.020 | RoundTime=26.15s | TotalTime=271.35s | Method=fedcda
[Round 012/100] Acc=38.230 | RoundTime=24.44s | TotalTime=295.79s | Method=fedcda
[Round 013/100] Acc=43.110 | RoundTime=20.92s | TotalTime=316.71s | Method=fedcda
[Round 014/100] Acc=42.890 | RoundTime=20.81s | TotalTime=337.52s | Method=fedcda
[Round 015/100] Acc=45.100 | RoundTime=20.87s | TotalTime=358.39s | Method=fedcda
[Round 016/100] Acc=21.980 | RoundTime=20.60s | TotalTime=378.99s | Method=fedcda
[Round 017/100] Acc=52.780 | RoundTime=20.19s | TotalTime=399.18s | Method=fedcda
[Round 018/100] Acc=37.420 | RoundTime=20.59s | TotalTime=419.77s | Method=fedcda
[Round 019/100] Acc=36.680 | RoundTime=20.38s | TotalTime=440.15s | Method=fedcda
[Round 020/100] Acc=43.650 | RoundTime=20.74s | TotalTime=460.90s | Method=fedcda
[Round 021/100] Acc=40.730 | RoundTime=20.46s | TotalTime=481.35s | Method=fedcda
[Round 022/100] Acc=49.800 | RoundTime=19.66s | TotalTime=501.02s | Method=fedcda
[Round 023/100] Acc=43.910 | RoundTime=22.24s | TotalTime=523.26s | Method=fedcda
[Round 024/100] Acc=50.490 | RoundTime=20.41s | TotalTime=543.67s | Method=fedcda
[Round 025/100] Acc=45.200 | RoundTime=21.03s | TotalTime=564.69s | Method=fedcda
[Round 026/100] Acc=40.840 | RoundTime=20.68s | TotalTime=585.38s | Method=fedcda
[Round 027/100] Acc=45.230 | RoundTime=20.69s | TotalTime=606.07s | Method=fedcda
[Round 028/100] Acc=55.370 | RoundTime=20.84s | TotalTime=626.91s | Method=fedcda
[Round 029/100] Acc=51.430 | RoundTime=20.38s | TotalTime=647.29s | Method=fedcda
[Round 030/100] Acc=52.310 | RoundTime=20.20s | TotalTime=667.49s | Method=fedcda
[Round 031/100] Acc=38.350 | RoundTime=19.91s | TotalTime=687.41s | Method=fedcda
[Round 032/100] Acc=49.920 | RoundTime=20.62s | TotalTime=708.02s | Method=fedcda
[Round 033/100] Acc=44.910 | RoundTime=20.59s | TotalTime=728.61s | Method=fedcda
[Round 034/100] Acc=46.660 | RoundTime=20.16s | TotalTime=748.77s | Method=fedcda
[Round 035/100] Acc=50.850 | RoundTime=20.19s | TotalTime=768.96s | Method=fedcda
[Round 036/100] Acc=57.730 | RoundTime=20.84s | TotalTime=789.80s | Method=fedcda
[Round 037/100] Acc=56.290 | RoundTime=23.33s | TotalTime=813.13s | Method=fedcda
[Round 038/100] Acc=53.530 | RoundTime=21.71s | TotalTime=834.84s | Method=fedcda
[Round 039/100] Acc=46.950 | RoundTime=21.16s | TotalTime=856.00s | Method=fedcda
[Round 040/100] Acc=46.020 | RoundTime=21.38s | TotalTime=877.39s | Method=fedcda
[Round 041/100] Acc=49.690 | RoundTime=21.26s | TotalTime=898.65s | Method=fedcda
[Round 042/100] Acc=53.490 | RoundTime=21.54s | TotalTime=920.19s | Method=fedcda
[Round 043/100] Acc=53.060 | RoundTime=21.58s | TotalTime=941.77s | Method=fedcda
[Round 044/100] Acc=42.290 | RoundTime=21.43s | TotalTime=963.20s | Method=fedcda
[Round 045/100] Acc=49.560 | RoundTime=21.18s | TotalTime=984.37s | Method=fedcda
[Round 046/100] Acc=54.110 | RoundTime=21.50s | TotalTime=1005.87s | Method=fedcda
[Round 047/100] Acc=48.100 | RoundTime=21.30s | TotalTime=1027.17s | Method=fedcda
[Round 048/100] Acc=49.120 | RoundTime=20.94s | TotalTime=1048.11s | Method=fedcda
