========================================================================================================================
Training started at: 2026-04-11 15:20:37
Result directory: results/fl_cifar10/fedrdn/pm-dir_a-0.5_nm-uni_nr-0.5_nt-asymmetric_std-0.01_eps-1e-06
Result txt file : results/fl_cifar10/fedrdn/pm-dir_a-0.5_nm-uni_nr-0.5_nt-asymmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar10_20260411-152037-971452_pid2106093.txt
Result log file : results/fl_cifar10/fedrdn/pm-dir_a-0.5_nm-uni_nr-0.5_nt-asymmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar10_20260411-152037-971452_pid2106093.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.5
Noise type: asymmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=169.13s | TotalTime=169.13s | Method=fedrdn
[Round 047/100] Phase=standard | Stage=warmup | Acc=44.120 | RoundTime=156.52s | TotalTime=7367.86s | Method=fedrdn
[Round 048/100] Phase=standard | Stage=warmup | Acc=44.500 | RoundTime=159.59s | TotalTime=7527.46s | Method=fedrdn
[Round 049/100] Phase=standard | Stage=warmup | Acc=41.370 | RoundTime=156.15s | TotalTime=7683.62s | Method=fedrdn
[Round 050/100] Phase=standard | Stage=warmup | Acc=43.170 | RoundTime=159.52s | TotalTime=7843.15s | Method=fedrdn
[Round 051/100] Phase=standard | Stage=warmup | Acc=41.920 | RoundTime=156.96s | TotalTime=8000.12s | Method=fedrdn
[Round 052/100] Phase=standard | Stage=warmup | Acc=42.380 | RoundTime=156.98s | TotalTime=8157.10s | Method=fedrdn
[Round 053/100] Phase=standard | Stage=warmup | Acc=42.170 | RoundTime=158.27s | TotalTime=8315.39s | Method=fedrdn
[Round 054/100] Phase=standard | Stage=warmup | Acc=44.640 | RoundTime=156.00s | TotalTime=8471.40s | Method=fedrdn
[Round 055/100] Phase=standard | Stage=warmup | Acc=45.040 | RoundTime=156.95s | TotalTime=8628.36s | Method=fedrdn
[Round 056/100] Phase=standard | Stage=warmup | Acc=44.830 | RoundTime=155.73s | TotalTime=8784.10s | Method=fedrdn
[Round 057/100] Phase=standard | Stage=warmup | Acc=46.380 | RoundTime=157.81s | TotalTime=8941.92s | Method=fedrdn
[Round 058/100] Phase=standard | Stage=warmup | Acc=42.120 | RoundTime=156.46s | TotalTime=9098.39s | Method=fedrdn
[Round 059/100] Phase=standard | Stage=warmup | Acc=43.720 | RoundTime=156.60s | TotalTime=9255.00s | Method=fedrdn
[Round 060/100] Phase=standard | Stage=warmup | Acc=42.830 | RoundTime=156.51s | TotalTime=9411.51s | Method=fedrdn
[Round 061/100] Phase=standard | Stage=warmup | Acc=43.780 | RoundTime=157.50s | TotalTime=9569.02s | Method=fedrdn
[Round 062/100] Phase=standard | Stage=warmup | Acc=43.870 | RoundTime=156.57s | TotalTime=9725.60s | Method=fedrdn
[Round 063/100] Phase=standard | Stage=warmup | Acc=42.830 | RoundTime=156.63s | TotalTime=9882.24s | Method=fedrdn
[Round 064/100] Phase=standard | Stage=warmup | Acc=43.050 | RoundTime=156.64s | TotalTime=10038.89s | Method=fedrdn
[Round 065/100] Phase=standard | Stage=warmup | Acc=43.930 | RoundTime=157.05s | TotalTime=10195.95s | Method=fedrdn
[Round 066/100] Phase=standard | Stage=warmup | Acc=43.930 | RoundTime=155.99s | TotalTime=10351.95s | Method=fedrdn
[Round 067/100] Phase=standard | Stage=warmup | Acc=44.280 | RoundTime=158.18s | TotalTime=10510.14s | Method=fedrdn
[Round 068/100] Phase=standard | Stage=warmup | Acc=45.180 | RoundTime=157.27s | TotalTime=10667.42s | Method=fedrdn
[Round 069/100] Phase=standard | Stage=warmup | Acc=43.800 | RoundTime=156.91s | TotalTime=10824.34s | Method=fedrdn
[Round 070/100] Phase=standard | Stage=warmup | Acc=45.260 | RoundTime=156.98s | TotalTime=10981.34s | Method=fedrdn
[Round 071/100] Phase=standard | Stage=warmup | Acc=44.420 | RoundTime=156.29s | TotalTime=11137.64s | Method=fedrdn
[Round 072/100] Phase=standard | Stage=warmup | Acc=44.580 | RoundTime=155.94s | TotalTime=11293.59s | Method=fedrdn
[Round 073/100] Phase=standard | Stage=warmup | Acc=44.760 | RoundTime=156.32s | TotalTime=11449.92s | Method=fedrdn
[Round 074/100] Phase=standard | Stage=warmup | Acc=42.970 | RoundTime=156.71s | TotalTime=11606.65s | Method=fedrdn
[Round 075/100] Phase=standard | Stage=warmup | Acc=43.360 | RoundTime=156.09s | TotalTime=11762.74s | Method=fedrdn
[Round 076/100] Phase=standard | Stage=warmup | Acc=45.720 | RoundTime=156.29s | TotalTime=11919.05s | Method=fedrdn
[Round 077/100] Phase=standard | Stage=warmup | Acc=43.950 | RoundTime=157.74s | TotalTime=12076.79s | Method=fedrdn
[Round 078/100] Phase=standard | Stage=warmup | Acc=44.770 | RoundTime=158.22s | TotalTime=12235.03s | Method=fedrdn
[Round 079/100] Phase=standard | Stage=warmup | Acc=44.300 | RoundTime=156.55s | TotalTime=12391.59s | Method=fedrdn
[Round 080/100] Phase=standard | Stage=warmup | Acc=41.760 | RoundTime=157.46s | TotalTime=12549.06s | Method=fedrdn
[Round 081/100] Phase=standard | Stage=warmup | Acc=42.800 | RoundTime=157.59s | TotalTime=12706.66s | Method=fedrdn
[Round 082/100] Phase=standard | Stage=warmup | Acc=44.150 | RoundTime=156.99s | TotalTime=12863.66s | Method=fedrdn
[Round 083/100] Phase=standard | Stage=warmup | Acc=43.530 | RoundTime=157.05s | TotalTime=13020.73s | Method=fedrdn
[Round 084/100] Phase=standard | Stage=warmup | Acc=44.050 | RoundTime=155.86s | TotalTime=13176.60s | Method=fedrdn
[Round 085/100] Phase=standard | Stage=warmup | Acc=43.900 | RoundTime=157.48s | TotalTime=13334.09s | Method=fedrdn
[Round 086/100] Phase=standard | Stage=warmup | Acc=43.640 | RoundTime=157.12s | TotalTime=13491.22s | Method=fedrdn
[Round 087/100] Phase=standard | Stage=warmup | Acc=43.920 | RoundTime=157.06s | TotalTime=13648.29s | Method=fedrdn
[Round 088/100] Phase=standard | Stage=warmup | Acc=45.790 | RoundTime=157.42s | TotalTime=13805.72s | Method=fedrdn
