====================================================================================================
Training started at: 2026-03-31 20:56:19
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.45
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.45/fedcda_fl_cifar10_20260331-205619-218122_pid1587518.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.45/fedcda_fl_cifar10_20260331-205619-218122_pid1587518.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 32
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.1
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.45
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=26.44s | TotalTime=26.44s | Method=fedcda
[Round 002/100] Acc=15.570 | RoundTime=26.65s | TotalTime=53.09s | Method=fedcda
[Round 003/100] Acc=30.430 | RoundTime=26.68s | TotalTime=79.77s | Method=fedcda
[Round 004/100] Acc=34.930 | RoundTime=26.07s | TotalTime=105.85s | Method=fedcda
[Round 005/100] Acc=31.730 | RoundTime=27.26s | TotalTime=133.11s | Method=fedcda
[Round 006/100] Acc=43.220 | RoundTime=25.88s | TotalTime=159.00s | Method=fedcda
[Round 007/100] Acc=45.660 | RoundTime=27.38s | TotalTime=186.37s | Method=fedcda
[Round 008/100] Acc=41.400 | RoundTime=28.05s | TotalTime=214.42s | Method=fedcda
[Round 009/100] Acc=35.260 | RoundTime=27.74s | TotalTime=242.16s | Method=fedcda
[Round 010/100] Acc=38.840 | RoundTime=26.04s | TotalTime=268.20s | Method=fedcda
[Round 011/100] Acc=50.540 | RoundTime=29.37s | TotalTime=297.57s | Method=fedcda
[Round 012/100] Acc=47.770 | RoundTime=24.99s | TotalTime=322.56s | Method=fedcda
[Round 013/100] Acc=41.990 | RoundTime=23.56s | TotalTime=346.11s | Method=fedcda
[Round 014/100] Acc=44.050 | RoundTime=24.42s | TotalTime=370.54s | Method=fedcda
[Round 015/100] Acc=57.310 | RoundTime=23.80s | TotalTime=394.34s | Method=fedcda
[Round 016/100] Acc=46.980 | RoundTime=24.01s | TotalTime=418.35s | Method=fedcda
[Round 017/100] Acc=57.550 | RoundTime=23.56s | TotalTime=441.91s | Method=fedcda
[Round 018/100] Acc=54.460 | RoundTime=24.59s | TotalTime=466.51s | Method=fedcda
[Round 019/100] Acc=51.210 | RoundTime=24.13s | TotalTime=490.63s | Method=fedcda
[Round 020/100] Acc=58.520 | RoundTime=24.34s | TotalTime=514.98s | Method=fedcda
[Round 021/100] Acc=57.670 | RoundTime=24.06s | TotalTime=539.04s | Method=fedcda
[Round 022/100] Acc=62.090 | RoundTime=24.67s | TotalTime=563.71s | Method=fedcda
[Round 023/100] Acc=59.240 | RoundTime=24.54s | TotalTime=588.25s | Method=fedcda
[Round 024/100] Acc=52.640 | RoundTime=26.82s | TotalTime=615.07s | Method=fedcda
[Round 025/100] Acc=56.970 | RoundTime=24.44s | TotalTime=639.51s | Method=fedcda
[Round 026/100] Acc=55.640 | RoundTime=24.00s | TotalTime=663.50s | Method=fedcda
[Round 027/100] Acc=65.170 | RoundTime=24.38s | TotalTime=687.88s | Method=fedcda
[Round 028/100] Acc=60.050 | RoundTime=24.00s | TotalTime=711.88s | Method=fedcda
[Round 029/100] Acc=65.340 | RoundTime=23.44s | TotalTime=735.32s | Method=fedcda
[Round 030/100] Acc=59.220 | RoundTime=23.92s | TotalTime=759.24s | Method=fedcda
[Round 031/100] Acc=64.010 | RoundTime=23.61s | TotalTime=782.85s | Method=fedcda
[Round 032/100] Acc=60.060 | RoundTime=23.73s | TotalTime=806.58s | Method=fedcda
[Round 033/100] Acc=68.800 | RoundTime=23.72s | TotalTime=830.30s | Method=fedcda
[Round 034/100] Acc=65.830 | RoundTime=23.94s | TotalTime=854.24s | Method=fedcda
[Round 035/100] Acc=67.710 | RoundTime=24.96s | TotalTime=879.20s | Method=fedcda
[Round 036/100] Acc=57.470 | RoundTime=23.69s | TotalTime=902.89s | Method=fedcda
[Round 037/100] Acc=71.380 | RoundTime=25.29s | TotalTime=928.18s | Method=fedcda
[Round 038/100] Acc=68.380 | RoundTime=24.13s | TotalTime=952.31s | Method=fedcda
[Round 039/100] Acc=58.590 | RoundTime=23.99s | TotalTime=976.29s | Method=fedcda
[Round 040/100] Acc=67.190 | RoundTime=24.53s | TotalTime=1000.83s | Method=fedcda
[Round 041/100] Acc=65.180 | RoundTime=23.79s | TotalTime=1024.61s | Method=fedcda
[Round 042/100] Acc=65.380 | RoundTime=24.53s | TotalTime=1049.14s | Method=fedcda
[Round 043/100] Acc=60.620 | RoundTime=24.64s | TotalTime=1073.78s | Method=fedcda
[Round 044/100] Acc=69.560 | RoundTime=24.54s | TotalTime=1098.32s | Method=fedcda
[Round 045/100] Acc=63.210 | RoundTime=24.47s | TotalTime=1122.80s | Method=fedcda
[Round 046/100] Acc=61.770 | RoundTime=24.30s | TotalTime=1147.10s | Method=fedcda
[Round 047/100] Acc=59.180 | RoundTime=25.27s | TotalTime=1172.37s | Method=fedcda
[Round 048/100] Acc=69.210 | RoundTime=24.47s | TotalTime=1196.83s | Method=fedcda
[Round 049/100] Acc=67.910 | RoundTime=22.95s | TotalTime=1219.78s | Method=fedcda
[Round 050/100] Acc=66.430 | RoundTime=22.34s | TotalTime=1242.13s | Method=fedcda
[Round 051/100] Acc=66.510 | RoundTime=35.31s | TotalTime=1277.44s | Method=fedcda
[Round 052/100] Acc=66.480 | RoundTime=34.05s | TotalTime=1311.49s | Method=fedcda
[Round 053/100] Acc=66.660 | RoundTime=32.65s | TotalTime=1344.15s | Method=fedcda
[Round 054/100] Acc=66.450 | RoundTime=34.11s | TotalTime=1378.26s | Method=fedcda
[Round 055/100] Acc=66.360 | RoundTime=34.86s | TotalTime=1413.12s | Method=fedcda
[Round 056/100] Acc=66.340 | RoundTime=33.76s | TotalTime=1446.87s | Method=fedcda
[Round 057/100] Acc=65.970 | RoundTime=33.79s | TotalTime=1480.67s | Method=fedcda
[Round 058/100] Acc=65.940 | RoundTime=33.87s | TotalTime=1514.54s | Method=fedcda
