========================================================================================================================
Training started at: 2026-04-07 08:12:02
Result directory: results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.001
Result txt file : results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260407-081202-139047_pid150162.txt
Result log file : results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260407-081202-139047_pid150162.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.001
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=37.44s | TotalTime=37.45s | Method=fedprox
[Round 056/210] Phase=standard | Stage=warmup | Acc=41.070 | RoundTime=36.21s | TotalTime=2024.06s | Method=fedprox
[Round 057/210] Phase=standard | Stage=warmup | Acc=42.250 | RoundTime=36.07s | TotalTime=2060.15s | Method=fedprox
[Round 058/210] Phase=standard | Stage=warmup | Acc=42.110 | RoundTime=36.29s | TotalTime=2096.45s | Method=fedprox
[Round 059/210] Phase=standard | Stage=warmup | Acc=43.100 | RoundTime=29.60s | TotalTime=2126.06s | Method=fedprox
[Round 060/210] Phase=standard | Stage=warmup | Acc=43.050 | RoundTime=37.28s | TotalTime=2163.35s | Method=fedprox
[Round 061/210] Phase=standard | Stage=warmup | Acc=43.870 | RoundTime=26.16s | TotalTime=2189.52s | Method=fedprox
[Round 062/210] Phase=standard | Stage=warmup | Acc=43.580 | RoundTime=24.02s | TotalTime=2213.55s | Method=fedprox
[Round 063/210] Phase=standard | Stage=warmup | Acc=44.560 | RoundTime=25.48s | TotalTime=2239.04s | Method=fedprox
[Round 064/210] Phase=standard | Stage=warmup | Acc=45.100 | RoundTime=27.86s | TotalTime=2266.91s | Method=fedprox
[Round 065/210] Phase=standard | Stage=warmup | Acc=45.780 | RoundTime=36.09s | TotalTime=2303.01s | Method=fedprox
[Round 066/210] Phase=standard | Stage=warmup | Acc=45.400 | RoundTime=35.68s | TotalTime=2338.71s | Method=fedprox
[Round 067/210] Phase=standard | Stage=warmup | Acc=46.090 | RoundTime=31.52s | TotalTime=2370.23s | Method=fedprox
[Round 068/210] Phase=standard | Stage=warmup | Acc=46.760 | RoundTime=34.76s | TotalTime=2405.00s | Method=fedprox
[Round 069/210] Phase=standard | Stage=warmup | Acc=46.620 | RoundTime=35.95s | TotalTime=2440.97s | Method=fedprox
[Round 070/210] Phase=standard | Stage=warmup | Acc=47.280 | RoundTime=35.94s | TotalTime=2476.92s | Method=fedprox
[Round 071/210] Phase=standard | Stage=warmup | Acc=47.210 | RoundTime=35.84s | TotalTime=2512.78s | Method=fedprox
[Round 072/210] Phase=standard | Stage=warmup | Acc=47.440 | RoundTime=36.07s | TotalTime=2548.86s | Method=fedprox
[Round 073/210] Phase=standard | Stage=warmup | Acc=47.830 | RoundTime=36.17s | TotalTime=2585.04s | Method=fedprox
[Round 074/210] Phase=standard | Stage=warmup | Acc=48.090 | RoundTime=35.73s | TotalTime=2620.78s | Method=fedprox
[Round 075/210] Phase=standard | Stage=warmup | Acc=48.530 | RoundTime=36.08s | TotalTime=2656.87s | Method=fedprox
[Round 076/210] Phase=standard | Stage=warmup | Acc=48.640 | RoundTime=36.19s | TotalTime=2693.08s | Method=fedprox
[Round 077/210] Phase=standard | Stage=warmup | Acc=48.700 | RoundTime=36.00s | TotalTime=2729.10s | Method=fedprox
[Round 078/210] Phase=standard | Stage=warmup | Acc=48.970 | RoundTime=36.07s | TotalTime=2765.18s | Method=fedprox
[Round 079/210] Phase=standard | Stage=warmup | Acc=49.470 | RoundTime=36.21s | TotalTime=2801.40s | Method=fedprox
[Round 080/210] Phase=standard | Stage=warmup | Acc=49.600 | RoundTime=36.93s | TotalTime=2838.34s | Method=fedprox
[Round 081/210] Phase=standard | Stage=warmup | Acc=49.870 | RoundTime=36.00s | TotalTime=2874.36s | Method=fedprox
[Round 082/210] Phase=standard | Stage=warmup | Acc=50.230 | RoundTime=35.93s | TotalTime=2910.30s | Method=fedprox
[Round 083/210] Phase=standard | Stage=warmup | Acc=50.600 | RoundTime=37.24s | TotalTime=2947.55s | Method=fedprox
[Round 084/210] Phase=standard | Stage=warmup | Acc=50.310 | RoundTime=35.94s | TotalTime=2983.51s | Method=fedprox
[Round 085/210] Phase=standard | Stage=warmup | Acc=50.690 | RoundTime=37.50s | TotalTime=3021.02s | Method=fedprox
[Round 086/210] Phase=standard | Stage=warmup | Acc=50.970 | RoundTime=36.04s | TotalTime=3057.08s | Method=fedprox
[Round 087/210] Phase=standard | Stage=warmup | Acc=51.030 | RoundTime=36.00s | TotalTime=3093.10s | Method=fedprox
[Round 088/210] Phase=standard | Stage=warmup | Acc=51.140 | RoundTime=36.64s | TotalTime=3129.75s | Method=fedprox
[Round 089/210] Phase=standard | Stage=warmup | Acc=51.540 | RoundTime=36.00s | TotalTime=3165.76s | Method=fedprox
[Round 090/210] Phase=standard | Stage=warmup | Acc=52.170 | RoundTime=36.73s | TotalTime=3202.51s | Method=fedprox
[Round 091/210] Phase=standard | Stage=warmup | Acc=51.760 | RoundTime=35.30s | TotalTime=3237.81s | Method=fedprox
[Round 092/210] Phase=standard | Stage=warmup | Acc=51.950 | RoundTime=35.93s | TotalTime=3273.76s | Method=fedprox
[Round 093/210] Phase=standard | Stage=warmup | Acc=52.100 | RoundTime=36.19s | TotalTime=3309.96s | Method=fedprox
[Round 094/210] Phase=standard | Stage=warmup | Acc=52.190 | RoundTime=36.98s | TotalTime=3346.95s | Method=fedprox
[Round 095/210] Phase=standard | Stage=warmup | Acc=52.520 | RoundTime=36.21s | TotalTime=3383.17s | Method=fedprox
[Round 096/210] Phase=standard | Stage=warmup | Acc=53.120 | RoundTime=35.83s | TotalTime=3419.01s | Method=fedprox
[Round 097/210] Phase=standard | Stage=warmup | Acc=52.590 | RoundTime=36.19s | TotalTime=3455.21s | Method=fedprox
[Round 098/210] Phase=standard | Stage=warmup | Acc=53.150 | RoundTime=35.96s | TotalTime=3491.18s | Method=fedprox
[Round 099/210] Phase=standard | Stage=warmup | Acc=52.820 | RoundTime=36.11s | TotalTime=3527.31s | Method=fedprox
[Round 100/210] Phase=standard | Stage=warmup | Acc=53.380 | RoundTime=36.05s | TotalTime=3563.37s | Method=fedprox
[Round 101/210] Phase=standard | Stage=warmup | Acc=53.220 | RoundTime=36.40s | TotalTime=3599.78s | Method=fedprox
[Round 102/210] Phase=standard | Stage=warmup | Acc=53.460 | RoundTime=36.13s | TotalTime=3635.92s | Method=fedprox
[Round 103/210] Phase=standard | Stage=warmup | Acc=53.390 | RoundTime=36.35s | TotalTime=3672.27s | Method=fedprox
[Round 104/210] Phase=standard | Stage=warmup | Acc=53.780 | RoundTime=36.08s | TotalTime=3708.36s | Method=fedprox
[Round 105/210] Phase=standard | Stage=warmup | Acc=54.010 | RoundTime=36.13s | TotalTime=3744.51s | Method=fedprox
[Round 106/210] Phase=standard | Stage=warmup | Acc=54.030 | RoundTime=35.99s | TotalTime=3780.51s | Method=fedprox
[Round 107/210] Phase=standard | Stage=warmup | Acc=53.940 | RoundTime=35.93s | TotalTime=3816.44s | Method=fedprox
[Round 108/210] Phase=standard | Stage=warmup | Acc=54.380 | RoundTime=36.75s | TotalTime=3853.21s | Method=fedprox
[Round 109/210] Phase=standard | Stage=warmup | Acc=54.860 | RoundTime=36.48s | TotalTime=3889.70s | Method=fedprox
[Round 110/210] Phase=standard | Stage=warmup | Acc=54.560 | RoundTime=36.04s | TotalTime=3925.75s | Method=fedprox
[Round 111/210] Phase=standard | Stage=warmup | Acc=54.730 | RoundTime=37.32s | TotalTime=3963.09s | Method=fedprox
[Round 112/210] Phase=standard | Stage=warmup | Acc=54.470 | RoundTime=35.97s | TotalTime=3999.07s | Method=fedprox
[Round 113/210] Phase=standard | Stage=warmup | Acc=54.550 | RoundTime=36.41s | TotalTime=4035.50s | Method=fedprox
[Round 114/210] Phase=standard | Stage=warmup | Acc=54.810 | RoundTime=36.72s | TotalTime=4072.23s | Method=fedprox
[Round 115/210] Phase=standard | Stage=warmup | Acc=54.930 | RoundTime=36.52s | TotalTime=4108.76s | Method=fedprox
[Round 116/210] Phase=standard | Stage=warmup | Acc=54.610 | RoundTime=36.64s | TotalTime=4145.42s | Method=fedprox
[Round 117/210] Phase=standard | Stage=warmup | Acc=54.670 | RoundTime=36.03s | TotalTime=4181.46s | Method=fedprox
[Round 118/210] Phase=standard | Stage=warmup | Acc=54.630 | RoundTime=36.01s | TotalTime=4217.48s | Method=fedprox
[Round 119/210] Phase=standard | Stage=warmup | Acc=54.590 | RoundTime=36.35s | TotalTime=4253.85s | Method=fedprox
[Round 120/210] Phase=standard | Stage=warmup | Acc=54.620 | RoundTime=36.08s | TotalTime=4289.94s | Method=fedprox
[Round 121/210] Phase=standard | Stage=warmup | Acc=55.200 | RoundTime=36.09s | TotalTime=4326.04s | Method=fedprox
[Round 122/210] Phase=standard | Stage=warmup | Acc=55.180 | RoundTime=36.34s | TotalTime=4362.39s | Method=fedprox
[Round 123/210] Phase=standard | Stage=warmup | Acc=55.420 | RoundTime=36.93s | TotalTime=4399.33s | Method=fedprox
[Round 124/210] Phase=standard | Stage=warmup | Acc=55.240 | RoundTime=35.99s | TotalTime=4435.34s | Method=fedprox
[Round 125/210] Phase=standard | Stage=warmup | Acc=55.350 | RoundTime=36.07s | TotalTime=4471.41s | Method=fedprox
[Round 126/210] Phase=standard | Stage=warmup | Acc=55.850 | RoundTime=35.99s | TotalTime=4507.42s | Method=fedprox
[Round 127/210] Phase=standard | Stage=warmup | Acc=55.160 | RoundTime=36.07s | TotalTime=4543.50s | Method=fedprox
[Round 128/210] Phase=standard | Stage=warmup | Acc=55.410 | RoundTime=35.85s | TotalTime=4579.37s | Method=fedprox
[Round 129/210] Phase=standard | Stage=warmup | Acc=55.690 | RoundTime=36.48s | TotalTime=4615.85s | Method=fedprox
[Round 130/210] Phase=standard | Stage=warmup | Acc=55.790 | RoundTime=36.31s | TotalTime=4652.17s | Method=fedprox
[Round 131/210] Phase=standard | Stage=warmup | Acc=55.950 | RoundTime=35.64s | TotalTime=4687.82s | Method=fedprox
[Round 132/210] Phase=standard | Stage=warmup | Acc=55.550 | RoundTime=36.02s | TotalTime=4723.86s | Method=fedprox
[Round 133/210] Phase=standard | Stage=warmup | Acc=55.510 | RoundTime=35.85s | TotalTime=4759.73s | Method=fedprox
[Round 134/210] Phase=standard | Stage=warmup | Acc=55.540 | RoundTime=36.50s | TotalTime=4796.24s | Method=fedprox
[Round 135/210] Phase=standard | Stage=warmup | Acc=55.610 | RoundTime=36.21s | TotalTime=4832.47s | Method=fedprox
[Round 136/210] Phase=standard | Stage=warmup | Acc=55.480 | RoundTime=36.43s | TotalTime=4868.91s | Method=fedprox
[Round 137/210] Phase=standard | Stage=warmup | Acc=54.720 | RoundTime=36.84s | TotalTime=4905.76s | Method=fedprox
[Round 138/210] Phase=standard | Stage=warmup | Acc=55.000 | RoundTime=35.98s | TotalTime=4941.75s | Method=fedprox
[Round 139/210] Phase=standard | Stage=warmup | Acc=55.880 | RoundTime=36.16s | TotalTime=4977.93s | Method=fedprox
[Round 140/210] Phase=standard | Stage=warmup | Acc=55.570 | RoundTime=36.14s | TotalTime=5014.08s | Method=fedprox
[Round 141/210] Phase=standard | Stage=warmup | Acc=55.380 | RoundTime=36.08s | TotalTime=5050.17s | Method=fedprox
[Round 142/210] Phase=standard | Stage=warmup | Acc=55.860 | RoundTime=35.98s | TotalTime=5086.16s | Method=fedprox
[Round 143/210] Phase=standard | Stage=warmup | Acc=55.400 | RoundTime=36.42s | TotalTime=5122.59s | Method=fedprox
[Round 144/210] Phase=standard | Stage=warmup | Acc=55.740 | RoundTime=36.21s | TotalTime=5158.82s | Method=fedprox
[Round 145/210] Phase=standard | Stage=warmup | Acc=55.440 | RoundTime=35.95s | TotalTime=5194.78s | Method=fedprox
[Round 146/210] Phase=standard | Stage=warmup | Acc=55.290 | RoundTime=36.29s | TotalTime=5231.08s | Method=fedprox
[Round 147/210] Phase=standard | Stage=warmup | Acc=55.590 | RoundTime=35.72s | TotalTime=5266.82s | Method=fedprox
[Round 148/210] Phase=standard | Stage=warmup | Acc=55.790 | RoundTime=36.63s | TotalTime=5303.46s | Method=fedprox
[Round 149/210] Phase=standard | Stage=warmup | Acc=55.330 | RoundTime=35.98s | TotalTime=5339.45s | Method=fedprox
[Round 150/210] Phase=standard | Stage=warmup | Acc=54.940 | RoundTime=36.02s | TotalTime=5375.48s | Method=fedprox
[Round 151/210] Phase=standard | Stage=warmup | Acc=55.370 | RoundTime=36.30s | TotalTime=5411.79s | Method=fedprox
[Round 152/210] Phase=standard | Stage=warmup | Acc=55.110 | RoundTime=36.20s | TotalTime=5448.01s | Method=fedprox
[Round 153/210] Phase=standard | Stage=warmup | Acc=55.390 | RoundTime=35.95s | TotalTime=5483.98s | Method=fedprox
[Round 154/210] Phase=standard | Stage=warmup | Acc=55.660 | RoundTime=36.43s | TotalTime=5520.42s | Method=fedprox
[Round 155/210] Phase=standard | Stage=warmup | Acc=55.500 | RoundTime=35.97s | TotalTime=5556.41s | Method=fedprox
[Round 156/210] Phase=standard | Stage=warmup | Acc=55.500 | RoundTime=36.04s | TotalTime=5592.46s | Method=fedprox
[Round 157/210] Phase=standard | Stage=warmup | Acc=55.750 | RoundTime=36.69s | TotalTime=5629.15s | Method=fedprox
[Round 158/210] Phase=standard | Stage=warmup | Acc=55.620 | RoundTime=36.47s | TotalTime=5665.63s | Method=fedprox
[Round 159/210] Phase=standard | Stage=warmup | Acc=55.320 | RoundTime=37.08s | TotalTime=5702.72s | Method=fedprox
[Round 160/210] Phase=standard | Stage=warmup | Acc=55.010 | RoundTime=35.99s | TotalTime=5738.72s | Method=fedprox
[Round 161/210] Phase=standard | Stage=warmup | Acc=55.320 | RoundTime=37.21s | TotalTime=5775.94s | Method=fedprox
[Round 162/210] Phase=standard | Stage=warmup | Acc=55.620 | RoundTime=36.46s | TotalTime=5812.42s | Method=fedprox
[Round 163/210] Phase=standard | Stage=warmup | Acc=55.300 | RoundTime=36.09s | TotalTime=5848.52s | Method=fedprox
[Round 164/210] Phase=standard | Stage=warmup | Acc=55.120 | RoundTime=36.56s | TotalTime=5885.10s | Method=fedprox
[Round 165/210] Phase=standard | Stage=warmup | Acc=54.850 | RoundTime=36.48s | TotalTime=5921.59s | Method=fedprox
[Round 166/210] Phase=standard | Stage=warmup | Acc=54.810 | RoundTime=36.19s | TotalTime=5957.79s | Method=fedprox
[Round 167/210] Phase=standard | Stage=warmup | Acc=55.400 | RoundTime=36.20s | TotalTime=5994.00s | Method=fedprox
[Round 168/210] Phase=standard | Stage=warmup | Acc=54.900 | RoundTime=35.86s | TotalTime=6029.87s | Method=fedprox
[Round 169/210] Phase=standard | Stage=warmup | Acc=54.920 | RoundTime=35.49s | TotalTime=6065.37s | Method=fedprox
[Round 170/210] Phase=standard | Stage=warmup | Acc=54.880 | RoundTime=36.19s | TotalTime=6101.58s | Method=fedprox
[Round 171/210] Phase=standard | Stage=warmup | Acc=55.080 | RoundTime=36.56s | TotalTime=6138.14s | Method=fedprox
[Round 172/210] Phase=standard | Stage=warmup | Acc=55.270 | RoundTime=36.43s | TotalTime=6174.59s | Method=fedprox
[Round 173/210] Phase=standard | Stage=warmup | Acc=54.840 | RoundTime=35.67s | TotalTime=6210.27s | Method=fedprox
[Round 174/210] Phase=standard | Stage=warmup | Acc=54.880 | RoundTime=36.40s | TotalTime=6246.67s | Method=fedprox
[Round 175/210] Phase=standard | Stage=warmup | Acc=54.470 | RoundTime=36.49s | TotalTime=6283.18s | Method=fedprox
[Round 176/210] Phase=standard | Stage=warmup | Acc=55.170 | RoundTime=35.71s | TotalTime=6318.90s | Method=fedprox
[Round 177/210] Phase=standard | Stage=warmup | Acc=55.050 | RoundTime=35.96s | TotalTime=6354.87s | Method=fedprox
[Round 178/210] Phase=standard | Stage=warmup | Acc=54.530 | RoundTime=36.23s | TotalTime=6391.12s | Method=fedprox
[Round 179/210] Phase=standard | Stage=warmup | Acc=54.980 | RoundTime=36.15s | TotalTime=6427.28s | Method=fedprox
[Round 180/210] Phase=standard | Stage=warmup | Acc=54.340 | RoundTime=37.77s | TotalTime=6465.06s | Method=fedprox
[Round 181/210] Phase=standard | Stage=warmup | Acc=54.760 | RoundTime=37.33s | TotalTime=6502.41s | Method=fedprox
[Round 182/210] Phase=standard | Stage=warmup | Acc=54.680 | RoundTime=36.24s | TotalTime=6538.66s | Method=fedprox
[Round 183/210] Phase=standard | Stage=warmup | Acc=54.280 | RoundTime=35.95s | TotalTime=6574.62s | Method=fedprox
[Round 184/210] Phase=standard | Stage=warmup | Acc=54.990 | RoundTime=36.35s | TotalTime=6610.98s | Method=fedprox
[Round 185/210] Phase=standard | Stage=warmup | Acc=54.550 | RoundTime=36.15s | TotalTime=6647.15s | Method=fedprox
[Round 186/210] Phase=standard | Stage=warmup | Acc=54.320 | RoundTime=36.65s | TotalTime=6683.80s | Method=fedprox
[Round 187/210] Phase=standard | Stage=warmup | Acc=55.030 | RoundTime=35.97s | TotalTime=6719.78s | Method=fedprox
[Round 188/210] Phase=standard | Stage=warmup | Acc=54.210 | RoundTime=36.61s | TotalTime=6756.41s | Method=fedprox
[Round 189/210] Phase=standard | Stage=warmup | Acc=54.800 | RoundTime=35.93s | TotalTime=6792.34s | Method=fedprox
[Round 190/210] Phase=standard | Stage=warmup | Acc=53.970 | RoundTime=36.97s | TotalTime=6829.33s | Method=fedprox
[Round 191/210] Phase=standard | Stage=warmup | Acc=53.800 | RoundTime=35.82s | TotalTime=6865.16s | Method=fedprox
[Round 192/210] Phase=standard | Stage=warmup | Acc=54.550 | RoundTime=36.22s | TotalTime=6901.39s | Method=fedprox
[Round 193/210] Phase=standard | Stage=warmup | Acc=54.310 | RoundTime=36.22s | TotalTime=6937.63s | Method=fedprox
[Round 194/210] Phase=standard | Stage=warmup | Acc=54.220 | RoundTime=36.40s | TotalTime=6974.04s | Method=fedprox
[Round 195/210] Phase=standard | Stage=warmup | Acc=54.390 | RoundTime=36.11s | TotalTime=7010.15s | Method=fedprox
[Round 196/210] Phase=standard | Stage=warmup | Acc=53.940 | RoundTime=36.27s | TotalTime=7046.44s | Method=fedprox
[Round 197/210] Phase=standard | Stage=warmup | Acc=53.750 | RoundTime=36.21s | TotalTime=7082.65s | Method=fedprox
[Round 198/210] Phase=standard | Stage=warmup | Acc=54.370 | RoundTime=36.16s | TotalTime=7118.83s | Method=fedprox
[Round 199/210] Phase=standard | Stage=warmup | Acc=53.890 | RoundTime=37.03s | TotalTime=7155.86s | Method=fedprox
[Round 200/210] Phase=standard | Stage=warmup | Acc=53.810 | RoundTime=36.69s | TotalTime=7192.57s | Method=fedprox
[Round 201/210] Phase=standard | Stage=warmup | Acc=53.920 | RoundTime=35.96s | TotalTime=7228.54s | Method=fedprox
[Round 202/210] Phase=standard | Stage=warmup | Acc=53.540 | RoundTime=36.20s | TotalTime=7264.75s | Method=fedprox
[Round 203/210] Phase=standard | Stage=warmup | Acc=53.840 | RoundTime=36.15s | TotalTime=7300.91s | Method=fedprox
[Round 204/210] Phase=standard | Stage=warmup | Acc=54.180 | RoundTime=36.02s | TotalTime=7336.94s | Method=fedprox
[Round 205/210] Phase=standard | Stage=warmup | Acc=54.010 | RoundTime=37.33s | TotalTime=7374.28s | Method=fedprox
[Round 206/210] Phase=standard | Stage=warmup | Acc=53.880 | RoundTime=36.59s | TotalTime=7410.88s | Method=fedprox
