====================================================================================================
Training started at: 2026-03-15 09:12:26
Result directory: results/fl_svhn/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3
Result txt file : results/fl_svhn/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-091226.txt
Result log file : results/fl_svhn/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-091226.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: asymmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: random
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
====================================================================================================
Training started at: 2026-03-15 09:12:26
Result directory: results/fl_svhn/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3
Result txt file : results/fl_svhn/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-091226.txt
Result log file : results/fl_svhn/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-091226.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: asymmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=19.590 | Pure=70.061 | RoundTime=40.38s | TotalTime=40.38s | Method=feddenoise
[Round 001/100] Acc=26.510 | Pure=70.197 | RoundTime=41.68s | TotalTime=41.68s | Method=feddenoise
[Round 002/100] Acc=52.690 | Pure=70.143 | RoundTime=40.01s | TotalTime=80.39s | Method=feddenoise
[Round 002/100] Acc=47.430 | Pure=70.052 | RoundTime=40.98s | TotalTime=82.66s | Method=feddenoise
[Round 003/100] Acc=53.760 | Pure=70.057 | RoundTime=40.52s | TotalTime=120.91s | Method=feddenoise
[Round 003/100] Acc=59.310 | Pure=70.066 | RoundTime=41.54s | TotalTime=124.20s | Method=feddenoise
[Round 004/100] Acc=69.940 | Pure=70.090 | RoundTime=39.28s | TotalTime=160.19s | Method=feddenoise
[Round 004/100] Acc=67.290 | Pure=70.058 | RoundTime=41.26s | TotalTime=165.46s | Method=feddenoise
[Round 005/100] Acc=62.040 | Pure=70.186 | RoundTime=40.71s | TotalTime=200.90s | Method=feddenoise
[Round 005/100] Acc=72.520 | Pure=70.144 | RoundTime=41.63s | TotalTime=207.08s | Method=feddenoise
[Round 006/100] Acc=64.610 | Pure=70.157 | RoundTime=42.29s | TotalTime=243.19s | Method=feddenoise
[Round 006/100] Acc=67.180 | Pure=70.090 | RoundTime=41.67s | TotalTime=248.76s | Method=feddenoise
[Round 007/100] Acc=67.380 | Pure=70.118 | RoundTime=40.50s | TotalTime=283.70s | Method=feddenoise
[Round 007/100] Acc=66.970 | Pure=70.056 | RoundTime=42.93s | TotalTime=291.68s | Method=feddenoise
[Round 008/100] Acc=67.510 | Pure=70.158 | RoundTime=40.57s | TotalTime=324.27s | Method=feddenoise
[Round 008/100] Acc=72.460 | Pure=70.200 | RoundTime=41.17s | TotalTime=332.86s | Method=feddenoise
[Round 009/100] Acc=67.120 | Pure=70.113 | RoundTime=40.68s | TotalTime=364.95s | Method=feddenoise
[Round 009/100] Acc=62.370 | Pure=70.108 | RoundTime=41.81s | TotalTime=374.67s | Method=feddenoise
[Round 010/100] Acc=73.030 | Pure=70.094 | RoundTime=41.85s | TotalTime=406.80s | Method=feddenoise
[Round 010/100] Acc=63.910 | Pure=70.118 | RoundTime=42.59s | TotalTime=417.26s | Method=feddenoise
[Round 011/100] Acc=70.980 | Pure=75.632 | RoundTime=49.71s | TotalTime=456.51s | Method=feddenoise
[Round 011/100] Acc=75.990 | Pure=75.949 | RoundTime=51.44s | TotalTime=468.69s | Method=feddenoise
[Round 012/100] Acc=75.270 | Pure=75.204 | RoundTime=50.41s | TotalTime=506.92s | Method=feddenoise
[Round 012/100] Acc=77.930 | Pure=74.799 | RoundTime=50.07s | TotalTime=518.77s | Method=feddenoise
[Round 013/100] Acc=67.540 | Pure=74.925 | RoundTime=49.97s | TotalTime=556.89s | Method=feddenoise
[Round 013/100] Acc=77.340 | Pure=76.626 | RoundTime=50.79s | TotalTime=569.56s | Method=feddenoise
[Round 014/100] Acc=73.650 | Pure=76.222 | RoundTime=49.44s | TotalTime=606.33s | Method=feddenoise
[Round 014/100] Acc=75.860 | Pure=76.202 | RoundTime=51.21s | TotalTime=620.78s | Method=feddenoise
[Round 015/100] Acc=68.900 | Pure=77.024 | RoundTime=50.38s | TotalTime=656.72s | Method=feddenoise
[Round 015/100] Acc=75.630 | Pure=76.342 | RoundTime=50.81s | TotalTime=671.59s | Method=feddenoise
[Round 016/100] Acc=77.760 | Pure=75.982 | RoundTime=50.78s | TotalTime=707.50s | Method=feddenoise
[Round 016/100] Acc=75.980 | Pure=75.774 | RoundTime=51.64s | TotalTime=723.23s | Method=feddenoise
[Round 017/100] Acc=78.050 | Pure=75.683 | RoundTime=49.38s | TotalTime=756.88s | Method=feddenoise
[Round 017/100] Acc=74.420 | Pure=76.502 | RoundTime=52.75s | TotalTime=775.99s | Method=feddenoise
[Round 018/100] Acc=76.370 | Pure=76.628 | RoundTime=48.63s | TotalTime=805.51s | Method=feddenoise
[Round 018/100] Acc=78.950 | Pure=74.665 | RoundTime=49.58s | TotalTime=825.57s | Method=feddenoise
[Round 019/100] Acc=72.780 | Pure=76.965 | RoundTime=49.57s | TotalTime=855.08s | Method=feddenoise
[Round 019/100] Acc=77.740 | Pure=76.220 | RoundTime=51.49s | TotalTime=877.06s | Method=feddenoise
[Round 020/100] Acc=77.520 | Pure=75.393 | RoundTime=52.08s | TotalTime=907.16s | Method=feddenoise
[Round 020/100] Acc=80.600 | Pure=74.633 | RoundTime=52.95s | TotalTime=930.02s | Method=feddenoise
[Round 021/100] Acc=74.340 | Pure=74.794 | RoundTime=51.84s | TotalTime=959.00s | Method=feddenoise
[Round 021/100] Acc=80.140 | Pure=75.329 | RoundTime=51.46s | TotalTime=981.47s | Method=feddenoise
[Round 022/100] Acc=75.800 | Pure=75.350 | RoundTime=51.70s | TotalTime=1010.70s | Method=feddenoise
[Round 022/100] Acc=80.430 | Pure=75.173 | RoundTime=50.76s | TotalTime=1032.23s | Method=feddenoise
[Round 023/100] Acc=74.720 | Pure=74.911 | RoundTime=51.32s | TotalTime=1062.02s | Method=feddenoise
[Round 023/100] Acc=78.500 | Pure=75.999 | RoundTime=50.53s | TotalTime=1082.76s | Method=feddenoise
[Round 024/100] Acc=68.790 | Pure=75.275 | RoundTime=52.36s | TotalTime=1114.38s | Method=feddenoise
[Round 024/100] Acc=75.500 | Pure=76.871 | RoundTime=51.38s | TotalTime=1134.15s | Method=feddenoise
[Round 025/100] Acc=72.550 | Pure=74.850 | RoundTime=51.94s | TotalTime=1166.32s | Method=feddenoise
[Round 025/100] Acc=79.340 | Pure=76.409 | RoundTime=51.98s | TotalTime=1186.12s | Method=feddenoise
[Round 026/100] Acc=72.220 | Pure=75.046 | RoundTime=50.08s | TotalTime=1216.40s | Method=feddenoise
[Round 026/100] Acc=76.330 | Pure=75.968 | RoundTime=51.53s | TotalTime=1237.66s | Method=feddenoise
[Round 027/100] Acc=75.830 | Pure=73.430 | RoundTime=51.21s | TotalTime=1267.61s | Method=feddenoise
[Round 027/100] Acc=79.610 | Pure=76.138 | RoundTime=49.55s | TotalTime=1287.21s | Method=feddenoise
