epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	warmup	warmup	10.32	None	None	None	None	None	None	None	143.2084	143.2152
1	warmup	warmup	48.41	None	None	None	None	None	None	None	149.6299	292.8547
2	warmup	warmup	48.75	None	None	None	None	None	None	None	150.1804	443.0431
3	warmup	warmup	46.4	None	None	None	None	None	None	None	149.1132	592.1643
4	warmup	warmup	52.28	None	None	None	None	None	None	None	148.5599	740.7325
5	warmup	warmup	53.23	None	None	None	None	None	None	None	149.0730	889.8137
6	warmup	warmup	45.33	None	None	None	None	None	None	None	150.4544	1040.2764
7	warmup	warmup	44.43	None	None	None	None	None	None	None	152.8758	1193.1606
8	warmup	warmup	49.99	None	None	None	None	None	None	None	149.0429	1342.2117
9	warmup	warmup	49.43	None	None	None	None	None	None	None	149.5815	1491.8015
10	warmup	warmup	48.53	None	None	None	None	None	None	None	149.2579	1641.0675
11	warmup	warmup	43.85	None	None	None	None	None	None	None	147.9055	1788.9810
12	warmup	warmup	45.32	None	None	None	None	None	None	None	151.4335	1940.4229
13	warmup	warmup	46.13	None	None	None	None	None	None	None	150.3921	2090.8217
14	warmup	warmup	44.54	None	None	None	None	None	None	None	148.8571	2239.6856
15	warmup	warmup	46.37	None	None	None	None	None	None	None	149.2962	2388.9884
16	warmup	warmup	47.1	None	None	None	None	None	None	None	151.3321	2540.3272
17	warmup	warmup	47.49	None	None	None	None	None	None	None	149.0046	2689.3418
18	warmup	warmup	47.96	None	None	None	None	None	None	None	149.7688	2839.1174
19	warmup	warmup	49.33	None	None	None	None	None	None	None	185.2126	3024.3380
20	stage_1	0	50.79	50.671	50.671	38.51	50.411	62.51	38.0	0.967	80.2758	3104.6285
21	stage_1	0	48.71	50.671	50.671	38.51	50.411	62.51	38.0	0.967	78.1843	3182.8198
22	stage_1	0	47.27	50.671	50.671	38.51	50.411	62.51	38.0	0.967	78.1504	3260.9774
23	stage_1	0	46.38	50.671	50.671	38.51	50.411	62.51	38.0	0.967	77.2566	3338.2412
24	stage_1	0	46.72	50.671	50.671	38.51	50.411	62.51	38.0	0.967	77.9475	3416.1997
25	stage_1	0	47.37	50.671	50.671	38.51	50.411	62.51	38.0	0.967	79.2090	3495.4157
26	stage_1	0	46.56	50.671	50.671	38.51	50.411	62.51	38.0	0.967	77.6889	3573.1116
27	stage_1	0	45.88	50.671	50.671	38.51	50.411	62.51	38.0	0.967	76.4013	3649.5199
28	stage_1	0	45.6	50.671	50.671	38.51	50.411	62.51	38.0	0.967	78.8333	3728.3603
29	stage_1	0	45.61	50.671	50.671	38.51	50.411	62.51	38.0	0.967	77.1337	3805.5009
30	stage_1	0	46.29	50.671	50.671	38.51	50.411	62.51	38.0	0.967	77.8363	3883.3444
31	stage_1	0	45.08	50.671	50.671	38.51	50.411	62.51	38.0	0.967	79.9219	3963.2763
32	stage_1	0	45.44	50.671	50.671	38.51	50.411	62.51	38.0	0.967	80.6767	4043.9645
33	stage_1	0	44.89	50.671	50.671	38.51	50.411	62.51	38.0	0.967	79.9880	4123.9627
34	stage_1	0	45.35	50.671	50.671	38.51	50.411	62.51	38.0	0.967	79.3515	4203.3256
35	stage_1	0	44.7	50.671	50.671	38.51	50.411	62.51	38.0	0.967	78.6508	4281.9866
36	stage_1	0	44.61	50.671	50.671	38.51	50.411	62.51	38.0	0.967	77.7374	4359.7362
37	stage_1	0	44.66	50.671	50.671	38.51	50.411	62.51	38.0	0.967	78.3113	4438.0588
38	stage_1	0	44.44	50.671	50.671	38.51	50.411	62.51	38.0	0.967	103.4407	4541.5096
39	stage_2	1	44.05	47.882	47.882	36.39	48.702	60.39	38.0	0.979	79.4192	4620.9403
40	stage_2	1	43.77	47.882	47.882	36.39	48.702	60.39	38.0	0.979	78.6661	4699.6168
41	stage_2	1	44.23	47.882	47.882	36.39	48.702	60.39	38.0	0.979	78.8574	4778.4858
