====================================================================================================
Training started at: 2026-03-30 03:10:04
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.35
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.35/fedcda_fl_cifar10_20260330-031004-169446_pid2234789.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.35/fedcda_fl_cifar10_20260330-031004-169446_pid2234789.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 54
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.2
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.35
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=26.29s | TotalTime=26.29s | Method=fedcda
[Round 002/100] Acc=10.070 | RoundTime=26.13s | TotalTime=52.42s | Method=fedcda
[Round 003/100] Acc=15.320 | RoundTime=26.02s | TotalTime=78.44s | Method=fedcda
[Round 004/100] Acc=24.020 | RoundTime=27.78s | TotalTime=106.22s | Method=fedcda
[Round 005/100] Acc=19.030 | RoundTime=27.71s | TotalTime=133.93s | Method=fedcda
[Round 006/100] Acc=18.540 | RoundTime=28.27s | TotalTime=162.21s | Method=fedcda
[Round 007/100] Acc=14.980 | RoundTime=27.08s | TotalTime=189.28s | Method=fedcda
[Round 008/100] Acc=22.880 | RoundTime=27.26s | TotalTime=216.54s | Method=fedcda
[Round 009/100] Acc=23.380 | RoundTime=28.72s | TotalTime=245.26s | Method=fedcda
[Round 010/100] Acc=21.710 | RoundTime=27.37s | TotalTime=272.63s | Method=fedcda
[Round 011/100] Acc=24.740 | RoundTime=30.07s | TotalTime=302.70s | Method=fedcda
[Round 012/100] Acc=27.970 | RoundTime=22.75s | TotalTime=325.45s | Method=fedcda
[Round 013/100] Acc=34.980 | RoundTime=22.12s | TotalTime=347.57s | Method=fedcda
[Round 014/100] Acc=21.100 | RoundTime=21.83s | TotalTime=369.40s | Method=fedcda
