====================================================================================================
Training started at: 2026-03-27 05:24:50
Result directory: results/fl_svhn/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-most_sim_dr-0.3
Result txt file : results/fl_svhn/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-most_sim_dr-0.3/feddenoise_fl_svhn_20260327-052450-351393_pid4191709.txt
Result log file : results/fl_svhn/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-most_sim_dr-0.3/feddenoise_fl_svhn_20260327-052450-351393_pid4191709.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: most_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=19.590 | Pure=70.100 | RoundTime=35.94s | TotalTime=35.94s | Method=feddenoise
[Round 002/100] Acc=50.760 | Pure=70.109 | RoundTime=35.33s | TotalTime=71.27s | Method=feddenoise
[Round 003/100] Acc=74.270 | Pure=70.086 | RoundTime=35.42s | TotalTime=106.70s | Method=feddenoise
[Round 004/100] Acc=66.540 | Pure=70.180 | RoundTime=35.09s | TotalTime=141.78s | Method=feddenoise
[Round 005/100] Acc=77.320 | Pure=70.132 | RoundTime=35.66s | TotalTime=177.44s | Method=feddenoise
[Round 006/100] Acc=78.290 | Pure=70.089 | RoundTime=34.85s | TotalTime=212.29s | Method=feddenoise
[Round 007/100] Acc=72.540 | Pure=70.134 | RoundTime=37.93s | TotalTime=250.22s | Method=feddenoise
[Round 008/100] Acc=71.130 | Pure=70.100 | RoundTime=36.83s | TotalTime=287.05s | Method=feddenoise
[Round 009/100] Acc=68.270 | Pure=70.145 | RoundTime=36.11s | TotalTime=323.17s | Method=feddenoise
[Round 010/100] Acc=76.790 | Pure=70.168 | RoundTime=36.09s | TotalTime=359.25s | Method=feddenoise
[Round 011/100] Acc=68.890 | Pure=87.236 | RoundTime=50.28s | TotalTime=409.54s | Method=feddenoise
[Round 012/100] Acc=72.050 | Pure=83.918 | RoundTime=50.04s | TotalTime=459.57s | Method=feddenoise
