epoch	acc	pure	round_time_sec	total_time_sec
0	11.35	70.065	39.0094	39.0095
1	62.34	70.068	38.2502	77.2599
2	91.7	70.034	37.8634	115.1237
3	97.13	69.901	38.2520	153.3759
4	95.99	69.995	38.4371	191.8132
5	95.92	69.878	44.3923	236.2058
6	95.54	70.122	38.9229	275.1289
7	94.97	70.021	38.5012	313.6302
8	96.25	70.0	37.8798	351.5102
9	89.69	69.919	39.2095	390.7198
10	97.34	92.243	56.1470	446.8670
11	95.86	93.086	55.3317	502.1988
12	95.72	94.796	55.3441	557.5431
13	95.91	93.896	55.8121	613.3554
14	97.69	92.597	55.0081	668.3637
15	97.27	92.693	55.4286	723.7925
16	97.59	92.045	56.1540	779.9466
17	97.8	92.682	55.6268	835.5736
18	97.62	93.748	55.5358	891.1096
19	97.53	93.368	55.1495	946.2593
20	97.24	94.99	54.8046	1001.0640
21	97.99	93.935	55.5326	1056.5968
22	97.61	95.417	55.3674	1111.9644
23	96.53	95.424	56.4334	1168.3979
24	97.56	95.488	55.6038	1224.0019
25	97.77	94.283	55.3508	1279.3529
26	98.25	94.221	55.6931	1335.0461
