====================================================================================================
Training started at: 2026-03-30 04:52:59
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.3
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260330-045259-171100_pid3174264.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260330-045259-171100_pid3174264.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 60
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.2
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=26.09s | TotalTime=26.09s | Method=fedcda
[Round 002/100] Acc=10.000 | RoundTime=26.10s | TotalTime=52.19s | Method=fedcda
[Round 003/100] Acc=17.830 | RoundTime=25.93s | TotalTime=78.12s | Method=fedcda
[Round 004/100] Acc=14.170 | RoundTime=25.64s | TotalTime=103.76s | Method=fedcda
[Round 005/100] Acc=20.190 | RoundTime=26.16s | TotalTime=129.92s | Method=fedcda
[Round 006/100] Acc=26.520 | RoundTime=26.37s | TotalTime=156.29s | Method=fedcda
[Round 007/100] Acc=26.700 | RoundTime=26.27s | TotalTime=182.57s | Method=fedcda
[Round 008/100] Acc=31.750 | RoundTime=25.71s | TotalTime=208.28s | Method=fedcda
[Round 009/100] Acc=30.470 | RoundTime=25.62s | TotalTime=233.89s | Method=fedcda
[Round 010/100] Acc=30.330 | RoundTime=26.57s | TotalTime=260.47s | Method=fedcda
[Round 011/100] Acc=17.690 | RoundTime=28.87s | TotalTime=289.33s | Method=fedcda
[Round 012/100] Acc=28.510 | RoundTime=26.06s | TotalTime=315.39s | Method=fedcda
[Round 013/100] Acc=24.490 | RoundTime=21.19s | TotalTime=336.58s | Method=fedcda
[Round 014/100] Acc=30.760 | RoundTime=21.35s | TotalTime=357.93s | Method=fedcda
[Round 015/100] Acc=25.520 | RoundTime=21.25s | TotalTime=379.18s | Method=fedcda
[Round 016/100] Acc=21.920 | RoundTime=21.18s | TotalTime=400.36s | Method=fedcda
[Round 017/100] Acc=24.440 | RoundTime=20.84s | TotalTime=421.20s | Method=fedcda
[Round 018/100] Acc=20.810 | RoundTime=20.89s | TotalTime=442.09s | Method=fedcda
[Round 019/100] Acc=26.410 | RoundTime=21.40s | TotalTime=463.49s | Method=fedcda
[Round 020/100] Acc=24.970 | RoundTime=20.77s | TotalTime=484.26s | Method=fedcda
[Round 021/100] Acc=16.850 | RoundTime=20.95s | TotalTime=505.21s | Method=fedcda
[Round 022/100] Acc=29.710 | RoundTime=21.09s | TotalTime=526.30s | Method=fedcda
[Round 023/100] Acc=32.310 | RoundTime=20.87s | TotalTime=547.17s | Method=fedcda
[Round 024/100] Acc=20.880 | RoundTime=23.85s | TotalTime=571.02s | Method=fedcda
[Round 025/100] Acc=36.460 | RoundTime=21.16s | TotalTime=592.18s | Method=fedcda
[Round 026/100] Acc=23.380 | RoundTime=21.20s | TotalTime=613.38s | Method=fedcda
[Round 027/100] Acc=26.460 | RoundTime=21.55s | TotalTime=634.93s | Method=fedcda
[Round 028/100] Acc=22.230 | RoundTime=21.01s | TotalTime=655.94s | Method=fedcda
[Round 029/100] Acc=13.920 | RoundTime=21.24s | TotalTime=677.18s | Method=fedcda
[Round 030/100] Acc=30.350 | RoundTime=21.16s | TotalTime=698.34s | Method=fedcda
[Round 031/100] Acc=29.580 | RoundTime=21.06s | TotalTime=719.40s | Method=fedcda
[Round 032/100] Acc=27.390 | RoundTime=21.15s | TotalTime=740.55s | Method=fedcda
[Round 033/100] Acc=24.270 | RoundTime=21.21s | TotalTime=761.76s | Method=fedcda
[Round 034/100] Acc=29.930 | RoundTime=21.06s | TotalTime=782.82s | Method=fedcda
[Round 035/100] Acc=27.100 | RoundTime=21.27s | TotalTime=804.09s | Method=fedcda
[Round 036/100] Acc=21.840 | RoundTime=21.22s | TotalTime=825.30s | Method=fedcda
[Round 037/100] Acc=23.710 | RoundTime=23.54s | TotalTime=848.85s | Method=fedcda
[Round 038/100] Acc=23.510 | RoundTime=21.46s | TotalTime=870.31s | Method=fedcda
[Round 039/100] Acc=24.960 | RoundTime=20.88s | TotalTime=891.18s | Method=fedcda
[Round 040/100] Acc=31.990 | RoundTime=20.86s | TotalTime=912.04s | Method=fedcda
[Round 041/100] Acc=18.970 | RoundTime=21.15s | TotalTime=933.19s | Method=fedcda
[Round 042/100] Acc=33.350 | RoundTime=21.25s | TotalTime=954.44s | Method=fedcda
[Round 043/100] Acc=30.880 | RoundTime=21.33s | TotalTime=975.77s | Method=fedcda
[Round 044/100] Acc=23.140 | RoundTime=20.83s | TotalTime=996.60s | Method=fedcda
[Round 045/100] Acc=31.510 | RoundTime=21.10s | TotalTime=1017.70s | Method=fedcda
[Round 046/100] Acc=30.290 | RoundTime=21.09s | TotalTime=1038.78s | Method=fedcda
[Round 047/100] Acc=31.150 | RoundTime=21.24s | TotalTime=1060.02s | Method=fedcda
[Round 048/100] Acc=29.520 | RoundTime=21.30s | TotalTime=1081.32s | Method=fedcda
[Round 049/100] Acc=25.150 | RoundTime=21.04s | TotalTime=1102.35s | Method=fedcda
[Round 050/100] Acc=32.780 | RoundTime=23.64s | TotalTime=1126.00s | Method=fedcda
[Round 051/100] Acc=33.090 | RoundTime=31.40s | TotalTime=1157.39s | Method=fedcda
[Round 052/100] Acc=33.670 | RoundTime=33.22s | TotalTime=1190.61s | Method=fedcda
[Round 053/100] Acc=33.440 | RoundTime=31.65s | TotalTime=1222.26s | Method=fedcda
[Round 054/100] Acc=33.680 | RoundTime=32.17s | TotalTime=1254.43s | Method=fedcda
[Round 055/100] Acc=34.040 | RoundTime=31.92s | TotalTime=1286.34s | Method=fedcda
[Round 056/100] Acc=33.980 | RoundTime=31.74s | TotalTime=1318.09s | Method=fedcda
[Round 057/100] Acc=34.000 | RoundTime=32.08s | TotalTime=1350.16s | Method=fedcda
[Round 058/100] Acc=33.710 | RoundTime=31.44s | TotalTime=1381.60s | Method=fedcda
[Round 059/100] Acc=33.880 | RoundTime=31.68s | TotalTime=1413.28s | Method=fedcda
[Round 060/100] Acc=33.560 | RoundTime=31.71s | TotalTime=1444.99s | Method=fedcda
[Round 061/100] Acc=33.440 | RoundTime=31.71s | TotalTime=1476.70s | Method=fedcda
[Round 062/100] Acc=34.210 | RoundTime=31.76s | TotalTime=1508.46s | Method=fedcda
[Round 063/100] Acc=34.290 | RoundTime=31.71s | TotalTime=1540.17s | Method=fedcda
[Round 064/100] Acc=34.250 | RoundTime=32.10s | TotalTime=1572.28s | Method=fedcda
