====================================================================================================
Training started at: 2026-03-30 14:29:09
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.5
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.5/fedcda_fl_cifar10_20260330-142909-800790_pid3825954.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.5/fedcda_fl_cifar10_20260330-142909-800790_pid3825954.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.5
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=23.81s | TotalTime=23.81s | Method=fedcda
[Round 002/100] Acc=12.350 | RoundTime=23.42s | TotalTime=47.24s | Method=fedcda
[Round 003/100] Acc=10.660 | RoundTime=23.65s | TotalTime=70.88s | Method=fedcda
[Round 004/100] Acc=16.690 | RoundTime=23.75s | TotalTime=94.64s | Method=fedcda
[Round 005/100] Acc=15.750 | RoundTime=23.93s | TotalTime=118.57s | Method=fedcda
[Round 006/100] Acc=16.300 | RoundTime=23.43s | TotalTime=141.99s | Method=fedcda
[Round 007/100] Acc=14.420 | RoundTime=23.87s | TotalTime=165.86s | Method=fedcda
[Round 008/100] Acc=15.230 | RoundTime=24.45s | TotalTime=190.30s | Method=fedcda
[Round 009/100] Acc=20.760 | RoundTime=23.73s | TotalTime=214.04s | Method=fedcda
[Round 010/100] Acc=18.130 | RoundTime=25.46s | TotalTime=239.50s | Method=fedcda
[Round 011/100] Acc=14.530 | RoundTime=23.58s | TotalTime=263.08s | Method=fedcda
[Round 012/100] Acc=18.020 | RoundTime=23.61s | TotalTime=286.69s | Method=fedcda
[Round 013/100] Acc=12.120 | RoundTime=19.73s | TotalTime=306.42s | Method=fedcda
[Round 014/100] Acc=12.090 | RoundTime=20.14s | TotalTime=326.56s | Method=fedcda
[Round 015/100] Acc=14.210 | RoundTime=19.51s | TotalTime=346.07s | Method=fedcda
[Round 016/100] Acc=15.390 | RoundTime=19.43s | TotalTime=365.50s | Method=fedcda
[Round 017/100] Acc=16.730 | RoundTime=19.76s | TotalTime=385.26s | Method=fedcda
[Round 018/100] Acc=15.250 | RoundTime=19.38s | TotalTime=404.64s | Method=fedcda
[Round 019/100] Acc=14.270 | RoundTime=20.39s | TotalTime=425.03s | Method=fedcda
[Round 020/100] Acc=13.780 | RoundTime=19.57s | TotalTime=444.60s | Method=fedcda
[Round 021/100] Acc=15.600 | RoundTime=20.17s | TotalTime=464.77s | Method=fedcda
[Round 022/100] Acc=18.920 | RoundTime=20.11s | TotalTime=484.88s | Method=fedcda
[Round 023/100] Acc=19.500 | RoundTime=21.59s | TotalTime=506.47s | Method=fedcda
[Round 024/100] Acc=17.160 | RoundTime=20.15s | TotalTime=526.62s | Method=fedcda
[Round 025/100] Acc=16.230 | RoundTime=19.86s | TotalTime=546.48s | Method=fedcda
[Round 026/100] Acc=15.310 | RoundTime=19.86s | TotalTime=566.34s | Method=fedcda
[Round 027/100] Acc=11.170 | RoundTime=19.63s | TotalTime=585.97s | Method=fedcda
[Round 028/100] Acc=20.960 | RoundTime=19.74s | TotalTime=605.70s | Method=fedcda
[Round 029/100] Acc=15.490 | RoundTime=20.31s | TotalTime=626.01s | Method=fedcda
[Round 030/100] Acc=17.090 | RoundTime=20.25s | TotalTime=646.26s | Method=fedcda
[Round 031/100] Acc=13.490 | RoundTime=20.35s | TotalTime=666.61s | Method=fedcda
[Round 032/100] Acc=15.810 | RoundTime=20.51s | TotalTime=687.12s | Method=fedcda
[Round 033/100] Acc=16.670 | RoundTime=21.10s | TotalTime=708.22s | Method=fedcda
[Round 034/100] Acc=16.840 | RoundTime=20.81s | TotalTime=729.04s | Method=fedcda
[Round 035/100] Acc=17.630 | RoundTime=20.23s | TotalTime=749.27s | Method=fedcda
[Round 036/100] Acc=16.310 | RoundTime=20.64s | TotalTime=769.91s | Method=fedcda
[Round 037/100] Acc=20.910 | RoundTime=22.73s | TotalTime=792.64s | Method=fedcda
[Round 038/100] Acc=14.410 | RoundTime=20.52s | TotalTime=813.16s | Method=fedcda
[Round 039/100] Acc=13.870 | RoundTime=20.86s | TotalTime=834.02s | Method=fedcda
[Round 040/100] Acc=17.470 | RoundTime=20.46s | TotalTime=854.49s | Method=fedcda
[Round 041/100] Acc=19.710 | RoundTime=20.43s | TotalTime=874.92s | Method=fedcda
[Round 042/100] Acc=14.600 | RoundTime=20.50s | TotalTime=895.42s | Method=fedcda
[Round 043/100] Acc=14.890 | RoundTime=20.67s | TotalTime=916.09s | Method=fedcda
[Round 044/100] Acc=20.310 | RoundTime=20.59s | TotalTime=936.68s | Method=fedcda
[Round 045/100] Acc=18.800 | RoundTime=20.74s | TotalTime=957.42s | Method=fedcda
[Round 046/100] Acc=15.600 | RoundTime=21.29s | TotalTime=978.71s | Method=fedcda
[Round 047/100] Acc=15.920 | RoundTime=21.16s | TotalTime=999.87s | Method=fedcda
[Round 048/100] Acc=17.920 | RoundTime=21.25s | TotalTime=1021.12s | Method=fedcda
[Round 049/100] Acc=20.590 | RoundTime=21.49s | TotalTime=1042.61s | Method=fedcda
[Round 050/100] Acc=17.970 | RoundTime=23.19s | TotalTime=1065.80s | Method=fedcda
[Round 051/100] Acc=18.310 | RoundTime=31.14s | TotalTime=1096.93s | Method=fedcda
[Round 052/100] Acc=18.920 | RoundTime=31.74s | TotalTime=1128.67s | Method=fedcda
[Round 053/100] Acc=19.240 | RoundTime=32.38s | TotalTime=1161.06s | Method=fedcda
[Round 054/100] Acc=19.430 | RoundTime=31.03s | TotalTime=1192.08s | Method=fedcda
[Round 055/100] Acc=19.730 | RoundTime=31.31s | TotalTime=1223.39s | Method=fedcda
[Round 056/100] Acc=19.900 | RoundTime=30.90s | TotalTime=1254.29s | Method=fedcda
[Round 057/100] Acc=20.210 | RoundTime=32.10s | TotalTime=1286.39s | Method=fedcda
[Round 058/100] Acc=20.270 | RoundTime=33.02s | TotalTime=1319.41s | Method=fedcda
[Round 059/100] Acc=20.190 | RoundTime=30.92s | TotalTime=1350.34s | Method=fedcda
[Round 060/100] Acc=20.100 | RoundTime=31.91s | TotalTime=1382.25s | Method=fedcda
[Round 061/100] Acc=20.290 | RoundTime=31.21s | TotalTime=1413.46s | Method=fedcda
[Round 062/100] Acc=20.310 | RoundTime=31.13s | TotalTime=1444.58s | Method=fedcda
[Round 063/100] Acc=20.290 | RoundTime=31.45s | TotalTime=1476.03s | Method=fedcda
[Round 064/100] Acc=20.500 | RoundTime=31.18s | TotalTime=1507.21s | Method=fedcda
[Round 065/100] Acc=20.260 | RoundTime=31.30s | TotalTime=1538.51s | Method=fedcda
[Round 066/100] Acc=20.310 | RoundTime=31.31s | TotalTime=1569.82s | Method=fedcda
