====================================================================================================
Training started at: 2026-03-30 12:11:15
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.35
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.35/fedcda_fl_cifar10_20260330-121115-521253_pid2672717.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.35/fedcda_fl_cifar10_20260330-121115-521253_pid2672717.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 32
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.35
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=27.48s | TotalTime=27.48s | Method=fedcda
[Round 002/100] Acc=10.000 | RoundTime=26.65s | TotalTime=54.13s | Method=fedcda
[Round 003/100] Acc=10.080 | RoundTime=27.31s | TotalTime=81.44s | Method=fedcda
[Round 004/100] Acc=12.560 | RoundTime=28.29s | TotalTime=109.73s | Method=fedcda
[Round 005/100] Acc=18.330 | RoundTime=27.38s | TotalTime=137.12s | Method=fedcda
[Round 006/100] Acc=23.800 | RoundTime=27.03s | TotalTime=164.15s | Method=fedcda
[Round 007/100] Acc=16.770 | RoundTime=27.08s | TotalTime=191.23s | Method=fedcda
[Round 008/100] Acc=12.970 | RoundTime=26.99s | TotalTime=218.21s | Method=fedcda
[Round 009/100] Acc=22.050 | RoundTime=28.66s | TotalTime=246.88s | Method=fedcda
[Round 010/100] Acc=18.760 | RoundTime=27.11s | TotalTime=273.99s | Method=fedcda
[Round 011/100] Acc=14.590 | RoundTime=30.01s | TotalTime=304.00s | Method=fedcda
[Round 012/100] Acc=13.980 | RoundTime=27.26s | TotalTime=331.27s | Method=fedcda
[Round 013/100] Acc=18.100 | RoundTime=23.04s | TotalTime=354.31s | Method=fedcda
[Round 014/100] Acc=21.520 | RoundTime=23.23s | TotalTime=377.53s | Method=fedcda
[Round 015/100] Acc=18.120 | RoundTime=23.00s | TotalTime=400.53s | Method=fedcda
[Round 016/100] Acc=18.010 | RoundTime=23.34s | TotalTime=423.87s | Method=fedcda
[Round 017/100] Acc=16.000 | RoundTime=23.65s | TotalTime=447.53s | Method=fedcda
[Round 018/100] Acc=17.080 | RoundTime=24.57s | TotalTime=472.10s | Method=fedcda
[Round 019/100] Acc=16.810 | RoundTime=24.49s | TotalTime=496.59s | Method=fedcda
[Round 020/100] Acc=17.460 | RoundTime=24.29s | TotalTime=520.88s | Method=fedcda
[Round 021/100] Acc=17.400 | RoundTime=24.88s | TotalTime=545.76s | Method=fedcda
[Round 022/100] Acc=25.300 | RoundTime=25.14s | TotalTime=570.91s | Method=fedcda
[Round 023/100] Acc=17.560 | RoundTime=27.57s | TotalTime=598.47s | Method=fedcda
[Round 024/100] Acc=17.020 | RoundTime=24.69s | TotalTime=623.17s | Method=fedcda
[Round 025/100] Acc=18.070 | RoundTime=24.65s | TotalTime=647.81s | Method=fedcda
[Round 026/100] Acc=14.650 | RoundTime=24.64s | TotalTime=672.45s | Method=fedcda
[Round 027/100] Acc=17.290 | RoundTime=24.61s | TotalTime=697.06s | Method=fedcda
[Round 028/100] Acc=20.780 | RoundTime=24.77s | TotalTime=721.83s | Method=fedcda
[Round 029/100] Acc=21.910 | RoundTime=24.58s | TotalTime=746.41s | Method=fedcda
