====================================================================================================
Training started at: 2026-03-30 12:05:43
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.35
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.35/fedcda_fl_cifar10_20260330-120543-408763_pid2610881.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.35/fedcda_fl_cifar10_20260330-120543-408763_pid2610881.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.35
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=23.66s | TotalTime=23.66s | Method=fedcda
[Round 002/100] Acc=10.010 | RoundTime=22.69s | TotalTime=46.35s | Method=fedcda
[Round 003/100] Acc=18.850 | RoundTime=23.96s | TotalTime=70.31s | Method=fedcda
[Round 004/100] Acc=17.400 | RoundTime=24.39s | TotalTime=94.70s | Method=fedcda
[Round 005/100] Acc=17.840 | RoundTime=23.35s | TotalTime=118.04s | Method=fedcda
[Round 006/100] Acc=19.170 | RoundTime=23.91s | TotalTime=141.96s | Method=fedcda
[Round 007/100] Acc=22.480 | RoundTime=24.10s | TotalTime=166.06s | Method=fedcda
[Round 008/100] Acc=14.980 | RoundTime=24.79s | TotalTime=190.85s | Method=fedcda
[Round 009/100] Acc=18.410 | RoundTime=24.35s | TotalTime=215.20s | Method=fedcda
[Round 010/100] Acc=14.420 | RoundTime=24.91s | TotalTime=240.12s | Method=fedcda
[Round 011/100] Acc=17.010 | RoundTime=25.37s | TotalTime=265.49s | Method=fedcda
[Round 012/100] Acc=22.030 | RoundTime=23.77s | TotalTime=289.27s | Method=fedcda
[Round 013/100] Acc=14.820 | RoundTime=23.43s | TotalTime=312.70s | Method=fedcda
[Round 014/100] Acc=20.010 | RoundTime=22.42s | TotalTime=335.11s | Method=fedcda
[Round 015/100] Acc=15.100 | RoundTime=23.58s | TotalTime=358.70s | Method=fedcda
[Round 016/100] Acc=23.770 | RoundTime=23.46s | TotalTime=382.16s | Method=fedcda
[Round 017/100] Acc=15.770 | RoundTime=23.90s | TotalTime=406.06s | Method=fedcda
[Round 018/100] Acc=19.030 | RoundTime=23.63s | TotalTime=429.69s | Method=fedcda
[Round 019/100] Acc=16.380 | RoundTime=23.87s | TotalTime=453.56s | Method=fedcda
[Round 020/100] Acc=14.730 | RoundTime=23.93s | TotalTime=477.49s | Method=fedcda
[Round 021/100] Acc=17.240 | RoundTime=23.96s | TotalTime=501.45s | Method=fedcda
[Round 022/100] Acc=15.100 | RoundTime=23.78s | TotalTime=525.22s | Method=fedcda
[Round 023/100] Acc=17.440 | RoundTime=26.34s | TotalTime=551.56s | Method=fedcda
[Round 024/100] Acc=21.420 | RoundTime=24.07s | TotalTime=575.64s | Method=fedcda
[Round 025/100] Acc=19.130 | RoundTime=23.96s | TotalTime=599.59s | Method=fedcda
[Round 026/100] Acc=17.080 | RoundTime=24.63s | TotalTime=624.23s | Method=fedcda
[Round 027/100] Acc=14.250 | RoundTime=24.49s | TotalTime=648.71s | Method=fedcda
[Round 028/100] Acc=16.030 | RoundTime=23.97s | TotalTime=672.69s | Method=fedcda
[Round 029/100] Acc=18.540 | RoundTime=24.58s | TotalTime=697.27s | Method=fedcda
[Round 030/100] Acc=15.270 | RoundTime=24.61s | TotalTime=721.88s | Method=fedcda
[Round 031/100] Acc=15.800 | RoundTime=24.25s | TotalTime=746.13s | Method=fedcda
[Round 032/100] Acc=14.520 | RoundTime=24.30s | TotalTime=770.43s | Method=fedcda
[Round 033/100] Acc=20.460 | RoundTime=24.11s | TotalTime=794.54s | Method=fedcda
[Round 034/100] Acc=17.250 | RoundTime=24.38s | TotalTime=818.93s | Method=fedcda
[Round 035/100] Acc=17.490 | RoundTime=25.07s | TotalTime=844.00s | Method=fedcda
[Round 036/100] Acc=17.200 | RoundTime=26.68s | TotalTime=870.68s | Method=fedcda
[Round 037/100] Acc=16.150 | RoundTime=24.13s | TotalTime=894.81s | Method=fedcda
[Round 038/100] Acc=15.640 | RoundTime=24.26s | TotalTime=919.06s | Method=fedcda
[Round 039/100] Acc=18.150 | RoundTime=24.34s | TotalTime=943.41s | Method=fedcda
[Round 040/100] Acc=16.720 | RoundTime=24.39s | TotalTime=967.79s | Method=fedcda
[Round 041/100] Acc=13.340 | RoundTime=24.18s | TotalTime=991.98s | Method=fedcda
[Round 042/100] Acc=14.260 | RoundTime=23.81s | TotalTime=1015.79s | Method=fedcda
[Round 043/100] Acc=18.580 | RoundTime=24.80s | TotalTime=1040.59s | Method=fedcda
[Round 044/100] Acc=17.300 | RoundTime=24.55s | TotalTime=1065.14s | Method=fedcda
[Round 045/100] Acc=19.450 | RoundTime=24.87s | TotalTime=1090.01s | Method=fedcda
[Round 046/100] Acc=15.000 | RoundTime=24.33s | TotalTime=1114.34s | Method=fedcda
[Round 047/100] Acc=15.420 | RoundTime=24.36s | TotalTime=1138.70s | Method=fedcda
[Round 048/100] Acc=16.000 | RoundTime=24.33s | TotalTime=1163.03s | Method=fedcda
[Round 049/100] Acc=18.210 | RoundTime=24.40s | TotalTime=1187.43s | Method=fedcda
[Round 050/100] Acc=17.240 | RoundTime=25.96s | TotalTime=1213.39s | Method=fedcda
[Round 051/100] Acc=17.240 | RoundTime=33.47s | TotalTime=1246.86s | Method=fedcda
[Round 052/100] Acc=17.760 | RoundTime=33.43s | TotalTime=1280.29s | Method=fedcda
[Round 053/100] Acc=17.860 | RoundTime=34.03s | TotalTime=1314.32s | Method=fedcda
[Round 054/100] Acc=17.660 | RoundTime=33.80s | TotalTime=1348.12s | Method=fedcda
[Round 055/100] Acc=17.630 | RoundTime=33.77s | TotalTime=1381.90s | Method=fedcda
[Round 056/100] Acc=17.650 | RoundTime=33.96s | TotalTime=1415.86s | Method=fedcda
[Round 057/100] Acc=17.500 | RoundTime=33.79s | TotalTime=1449.65s | Method=fedcda
[Round 058/100] Acc=17.130 | RoundTime=34.34s | TotalTime=1483.99s | Method=fedcda
[Round 059/100] Acc=17.260 | RoundTime=33.81s | TotalTime=1517.80s | Method=fedcda
[Round 060/100] Acc=17.020 | RoundTime=33.30s | TotalTime=1551.09s | Method=fedcda
[Round 061/100] Acc=17.090 | RoundTime=33.73s | TotalTime=1584.83s | Method=fedcda
[Round 062/100] Acc=16.800 | RoundTime=33.96s | TotalTime=1618.79s | Method=fedcda
