====================================================================================================
Training started at: 2026-03-14 11:47:45
Result directory: results/fl_mnist/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3
Result txt file : results/fl_mnist/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3/fedprox_fl_mnist_20260314-114745.txt
Result log file : results/fl_mnist/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3/fedprox_fl_mnist_20260314-114745.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.350 | RoundTime=100.07s | TotalTime=100.07s | Method=fedprox
[Round 025/100] Acc=96.000 | RoundTime=98.27s | TotalTime=2438.97s | Method=fedprox
[Round 026/100] Acc=94.880 | RoundTime=97.67s | TotalTime=2536.64s | Method=fedprox
[Round 027/100] Acc=96.010 | RoundTime=97.82s | TotalTime=2634.46s | Method=fedprox
[Round 028/100] Acc=95.410 | RoundTime=98.31s | TotalTime=2732.77s | Method=fedprox
[Round 029/100] Acc=96.260 | RoundTime=97.15s | TotalTime=2829.92s | Method=fedprox
[Round 030/100] Acc=95.840 | RoundTime=98.38s | TotalTime=2928.31s | Method=fedprox
[Round 031/100] Acc=95.490 | RoundTime=97.38s | TotalTime=3025.69s | Method=fedprox
[Round 032/100] Acc=94.790 | RoundTime=96.76s | TotalTime=3122.45s | Method=fedprox
[Round 033/100] Acc=95.770 | RoundTime=96.42s | TotalTime=3218.87s | Method=fedprox
[Round 034/100] Acc=95.190 | RoundTime=97.78s | TotalTime=3316.64s | Method=fedprox
[Round 035/100] Acc=93.240 | RoundTime=99.03s | TotalTime=3415.67s | Method=fedprox
[Round 036/100] Acc=95.390 | RoundTime=97.47s | TotalTime=3513.14s | Method=fedprox
[Round 037/100] Acc=95.540 | RoundTime=97.17s | TotalTime=3610.31s | Method=fedprox
[Round 038/100] Acc=95.370 | RoundTime=97.66s | TotalTime=3707.97s | Method=fedprox
[Round 039/100] Acc=96.110 | RoundTime=97.72s | TotalTime=3805.69s | Method=fedprox
[Round 040/100] Acc=94.520 | RoundTime=98.05s | TotalTime=3903.74s | Method=fedprox
[Round 041/100] Acc=95.090 | RoundTime=97.07s | TotalTime=4000.81s | Method=fedprox
[Round 042/100] Acc=95.410 | RoundTime=97.39s | TotalTime=4098.20s | Method=fedprox
[Round 043/100] Acc=95.480 | RoundTime=97.10s | TotalTime=4195.29s | Method=fedprox
[Round 044/100] Acc=94.950 | RoundTime=97.75s | TotalTime=4293.05s | Method=fedprox
[Round 045/100] Acc=96.070 | RoundTime=97.91s | TotalTime=4390.95s | Method=fedprox
[Round 046/100] Acc=95.510 | RoundTime=97.33s | TotalTime=4488.28s | Method=fedprox
[Round 047/100] Acc=95.820 | RoundTime=96.45s | TotalTime=4584.73s | Method=fedprox
[Round 048/100] Acc=95.450 | RoundTime=97.78s | TotalTime=4682.51s | Method=fedprox
[Round 049/100] Acc=95.520 | RoundTime=98.42s | TotalTime=4780.93s | Method=fedprox
[Round 050/100] Acc=95.620 | RoundTime=97.53s | TotalTime=4878.46s | Method=fedprox
[Round 051/100] Acc=95.510 | RoundTime=96.65s | TotalTime=4975.11s | Method=fedprox
[Round 052/100] Acc=95.480 | RoundTime=96.82s | TotalTime=5071.93s | Method=fedprox
[Round 053/100] Acc=94.970 | RoundTime=96.69s | TotalTime=5168.62s | Method=fedprox
[Round 054/100] Acc=95.090 | RoundTime=98.06s | TotalTime=5266.68s | Method=fedprox
[Round 055/100] Acc=95.270 | RoundTime=98.80s | TotalTime=5365.48s | Method=fedprox
[Round 056/100] Acc=94.890 | RoundTime=96.86s | TotalTime=5462.35s | Method=fedprox
[Round 057/100] Acc=95.090 | RoundTime=96.41s | TotalTime=5558.76s | Method=fedprox
[Round 058/100] Acc=94.510 | RoundTime=97.43s | TotalTime=5656.19s | Method=fedprox
[Round 059/100] Acc=94.910 | RoundTime=98.43s | TotalTime=5754.63s | Method=fedprox
[Round 060/100] Acc=94.960 | RoundTime=97.13s | TotalTime=5851.75s | Method=fedprox
[Round 061/100] Acc=95.530 | RoundTime=98.03s | TotalTime=5949.78s | Method=fedprox
[Round 062/100] Acc=94.600 | RoundTime=96.91s | TotalTime=6046.69s | Method=fedprox
[Round 063/100] Acc=94.620 | RoundTime=97.93s | TotalTime=6144.62s | Method=fedprox
[Round 064/100] Acc=94.830 | RoundTime=97.60s | TotalTime=6242.22s | Method=fedprox
[Round 065/100] Acc=95.430 | RoundTime=97.26s | TotalTime=6339.48s | Method=fedprox
[Round 066/100] Acc=95.550 | RoundTime=97.06s | TotalTime=6436.53s | Method=fedprox
[Round 067/100] Acc=94.140 | RoundTime=97.74s | TotalTime=6534.27s | Method=fedprox
[Round 068/100] Acc=94.210 | RoundTime=99.29s | TotalTime=6633.56s | Method=fedprox
[Round 069/100] Acc=94.770 | RoundTime=98.56s | TotalTime=6732.11s | Method=fedprox
[Round 070/100] Acc=95.070 | RoundTime=97.19s | TotalTime=6829.30s | Method=fedprox
[Round 071/100] Acc=94.670 | RoundTime=96.92s | TotalTime=6926.22s | Method=fedprox
[Round 072/100] Acc=94.840 | RoundTime=97.02s | TotalTime=7023.23s | Method=fedprox
[Round 073/100] Acc=94.300 | RoundTime=97.52s | TotalTime=7120.76s | Method=fedprox
[Round 074/100] Acc=94.330 | RoundTime=98.42s | TotalTime=7219.18s | Method=fedprox
[Round 075/100] Acc=94.480 | RoundTime=97.23s | TotalTime=7316.40s | Method=fedprox
[Round 076/100] Acc=95.150 | RoundTime=96.73s | TotalTime=7413.13s | Method=fedprox
[Round 077/100] Acc=94.370 | RoundTime=96.81s | TotalTime=7509.95s | Method=fedprox
[Round 078/100] Acc=94.550 | RoundTime=98.26s | TotalTime=7608.21s | Method=fedprox
[Round 079/100] Acc=94.100 | RoundTime=97.74s | TotalTime=7705.95s | Method=fedprox
[Round 080/100] Acc=93.370 | RoundTime=96.71s | TotalTime=7802.66s | Method=fedprox
[Round 081/100] Acc=95.030 | RoundTime=87.88s | TotalTime=7890.54s | Method=fedprox
[Round 082/100] Acc=94.540 | RoundTime=78.31s | TotalTime=7968.85s | Method=fedprox
[Round 083/100] Acc=95.220 | RoundTime=78.72s | TotalTime=8047.57s | Method=fedprox
[Round 084/100] Acc=94.750 | RoundTime=77.79s | TotalTime=8125.36s | Method=fedprox
[Round 085/100] Acc=94.920 | RoundTime=78.43s | TotalTime=8203.79s | Method=fedprox
[Round 086/100] Acc=94.870 | RoundTime=77.74s | TotalTime=8281.52s | Method=fedprox
[Round 087/100] Acc=94.680 | RoundTime=78.06s | TotalTime=8359.59s | Method=fedprox
[Round 088/100] Acc=94.350 | RoundTime=79.44s | TotalTime=8439.03s | Method=fedprox
[Round 089/100] Acc=94.380 | RoundTime=78.47s | TotalTime=8517.50s | Method=fedprox
[Round 090/100] Acc=94.080 | RoundTime=77.69s | TotalTime=8595.19s | Method=fedprox
[Round 091/100] Acc=94.230 | RoundTime=77.88s | TotalTime=8673.07s | Method=fedprox
[Round 092/100] Acc=94.730 | RoundTime=77.70s | TotalTime=8750.77s | Method=fedprox
[Round 093/100] Acc=94.390 | RoundTime=79.31s | TotalTime=8830.08s | Method=fedprox
[Round 094/100] Acc=94.370 | RoundTime=78.15s | TotalTime=8908.23s | Method=fedprox
[Round 095/100] Acc=93.920 | RoundTime=69.88s | TotalTime=8978.11s | Method=fedprox
[Round 096/100] Acc=94.290 | RoundTime=61.66s | TotalTime=9039.77s | Method=fedprox
[Round 097/100] Acc=94.650 | RoundTime=59.31s | TotalTime=9099.08s | Method=fedprox
[Round 098/100] Acc=93.880 | RoundTime=60.65s | TotalTime=9159.73s | Method=fedprox
[Round 099/100] Acc=93.880 | RoundTime=55.28s | TotalTime=9215.01s | Method=fedprox
[Round 100/100] Acc=94.120 | RoundTime=52.78s | TotalTime=9267.79s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-14 14:22:13
Total elapsed time: 9267.79s
Final Acc: 94.120
Best Acc : 96.740
====================================================================================================
