====================================================================================================
Training started at: 2026-03-31 01:58:09
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.1
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.1/fedcda_fl_cifar10_20260331-015809-799343_pid884707.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.1/fedcda_fl_cifar10_20260331-015809-799343_pid884707.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 54
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.1
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=27.15s | TotalTime=27.15s | Method=fedcda
[Round 002/100] Acc=12.470 | RoundTime=25.56s | TotalTime=52.71s | Method=fedcda
[Round 003/100] Acc=10.680 | RoundTime=27.52s | TotalTime=80.23s | Method=fedcda
[Round 004/100] Acc=17.680 | RoundTime=27.37s | TotalTime=107.61s | Method=fedcda
[Round 005/100] Acc=30.740 | RoundTime=26.78s | TotalTime=134.39s | Method=fedcda
[Round 006/100] Acc=22.910 | RoundTime=26.81s | TotalTime=161.20s | Method=fedcda
[Round 007/100] Acc=25.790 | RoundTime=27.21s | TotalTime=188.42s | Method=fedcda
[Round 008/100] Acc=20.770 | RoundTime=27.84s | TotalTime=216.26s | Method=fedcda
[Round 009/100] Acc=28.400 | RoundTime=28.36s | TotalTime=244.63s | Method=fedcda
[Round 010/100] Acc=21.820 | RoundTime=26.96s | TotalTime=271.59s | Method=fedcda
[Round 011/100] Acc=22.950 | RoundTime=29.78s | TotalTime=301.37s | Method=fedcda
[Round 012/100] Acc=28.620 | RoundTime=23.29s | TotalTime=324.66s | Method=fedcda
[Round 013/100] Acc=16.510 | RoundTime=22.88s | TotalTime=347.54s | Method=fedcda
[Round 014/100] Acc=13.630 | RoundTime=23.54s | TotalTime=371.08s | Method=fedcda
[Round 015/100] Acc=20.600 | RoundTime=23.19s | TotalTime=394.27s | Method=fedcda
[Round 016/100] Acc=22.110 | RoundTime=23.34s | TotalTime=417.62s | Method=fedcda
[Round 017/100] Acc=24.580 | RoundTime=23.20s | TotalTime=440.82s | Method=fedcda
[Round 018/100] Acc=22.240 | RoundTime=23.23s | TotalTime=464.04s | Method=fedcda
[Round 019/100] Acc=24.950 | RoundTime=23.29s | TotalTime=487.34s | Method=fedcda
[Round 020/100] Acc=31.000 | RoundTime=23.58s | TotalTime=510.92s | Method=fedcda
[Round 021/100] Acc=18.570 | RoundTime=23.44s | TotalTime=534.36s | Method=fedcda
[Round 022/100] Acc=24.680 | RoundTime=23.34s | TotalTime=557.70s | Method=fedcda
[Round 023/100] Acc=14.750 | RoundTime=24.02s | TotalTime=581.72s | Method=fedcda
[Round 024/100] Acc=18.960 | RoundTime=25.59s | TotalTime=607.32s | Method=fedcda
[Round 025/100] Acc=25.110 | RoundTime=23.47s | TotalTime=630.79s | Method=fedcda
[Round 026/100] Acc=27.850 | RoundTime=23.22s | TotalTime=654.01s | Method=fedcda
[Round 027/100] Acc=27.490 | RoundTime=23.93s | TotalTime=677.95s | Method=fedcda
[Round 028/100] Acc=16.280 | RoundTime=23.92s | TotalTime=701.87s | Method=fedcda
[Round 029/100] Acc=18.830 | RoundTime=23.73s | TotalTime=725.60s | Method=fedcda
[Round 030/100] Acc=27.290 | RoundTime=23.65s | TotalTime=749.25s | Method=fedcda
[Round 031/100] Acc=25.020 | RoundTime=23.93s | TotalTime=773.19s | Method=fedcda
[Round 032/100] Acc=22.060 | RoundTime=24.11s | TotalTime=797.29s | Method=fedcda
[Round 033/100] Acc=24.150 | RoundTime=23.45s | TotalTime=820.74s | Method=fedcda
[Round 034/100] Acc=16.380 | RoundTime=24.17s | TotalTime=844.91s | Method=fedcda
[Round 035/100] Acc=14.880 | RoundTime=23.03s | TotalTime=867.94s | Method=fedcda
[Round 036/100] Acc=24.810 | RoundTime=24.24s | TotalTime=892.18s | Method=fedcda
[Round 037/100] Acc=25.770 | RoundTime=25.07s | TotalTime=917.25s | Method=fedcda
[Round 038/100] Acc=25.550 | RoundTime=23.81s | TotalTime=941.07s | Method=fedcda
[Round 039/100] Acc=28.220 | RoundTime=22.66s | TotalTime=963.73s | Method=fedcda
[Round 040/100] Acc=20.450 | RoundTime=24.01s | TotalTime=987.74s | Method=fedcda
[Round 041/100] Acc=24.850 | RoundTime=23.11s | TotalTime=1010.85s | Method=fedcda
[Round 042/100] Acc=24.030 | RoundTime=24.21s | TotalTime=1035.06s | Method=fedcda
[Round 043/100] Acc=21.740 | RoundTime=24.03s | TotalTime=1059.09s | Method=fedcda
[Round 044/100] Acc=25.930 | RoundTime=23.43s | TotalTime=1082.53s | Method=fedcda
[Round 045/100] Acc=31.450 | RoundTime=23.43s | TotalTime=1105.96s | Method=fedcda
[Round 046/100] Acc=27.230 | RoundTime=23.28s | TotalTime=1129.24s | Method=fedcda
[Round 047/100] Acc=21.260 | RoundTime=23.30s | TotalTime=1152.54s | Method=fedcda
[Round 048/100] Acc=25.930 | RoundTime=24.86s | TotalTime=1177.41s | Method=fedcda
[Round 049/100] Acc=22.110 | RoundTime=23.02s | TotalTime=1200.43s | Method=fedcda
[Round 050/100] Acc=22.060 | RoundTime=21.63s | TotalTime=1222.06s | Method=fedcda
[Round 051/100] Acc=21.810 | RoundTime=34.81s | TotalTime=1256.86s | Method=fedcda
[Round 052/100] Acc=21.630 | RoundTime=32.80s | TotalTime=1289.67s | Method=fedcda
[Round 053/100] Acc=29.640 | RoundTime=32.34s | TotalTime=1322.00s | Method=fedcda
[Round 054/100] Acc=30.210 | RoundTime=32.49s | TotalTime=1354.49s | Method=fedcda
[Round 055/100] Acc=30.540 | RoundTime=32.04s | TotalTime=1386.53s | Method=fedcda
[Round 056/100] Acc=30.610 | RoundTime=32.87s | TotalTime=1419.40s | Method=fedcda
[Round 057/100] Acc=31.090 | RoundTime=32.97s | TotalTime=1452.37s | Method=fedcda
