[Launch] model=fedgloss | dataset=fl_svhn | clients=10 | rounds=100 | local_epoch=5 | batch_size=64 | noise_mode=uniform | noise_value=0.5
Using downloaded and verified file: /mnt/workspace/shiyl/CodeScout/test/kiwi/DenoiseFL/data/train_32x32.mat
Using downloaded and verified file: /mnt/workspace/shiyl/CodeScout/test/kiwi/DenoiseFL/data/test_32x32.mat
mean: 7325.7
std: 0.45825756949558405
Data statistics: {0: {0: 384, 1: 1419, 2: 2662, 3: 423, 4: 404, 5: 383, 6: 448, 7: 395, 8: 381, 9: 427}, 1: {0: 395, 1: 407, 2: 432, 3: 3647, 4: 416, 5: 399, 6: 384, 7: 422, 8: 408, 9: 416}, 2: {0: 417, 1: 371, 2: 419, 3: 429, 4: 410, 5: 393, 6: 372, 7: 2869, 8: 1230, 9: 416}, 3: {0: 403, 1: 420, 2: 447, 3: 391, 4: 384, 5: 3389, 6: 675, 7: 398, 8: 414, 9: 405}, 4: {0: 2512, 1: 393, 2: 1518, 3: 438, 4: 438, 5: 400, 6: 402, 7: 392, 8: 384, 9: 449}, 5: {0: 426, 1: 431, 2: 431, 3: 405, 4: 3042, 5: 428, 6: 417, 7: 400, 8: 961, 9: 385}, 6: {0: 406, 1: 410, 2: 371, 3: 696, 4: 1051, 5: 464, 6: 2501, 7: 439, 8: 582, 9: 406}, 7: {0: 403, 1: 2349, 2: 1700, 3: 402, 4: 414, 5: 449, 6: 417, 7: 372, 8: 419, 9: 400}, 8: {0: 476, 1: 3584, 2: 414, 3: 387, 4: 403, 5: 426, 6: 417, 7: 413, 8: 413, 9: 392}, 9: {0: 418, 1: 400, 2: 396, 3: 542, 4: 473, 5: 392, 6: 644, 7: 446, 8: 1109, 9: 2505}}
========================================================================================================================
Training started at: 2026-04-10 08:18:43
Result directory: results/fl_svhn/fedgloss/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_rho-0.05_beta-1.0_slr-1.0
Result txt file : results/fl_svhn/fedgloss/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_rho-0.05_beta-1.0_slr-1.0/fedgloss_fl_svhn_20260410-081843-475663_pid3683829.txt
Result log file : results/fl_svhn/fedgloss/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_rho-0.05_beta-1.0_slr-1.0/fedgloss_fl_svhn_20260410-081843-475663_pid3683829.log
------------------------------------------------------------------------------------------------------------------------
Model: fedgloss
Dataset: fl_svhn
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedGLoSS rho: 0.05
FedGLoSS beta: 1.0
FedGLoSS server lr: 1.0
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=15.940 | RoundTime=222.66s | TotalTime=222.66s | Method=fedgloss
[Round 002/100] Phase=standard | Stage=warmup | Acc=14.430 | RoundTime=236.28s | TotalTime=458.96s | Method=fedgloss
[Round 003/100] Phase=standard | Stage=warmup | Acc=41.000 | RoundTime=238.35s | TotalTime=697.32s | Method=fedgloss
[Round 004/100] Phase=standard | Stage=warmup | Acc=45.920 | RoundTime=237.17s | TotalTime=934.50s | Method=fedgloss
[Round 005/100] Phase=standard | Stage=warmup | Acc=50.490 | RoundTime=237.28s | TotalTime=1171.79s | Method=fedgloss
[Round 006/100] Phase=standard | Stage=warmup | Acc=52.230 | RoundTime=236.86s | TotalTime=1408.66s | Method=fedgloss
[Round 007/100] Phase=standard | Stage=warmup | Acc=50.470 | RoundTime=236.30s | TotalTime=1644.97s | Method=fedgloss
[Round 008/100] Phase=standard | Stage=warmup | Acc=45.640 | RoundTime=232.74s | TotalTime=1877.72s | Method=fedgloss
[Round 009/100] Phase=standard | Stage=warmup | Acc=39.740 | RoundTime=235.92s | TotalTime=2113.65s | Method=fedgloss
[Round 010/100] Phase=standard | Stage=warmup | Acc=33.970 | RoundTime=236.24s | TotalTime=2349.90s | Method=fedgloss
[Round 011/100] Phase=standard | Stage=warmup | Acc=31.650 | RoundTime=236.03s | TotalTime=2585.94s | Method=fedgloss
[Round 012/100] Phase=standard | Stage=warmup | Acc=29.740 | RoundTime=234.36s | TotalTime=2820.31s | Method=fedgloss
[Round 013/100] Phase=standard | Stage=warmup | Acc=28.100 | RoundTime=236.05s | TotalTime=3056.37s | Method=fedgloss
[Round 014/100] Phase=standard | Stage=warmup | Acc=27.620 | RoundTime=235.72s | TotalTime=3292.11s | Method=fedgloss
[Round 015/100] Phase=standard | Stage=warmup | Acc=25.800 | RoundTime=236.36s | TotalTime=3528.48s | Method=fedgloss
[Round 016/100] Phase=standard | Stage=warmup | Acc=24.620 | RoundTime=235.07s | TotalTime=3763.56s | Method=fedgloss
[Round 017/100] Phase=standard | Stage=warmup | Acc=26.200 | RoundTime=235.53s | TotalTime=3999.09s | Method=fedgloss
[Round 018/100] Phase=standard | Stage=warmup | Acc=25.680 | RoundTime=235.56s | TotalTime=4234.67s | Method=fedgloss
[Round 019/100] Phase=standard | Stage=warmup | Acc=25.040 | RoundTime=236.04s | TotalTime=4470.71s | Method=fedgloss
[Round 020/100] Phase=standard | Stage=warmup | Acc=24.220 | RoundTime=235.04s | TotalTime=4705.76s | Method=fedgloss
[Round 021/100] Phase=standard | Stage=warmup | Acc=24.470 | RoundTime=236.13s | TotalTime=4941.90s | Method=fedgloss
[Round 022/100] Phase=standard | Stage=warmup | Acc=24.440 | RoundTime=235.22s | TotalTime=5177.14s | Method=fedgloss
[Round 023/100] Phase=standard | Stage=warmup | Acc=24.280 | RoundTime=234.94s | TotalTime=5412.08s | Method=fedgloss
[Round 024/100] Phase=standard | Stage=warmup | Acc=24.760 | RoundTime=236.15s | TotalTime=5648.24s | Method=fedgloss
[Round 025/100] Phase=standard | Stage=warmup | Acc=24.090 | RoundTime=235.76s | TotalTime=5884.00s | Method=fedgloss
[Round 026/100] Phase=standard | Stage=warmup | Acc=24.170 | RoundTime=234.46s | TotalTime=6118.47s | Method=fedgloss
[Round 027/100] Phase=standard | Stage=warmup | Acc=24.660 | RoundTime=236.74s | TotalTime=6355.21s | Method=fedgloss
[Round 028/100] Phase=standard | Stage=warmup | Acc=24.950 | RoundTime=236.17s | TotalTime=6591.39s | Method=fedgloss
[Round 029/100] Phase=standard | Stage=warmup | Acc=24.850 | RoundTime=235.98s | TotalTime=6827.38s | Method=fedgloss
[Round 030/100] Phase=standard | Stage=warmup | Acc=24.450 | RoundTime=236.01s | TotalTime=7063.40s | Method=fedgloss
[Round 031/100] Phase=standard | Stage=warmup | Acc=24.480 | RoundTime=235.11s | TotalTime=7298.52s | Method=fedgloss
[Round 032/100] Phase=standard | Stage=warmup | Acc=24.620 | RoundTime=236.08s | TotalTime=7534.61s | Method=fedgloss
[Round 033/100] Phase=standard | Stage=warmup | Acc=24.180 | RoundTime=236.63s | TotalTime=7771.25s | Method=fedgloss
[Round 034/100] Phase=standard | Stage=warmup | Acc=23.910 | RoundTime=236.82s | TotalTime=8008.09s | Method=fedgloss
[Round 035/100] Phase=standard | Stage=warmup | Acc=23.270 | RoundTime=237.11s | TotalTime=8245.21s | Method=fedgloss
[Round 036/100] Phase=standard | Stage=warmup | Acc=24.190 | RoundTime=237.64s | TotalTime=8482.86s | Method=fedgloss
[Round 037/100] Phase=standard | Stage=warmup | Acc=23.790 | RoundTime=234.26s | TotalTime=8717.12s | Method=fedgloss
[Round 038/100] Phase=standard | Stage=warmup | Acc=24.100 | RoundTime=236.63s | TotalTime=8953.77s | Method=fedgloss
[Round 039/100] Phase=standard | Stage=warmup | Acc=23.640 | RoundTime=237.49s | TotalTime=9191.27s | Method=fedgloss
[Round 040/100] Phase=standard | Stage=warmup | Acc=23.790 | RoundTime=237.58s | TotalTime=9428.86s | Method=fedgloss
[Round 041/100] Phase=standard | Stage=warmup | Acc=24.350 | RoundTime=238.24s | TotalTime=9667.10s | Method=fedgloss
[Round 042/100] Phase=standard | Stage=warmup | Acc=23.410 | RoundTime=237.50s | TotalTime=9904.62s | Method=fedgloss
[Round 043/100] Phase=standard | Stage=warmup | Acc=23.330 | RoundTime=237.38s | TotalTime=10142.01s | Method=fedgloss
[Round 044/100] Phase=standard | Stage=warmup | Acc=23.480 | RoundTime=236.58s | TotalTime=10378.60s | Method=fedgloss
[Round 045/100] Phase=standard | Stage=warmup | Acc=23.580 | RoundTime=235.05s | TotalTime=10613.67s | Method=fedgloss
[Round 046/100] Phase=standard | Stage=warmup | Acc=23.250 | RoundTime=236.81s | TotalTime=10850.49s | Method=fedgloss
[Round 047/100] Phase=standard | Stage=warmup | Acc=23.370 | RoundTime=238.07s | TotalTime=11088.57s | Method=fedgloss
[Round 048/100] Phase=standard | Stage=warmup | Acc=23.870 | RoundTime=236.99s | TotalTime=11325.57s | Method=fedgloss
[Round 049/100] Phase=standard | Stage=warmup | Acc=24.080 | RoundTime=238.10s | TotalTime=11563.68s | Method=fedgloss
[Round 050/100] Phase=standard | Stage=warmup | Acc=23.530 | RoundTime=237.64s | TotalTime=11801.33s | Method=fedgloss
[Round 051/100] Phase=standard | Stage=warmup | Acc=23.400 | RoundTime=237.56s | TotalTime=12038.90s | Method=fedgloss
[Round 052/100] Phase=standard | Stage=warmup | Acc=23.660 | RoundTime=237.37s | TotalTime=12276.28s | Method=fedgloss
[Round 053/100] Phase=standard | Stage=warmup | Acc=22.940 | RoundTime=238.34s | TotalTime=12514.62s | Method=fedgloss
[Round 054/100] Phase=standard | Stage=warmup | Acc=23.670 | RoundTime=237.26s | TotalTime=12751.89s | Method=fedgloss
[Round 055/100] Phase=standard | Stage=warmup | Acc=23.860 | RoundTime=237.19s | TotalTime=12989.10s | Method=fedgloss
[Round 056/100] Phase=standard | Stage=warmup | Acc=24.190 | RoundTime=235.52s | TotalTime=13224.62s | Method=fedgloss
[Round 057/100] Phase=standard | Stage=warmup | Acc=24.300 | RoundTime=236.79s | TotalTime=13461.42s | Method=fedgloss
[Round 058/100] Phase=standard | Stage=warmup | Acc=24.350 | RoundTime=235.15s | TotalTime=13696.58s | Method=fedgloss
[Round 059/100] Phase=standard | Stage=warmup | Acc=24.470 | RoundTime=236.00s | TotalTime=13932.60s | Method=fedgloss
[Round 060/100] Phase=standard | Stage=warmup | Acc=24.280 | RoundTime=235.64s | TotalTime=14168.25s | Method=fedgloss
[Round 061/100] Phase=standard | Stage=warmup | Acc=24.170 | RoundTime=234.51s | TotalTime=14402.77s | Method=fedgloss
[Round 062/100] Phase=standard | Stage=warmup | Acc=23.880 | RoundTime=236.84s | TotalTime=14639.62s | Method=fedgloss
[Round 063/100] Phase=standard | Stage=warmup | Acc=23.970 | RoundTime=235.36s | TotalTime=14874.99s | Method=fedgloss
[Round 064/100] Phase=standard | Stage=warmup | Acc=23.840 | RoundTime=235.92s | TotalTime=15110.93s | Method=fedgloss
[Round 065/100] Phase=standard | Stage=warmup | Acc=23.460 | RoundTime=236.59s | TotalTime=15347.52s | Method=fedgloss
[Round 066/100] Phase=standard | Stage=warmup | Acc=23.840 | RoundTime=235.73s | TotalTime=15583.26s | Method=fedgloss
[Round 067/100] Phase=standard | Stage=warmup | Acc=24.230 | RoundTime=237.13s | TotalTime=15820.40s | Method=fedgloss
[Round 068/100] Phase=standard | Stage=warmup | Acc=24.230 | RoundTime=236.66s | TotalTime=16057.08s | Method=fedgloss
[Round 069/100] Phase=standard | Stage=warmup | Acc=24.150 | RoundTime=235.47s | TotalTime=16292.56s | Method=fedgloss
[Round 070/100] Phase=standard | Stage=warmup | Acc=24.480 | RoundTime=237.71s | TotalTime=16530.28s | Method=fedgloss
[Round 071/100] Phase=standard | Stage=warmup | Acc=24.390 | RoundTime=233.72s | TotalTime=16764.01s | Method=fedgloss
[Round 072/100] Phase=standard | Stage=warmup | Acc=24.470 | RoundTime=233.06s | TotalTime=16997.08s | Method=fedgloss
[Round 073/100] Phase=standard | Stage=warmup | Acc=24.110 | RoundTime=237.15s | TotalTime=17234.24s | Method=fedgloss
[Round 074/100] Phase=standard | Stage=warmup | Acc=24.810 | RoundTime=236.28s | TotalTime=17470.53s | Method=fedgloss
[Round 075/100] Phase=standard | Stage=warmup | Acc=24.350 | RoundTime=237.26s | TotalTime=17707.81s | Method=fedgloss
[Round 076/100] Phase=standard | Stage=warmup | Acc=24.300 | RoundTime=234.23s | TotalTime=17942.05s | Method=fedgloss
[Round 077/100] Phase=standard | Stage=warmup | Acc=24.520 | RoundTime=237.17s | TotalTime=18179.23s | Method=fedgloss
[Round 078/100] Phase=standard | Stage=warmup | Acc=24.250 | RoundTime=235.34s | TotalTime=18414.59s | Method=fedgloss
[Round 079/100] Phase=standard | Stage=warmup | Acc=24.340 | RoundTime=236.36s | TotalTime=18650.96s | Method=fedgloss
[Round 080/100] Phase=standard | Stage=warmup | Acc=24.440 | RoundTime=235.28s | TotalTime=18886.25s | Method=fedgloss
[Round 081/100] Phase=standard | Stage=warmup | Acc=24.490 | RoundTime=237.30s | TotalTime=19123.57s | Method=fedgloss
[Round 082/100] Phase=standard | Stage=warmup | Acc=25.260 | RoundTime=237.58s | TotalTime=19361.16s | Method=fedgloss
[Round 083/100] Phase=standard | Stage=warmup | Acc=24.950 | RoundTime=235.98s | TotalTime=19597.14s | Method=fedgloss
[Round 084/100] Phase=standard | Stage=warmup | Acc=25.180 | RoundTime=236.61s | TotalTime=19833.76s | Method=fedgloss
[Round 085/100] Phase=standard | Stage=warmup | Acc=25.030 | RoundTime=234.85s | TotalTime=20068.62s | Method=fedgloss
[Round 086/100] Phase=standard | Stage=warmup | Acc=24.820 | RoundTime=236.97s | TotalTime=20305.61s | Method=fedgloss
[Round 087/100] Phase=standard | Stage=warmup | Acc=24.860 | RoundTime=236.89s | TotalTime=20542.51s | Method=fedgloss
[Round 088/100] Phase=standard | Stage=warmup | Acc=25.230 | RoundTime=234.61s | TotalTime=20777.13s | Method=fedgloss
[Round 089/100] Phase=standard | Stage=warmup | Acc=25.580 | RoundTime=236.60s | TotalTime=21013.73s | Method=fedgloss
[Round 090/100] Phase=standard | Stage=warmup | Acc=24.630 | RoundTime=235.70s | TotalTime=21249.45s | Method=fedgloss
[Round 091/100] Phase=standard | Stage=warmup | Acc=25.190 | RoundTime=235.51s | TotalTime=21484.97s | Method=fedgloss
[Round 092/100] Phase=standard | Stage=warmup | Acc=25.010 | RoundTime=235.10s | TotalTime=21720.08s | Method=fedgloss
[Round 093/100] Phase=standard | Stage=warmup | Acc=25.410 | RoundTime=237.80s | TotalTime=21957.89s | Method=fedgloss
[Round 094/100] Phase=standard | Stage=warmup | Acc=25.330 | RoundTime=235.82s | TotalTime=22193.72s | Method=fedgloss
[Round 095/100] Phase=standard | Stage=warmup | Acc=25.240 | RoundTime=234.80s | TotalTime=22428.54s | Method=fedgloss
[Round 096/100] Phase=standard | Stage=warmup | Acc=25.440 | RoundTime=236.56s | TotalTime=22665.11s | Method=fedgloss
[Round 097/100] Phase=standard | Stage=warmup | Acc=25.460 | RoundTime=237.78s | TotalTime=22902.91s | Method=fedgloss
[Round 098/100] Phase=standard | Stage=warmup | Acc=25.680 | RoundTime=232.45s | TotalTime=23135.37s | Method=fedgloss
[Round 099/100] Phase=standard | Stage=warmup | Acc=25.280 | RoundTime=233.55s | TotalTime=23368.93s | Method=fedgloss
[Round 100/100] Phase=standard | Stage=warmup | Acc=25.880 | RoundTime=236.14s | TotalTime=23605.08s | Method=fedgloss
========================================================================================================================
Training finished at: 2026-04-10 14:52:08
Total elapsed time: 23605.09s
Final Acc: 25.880
Best Acc : 52.230
========================================================================================================================
