====================================================================================================
Training started at: 2026-03-30 06:12:44
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.2
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260330-061244-531098_pid3832881.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260330-061244-531098_pid3832881.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 40
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.2
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=25.50s | TotalTime=25.50s | Method=fedcda
[Round 002/100] Acc=10.000 | RoundTime=25.02s | TotalTime=50.53s | Method=fedcda
[Round 003/100] Acc=16.240 | RoundTime=23.56s | TotalTime=74.09s | Method=fedcda
[Round 004/100] Acc=10.060 | RoundTime=25.04s | TotalTime=99.13s | Method=fedcda
[Round 005/100] Acc=21.540 | RoundTime=24.53s | TotalTime=123.66s | Method=fedcda
[Round 006/100] Acc=17.460 | RoundTime=24.63s | TotalTime=148.29s | Method=fedcda
[Round 007/100] Acc=22.370 | RoundTime=25.90s | TotalTime=174.19s | Method=fedcda
[Round 008/100] Acc=22.940 | RoundTime=25.25s | TotalTime=199.44s | Method=fedcda
[Round 009/100] Acc=23.810 | RoundTime=26.64s | TotalTime=226.08s | Method=fedcda
[Round 010/100] Acc=29.470 | RoundTime=26.84s | TotalTime=252.92s | Method=fedcda
[Round 011/100] Acc=25.740 | RoundTime=27.70s | TotalTime=280.63s | Method=fedcda
[Round 012/100] Acc=24.870 | RoundTime=24.84s | TotalTime=305.47s | Method=fedcda
[Round 013/100] Acc=24.490 | RoundTime=22.32s | TotalTime=327.79s | Method=fedcda
[Round 014/100] Acc=21.260 | RoundTime=20.99s | TotalTime=348.78s | Method=fedcda
[Round 015/100] Acc=16.230 | RoundTime=20.47s | TotalTime=369.25s | Method=fedcda
[Round 016/100] Acc=24.210 | RoundTime=20.52s | TotalTime=389.77s | Method=fedcda
[Round 017/100] Acc=23.500 | RoundTime=20.84s | TotalTime=410.62s | Method=fedcda
[Round 018/100] Acc=21.390 | RoundTime=21.18s | TotalTime=431.80s | Method=fedcda
[Round 019/100] Acc=19.980 | RoundTime=20.70s | TotalTime=452.50s | Method=fedcda
[Round 020/100] Acc=27.410 | RoundTime=21.16s | TotalTime=473.66s | Method=fedcda
[Round 021/100] Acc=19.770 | RoundTime=20.89s | TotalTime=494.55s | Method=fedcda
[Round 022/100] Acc=30.920 | RoundTime=22.21s | TotalTime=516.76s | Method=fedcda
[Round 023/100] Acc=20.680 | RoundTime=24.52s | TotalTime=541.28s | Method=fedcda
[Round 024/100] Acc=25.690 | RoundTime=22.55s | TotalTime=563.83s | Method=fedcda
[Round 025/100] Acc=24.230 | RoundTime=22.43s | TotalTime=586.26s | Method=fedcda
