epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	warmup	warmup	9.76	None	None	None	None	None	None	None	127.7683	127.7764
1	warmup	warmup	18.74	None	None	None	None	None	None	None	127.5685	255.3534
2	warmup	warmup	27.0	None	None	None	None	None	None	None	128.0299	383.3901
3	warmup	warmup	33.42	None	None	None	None	None	None	None	126.7296	510.1269
4	warmup	warmup	34.98	None	None	None	None	None	None	None	128.0104	638.1441
5	warmup	warmup	33.88	None	None	None	None	None	None	None	128.0823	766.2335
6	warmup	warmup	35.68	None	None	None	None	None	None	None	127.2781	893.5199
7	warmup	warmup	33.74	None	None	None	None	None	None	None	126.5322	1020.0603
8	warmup	warmup	35.14	None	None	None	None	None	None	None	127.5410	1147.6095
9	warmup	warmup	33.01	None	None	None	None	None	None	None	125.6466	1273.2645
10	warmup	warmup	39.16	None	None	None	None	None	None	None	128.1360	1401.4088
11	warmup	warmup	40.06	None	None	None	None	None	None	None	126.5127	1527.9339
12	warmup	warmup	39.52	None	None	None	None	None	None	None	127.8299	1655.7723
13	warmup	warmup	35.51	None	None	None	None	None	None	None	126.9421	1782.7226
14	warmup	warmup	37.67	None	None	None	None	None	None	None	127.8095	1910.5404
15	warmup	warmup	40.42	None	None	None	None	None	None	None	127.0176	2037.5664
16	warmup	warmup	39.98	None	None	None	None	None	None	None	126.0692	2163.6442
17	warmup	warmup	41.3	None	None	None	None	None	None	None	127.2301	2290.8827
18	warmup	warmup	40.12	None	None	None	None	None	None	None	128.3634	2419.2546
19	warmup	warmup	41.95	None	None	None	None	None	None	None	193.0592	2612.3231
20	stage_1	0	42.63	49.438	49.438	88.988	44.94	8.988	90.0	0.977	119.4038	2731.7355
21	stage_1	0	40.41	49.438	49.438	88.988	44.94	8.988	90.0	0.977	121.1176	2852.8618
22	stage_1	0	38.65	49.438	49.438	88.988	44.94	8.988	90.0	0.977	120.5683	2973.4388
23	stage_1	0	39.78	49.438	49.438	88.988	44.94	8.988	90.0	0.977	119.6929	3093.1404
24	stage_1	0	36.68	49.438	49.438	88.988	44.94	8.988	90.0	0.977	119.0539	3212.2030
25	stage_1	0	38.98	49.438	49.438	88.988	44.94	8.988	90.0	0.977	120.3993	3332.6111
26	stage_1	0	39.25	49.438	49.438	88.988	44.94	8.988	90.0	0.977	119.6231	3452.2459
27	stage_1	0	39.42	49.438	49.438	88.988	44.94	8.988	90.0	0.977	119.5418	3571.7968
28	stage_1	0	41.43	49.438	49.438	88.988	44.94	8.988	90.0	0.977	119.4539	3691.2594
29	stage_1	0	40.25	49.438	49.438	88.988	44.94	8.988	90.0	0.977	119.5504	3810.8185
30	stage_1	0	41.49	49.438	49.438	88.988	44.94	8.988	90.0	0.977	120.0062	3930.8334
31	stage_1	0	39.79	49.438	49.438	88.988	44.94	8.988	90.0	0.977	119.2976	4050.1397
32	stage_1	0	41.31	49.438	49.438	88.988	44.94	8.988	90.0	0.977	119.2908	4169.4392
33	stage_1	0	40.29	49.438	49.438	88.988	44.94	8.988	90.0	0.977	119.2648	4288.7125
34	stage_1	0	43.06	49.438	49.438	88.988	44.94	8.988	90.0	0.977	119.4471	4408.1684
35	stage_1	0	39.63	49.438	49.438	88.988	44.94	8.988	90.0	0.977	122.3576	4530.5348
36	stage_1	0	40.2	49.438	49.438	88.988	44.94	8.988	90.0	0.977	119.8876	4650.4311
37	stage_1	0	42.23	49.438	49.438	88.988	44.94	8.988	90.0	0.977	118.8670	4769.3065
38	stage_1	0	41.64	49.438	49.438	88.988	44.94	8.988	90.0	0.977	189.1146	4958.4296
39	stage_2	1	41.62	48.649	48.649	68.108	46.847	28.108	70.0	0.98	98.5624	5057.0071
40	stage_2	1	42.2	48.649	48.649	68.108	46.847	28.108	70.0	0.98	100.8898	5157.9055
41	stage_2	1	40.65	48.649	48.649	68.108	46.847	28.108	70.0	0.98	98.0549	5255.9691
42	stage_2	1	42.93	48.649	48.649	68.108	46.847	28.108	70.0	0.98	98.5847	5354.5626
43	stage_2	1	43.84	48.649	48.649	68.108	46.847	28.108	70.0	0.98	99.1139	5453.6853
44	stage_2	1	40.8	48.649	48.649	68.108	46.847	28.108	70.0	0.98	95.8760	5549.5701
45	stage_2	1	42.86	48.649	48.649	68.108	46.847	28.108	70.0	0.98	95.9860	5645.5647
46	stage_2	1	38.96	48.649	48.649	68.108	46.847	28.108	70.0	0.98	95.3819	5740.9554
47	stage_2	1	40.61	48.649	48.649	68.108	46.847	28.108	70.0	0.98	98.5926	5839.5571
48	stage_2	1	39.82	48.649	48.649	68.108	46.847	28.108	70.0	0.98	98.1092	5937.6817
49	stage_2	1	40.66	48.649	48.649	68.108	46.847	28.108	70.0	0.98	96.2949	6033.9858
50	stage_2	1	40.07	48.649	48.649	68.108	46.847	28.108	70.0	0.98	95.2923	6129.2868
51	stage_2	1	42.79	48.649	48.649	68.108	46.847	28.108	70.0	0.98	98.3252	6227.6209
52	stage_2	1	41.52	48.649	48.649	68.108	46.847	28.108	70.0	0.98	96.1122	6323.7421
53	stage_2	1	40.82	48.649	48.649	68.108	46.847	28.108	70.0	0.98	95.2508	6419.0034
54	stage_2	1	41.52	48.649	48.649	68.108	46.847	28.108	70.0	0.98	99.0012	6518.0138
55	stage_2	1	40.41	48.649	48.649	68.108	46.847	28.108	70.0	0.98	99.7279	6617.7509
56	stage_2	1	39.27	48.649	48.649	68.108	46.847	28.108	70.0	0.98	98.3993	6716.1594
57	stage_2	1	41.55	48.649	48.649	68.108	46.847	28.108	70.0	0.98	162.7245	6878.8928
