====================================================================================================
Training started at: 2026-03-31 16:04:09
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.5
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.5/fedcda_fl_cifar10_20260331-160409-866226_pid3424042.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.5/fedcda_fl_cifar10_20260331-160409-866226_pid3424042.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 48
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.4
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.5
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=25.27s | TotalTime=25.27s | Method=fedcda
[Round 002/100] Acc=12.050 | RoundTime=24.42s | TotalTime=49.68s | Method=fedcda
[Round 003/100] Acc=29.940 | RoundTime=24.28s | TotalTime=73.97s | Method=fedcda
[Round 004/100] Acc=29.260 | RoundTime=24.26s | TotalTime=98.23s | Method=fedcda
[Round 005/100] Acc=29.930 | RoundTime=24.80s | TotalTime=123.03s | Method=fedcda
[Round 006/100] Acc=37.380 | RoundTime=24.70s | TotalTime=147.73s | Method=fedcda
[Round 007/100] Acc=36.110 | RoundTime=24.32s | TotalTime=172.05s | Method=fedcda
[Round 008/100] Acc=27.610 | RoundTime=24.61s | TotalTime=196.66s | Method=fedcda
[Round 009/100] Acc=37.450 | RoundTime=24.51s | TotalTime=221.17s | Method=fedcda
[Round 010/100] Acc=35.330 | RoundTime=24.49s | TotalTime=245.66s | Method=fedcda
[Round 011/100] Acc=27.960 | RoundTime=25.80s | TotalTime=271.47s | Method=fedcda
[Round 012/100] Acc=26.730 | RoundTime=24.24s | TotalTime=295.71s | Method=fedcda
[Round 013/100] Acc=36.230 | RoundTime=24.55s | TotalTime=320.26s | Method=fedcda
[Round 014/100] Acc=22.590 | RoundTime=21.91s | TotalTime=342.17s | Method=fedcda
[Round 015/100] Acc=37.430 | RoundTime=20.96s | TotalTime=363.13s | Method=fedcda
[Round 016/100] Acc=23.240 | RoundTime=20.71s | TotalTime=383.84s | Method=fedcda
[Round 017/100] Acc=35.720 | RoundTime=20.10s | TotalTime=403.94s | Method=fedcda
[Round 018/100] Acc=33.980 | RoundTime=20.84s | TotalTime=424.78s | Method=fedcda
[Round 019/100] Acc=26.410 | RoundTime=20.54s | TotalTime=445.31s | Method=fedcda
[Round 020/100] Acc=37.280 | RoundTime=20.44s | TotalTime=465.75s | Method=fedcda
[Round 021/100] Acc=42.480 | RoundTime=20.70s | TotalTime=486.45s | Method=fedcda
[Round 022/100] Acc=32.480 | RoundTime=20.87s | TotalTime=507.31s | Method=fedcda
[Round 023/100] Acc=31.370 | RoundTime=21.06s | TotalTime=528.37s | Method=fedcda
