========================================================================================================================
Training started at: 2026-04-11 15:20:38
Result directory: results/fl_cifar100/fedrdn/pm-dir_a-0.1_nm-uni_nr-0.5_nt-asymmetric_std-0.01_eps-1e-06
Result txt file : results/fl_cifar100/fedrdn/pm-dir_a-0.1_nm-uni_nr-0.5_nt-asymmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260411-152038-012935_pid2106095.txt
Result log file : results/fl_cifar100/fedrdn/pm-dir_a-0.1_nm-uni_nr-0.5_nt-asymmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260411-152038-012935_pid2106095.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.5
Noise type: asymmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=170.84s | TotalTime=170.84s | Method=fedrdn
[Round 053/100] Phase=standard | Stage=warmup | Acc=28.340 | RoundTime=155.72s | TotalTime=8330.59s | Method=fedrdn
[Round 054/100] Phase=standard | Stage=warmup | Acc=27.980 | RoundTime=154.83s | TotalTime=8485.43s | Method=fedrdn
[Round 055/100] Phase=standard | Stage=warmup | Acc=27.870 | RoundTime=156.77s | TotalTime=8642.21s | Method=fedrdn
[Round 056/100] Phase=standard | Stage=warmup | Acc=28.250 | RoundTime=156.82s | TotalTime=8799.04s | Method=fedrdn
[Round 057/100] Phase=standard | Stage=warmup | Acc=28.260 | RoundTime=157.98s | TotalTime=8957.03s | Method=fedrdn
[Round 058/100] Phase=standard | Stage=warmup | Acc=28.210 | RoundTime=156.85s | TotalTime=9113.89s | Method=fedrdn
[Round 059/100] Phase=standard | Stage=warmup | Acc=27.970 | RoundTime=155.78s | TotalTime=9269.69s | Method=fedrdn
[Round 060/100] Phase=standard | Stage=warmup | Acc=28.270 | RoundTime=157.02s | TotalTime=9426.72s | Method=fedrdn
[Round 061/100] Phase=standard | Stage=warmup | Acc=28.710 | RoundTime=157.05s | TotalTime=9583.78s | Method=fedrdn
[Round 062/100] Phase=standard | Stage=warmup | Acc=28.370 | RoundTime=155.96s | TotalTime=9739.76s | Method=fedrdn
[Round 063/100] Phase=standard | Stage=warmup | Acc=28.260 | RoundTime=157.42s | TotalTime=9897.19s | Method=fedrdn
[Round 064/100] Phase=standard | Stage=warmup | Acc=28.720 | RoundTime=156.20s | TotalTime=10053.40s | Method=fedrdn
[Round 065/100] Phase=standard | Stage=warmup | Acc=27.840 | RoundTime=157.17s | TotalTime=10210.58s | Method=fedrdn
[Round 066/100] Phase=standard | Stage=warmup | Acc=28.120 | RoundTime=155.90s | TotalTime=10366.49s | Method=fedrdn
[Round 067/100] Phase=standard | Stage=warmup | Acc=28.060 | RoundTime=156.32s | TotalTime=10522.82s | Method=fedrdn
[Round 068/100] Phase=standard | Stage=warmup | Acc=28.110 | RoundTime=156.51s | TotalTime=10679.35s | Method=fedrdn
[Round 069/100] Phase=standard | Stage=warmup | Acc=27.950 | RoundTime=156.80s | TotalTime=10836.16s | Method=fedrdn
[Round 070/100] Phase=standard | Stage=warmup | Acc=28.020 | RoundTime=157.13s | TotalTime=10993.30s | Method=fedrdn
[Round 071/100] Phase=standard | Stage=warmup | Acc=28.340 | RoundTime=156.75s | TotalTime=11150.06s | Method=fedrdn
[Round 072/100] Phase=standard | Stage=warmup | Acc=28.260 | RoundTime=156.26s | TotalTime=11306.33s | Method=fedrdn
[Round 073/100] Phase=standard | Stage=warmup | Acc=28.220 | RoundTime=156.06s | TotalTime=11462.40s | Method=fedrdn
[Round 074/100] Phase=standard | Stage=warmup | Acc=27.920 | RoundTime=156.07s | TotalTime=11618.48s | Method=fedrdn
[Round 075/100] Phase=standard | Stage=warmup | Acc=28.080 | RoundTime=156.21s | TotalTime=11774.70s | Method=fedrdn
[Round 076/100] Phase=standard | Stage=warmup | Acc=28.530 | RoundTime=157.30s | TotalTime=11932.02s | Method=fedrdn
[Round 077/100] Phase=standard | Stage=warmup | Acc=28.390 | RoundTime=156.71s | TotalTime=12088.74s | Method=fedrdn
[Round 078/100] Phase=standard | Stage=warmup | Acc=28.100 | RoundTime=157.01s | TotalTime=12245.76s | Method=fedrdn
[Round 079/100] Phase=standard | Stage=warmup | Acc=28.410 | RoundTime=154.78s | TotalTime=12400.55s | Method=fedrdn
[Round 080/100] Phase=standard | Stage=warmup | Acc=28.280 | RoundTime=156.29s | TotalTime=12556.85s | Method=fedrdn
[Round 081/100] Phase=standard | Stage=warmup | Acc=28.270 | RoundTime=155.65s | TotalTime=12712.51s | Method=fedrdn
[Round 082/100] Phase=standard | Stage=warmup | Acc=28.140 | RoundTime=156.55s | TotalTime=12869.08s | Method=fedrdn
[Round 083/100] Phase=standard | Stage=warmup | Acc=28.130 | RoundTime=157.67s | TotalTime=13026.76s | Method=fedrdn
[Round 084/100] Phase=standard | Stage=warmup | Acc=27.910 | RoundTime=155.68s | TotalTime=13182.45s | Method=fedrdn
[Round 085/100] Phase=standard | Stage=warmup | Acc=27.970 | RoundTime=156.41s | TotalTime=13338.87s | Method=fedrdn
[Round 086/100] Phase=standard | Stage=warmup | Acc=28.540 | RoundTime=157.48s | TotalTime=13496.36s | Method=fedrdn
[Round 087/100] Phase=standard | Stage=warmup | Acc=28.010 | RoundTime=157.74s | TotalTime=13654.11s | Method=fedrdn
[Round 088/100] Phase=standard | Stage=warmup | Acc=28.140 | RoundTime=157.34s | TotalTime=13811.46s | Method=fedrdn
