====================================================================================================
Training started at: 2026-03-27 06:16:40
Result directory: results/fl_svhn/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-global_dr-0.3
Result txt file : results/fl_svhn/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-global_dr-0.3/feddenoise_fl_svhn_20260327-061640-784421_pid881088.txt
Result log file : results/fl_svhn/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-global_dr-0.3/feddenoise_fl_svhn_20260327-061640-784421_pid881088.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: global
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=15.940 | Pure=70.080 | RoundTime=24.53s | TotalTime=24.53s | Method=feddenoise
[Round 002/100] Acc=50.170 | Pure=70.147 | RoundTime=23.89s | TotalTime=48.41s | Method=feddenoise
[Round 003/100] Acc=73.200 | Pure=70.198 | RoundTime=24.03s | TotalTime=72.45s | Method=feddenoise
[Round 004/100] Acc=76.540 | Pure=70.053 | RoundTime=24.04s | TotalTime=96.49s | Method=feddenoise
[Round 005/100] Acc=74.460 | Pure=70.121 | RoundTime=24.54s | TotalTime=121.03s | Method=feddenoise
[Round 006/100] Acc=78.240 | Pure=70.088 | RoundTime=24.95s | TotalTime=145.98s | Method=feddenoise
[Round 007/100] Acc=78.060 | Pure=70.111 | RoundTime=24.32s | TotalTime=170.30s | Method=feddenoise
[Round 008/100] Acc=79.690 | Pure=70.046 | RoundTime=24.16s | TotalTime=194.45s | Method=feddenoise
[Round 009/100] Acc=70.760 | Pure=70.099 | RoundTime=24.28s | TotalTime=218.74s | Method=feddenoise
[Round 010/100] Acc=77.860 | Pure=70.115 | RoundTime=24.81s | TotalTime=243.55s | Method=feddenoise
[Round 011/100] Acc=82.600 | Pure=93.247 | RoundTime=28.45s | TotalTime=272.00s | Method=feddenoise
