epoch	acc	pure	round_time_sec	total_time_sec
0	19.59	81.641	52.2763	52.2765
1	79.54	86.074	54.5793	106.8561
2	86.19	86.204	51.2236	158.0799
3	87.16	83.986	51.8818	209.9622
4	88.49	86.566	51.5834	261.5458
5	88.69	82.012	52.3248	313.8709
6	88.84	82.705	51.5857	365.4570
7	89.18	83.931	52.2781	417.7354
8	89.69	85.366	52.7629	470.4986
9	90.03	87.516	51.5990	522.0980
10	90.58	96.387	76.1884	598.2867
11	90.53	93.397	76.7218	675.0087
12	90.8	92.556	75.7934	750.8026
13	90.72	94.933	76.8201	827.6231
14	90.7	94.116	76.6456	904.2689
15	91.52	97.159	78.1777	982.4470
16	91.36	92.323	76.9176	1059.3650
17	91.42	93.394	77.4391	1136.8044
18	91.56	95.451	76.8605	1213.6652
19	91.68	94.511	76.6545	1290.3200
20	91.66	94.298	76.4865	1366.8068
21	91.74	94.891	77.3383	1444.1454
22	91.43	91.645	76.1311	1520.2768
23	91.77	95.699	76.2247	1596.5018
24	91.81	92.752	76.7755	1673.2777
25	91.87	95.794	76.1389	1749.4169
26	91.82	94.69	76.0775	1825.4948
27	91.83	92.681	76.6509	1902.1460
28	91.91	94.672	77.2414	1979.3877
29	91.91	93.998	76.7951	2056.1833
30	92.18	94.593	76.5906	2132.7741
31	91.89	91.431	76.3633	2209.1377
32	92.08	94.26	76.6403	2285.7785
33	92.29	95.883	77.4786	2363.2574
34	92.22	92.871	77.1560	2440.4137
35	91.94	91.426	76.0568	2516.4710
36	92.22	95.25	77.8125	2594.2838
37	91.99	92.263	76.4710	2670.7552
38	91.89	92.865	76.5073	2747.2629
39	92.23	95.676	76.7326	2823.9958
40	92.24	95.079	76.7058	2900.7020
41	92.34	93.42	76.9514	2977.6538
42	92.49	96.197	76.8896	3054.5438
43	92.43	95.74	76.5631	3131.1073
44	92.03	91.555	76.5669	3207.6745
45	92.21	92.898	76.0474	3283.7222
46	92.08	95.392	76.2478	3359.9703
47	92.34	95.313	77.3907	3437.3613
48	92.29	94.553	76.7351	3514.0967
49	92.18	92.877	76.2228	3590.3198
50	91.91	91.858	76.5167	3666.8370
51	92.2	94.604	76.1692	3743.0066
52	92.29	94.837	76.3214	3819.3283
53	92.27	94.121	76.5473	3895.8759
54	92.09	92.77	76.0295	3971.9071
55	92.09	93.315	76.2789	4048.1863
56	92.47	98.206	76.5549	4124.7415
57	92.35	93.239	77.3860	4202.1279
58	92.53	95.25	77.2579	4279.3861
59	92.25	91.821	77.1792	4356.5656
60	92.44	93.663	76.9004	4433.4663
61	92.73	97.167	76.3485	4509.8152
62	92.59	93.271	76.6549	4586.4705
63	92.67	95.219	75.7668	4662.2376
64	92.44	94.663	76.8249	4739.0628
65	92.24	93.775	76.6837	4815.7469
66	92.4	93.857	77.3451	4893.0923
67	92.64	94.643	76.3545	4969.4471
68	92.53	95.152	76.3784	5045.8257
69	92.47	94.232	76.7687	5122.5948
70	92.6	94.93	75.9024	5198.4974
71	92.08	92.404	76.9425	5275.4403
72	92.08	93.545	76.8068	5352.2474
73	92.19	94.524	76.9192	5429.1670
74	92.23	94.993	78.1103	5507.2775
75	92.41	95.61	77.2034	5584.4812
76	92.38	94.978	77.0801	5661.5616
77	92.42	93.959	77.0564	5738.6183
78	92.44	95.786	76.7144	5815.3330
79	91.85	89.771	77.0346	5892.3679
80	92.01	93.294	76.2102	5968.5785
81	92.09	94.331	76.9962	6045.5749
82	92.18	94.816	76.2407	6121.8159
83	92.31	94.831	76.2390	6198.0552
84	92.27	94.207	76.4265	6274.4819
85	92.45	95.568	76.3063	6350.7886
86	92.57	95.644	76.4986	6427.2874
87	92.21	92.563	77.4437	6504.7314
88	92.5	96.982	76.1432	6580.8749
89	92.05	91.912	76.2390	6657.1142
90	92.29	94.842	76.4758	6733.5903
91	92.3	93.185	76.5569	6810.1475
92	92.26	94.224	76.5269	6886.6747
93	92.28	95.337	76.0053	6962.6802
94	92.41	96.219	76.6585	7039.3390
95	92.2	92.911	76.9293	7116.2686
96	92.13	93.378	76.9650	7193.2339
97	92.34	93.945	76.8829	7270.1172
98	92.27	93.302	76.5389	7346.6564
99	92.25	93.933	77.3898	7424.0465
