epoch	acc	pure	round_time_sec	total_time_sec
0	25.52	84.991	53.2755	53.2757
1	79.62	86.157	53.2155	106.4914
2	85.45	82.953	52.8914	159.3832
3	86.95	82.667	52.3542	211.7378
4	88.13	85.365	51.9252	263.6633
5	87.79	81.564	52.4798	316.1433
6	89.22	84.096	51.8047	367.9485
7	89.19	83.822	51.8097	419.7585
8	89.12	81.398	51.5744	471.3332
9	90.19	87.929	51.8417	523.1752
10	90.89	93.654	76.0494	599.2250
11	90.9	93.317	77.2344	676.4596
12	90.66	89.288	76.3147	752.7746
13	90.34	89.026	76.4346	829.2095
14	90.82	91.055	77.1833	906.3932
15	91.25	94.683	76.8152	983.2087
16	91.16	93.407	76.4737	1059.6826
17	91.46	94.81	76.6674	1136.3503
18	91.58	94.43	77.4760	1213.8266
19	91.13	90.141	77.0692	1290.8961
20	91.61	93.82	76.6690	1367.5654
21	91.39	90.271	77.0489	1444.6146
22	91.92	95.915	77.1500	1521.7649
23	91.24	89.198	77.2817	1599.0468
24	92.3	96.842	76.6808	1675.7280
25	91.85	93.175	76.3344	1752.0627
26	91.79	92.307	77.0718	1829.1347
27	92.34	97.246	76.2819	1905.4169
28	91.92	92.665	77.0823	1982.4994
29	92.3	95.091	77.1149	2059.6146
30	92.25	91.768	76.3590	2135.9739
31	92.27	92.733	77.2016	2213.1759
32	92.29	93.109	76.9848	2290.1610
33	92.17	90.818	77.9016	2368.0628
34	92.1	92.57	76.2422	2444.3053
35	92.15	92.348	77.1771	2521.4827
36	92.33	94.29	77.0587	2598.5418
37	92.31	92.459	77.3353	2675.8776
38	92.36	92.386	77.4603	2753.3381
39	92.53	95.479	77.8587	2831.1972
40	92.09	90.964	77.9799	2909.1775
41	92.19	92.423	76.8391	2986.0169
42	92.56	95.567	76.5096	3062.5268
43	92.01	91.154	77.4507	3139.9778
44	92.53	96.366	77.2342	3217.2124
45	92.1	90.904	76.9185	3294.1312
46	92.06	93.848	78.0399	3372.1713
47	92.15	91.928	76.2332	3448.4049
48	92.61	94.436	76.2685	3524.6737
49	92.3	90.549	77.7888	3602.4628
50	91.93	91.026	77.1618	3679.6249
51	92.56	93.527	77.1252	3756.7503
52	92.79	95.789	77.0831	3833.8337
53	92.87	94.025	76.3940	3910.2280
54	92.96	95.064	77.3587	3987.5871
55	93.04	95.194	76.8580	4064.4453
56	92.67	93.534	77.4780	4141.9236
57	92.77	93.113	76.2393	4218.1632
58	92.92	96.369	77.5396	4295.7031
59	92.75	92.089	79.8707	4375.5740
60	93.01	96.425	78.1168	4453.6911
61	92.83	93.407	77.3591	4531.0505
62	93.08	95.26	76.6922	4607.7430
63	93.25	97.461	76.4810	4684.2242
64	92.92	93.437	76.8552	4761.0797
65	92.37	90.817	77.6694	4838.7494
66	92.65	93.643	76.0813	4914.8310
67	92.56	91.218	77.3228	4992.1540
68	92.41	91.701	77.4958	5069.6502
69	92.92	94.419	76.6013	5146.2517
70	92.95	94.712	76.8016	5223.0536
71	92.88	95.141	77.0116	5300.0655
72	92.47	92.542	77.8602	5377.9260
73	92.89	95.326	78.1753	5456.1017
74	92.34	91.089	76.9488	5533.0508
75	92.09	89.429	77.2060	5610.2572
76	92.38	92.705	76.6617	5686.9191
77	92.81	96.539	77.0793	5763.9989
78	93.09	96.003	77.4491	5841.4483
79	92.87	94.574	76.7183	5918.1668
80	92.64	93.076	79.3483	5997.5153
81	92.35	90.981	76.9310	6074.4467
82	92.51	93.601	76.5754	6151.0224
83	92.02	88.226	78.2322	6229.2549
84	92.3	93.406	77.1569	6306.4122
85	92.4	91.688	77.9415	6384.3540
86	92.62	93.121	78.2529	6462.6071
87	92.84	94.601	77.0625	6539.6700
88	92.37	91.514	78.0733	6617.7435
89	92.57	93.651	78.5417	6696.2855
90	91.71	87.563	77.6457	6773.9316
91	92.09	91.136	77.4462	6851.3781
92	92.28	93.358	77.8080	6929.1863
93	92.84	95.459	79.4542	7008.6407
94	92.89	93.709	76.0297	7084.6707
95	92.56	92.2	77.5636	7162.2345
96	92.72	93.512	77.6691	7239.9040
97	92.78	92.538	78.2118	7318.1160
98	92.6	93.451	79.0039	7397.1203
99	93.04	95.122	68.2763	7465.3969
