epoch	acc	pure	round_time_sec	total_time_sec
0	26.27	85.517	52.7256	52.7258
1	79.29	85.685	52.6741	105.4003
2	86.11	86.541	52.4366	157.8372
3	87.43	85.399	52.1966	210.0341
4	87.74	84.075	52.2653	262.2997
5	89.26	84.63	51.9736	314.2735
6	88.86	81.704	51.3516	365.6254
7	89.82	85.633	52.4024	418.0281
8	90.35	88.784	52.0245	470.0529
9	90.51	88.145	51.5217	521.5748
10	90.67	91.754	75.9961	597.5713
11	90.8	92.855	75.8638	673.4353
12	90.84	90.903	76.5491	749.9848
13	90.86	91.427	76.1276	826.1127
14	91.4	93.666	76.8677	902.9807
15	91.51	93.678	76.1135	979.0945
16	91.58	91.431	77.1194	1056.2141
17	91.25	91.095	76.2392	1132.4537
18	91.88	93.44	76.3689	1208.8228
19	91.53	91.875	77.7554	1286.5785
20	91.67	91.26	76.9978	1363.5766
21	91.92	93.195	76.6447	1440.2215
22	91.94	93.463	76.0548	1516.2766
23	92.13	93.535	77.0354	1593.3123
24	91.98	92.419	76.5274	1669.8400
25	92.13	91.219	76.5471	1746.3875
26	92.13	93.698	77.4757	1823.8636
27	92.33	92.938	77.3189	1901.1828
28	92.12	91.44	77.3817	1978.5647
29	92.4	95.59	77.6372	2056.2022
30	92.11	91.504	76.9126	2133.1150
31	92.24	94.367	76.4282	2209.5435
32	92.11	92.758	75.9298	2285.4736
33	92.34	92.812	77.3696	2362.8435
34	92.18	92.264	76.6179	2439.4617
35	92.68	97.492	77.5104	2516.9725
36	92.66	94.379	77.0012	2593.9739
37	92.4	92.383	76.4015	2670.3757
38	92.37	91.641	77.3178	2747.6938
39	92.34	91.21	76.3305	2824.0246
40	92.13	89.8	77.7047	2901.7296
41	92.28	91.443	76.6529	2978.3828
42	92.52	93.257	75.9400	3054.3232
43	92.16	90.93	77.3133	3131.6368
44	92.59	93.961	76.7405	3208.3776
45	92.21	90.833	76.5997	3284.9776
46	92.35	92.666	78.0492	3363.0271
47	92.54	92.863	77.0243	3440.0516
48	92.4	93.67	76.3668	3516.4187
49	92.58	94.674	79.0230	3595.4420
50	92.79	95.263	77.6177	3673.0601
51	92.77	94.008	77.2465	3750.3069
52	92.67	92.621	77.0533	3827.3605
53	92.51	92.615	76.6894	3904.0502
54	92.18	91.354	76.8991	3980.9495
55	92.54	94.416	76.5019	4057.4517
56	92.66	96.431	76.8998	4134.3518
57	92.45	92.2	76.6192	4210.9714
58	91.99	91.739	76.7735	4287.7452
59	92.14	91.09	78.7455	4366.4910
60	92.62	95.539	78.4469	4444.9381
61	93.0	93.679	76.3845	4521.3230
62	92.72	93.117	76.5092	4597.8325
63	93.11	95.753	76.2593	4674.0920
64	93.05	95.068	76.3699	4750.4621
65	93.11	94.976	77.2892	4827.7516
66	92.63	92.411	75.9529	4903.7048
67	92.49	91.255	76.6376	4980.3426
68	93.1	95.257	77.2032	5057.5461
69	93.03	94.99	76.2930	5133.8394
70	92.32	91.303	76.8310	5210.6707
71	92.85	96.873	76.9044	5287.5755
72	92.82	94.354	77.3428	5364.9189
73	92.95	94.16	77.4579	5442.3771
74	93.0	94.474	76.7140	5519.0914
75	92.45	90.561	76.7745	5595.8662
76	92.79	93.129	75.9449	5671.8114
77	92.66	94.322	77.1683	5748.9801
78	92.99	97.475	76.6114	5825.5918
79	92.89	92.052	76.6154	5902.2075
80	92.55	91.444	79.5039	5981.7118
81	92.64	92.979	76.1707	6057.8828
82	92.72	92.043	77.6237	6135.5068
83	93.08	95.372	76.9007	6212.4078
84	92.68	92.293	76.2680	6288.6760
85	92.8	93.697	77.2790	6365.9553
86	92.75	93.457	77.9718	6443.9275
87	93.0	95.226	77.1473	6521.0752
88	92.84	93.249	76.7573	6597.8328
89	92.84	93.853	77.4105	6675.2436
90	92.13	90.249	77.1145	6752.3583
91	92.55	92.412	76.8410	6829.1996
92	92.97	94.624	76.7575	6905.9574
93	92.29	91.258	77.6497	6983.6073
94	92.74	94.073	77.6919	7061.2995
95	92.6	93.32	76.1938	7137.4937
96	92.44	92.724	76.8873	7214.3812
97	92.51	93.676	76.6958	7291.0773
98	92.01	88.943	77.5546	7368.6322
99	92.26	92.834	75.9498	7444.5824
