epoch	acc	pure	round_time_sec	total_time_sec
0	30.39	83.019	53.0317	53.0319
1	78.64	85.834	54.0439	107.0762
2	84.88	82.362	53.3005	160.3770
3	87.83	85.974	52.3653	212.7426
4	87.55	81.41	52.6910	265.4339
5	89.05	87.147	52.7649	318.1992
6	89.62	87.802	51.4295	369.6290
7	89.36	83.686	52.9413	422.5707
8	90.52	87.763	52.3106	474.8816
9	90.71	88.256	52.9284	527.8103
10	91.01	95.653	80.0994	607.9100
11	91.3	95.661	76.2369	684.1472
12	91.16	91.884	76.9817	761.1291
13	91.41	91.814	77.2936	838.4230
14	91.45	92.808	77.3437	915.7670
15	91.54	93.732	76.4036	992.1708
16	91.84	94.899	77.6633	1069.8344
17	91.92	92.843	76.6349	1146.4695
18	91.9	95.175	78.4420	1224.9119
19	91.08	89.595	77.2003	1302.1124
20	91.71	91.872	76.1818	1378.2946
21	92.19	96.94	76.6021	1454.8969
22	92.12	96.474	77.1674	1532.0647
23	92.23	94.369	76.8103	1608.8752
24	92.11	93.278	77.8433	1686.7188
25	92.12	92.803	77.0554	1763.7745
26	91.81	92.609	78.2956	1842.0704
27	92.13	92.803	77.2419	1919.3127
28	92.34	94.028	76.6261	1995.9391
29	92.56	93.671	78.0705	2074.0099
30	92.55	93.954	76.4835	2150.4936
31	92.59	97.283	76.6990	2227.1928
32	92.29	93.168	77.2866	2304.4797
33	92.48	93.824	78.3219	2382.8019
34	92.92	97.886	76.8768	2459.6790
35	93.03	95.95	76.9759	2536.6552
36	92.78	94.026	77.1982	2613.8537
37	92.9	95.156	77.6657	2691.5197
38	92.47	91.696	77.8307	2769.3507
39	92.85	95.148	77.0518	2846.4029
40	93.15	95.138	79.4302	2925.8335
41	93.12	96.967	76.9796	3002.8134
42	93.06	94.583	76.8520	3079.6658
43	92.5	91.613	77.5178	3157.1840
44	92.82	93.829	77.1073	3234.2916
45	93.05	95.377	76.9238	3311.2156
46	93.15	96.075	78.8858	3390.1017
47	92.86	92.502	76.9730	3467.0750
48	92.8	93.144	77.4498	3544.5251
49	93.27	97.455	77.7341	3622.2595
50	92.61	91.595	77.9791	3700.2389
51	93.03	95.811	77.1283	3777.3675
52	92.98	93.965	77.4152	3854.7829
53	93.04	94.772	76.3885	3931.1717
54	93.05	94.396	77.7268	4008.8989
55	93.12	95.384	78.3887	4087.2880
56	92.39	87.922	77.0898	4164.3781
57	92.98	94.155	76.5973	4240.9757
58	92.89	93.6	77.0202	4317.9963
59	92.71	92.323	79.1966	4397.1931
60	92.46	91.197	78.5864	4475.7798
61	92.93	96.616	76.9417	4552.7218
62	92.54	92.149	76.7707	4629.4927
63	92.62	94.083	76.6589	4706.1519
64	92.79	92.139	77.1558	4783.3079
65	93.12	96.249	76.8203	4860.1285
66	93.26	96.651	77.2716	4937.4004
67	92.79	92.036	76.5242	5013.9249
68	92.89	93.455	76.8186	5090.7437
69	93.1	95.283	77.1672	5167.9112
70	92.92	95.016	76.7148	5244.6264
71	92.59	92.744	76.8970	5321.5238
72	92.95	96.5	77.2553	5398.7795
73	92.81	91.21	77.8761	5476.6560
74	93.02	96.113	77.8144	5554.4706
75	93.0	93.457	76.5204	5630.9914
76	92.72	94.188	77.0061	5707.9978
77	92.79	94.636	77.7002	5785.6983
78	92.82	92.206	76.1969	5861.8954
79	92.62	91.076	78.1332	5940.0290
80	92.98	95.768	78.3988	6018.4280
81	92.35	91.481	79.0090	6097.4373
82	93.1	96.972	77.0116	6174.4492
83	92.38	90.231	77.9492	6252.3989
84	92.57	91.995	79.2642	6331.6634
85	92.66	93.821	77.1612	6408.8249
86	92.44	92.382	78.0910	6486.9162
87	92.65	93.491	77.2438	6564.1603
88	92.79	93.734	77.5236	6641.6843
89	92.77	94.698	77.6650	6719.3496
90	92.82	94.712	77.4079	6796.7578
91	92.54	93.123	76.6916	6873.4497
92	92.69	92.074	77.6136	6951.0635
93	92.66	92.243	78.7599	7029.8237
94	92.88	94.516	77.2380	7107.0620
95	93.08	95.74	77.5188	7184.5811
96	92.51	92.9	77.1512	7261.7325
97	92.49	93.207	78.0247	7339.7575
98	92.77	93.289	78.7541	7418.5118
99	92.56	93.234	59.2935	7477.8056
