epoch	acc	pure	round_time_sec	total_time_sec
0	21.64	87.639	52.7961	52.7963
1	77.74	84.84	52.5612	105.3578
2	86.14	85.701	51.0664	156.4245
3	87.64	83.454	52.1196	208.5444
4	88.58	87.636	51.5725	260.1173
5	89.07	85.542	52.6083	312.7259
6	89.69	86.399	51.1364	363.8626
7	89.45	83.722	52.1189	415.9818
8	89.84	85.553	52.6682	468.6502
9	89.59	82.835	51.8910	520.5416
10	90.31	94.677	76.9193	597.4612
11	90.88	95.202	76.4517	673.9132
12	91.06	95.64	76.6129	750.5265
13	91.23	94.828	76.2849	826.8117
14	91.02	92.963	77.3024	904.1144
15	91.05	92.158	79.1295	983.2442
16	91.31	95.607	76.8654	1060.1099
17	91.7	95.488	77.0334	1137.1436
18	91.54	94.247	76.8016	1213.9456
19	91.84	94.326	76.8779	1290.8238
20	91.92	95.999	77.2168	1368.0409
21	92.16	95.76	78.0652	1446.1064
22	92.09	94.254	76.2824	1522.3891
23	91.88	92.724	76.7006	1599.0900
24	91.81	93.593	76.1958	1675.2862
25	92.03	94.554	76.4564	1751.7429
26	92.04	93.882	77.2425	1828.9857
27	92.02	95.774	77.3225	1906.3085
28	92.24	94.152	77.9181	1984.2268
29	91.96	91.597	76.2601	2060.4873
30	92.18	95.551	76.7181	2137.2058
31	92.19	94.693	76.5829	2213.7890
32	92.43	96.614	76.9819	2290.7713
33	92.31	92.039	77.1085	2367.8803
34	92.22	94.461	77.4145	2445.2951
35	92.24	94.714	76.6566	2521.9521
36	92.13	94.161	77.2011	2599.1536
37	91.96	93.529	77.3960	2676.5498
38	92.17	93.187	76.4367	2752.9868
39	92.04	95.242	77.4049	2830.3921
40	92.27	95.003	77.2970	2907.6896
41	92.52	97.435	78.0793	2985.7693
42	92.41	95.624	77.3163	3063.0859
43	92.5	93.798	76.7991	3139.8854
44	92.34	94.67	76.7388	3216.6246
45	92.67	95.918	76.6192	3293.2441
46	92.39	91.998	76.4352	3369.6797
47	92.43	94.559	77.8363	3447.5162
48	92.66	97.197	76.8566	3524.3731
49	92.75	95.339	76.3039	3600.6774
50	92.38	92.998	76.7347	3677.4125
51	92.5	95.212	76.3631	3753.7759
52	92.41	96.017	76.6946	3830.4708
53	92.39	95.447	78.4742	3908.9453
54	92.48	95.991	77.1040	3986.0495
55	92.39	95.479	76.7361	4062.7859
56	92.49	93.488	76.4747	4139.2609
57	92.61	94.858	78.1216	4217.3828
58	92.63	94.386	76.8864	4294.2695
59	92.44	94.85	77.3787	4371.6485
60	92.41	92.773	77.3022	4448.9510
61	92.26	94.214	76.4111	4525.3626
62	92.23	93.307	76.0827	4601.4457
63	92.19	95.548	76.3822	4677.8283
64	92.37	93.043	77.1726	4755.0012
65	92.4	93.888	77.7104	4832.7120
66	92.56	96.794	77.3207	4910.0330
67	92.29	92.492	76.8605	4986.8937
68	92.42	94.968	76.6484	5063.5423
69	92.59	96.373	75.8929	5139.4357
70	92.31	92.093	76.8926	5216.3288
71	92.28	93.167	77.7632	5294.0923
72	92.11	91.291	77.0306	5371.1232
73	92.57	96.403	77.4145	5448.5380
74	92.14	92.156	77.9275	5526.4658
75	92.28	91.349	78.2188	5604.6848
76	91.77	89.842	76.8873	5681.5724
77	91.91	92.39	77.0594	5758.6321
78	91.69	89.53	77.3887	5836.0210
79	91.99	91.741	76.9069	5912.9283
80	92.23	95.291	77.1233	5990.0519
81	92.16	94.858	78.0693	6068.1214
82	92.2	94.102	76.6012	6144.7229
83	91.94	95.049	75.8246	6220.5478
84	92.51	96.594	76.4692	6297.0173
85	92.2	93.121	76.0243	6373.0419
86	92.51	95.461	76.3577	6449.4000
87	92.36	93.535	78.0931	6527.4934
88	92.56	95.804	76.6081	6604.1017
89	92.53	93.644	76.2052	6680.3072
90	92.58	95.501	76.4350	6756.7425
91	92.07	92.552	76.6478	6833.3907
92	92.36	94.379	76.4633	6909.8544
93	92.37	92.853	76.3362	6986.1909
94	92.76	96.64	76.2422	7062.4338
95	92.71	97.783	77.3969	7139.8310
96	92.69	95.243	76.7411	7216.5723
97	92.4	94.599	76.9331	7293.5057
98	92.1	93.161	76.0344	7369.5405
99	92.31	93.658	73.3976	7442.9385
