========================================================================================================================
Training started at: 2026-04-08 15:43:29
Result directory: results/fl_svhn/feddenoise_v3/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_wr-8_sr-22_ts-4,3,2,1_tss-most_sim_tsim-backbone_cosine_wm-backbone_only_dr-0.4_drs-None
Result txt file : results/fl_svhn/feddenoise_v3/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_wr-8_sr-22_ts-4,3,2,1_tss-most_sim_tsim-backbone_cosine_wm-backbone_only_dr-0.4_drs-None/feddenoise_v3_fl_svhn_20260408-154329-945732_pid552120.txt
Result log file : results/fl_svhn/feddenoise_v3/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_wr-8_sr-22_ts-4,3,2,1_tss-most_sim_tsim-backbone_cosine_wm-backbone_only_dr-0.4_drs-None/feddenoise_v3_fl_svhn_20260408-154329-945732_pid552120.log
------------------------------------------------------------------------------------------------------------------------
Model: feddenoise_v3
Dataset: fl_svhn
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 96
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
Warmup round: 8
Stage round: 22
Teacher schedule: 4,3,2,1
Teacher select strategy: most_sim
Teacher similarity: backbone_cosine
Teacher score mode: teacher_mean
Warmup mode: backbone_only
Drop rate: 0.4
Drop rate schedule: None
Exclude self teacher: True
========================================================================================================================
[Round 001/096] Phase=warmup | Stage=warmup | Acc=19.590 | RoundTime=61.80s | TotalTime=61.80s | Method=feddenoise_v3
[Round 002/096] Phase=warmup | Stage=warmup | Acc=46.600 | RoundTime=63.91s | TotalTime=125.72s | Method=feddenoise_v3
[Round 003/096] Phase=warmup | Stage=warmup | Acc=69.830 | RoundTime=62.33s | TotalTime=188.06s | Method=feddenoise_v3
[Round 004/096] Phase=warmup | Stage=warmup | Acc=76.040 | RoundTime=65.39s | TotalTime=253.47s | Method=feddenoise_v3
[Round 005/096] Phase=warmup | Stage=warmup | Acc=79.630 | RoundTime=65.13s | TotalTime=318.61s | Method=feddenoise_v3
[Round 006/096] Phase=warmup | Stage=warmup | Acc=81.980 | RoundTime=60.10s | TotalTime=378.71s | Method=feddenoise_v3
[Round 007/096] Phase=warmup | Stage=warmup | Acc=83.460 | RoundTime=56.43s | TotalTime=435.16s | Method=feddenoise_v3
[Round 008/096] Phase=warmup | Stage=warmup | Acc=84.520 | RoundTime=135.82s | TotalTime=570.99s | Method=feddenoise_v3
[Round 009/096] Phase=stage_1 | Stage=0 | Acc=67.960 | StagePure=96.881 | CPrec=96.881 | CRec=83.021 | NPrec=70.287 | NRec=93.760 | Keep=59.994 | TSim=0.989 | RoundTime=51.99s | TotalTime=622.98s | Method=feddenoise_v3
[Round 010/096] Phase=stage_1 | Stage=0 | Acc=76.860 | StagePure=96.881 | CPrec=96.881 | CRec=83.021 | NPrec=70.287 | NRec=93.760 | Keep=59.994 | TSim=0.989 | RoundTime=50.32s | TotalTime=673.31s | Method=feddenoise_v3
[Round 011/096] Phase=stage_1 | Stage=0 | Acc=78.960 | StagePure=96.881 | CPrec=96.881 | CRec=83.021 | NPrec=70.287 | NRec=93.760 | Keep=59.994 | TSim=0.989 | RoundTime=51.31s | TotalTime=724.62s | Method=feddenoise_v3
[Round 012/096] Phase=stage_1 | Stage=0 | Acc=79.700 | StagePure=96.881 | CPrec=96.881 | CRec=83.021 | NPrec=70.287 | NRec=93.760 | Keep=59.994 | TSim=0.989 | RoundTime=52.34s | TotalTime=776.97s | Method=feddenoise_v3
[Round 013/096] Phase=stage_1 | Stage=0 | Acc=80.930 | StagePure=96.881 | CPrec=96.881 | CRec=83.021 | NPrec=70.287 | NRec=93.760 | Keep=59.994 | TSim=0.989 | RoundTime=50.85s | TotalTime=827.84s | Method=feddenoise_v3
[Round 014/096] Phase=stage_1 | Stage=0 | Acc=81.550 | StagePure=96.881 | CPrec=96.881 | CRec=83.021 | NPrec=70.287 | NRec=93.760 | Keep=59.994 | TSim=0.989 | RoundTime=51.67s | TotalTime=879.51s | Method=feddenoise_v3
[Round 015/096] Phase=stage_1 | Stage=0 | Acc=82.670 | StagePure=96.881 | CPrec=96.881 | CRec=83.021 | NPrec=70.287 | NRec=93.760 | Keep=59.994 | TSim=0.989 | RoundTime=52.25s | TotalTime=931.76s | Method=feddenoise_v3
[Round 016/096] Phase=stage_1 | Stage=0 | Acc=83.520 | StagePure=96.881 | CPrec=96.881 | CRec=83.021 | NPrec=70.287 | NRec=93.760 | Keep=59.994 | TSim=0.989 | RoundTime=50.90s | TotalTime=982.67s | Method=feddenoise_v3
[Round 017/096] Phase=stage_1 | Stage=0 | Acc=84.250 | StagePure=96.881 | CPrec=96.881 | CRec=83.021 | NPrec=70.287 | NRec=93.760 | Keep=59.994 | TSim=0.989 | RoundTime=50.63s | TotalTime=1033.31s | Method=feddenoise_v3
[Round 018/096] Phase=stage_1 | Stage=0 | Acc=84.950 | StagePure=96.881 | CPrec=96.881 | CRec=83.021 | NPrec=70.287 | NRec=93.760 | Keep=59.994 | TSim=0.989 | RoundTime=49.67s | TotalTime=1082.99s | Method=feddenoise_v3
[Round 019/096] Phase=stage_1 | Stage=0 | Acc=85.280 | StagePure=96.881 | CPrec=96.881 | CRec=83.021 | NPrec=70.287 | NRec=93.760 | Keep=59.994 | TSim=0.989 | RoundTime=49.91s | TotalTime=1132.91s | Method=feddenoise_v3
