====================================================================================================
Training started at: 2026-03-14 09:23:51
Result directory: results/fl_cifar100/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3
Result txt file : results/fl_cifar100/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3/fedprox_fl_cifar100_20260314-092351.txt
Result log file : results/fl_cifar100/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3/fedprox_fl_cifar100_20260314-092351.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=93.67s | TotalTime=93.67s | Method=fedprox
[Round 019/100] Acc=15.610 | RoundTime=90.81s | TotalTime=1748.37s | Method=fedprox
[Round 020/100] Acc=16.060 | RoundTime=91.49s | TotalTime=1839.87s | Method=fedprox
[Round 021/100] Acc=15.030 | RoundTime=91.89s | TotalTime=1931.76s | Method=fedprox
[Round 022/100] Acc=15.160 | RoundTime=91.51s | TotalTime=2023.26s | Method=fedprox
[Round 023/100] Acc=15.650 | RoundTime=92.15s | TotalTime=2115.42s | Method=fedprox
[Round 024/100] Acc=14.640 | RoundTime=91.22s | TotalTime=2206.64s | Method=fedprox
[Round 025/100] Acc=15.890 | RoundTime=92.55s | TotalTime=2299.18s | Method=fedprox
[Round 026/100] Acc=15.630 | RoundTime=92.67s | TotalTime=2391.85s | Method=fedprox
[Round 027/100] Acc=16.020 | RoundTime=92.14s | TotalTime=2483.99s | Method=fedprox
[Round 028/100] Acc=15.190 | RoundTime=92.68s | TotalTime=2576.67s | Method=fedprox
[Round 029/100] Acc=15.700 | RoundTime=91.90s | TotalTime=2668.57s | Method=fedprox
[Round 030/100] Acc=15.380 | RoundTime=92.46s | TotalTime=2761.02s | Method=fedprox
[Round 031/100] Acc=15.480 | RoundTime=92.28s | TotalTime=2853.30s | Method=fedprox
[Round 032/100] Acc=16.300 | RoundTime=92.11s | TotalTime=2945.41s | Method=fedprox
[Round 033/100] Acc=15.750 | RoundTime=92.82s | TotalTime=3038.23s | Method=fedprox
[Round 034/100] Acc=16.060 | RoundTime=91.10s | TotalTime=3129.34s | Method=fedprox
[Round 035/100] Acc=15.840 | RoundTime=92.61s | TotalTime=3221.95s | Method=fedprox
[Round 036/100] Acc=16.970 | RoundTime=91.65s | TotalTime=3313.60s | Method=fedprox
[Round 037/100] Acc=15.810 | RoundTime=92.18s | TotalTime=3405.78s | Method=fedprox
[Round 038/100] Acc=16.610 | RoundTime=92.67s | TotalTime=3498.46s | Method=fedprox
[Round 039/100] Acc=16.100 | RoundTime=91.80s | TotalTime=3590.25s | Method=fedprox
[Round 040/100] Acc=16.600 | RoundTime=91.82s | TotalTime=3682.07s | Method=fedprox
[Round 041/100] Acc=15.180 | RoundTime=91.75s | TotalTime=3773.82s | Method=fedprox
[Round 042/100] Acc=15.820 | RoundTime=91.84s | TotalTime=3865.66s | Method=fedprox
[Round 043/100] Acc=16.170 | RoundTime=91.82s | TotalTime=3957.49s | Method=fedprox
[Round 044/100] Acc=16.880 | RoundTime=92.66s | TotalTime=4050.15s | Method=fedprox
[Round 045/100] Acc=16.800 | RoundTime=92.49s | TotalTime=4142.64s | Method=fedprox
[Round 046/100] Acc=16.860 | RoundTime=91.66s | TotalTime=4234.30s | Method=fedprox
[Round 047/100] Acc=15.980 | RoundTime=92.07s | TotalTime=4326.37s | Method=fedprox
[Round 048/100] Acc=15.220 | RoundTime=90.64s | TotalTime=4417.01s | Method=fedprox
[Round 049/100] Acc=16.370 | RoundTime=91.07s | TotalTime=4508.08s | Method=fedprox
[Round 050/100] Acc=17.000 | RoundTime=80.00s | TotalTime=4588.08s | Method=fedprox
[Round 051/100] Acc=16.370 | RoundTime=77.56s | TotalTime=4665.64s | Method=fedprox
[Round 052/100] Acc=17.370 | RoundTime=77.89s | TotalTime=4743.53s | Method=fedprox
[Round 053/100] Acc=16.310 | RoundTime=77.30s | TotalTime=4820.83s | Method=fedprox
[Round 054/100] Acc=16.780 | RoundTime=77.20s | TotalTime=4898.03s | Method=fedprox
[Round 055/100] Acc=17.020 | RoundTime=79.17s | TotalTime=4977.20s | Method=fedprox
[Round 056/100] Acc=16.780 | RoundTime=77.53s | TotalTime=5054.72s | Method=fedprox
[Round 057/100] Acc=16.280 | RoundTime=77.18s | TotalTime=5131.90s | Method=fedprox
[Round 058/100] Acc=16.080 | RoundTime=77.44s | TotalTime=5209.34s | Method=fedprox
[Round 059/100] Acc=16.130 | RoundTime=77.87s | TotalTime=5287.21s | Method=fedprox
[Round 060/100] Acc=16.060 | RoundTime=76.95s | TotalTime=5364.17s | Method=fedprox
[Round 061/100] Acc=17.020 | RoundTime=77.01s | TotalTime=5441.18s | Method=fedprox
[Round 062/100] Acc=14.450 | RoundTime=77.05s | TotalTime=5518.22s | Method=fedprox
[Round 063/100] Acc=15.780 | RoundTime=78.18s | TotalTime=5596.40s | Method=fedprox
[Round 064/100] Acc=16.610 | RoundTime=77.67s | TotalTime=5674.07s | Method=fedprox
[Round 065/100] Acc=16.720 | RoundTime=77.00s | TotalTime=5751.07s | Method=fedprox
[Round 066/100] Acc=17.230 | RoundTime=77.44s | TotalTime=5828.52s | Method=fedprox
[Round 067/100] Acc=17.020 | RoundTime=77.29s | TotalTime=5905.81s | Method=fedprox
[Round 068/100] Acc=16.650 | RoundTime=77.46s | TotalTime=5983.27s | Method=fedprox
[Round 069/100] Acc=16.170 | RoundTime=77.73s | TotalTime=6061.00s | Method=fedprox
[Round 070/100] Acc=16.970 | RoundTime=76.87s | TotalTime=6137.87s | Method=fedprox
[Round 071/100] Acc=17.420 | RoundTime=76.65s | TotalTime=6214.52s | Method=fedprox
[Round 072/100] Acc=16.810 | RoundTime=76.24s | TotalTime=6290.77s | Method=fedprox
[Round 073/100] Acc=16.290 | RoundTime=70.01s | TotalTime=6360.78s | Method=fedprox
[Round 074/100] Acc=16.270 | RoundTime=70.53s | TotalTime=6431.31s | Method=fedprox
[Round 075/100] Acc=15.990 | RoundTime=61.90s | TotalTime=6493.21s | Method=fedprox
[Round 076/100] Acc=16.770 | RoundTime=73.13s | TotalTime=6566.34s | Method=fedprox
[Round 077/100] Acc=16.290 | RoundTime=77.26s | TotalTime=6643.60s | Method=fedprox
[Round 078/100] Acc=16.650 | RoundTime=79.12s | TotalTime=6722.72s | Method=fedprox
[Round 079/100] Acc=15.470 | RoundTime=76.35s | TotalTime=6799.07s | Method=fedprox
[Round 080/100] Acc=16.480 | RoundTime=78.01s | TotalTime=6877.09s | Method=fedprox
[Round 081/100] Acc=16.430 | RoundTime=78.08s | TotalTime=6955.17s | Method=fedprox
[Round 082/100] Acc=16.040 | RoundTime=76.99s | TotalTime=7032.16s | Method=fedprox
[Round 083/100] Acc=16.740 | RoundTime=78.25s | TotalTime=7110.40s | Method=fedprox
[Round 084/100] Acc=16.890 | RoundTime=77.89s | TotalTime=7188.29s | Method=fedprox
[Round 085/100] Acc=16.530 | RoundTime=76.32s | TotalTime=7264.61s | Method=fedprox
[Round 086/100] Acc=17.280 | RoundTime=78.63s | TotalTime=7343.24s | Method=fedprox
[Round 087/100] Acc=16.580 | RoundTime=77.81s | TotalTime=7421.05s | Method=fedprox
[Round 088/100] Acc=16.540 | RoundTime=78.52s | TotalTime=7499.56s | Method=fedprox
[Round 089/100] Acc=16.660 | RoundTime=77.15s | TotalTime=7576.71s | Method=fedprox
[Round 090/100] Acc=15.730 | RoundTime=78.09s | TotalTime=7654.81s | Method=fedprox
[Round 091/100] Acc=16.780 | RoundTime=79.00s | TotalTime=7733.81s | Method=fedprox
[Round 092/100] Acc=17.300 | RoundTime=76.71s | TotalTime=7810.52s | Method=fedprox
[Round 093/100] Acc=16.830 | RoundTime=77.84s | TotalTime=7888.36s | Method=fedprox
[Round 094/100] Acc=16.420 | RoundTime=78.45s | TotalTime=7966.81s | Method=fedprox
[Round 095/100] Acc=16.750 | RoundTime=77.57s | TotalTime=8044.38s | Method=fedprox
[Round 096/100] Acc=16.940 | RoundTime=78.70s | TotalTime=8123.08s | Method=fedprox
[Round 097/100] Acc=17.200 | RoundTime=76.82s | TotalTime=8199.90s | Method=fedprox
[Round 098/100] Acc=16.350 | RoundTime=77.26s | TotalTime=8277.16s | Method=fedprox
[Round 099/100] Acc=16.880 | RoundTime=78.19s | TotalTime=8355.36s | Method=fedprox
[Round 100/100] Acc=16.800 | RoundTime=69.26s | TotalTime=8424.61s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-14 11:44:16
Total elapsed time: 8424.61s
Final Acc: 16.800
Best Acc : 17.420
====================================================================================================
