========================================================================================================================
Training started at: 2026-04-10 16:47:37
Result directory: results/fl_cifar10/fedgloss/pm-dir_a-0.5_nm-uni_nr-0.5_nt-symmetric_rho-0.05_beta-1.0_slr-1.0
Result txt file : results/fl_cifar10/fedgloss/pm-dir_a-0.5_nm-uni_nr-0.5_nt-symmetric_rho-0.05_beta-1.0_slr-1.0/fedgloss_fl_cifar10_20260410-164737-737907_pid484480.txt
Result log file : results/fl_cifar10/fedgloss/pm-dir_a-0.5_nm-uni_nr-0.5_nt-symmetric_rho-0.05_beta-1.0_slr-1.0/fedgloss_fl_cifar10_20260410-164737-737907_pid484480.log
------------------------------------------------------------------------------------------------------------------------
Model: fedgloss
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedGLoSS rho: 0.05
FedGLoSS beta: 1.0
FedGLoSS server lr: 1.0
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=210.34s | TotalTime=210.35s | Method=fedgloss
[Round 061/100] Phase=standard | Stage=warmup | Acc=56.880 | RoundTime=217.26s | TotalTime=13352.51s | Method=fedgloss
[Round 062/100] Phase=standard | Stage=warmup | Acc=56.520 | RoundTime=219.15s | TotalTime=13571.66s | Method=fedgloss
[Round 063/100] Phase=standard | Stage=warmup | Acc=55.840 | RoundTime=219.45s | TotalTime=13791.13s | Method=fedgloss
[Round 064/100] Phase=standard | Stage=warmup | Acc=54.820 | RoundTime=219.57s | TotalTime=14010.71s | Method=fedgloss
[Round 065/100] Phase=standard | Stage=warmup | Acc=54.840 | RoundTime=220.76s | TotalTime=14231.48s | Method=fedgloss
[Round 066/100] Phase=standard | Stage=warmup | Acc=54.070 | RoundTime=218.08s | TotalTime=14449.57s | Method=fedgloss
[Round 067/100] Phase=standard | Stage=warmup | Acc=53.470 | RoundTime=219.63s | TotalTime=14669.21s | Method=fedgloss
[Round 068/100] Phase=standard | Stage=warmup | Acc=53.500 | RoundTime=218.37s | TotalTime=14887.60s | Method=fedgloss
[Round 069/100] Phase=standard | Stage=warmup | Acc=54.170 | RoundTime=217.83s | TotalTime=15105.43s | Method=fedgloss
[Round 070/100] Phase=standard | Stage=warmup | Acc=53.350 | RoundTime=219.96s | TotalTime=15325.40s | Method=fedgloss
[Round 071/100] Phase=standard | Stage=warmup | Acc=53.010 | RoundTime=218.09s | TotalTime=15543.51s | Method=fedgloss
[Round 072/100] Phase=standard | Stage=warmup | Acc=52.680 | RoundTime=218.69s | TotalTime=15762.20s | Method=fedgloss
[Round 073/100] Phase=standard | Stage=warmup | Acc=52.960 | RoundTime=218.50s | TotalTime=15980.71s | Method=fedgloss
[Round 074/100] Phase=standard | Stage=warmup | Acc=52.310 | RoundTime=219.03s | TotalTime=16199.76s | Method=fedgloss
[Round 075/100] Phase=standard | Stage=warmup | Acc=52.980 | RoundTime=218.07s | TotalTime=16417.84s | Method=fedgloss
[Round 076/100] Phase=standard | Stage=warmup | Acc=51.270 | RoundTime=218.99s | TotalTime=16636.84s | Method=fedgloss
[Round 077/100] Phase=standard | Stage=warmup | Acc=51.450 | RoundTime=218.25s | TotalTime=16855.10s | Method=fedgloss
[Round 078/100] Phase=standard | Stage=warmup | Acc=50.980 | RoundTime=220.16s | TotalTime=17075.27s | Method=fedgloss
[Round 079/100] Phase=standard | Stage=warmup | Acc=50.550 | RoundTime=219.35s | TotalTime=17294.63s | Method=fedgloss
[Round 080/100] Phase=standard | Stage=warmup | Acc=50.650 | RoundTime=220.53s | TotalTime=17515.17s | Method=fedgloss
[Round 081/100] Phase=standard | Stage=warmup | Acc=51.080 | RoundTime=221.47s | TotalTime=17736.65s | Method=fedgloss
[Round 082/100] Phase=standard | Stage=warmup | Acc=50.860 | RoundTime=219.18s | TotalTime=17955.85s | Method=fedgloss
[Round 083/100] Phase=standard | Stage=warmup | Acc=49.880 | RoundTime=219.51s | TotalTime=18175.36s | Method=fedgloss
[Round 084/100] Phase=standard | Stage=warmup | Acc=49.460 | RoundTime=218.68s | TotalTime=18394.06s | Method=fedgloss
[Round 085/100] Phase=standard | Stage=warmup | Acc=50.240 | RoundTime=217.43s | TotalTime=18611.50s | Method=fedgloss
[Round 086/100] Phase=standard | Stage=warmup | Acc=49.500 | RoundTime=218.48s | TotalTime=18829.99s | Method=fedgloss
[Round 087/100] Phase=standard | Stage=warmup | Acc=49.150 | RoundTime=219.08s | TotalTime=19049.07s | Method=fedgloss
[Round 088/100] Phase=standard | Stage=warmup | Acc=49.190 | RoundTime=218.97s | TotalTime=19268.05s | Method=fedgloss
[Round 089/100] Phase=standard | Stage=warmup | Acc=50.030 | RoundTime=220.47s | TotalTime=19488.53s | Method=fedgloss
[Round 090/100] Phase=standard | Stage=warmup | Acc=48.410 | RoundTime=219.44s | TotalTime=19707.98s | Method=fedgloss
[Round 091/100] Phase=standard | Stage=warmup | Acc=48.530 | RoundTime=218.45s | TotalTime=19926.45s | Method=fedgloss
