====================================================================================================
Training started at: 2026-03-14 14:23:03
Result directory: results/fl_svhn/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3
Result txt file : results/fl_svhn/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3/fedprox_fl_svhn_20260314-142303.txt
Result log file : results/fl_svhn/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3/fedprox_fl_svhn_20260314-142303.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=19.590 | RoundTime=87.32s | TotalTime=87.32s | Method=fedprox
[Round 084/100] Acc=52.440 | RoundTime=53.91s | TotalTime=4544.45s | Method=fedprox
[Round 085/100] Acc=52.110 | RoundTime=52.62s | TotalTime=4597.07s | Method=fedprox
[Round 086/100] Acc=48.500 | RoundTime=53.40s | TotalTime=4650.47s | Method=fedprox
[Round 087/100] Acc=53.890 | RoundTime=52.82s | TotalTime=4703.29s | Method=fedprox
[Round 088/100] Acc=57.150 | RoundTime=51.88s | TotalTime=4755.17s | Method=fedprox
[Round 089/100] Acc=54.450 | RoundTime=52.84s | TotalTime=4808.01s | Method=fedprox
[Round 090/100] Acc=53.490 | RoundTime=53.09s | TotalTime=4861.11s | Method=fedprox
[Round 091/100] Acc=55.270 | RoundTime=52.60s | TotalTime=4913.71s | Method=fedprox
[Round 092/100] Acc=49.950 | RoundTime=52.24s | TotalTime=4965.94s | Method=fedprox
[Round 093/100] Acc=51.300 | RoundTime=52.16s | TotalTime=5018.10s | Method=fedprox
[Round 094/100] Acc=40.480 | RoundTime=53.51s | TotalTime=5071.62s | Method=fedprox
[Round 095/100] Acc=44.810 | RoundTime=53.30s | TotalTime=5124.91s | Method=fedprox
[Round 096/100] Acc=51.730 | RoundTime=52.91s | TotalTime=5177.83s | Method=fedprox
[Round 097/100] Acc=54.440 | RoundTime=53.08s | TotalTime=5230.91s | Method=fedprox
[Round 098/100] Acc=43.630 | RoundTime=52.34s | TotalTime=5283.25s | Method=fedprox
[Round 099/100] Acc=57.020 | RoundTime=52.97s | TotalTime=5336.22s | Method=fedprox
[Round 100/100] Acc=54.490 | RoundTime=49.42s | TotalTime=5385.64s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-14 15:52:49
Total elapsed time: 5385.64s
Final Acc: 54.490
Best Acc : 60.110
====================================================================================================
